,OIP5 (11339)
ACH-000788,-1.27250583948
ACH-000791,-1.00565014297
ACH-000792,-1.4341548711
ACH-000794,-1.1645625867799998
ACH-000796,-1.21882022356
ACH-000799,-0.840866608462
ACH-000800,-1.1783314216399998
ACH-000802,-1.06679471079
ACH-000804,-1.60087631104
ACH-000805,-1.10300213816
ACH-000809,-1.26044177356
ACH-000810,-1.19661489615
ACH-000811,-0.597070093106
ACH-000817,-1.0531263145999998
ACH-000819,-1.0097159573
ACH-000820,-0.983102616769
ACH-000821,-1.4439911539599999
ACH-000822,-0.240743553052
ACH-000823,-1.37419443056
ACH-000824,-1.4855823042899998
ACH-000827,-0.9736678114899999
ACH-000829,-0.686791534965
ACH-000831,-1.22777150685
ACH-000832,-1.27343061986
ACH-000833,-1.46379594884
ACH-000834,-1.1917179285700001
ACH-000835,-1.13009666027
ACH-000836,-0.609048515561
ACH-000837,-1.0233253719600002
ACH-000838,-1.36412779115
ACH-000839,-1.12449476918
ACH-000840,-1.2011560044399998
ACH-000841,-1.08662323883
ACH-000843,-1.23659433567
ACH-000846,-0.911852194409
ACH-000847,-1.3825535975999999
ACH-000848,-0.881141233238
ACH-000849,-1.28920419654
ACH-000851,-0.832230888761
ACH-000855,-1.5588059199899997
ACH-000856,-0.83727845125
ACH-000858,-1.10160003025
ACH-000859,-1.21050890259
ACH-000861,-0.766246704378
ACH-000862,-1.16255180772
ACH-000865,-1.2360840291
ACH-000866,-1.27043475243
ACH-000867,-1.28951436068
ACH-000869,-0.8762984720270001
ACH-000872,-0.9869208460619999
ACH-000873,-0.8584469899889999
ACH-000876,-0.749740391995
ACH-000878,-1.5092157928999999
ACH-000880,-1.1331028109399999
ACH-000881,-1.14537845422
ACH-000882,-1.0761529094700002
ACH-000884,-1.12096487706
ACH-000885,-0.9055930924700001
ACH-000887,-1.14487861945
ACH-000888,-1.00639388169
ACH-000889,-1.31368196617
ACH-000890,-1.0501622153299999
ACH-000896,-1.3325926033700002
ACH-000898,-1.00543286169
ACH-000900,-1.1337555912200001
ACH-000901,-0.758030946591
ACH-000905,-1.05491922418
ACH-000906,-1.1332412582200002
ACH-000907,-0.9097681920290001
ACH-000910,-1.3262311241299998
ACH-000911,-0.814146934853
ACH-000912,-1.15261682813
ACH-000913,-1.41650434403
ACH-000915,-1.1644963637899999
ACH-000916,-1.64505582947
ACH-000917,-1.16105352312
ACH-000921,-0.852748387268
ACH-000924,-1.0038859885299998
ACH-000926,-0.845125943208
ACH-000928,-1.29351411436
ACH-000929,-0.7876728129070001
ACH-000932,-0.813842379548
ACH-000935,-1.09025893016
ACH-000936,-1.22327279101
ACH-000937,-1.19714159921
ACH-000938,-1.1712704105
ACH-000939,-0.7843043432369999
ACH-000941,-1.2785364234999999
ACH-000943,-1.1882028277299999
ACH-000946,-1.01722804444
ACH-000947,-1.31852633167
ACH-000948,-1.0850914384299999
ACH-000950,-1.2637981682500001
ACH-000953,-1.2988303062200002
ACH-000957,-1.11282117364
ACH-000958,-0.992231155363
ACH-000960,-1.18652719535
ACH-000963,-0.707167753722
ACH-000968,-0.9516396643170001
ACH-000969,-0.9174035972210001
ACH-000973,-1.0106597558900001
ACH-000974,-1.21279531845
ACH-000975,-0.6986368785889999
ACH-000976,-1.23654274473
ACH-000978,-1.4425099944
ACH-000980,-0.9936794258149999
ACH-000984,-1.16599834535
ACH-000986,-1.03812409221
ACH-000988,-1.29802444309
ACH-000993,-0.786700752773
ACH-000994,-0.9420497628219999
ACH-000996,-1.12392806435
ACH-001001,-1.16902109523
ACH-001020,-0.75423391727
ACH-001028,-1.17861180001
ACH-001031,-1.22807781484
ACH-001038,-1.21740351949
ACH-001048,-1.09075299487
ACH-001050,-1.2915532080299998
ACH-001053,-1.2512430639899998
ACH-001054,-0.9461161148999999
ACH-001061,-0.9456209208220001
ACH-001067,-0.9307489357009999
ACH-001075,-1.35986583032
ACH-001096,-1.21132140421
ACH-001128,0.28469733586999996
ACH-001134,-0.70408552109
ACH-001151,-1.29897576067
ACH-001163,-0.714045534755
ACH-001164,-1.09158438113
ACH-001173,-1.08469509721
ACH-001183,-1.10982671257
ACH-001184,-1.28984189885
ACH-001190,-1.00613344893
ACH-001192,-1.36272205912
ACH-001193,-1.59160732507
ACH-001196,-1.3726439313799998
ACH-001197,-0.9639369525120001
ACH-001205,-0.878813090389
ACH-001211,-0.9626168192810001
ACH-001212,-1.16491688444
ACH-001228,-1.46489788778
ACH-001232,-1.14700289634
ACH-001239,-1.0
ACH-001274,-1.02127798089
ACH-001275,-1.00655122204
ACH-001277,-0.8511945400740001
ACH-001278,-1.07299011304
ACH-001280,-0.7293366037700001
ACH-001283,-1.28801132159
ACH-001289,-0.983929552545
ACH-001295,-1.32457003256
ACH-001300,-1.32248166005
ACH-001301,-1.2818482258700001
ACH-001302,-1.14927576475
ACH-001303,-1.02651586123
ACH-001306,-0.739345962144
ACH-001318,-1.05059057575
ACH-001322,-1.0614242142299999
ACH-001328,-1.05447062988
ACH-001332,-1.3261108782200002
ACH-001333,-1.08287927736
ACH-001336,-1.1594683002600001
ACH-001340,-1.09958622157
ACH-001346,-1.21367753341
ACH-001353,-0.87955304823
ACH-001354,-1.37055645271
ACH-001367,-0.8071579571349999
ACH-001368,-0.818180751899
ACH-001374,-1.57536987837
ACH-001375,-1.07948917295
ACH-001377,-1.12460521834
ACH-001380,-1.15715566127
ACH-001391,-0.733650500652
ACH-001407,-1.3959834238600002
ACH-001408,-1.57414210576
ACH-001413,-0.591498345715
ACH-001430,-1.21836149941
ACH-001431,-1.37506627583
ACH-001450,-0.982434394244
ACH-001496,-0.641342807568
ACH-001500,-0.7736356263519999
ACH-001521,-0.922385612421
ACH-001523,-1.26398693798
ACH-001532,-0.945875554216
ACH-001536,-1.2581782235899999
ACH-001550,-0.896293217543
ACH-001552,-1.00030984453
ACH-001554,-1.2227975305
ACH-001645,-1.1545457621600002
ACH-001654,-1.38222317534
ACH-001715,-1.26541919206
ACH-001735,-1.1829768502299998
ACH-001736,-1.16338021421
ACH-001737,-1.7822936319799998
ACH-001740,-1.5369514412799998
ACH-001745,-0.954895763577
ACH-001750,-0.882535577784
ACH-001765,-1.4855515363
ACH-001956,-0.9719790254970001
ACH-001957,-0.793198234494
