,IMPDH1 (3614)
ACH-000302,-0.248065772215
ACH-000304,-0.532808830053
ACH-000307,-0.212899685287
ACH-000308,-0.536184541369
ACH-000310,-0.241680598658
ACH-000311,0.058024543883999996
ACH-000312,-0.20502009320599998
ACH-000315,-0.0074324762147
ACH-000316,-0.520130685822
ACH-000317,-0.450702287152
ACH-000318,-0.386654097544
ACH-000319,-0.34562937584200004
ACH-000320,-0.194886464235
ACH-000322,-0.514907444524
ACH-000323,-0.7427739823999999
ACH-000324,-0.497767344056
ACH-000329,-0.44065570350100003
ACH-000330,-0.584757413279
ACH-000331,-0.516997326428
ACH-000332,-0.383175467939
ACH-000334,-0.383698854099
ACH-000335,-0.226091079873
ACH-000336,-0.23862214399099999
ACH-000337,-0.407683265806
ACH-000339,-0.41694816435599996
ACH-000341,-0.187160901811
ACH-000348,-0.535126709748
ACH-000350,-0.321732243689
ACH-000352,-0.39644520346
ACH-000356,-0.509394913758
ACH-000361,-0.358098407696
ACH-000362,-0.219308443695
ACH-000363,-0.35580129268
ACH-000364,-0.384980960861
ACH-000365,-0.341280154189
ACH-000366,-0.309674362537
ACH-000368,-0.849843870797
ACH-000374,-0.6066753697339999
ACH-000375,-0.6526349851959999
ACH-000376,-0.337115152078
ACH-000381,-0.399455120754
ACH-000383,-0.368659364607
ACH-000387,-0.277526109603
ACH-000389,-0.30931273503
ACH-000390,-0.43508063540299996
ACH-000393,-0.357499077712
ACH-000395,-0.764386291882
ACH-000397,-0.330897397729
ACH-000401,-0.533636799941
ACH-000402,-0.49159126002
ACH-000403,-0.30712770753699997
ACH-000404,-0.151263172
ACH-000406,-0.32186360709
ACH-000407,-0.544109642213
ACH-000408,-0.17388737465799997
ACH-000410,-0.44415622797300003
ACH-000411,-0.24564374694899999
ACH-000414,-0.246122130142
ACH-000415,-0.508787035335
ACH-000416,-0.36698753673
ACH-000420,-0.567528254823
ACH-000421,-0.362411383635
ACH-000424,-0.673521735173
ACH-000425,-0.40925392611
ACH-000426,-0.19945653199900001
ACH-000427,-0.270584480095
ACH-000433,-0.416082159896
ACH-000436,-0.603100893352
ACH-000444,-0.28586726808699997
ACH-000445,-0.378947590003
ACH-000448,-0.46066350914
ACH-000450,-0.5722192927390001
ACH-000452,-0.35699162953599994
ACH-000454,-0.163715109612
ACH-000458,-0.676259162587
ACH-000459,-0.213727789249
ACH-000460,-0.342798701078
ACH-000461,-0.193553440425
ACH-000463,-0.286863806492
ACH-000464,-0.454897090946
ACH-000466,-0.336213781597
ACH-000467,-0.426916487347
ACH-000468,-0.1237900584
ACH-000469,-0.39698505994000005
ACH-000470,-0.557904292283
ACH-000471,-0.160286866284
ACH-000472,-0.273611881416
ACH-000473,-0.422966456367
ACH-000475,-0.406753082405
ACH-000476,-0.392210669802
ACH-000477,-0.31729028296100004
ACH-000480,-0.253180663794
ACH-000481,-0.26585826289299996
ACH-000483,-0.36976309796499995
ACH-000484,-0.24019548194200002
ACH-000485,-0.290255574861
ACH-000486,-0.348423945832
ACH-000487,-0.31262375579199997
ACH-000488,-0.27436953008000003
ACH-000490,-0.377871938086
ACH-000491,-0.533174329793
ACH-000495,-0.694972939513
ACH-000496,-0.44754961826300005
ACH-000499,-0.30442528357299997
ACH-000500,-0.578320262416
ACH-000502,-0.296828459759
ACH-000503,-0.256497396183
ACH-000505,-0.48212173118900004
ACH-000507,-0.290018633391
ACH-000510,-0.40186205536700004
ACH-000511,-0.33724227753200003
ACH-000512,-0.505744068186
ACH-000516,-0.46911017543399997
ACH-000517,-0.23969918389199998
ACH-000518,-0.410027143099
ACH-000520,-0.7298478233779999
ACH-000521,-0.506603913296
ACH-000522,-0.342257570804
ACH-000524,-0.445163889083
ACH-000527,-0.40113666685500005
ACH-000528,-0.317000706483
ACH-000537,-0.23106650362199999
ACH-000541,-0.145217819032
ACH-000542,-0.376103987609
ACH-000544,-0.591220051667
ACH-000545,-0.39220212497199997
ACH-000547,-0.425956081993
ACH-000548,-0.563327289715
ACH-000549,-0.24214248235999997
ACH-000550,-0.356369636914
ACH-000552,-0.301705435014
ACH-000556,-0.38885902830799995
ACH-000557,-0.626436199468
ACH-000570,-0.40996618881700003
ACH-000571,-0.6416525303289999
ACH-000573,-0.24695574753600003
ACH-000576,-0.410845119757
ACH-000580,-0.170340302034
ACH-000584,-0.439575847537
ACH-000585,-0.300722355233
ACH-000588,-0.341462626739
ACH-000589,-0.387291060875
ACH-000591,-0.437763411354
ACH-000593,-0.268223239756
ACH-000600,-0.621317980294
ACH-000601,-0.20456984283
ACH-000604,-0.31988304450800004
ACH-000605,-0.61021851555
ACH-000606,-0.570293938857
ACH-000608,-0.56421784283
ACH-000614,-0.49501238349
ACH-000616,-0.37000637461099994
ACH-000618,-0.21913825394499997
ACH-000619,-0.30708178083
ACH-000620,-0.375371888468
ACH-000621,-0.6135871456009999
ACH-000622,-0.347335886557
ACH-000623,-0.671009203336
ACH-000624,-0.341351082828
ACH-000627,-0.486429897491
ACH-000630,-0.734221127024
ACH-000632,-0.403644833379
ACH-000633,-0.384818869026
ACH-000637,-0.292972024099
ACH-000638,-0.165726698516
ACH-000646,-0.35011328297300004
ACH-000647,-0.24568360043
ACH-000648,-0.41437173410800004
ACH-000649,-0.6406115622380001
ACH-000651,-0.301349468605
ACH-000652,-0.5071397343199999
ACH-000653,-0.130191774124
ACH-000657,-0.334094026191
ACH-000658,-0.69201380755
ACH-000661,-0.556687061337
ACH-000662,-0.700536699613
ACH-000663,-0.28706347628600004
ACH-000665,-0.36684360206600003
ACH-000671,-0.251505595075
ACH-000673,-0.607757607065
ACH-000676,-0.556210697188
ACH-000677,-0.214540149535
ACH-000681,-0.24906148142200002
ACH-000682,-0.506815401806
ACH-000683,-0.398889979668
ACH-000684,-0.437595396398
ACH-000688,-0.733268915919
ACH-000693,-0.412383076088
ACH-000694,-0.471046762307
ACH-000695,-0.473137227931
ACH-000696,-0.37145981439000003
ACH-000697,-0.530056044701
ACH-000699,-0.10923379194499999
ACH-000701,-0.317613177615
ACH-000706,-0.19711101343100002
ACH-000711,-0.422559755883
ACH-000713,-0.292888375611
ACH-000714,-0.526330403301
ACH-000718,-0.290779706584
ACH-000720,-0.42781130077299995
ACH-000721,-0.35627103622699996
ACH-000724,-0.8172147807269999
ACH-000725,-0.16687783132200001
ACH-000732,-0.643195200778
ACH-000734,-0.42011816803400004
ACH-000735,-0.489219328036
ACH-000736,-0.282235065615
ACH-000738,-0.5282850058699999
ACH-000746,-0.448370711626
ACH-000747,-0.443210490243
ACH-000748,-0.221413478473
ACH-000753,-0.335037444665
ACH-000756,-0.149017364437
ACH-000757,-0.34713771800099996
ACH-000758,-0.4728863599
ACH-000760,-0.36326628071999995
ACH-000763,-0.0881968475928
ACH-000764,-0.5623172487120001
ACH-000765,-0.37077694388099997
ACH-000766,-0.348972463175
ACH-000767,-0.5296671995960001
ACH-000768,-0.371493717778
ACH-000769,-0.39161073309100003
ACH-000770,-0.49764502445200004
ACH-000771,-0.391379059698
ACH-000773,-0.34934022517700003
ACH-000776,-0.266670303277
ACH-000777,-0.37077851013700003
ACH-000778,-0.433311599157
ACH-000781,-0.24139444870700003
ACH-000782,-0.637584371815
ACH-000783,-0.373730245856
ACH-000784,-0.450834678693
ACH-000785,-0.43167329162600004
ACH-000787,-0.26318373012400004
ACH-000788,-0.360213646925
ACH-000791,-0.257954875514
ACH-000792,-0.326640889181
ACH-000794,-0.377763268202
ACH-000796,-0.339799994838
ACH-000799,-0.661418760908
ACH-000800,-0.660215852342
ACH-000802,-0.29171332285100005
ACH-000804,-0.19259273661499998
ACH-000805,-0.64459986971
ACH-000809,-0.282885187198
ACH-000810,-0.0216389029893
ACH-000811,-0.34600096846600004
ACH-000817,-0.526805026313
ACH-000819,-0.329110513984
ACH-000820,-0.239748367977
ACH-000821,-0.14704329226600002
ACH-000822,-0.345469593451
ACH-000823,-0.412481532184
ACH-000824,-0.49713901979099995
ACH-000827,-0.385902462121
ACH-000829,-0.506416319371
ACH-000831,-0.376803202124
ACH-000832,-0.30004456448600003
ACH-000833,-0.165412960823
ACH-000834,-0.45788832051899997
ACH-000835,-0.404080421153
ACH-000836,-0.46612418524599997
ACH-000837,-0.298128686593
ACH-000838,-0.19715306932100002
ACH-000839,-0.463655157793
ACH-000840,-0.618290571309
ACH-000841,-0.5621102458389999
ACH-000843,-0.199060978468
ACH-000846,-0.278534406161
ACH-000847,-0.610872234438
ACH-000848,-0.292737304814
ACH-000849,-0.33596868447899997
ACH-000851,-0.37879735011
ACH-000855,-0.17366859098200002
ACH-000856,-0.2919170776
ACH-000858,-0.297749319487
ACH-000859,-0.15103133825600001
ACH-000861,-0.200184397174
ACH-000862,-0.443670538071
ACH-000865,-0.30547264820000003
ACH-000866,-0.408459772269
ACH-000867,-0.338093342217
ACH-000869,-0.607815366078
ACH-000872,-0.33124635423099996
ACH-000873,-0.42434702349299996
ACH-000876,-0.508205860554
ACH-000878,-0.0641645610303
ACH-000880,-0.26001260331799997
ACH-000881,-0.16062232231899998
ACH-000882,-0.361261204741
ACH-000884,-0.333825043465
ACH-000885,-0.31309347148600003
ACH-000887,-0.420403353504
ACH-000888,-0.475571487332
ACH-000889,-0.28269982826400003
ACH-000890,-0.321279318463
ACH-000896,-0.306142630179
ACH-000898,-0.345565459554
ACH-000900,-0.280330673825
ACH-000901,-0.492561713282
ACH-000905,-0.223171592625
ACH-000906,-0.388348507804
ACH-000907,-0.33195850737300003
ACH-000910,-0.638299550664
ACH-000911,-0.45007800848800006
ACH-000912,-0.379864324872
ACH-000913,-0.178079604111
ACH-000915,-0.215029293534
ACH-000916,-1.00851872649
ACH-000917,-0.496021273345
ACH-000921,-0.49195564655199997
ACH-000924,-0.44588697782799996
ACH-000926,-0.19990444161499998
ACH-000928,-0.333447758891
ACH-000929,-0.483391448046
ACH-000932,-0.26042793433600003
ACH-000935,-0.7649829593999999
ACH-000936,-0.25664063783700003
ACH-000937,-0.5374258023749999
ACH-000938,-0.380919067086
ACH-000939,-0.21875323326499999
ACH-000941,-0.285403608875
ACH-000943,-0.352023671043
ACH-000946,-0.526422629523
ACH-000947,-0.36149332958400004
ACH-000948,-0.518824052314
ACH-000950,-0.42790589121399997
ACH-000953,-0.455790580417
ACH-000957,-0.44811276796899996
ACH-000958,-0.204974629152
ACH-000960,-0.349098485055
ACH-000963,-0.366238845642
ACH-000968,-0.249717219115
ACH-000969,-0.255480820438
ACH-000973,-0.319041149824
ACH-000974,-0.439130254966
ACH-000975,-0.572488867932
ACH-000976,-0.400247249255
ACH-000978,-0.0626873481501
ACH-000980,-0.266727418753
ACH-000984,-0.416725476456
ACH-000986,-0.339080316703
ACH-000988,-0.30798939536200004
ACH-000993,-0.502705833225
ACH-000994,-0.17264868676
ACH-000996,-0.37671240925
ACH-001001,-0.334591059096
ACH-001020,-0.588581304619
ACH-001028,-0.48614523953199995
ACH-001031,-0.469126235811
ACH-001038,-0.517893903838
ACH-001048,-0.42698399656499997
ACH-001050,-0.34882247085100004
ACH-001053,-0.406359555448
ACH-001054,-0.488524918254
ACH-001061,-0.41049684966300004
ACH-001067,-0.541743366277
ACH-001075,-0.529221241509
ACH-001096,-0.433249061008
ACH-001128,-0.305099188697
ACH-001134,-0.40390559632600004
ACH-001151,-0.569230095768
ACH-001163,-0.519416655501
ACH-001164,-0.970766088795
ACH-001173,-0.380399888893
ACH-001183,-0.37436370938
ACH-001184,-0.425925390053
ACH-001190,-0.46709804871000005
ACH-001192,-0.42478578618600005
ACH-001193,-0.177807395946
ACH-001196,-0.512258597011
ACH-001197,-0.7405608685089999
ACH-001205,-0.439427886878
ACH-001211,-0.220360013184
ACH-001212,-0.516445388519
ACH-001228,-0.40183441774800005
ACH-001232,-0.406909345986
ACH-001239,-0.430556053827
ACH-001274,-0.222163054487
ACH-001275,-0.449558617942
ACH-001277,-0.25942483424199997
ACH-001278,-0.249256226164
ACH-001280,-0.516117871403
ACH-001283,-0.281189726812
ACH-001289,-0.446972461456
ACH-001295,-0.325802002519
ACH-001300,-0.498361570092
ACH-001301,-0.21562203116999998
ACH-001302,-0.44796206186099996
ACH-001303,-0.304959306795
ACH-001306,-0.7672669129340001
ACH-001318,-0.18807119735
ACH-001322,-0.469829436075
ACH-001328,-0.489939359618
ACH-001332,-0.359769190322
ACH-001333,-0.410297387725
ACH-001336,-0.442753442205
ACH-001340,-0.473717314662
ACH-001346,-0.23024000264199998
ACH-001353,-0.529991421952
ACH-001354,-0.32831834517499997
ACH-001367,-0.49985928591799994
ACH-001368,-0.368212946491
ACH-001374,-0.18353077446199997
ACH-001375,-0.693707694853
ACH-001377,-0.37924878630900005
ACH-001380,-0.20419344270300002
ACH-001391,-0.5081775149319999
ACH-001407,-0.422433963813
ACH-001408,-0.500850373313
ACH-001413,-0.29472850866
ACH-001430,-0.464254512484
ACH-001431,-0.636317855531
ACH-001450,-0.596585907805
ACH-001496,-0.583207221124
ACH-001500,-0.27709769743900003
ACH-001521,-0.654293635295
ACH-001523,-0.49474594529
ACH-001532,-0.312889448257
ACH-001536,-0.41678960161
ACH-001550,-0.365971406794
ACH-001552,-0.431780019699
ACH-001554,-0.502146341139
ACH-001645,-0.419994990357
ACH-001654,-0.307918882401
ACH-001715,-0.20853539067000001
ACH-001735,-0.39443952083000006
ACH-001736,-0.43153676400700003
ACH-001737,-0.602835361071
ACH-001740,-0.325218527295
ACH-001745,-0.266996142271
ACH-001750,-0.46904219283200005
ACH-001765,-0.35709475422700004
ACH-001956,-0.268056837912
ACH-001957,-0.41836467006
