,PPP1R1B (84152)
ACH-000452,-0.20739954913400002
ACH-000454,-0.25257112633400003
ACH-000458,-0.418003937501
ACH-000459,0.0570670611893
ACH-000460,-0.20155586614
ACH-000461,-0.36637800280999994
ACH-000463,-0.121557893704
ACH-000464,-0.27128646397399997
ACH-000466,-0.34218282168
ACH-000467,-0.023617701020400002
ACH-000468,-0.386085343038
ACH-000469,-0.308167623879
ACH-000470,-0.19718413639899998
ACH-000471,-0.119077957518
ACH-000472,-0.303361100792
ACH-000473,-0.37039367869
ACH-000475,-0.145242774047
ACH-000476,-0.11927498101
ACH-000477,-0.195059433756
ACH-000480,-0.259739026077
ACH-000481,-0.21533350176399998
ACH-000483,-0.23405298176699998
ACH-000484,0.073248015778
ACH-000485,-0.226176154585
ACH-000486,-0.197013984719
ACH-000487,-0.16326157007300002
ACH-000488,-0.289016239725
ACH-000490,-0.27534106886799997
ACH-000491,-0.283854978121
ACH-000495,-0.10087999786599999
ACH-000496,-0.356216016656
ACH-000499,-0.214336193453
ACH-000500,-0.10461160824599999
ACH-000502,-0.21237006058200003
ACH-000503,-0.525964186876
ACH-000505,-0.066817204639
ACH-000507,-0.137896425232
ACH-000510,-0.0690886746921
ACH-000511,-0.15937772574200001
ACH-000512,-0.254580826381
ACH-000516,-0.309247345011
ACH-000517,-0.25176667253199997
ACH-000518,-0.24309586621999998
ACH-000520,-0.265616025663
ACH-000521,-0.594361873595
ACH-000522,-0.21574437725
ACH-000524,-0.293810262458
ACH-000527,-0.273646214831
ACH-000528,-0.155442114943
ACH-000537,-0.0349209737384
ACH-000541,-0.0283318211849
ACH-000542,-0.191890530374
ACH-000544,-0.42709635990500006
ACH-000545,-0.249343331329
ACH-000547,-0.450686635278
ACH-000548,-0.279770573254
ACH-000549,-0.254957664426
ACH-000550,-0.26889675598499996
ACH-000552,-0.386530306314
ACH-000556,-0.38925596757799996
ACH-000557,0.046112893422499995
ACH-000570,-0.184342115667
ACH-000571,-0.228556994915
ACH-000573,-0.141158694787
ACH-000576,-0.229265194972
ACH-000580,-0.314927173502
ACH-000584,-0.206237629606
ACH-000585,-0.256330309257
ACH-000588,-0.36200437242100003
ACH-000589,-0.24919387427900003
ACH-000591,-0.142903138585
ACH-000593,-0.335874843882
ACH-000600,-0.443366118882
ACH-000601,-0.184610872641
ACH-000604,-0.021888304657700003
ACH-000605,-0.287669735395
ACH-000606,-0.370678155927
ACH-000608,-0.21030451184500001
ACH-000614,-0.37302122275
ACH-000616,-0.130645843156
ACH-000618,-0.247662026871
ACH-000619,-0.108343825466
ACH-000620,-0.11132872245200001
ACH-000621,-0.247838514344
ACH-000622,-0.0600936307751
ACH-000623,-0.00873828256154
ACH-000624,-0.19416639931
ACH-000627,-0.251070278893
ACH-000630,-0.316750972673
ACH-000632,-0.227116676228
ACH-000633,-0.276661730748
ACH-000637,-0.243501280027
ACH-000638,-0.41717413133599995
ACH-000646,-0.09201889773939999
ACH-000647,-0.359139253855
ACH-000648,-0.264676703985
ACH-000649,-0.17761792024099998
ACH-000651,-0.19007575977000002
ACH-000652,-0.209105487254
ACH-000653,-0.21875644727899998
ACH-000657,-0.226930065164
ACH-000658,-0.25416104865
ACH-000661,-0.27002863299
ACH-000662,-0.231909113567
ACH-000663,-0.128545541815
ACH-000665,-0.130174509782
ACH-000671,-0.177602387876
ACH-000673,-0.151379998978
ACH-000676,-0.25629735669500003
ACH-000677,0.0271478347233
ACH-000681,-0.285800951305
ACH-000682,-0.243604103225
ACH-000683,-0.324308453377
ACH-000684,-0.38155989229099996
ACH-000688,-0.315874504987
ACH-000693,-0.265657409405
ACH-000694,-0.47971052380199997
ACH-000695,-0.163417178896
ACH-000696,-0.182661653903
ACH-000697,-0.348992219078
ACH-000699,-0.107469636435
ACH-000701,-0.27750735622
ACH-000706,-0.09320171839849999
ACH-000711,-0.23326042771299998
ACH-000713,-0.314658112132
ACH-000714,-0.375534676182
ACH-000718,-0.189656183442
ACH-000720,-0.259238285939
ACH-000721,-0.250071217964
ACH-000724,0.0757980495549
ACH-000725,0.11218913192600001
ACH-000732,-0.190452719517
ACH-000734,-0.043273189844800004
ACH-000735,-0.316401861805
ACH-000736,-0.306667688205
ACH-000738,-0.264993501034
ACH-000746,-0.0717758464705
ACH-000747,-0.313096878353
ACH-000748,-0.037950271873499995
ACH-000753,-0.18657283762000001
ACH-000756,-0.17343018183800002
ACH-000757,-0.282163886053
ACH-000758,-0.24210528976100001
ACH-000760,-0.19102905355099997
ACH-000763,-0.310023931925
ACH-000764,-0.357605474379
ACH-000765,-0.0179891215337
ACH-000766,-0.411244658873
ACH-000767,-0.10676508952
ACH-000768,-0.219921867575
ACH-000769,-0.30278692391
ACH-000770,-0.231943419676
ACH-000771,-0.228745705679
ACH-000773,-0.209158401325
ACH-000776,-0.327485379044
ACH-000777,-0.20657331651500002
ACH-000778,-0.16765808350199998
ACH-000781,-0.12363431140999999
ACH-000782,-0.12583871300799998
ACH-000783,-0.200367155607
ACH-000784,-0.203855742812
ACH-000785,-0.418606229938
ACH-000787,-0.12190700936599999
ACH-000788,-0.257780130117
ACH-000791,-0.44693829865199997
ACH-000792,-0.23787523190499998
ACH-000794,-0.35914783712399995
ACH-000796,-0.19070025894499998
ACH-000799,-0.13186832563200002
ACH-000800,-0.23705916027100002
ACH-000802,-0.22484657449499998
ACH-000804,-0.17013041927099998
ACH-000805,-0.08261219559710001
ACH-000809,-0.31075867609
ACH-000810,-0.768298484609
ACH-000811,-0.447041985202
ACH-000817,-0.194459076179
ACH-000819,-0.013473571608
ACH-000820,-0.23407996410300003
ACH-000821,-0.19171341733800001
ACH-000822,-0.260377235492
ACH-000823,-0.262595057041
ACH-000824,-0.142540437513
ACH-000827,-0.20765684869800002
ACH-000829,-0.33874427815700003
ACH-000831,-0.221008111428
ACH-000832,-0.260971182709
ACH-000833,-0.19993967105399998
ACH-000834,0.0174965972156
ACH-000835,-0.0631044081254
ACH-000836,-0.164750033597
ACH-000837,-0.394554079398
ACH-000838,-0.211995811718
ACH-000839,-0.35363670929799995
ACH-000840,-0.327308390061
ACH-000841,-0.235874302466
ACH-000843,-0.150673922907
ACH-000846,-0.259971215576
ACH-000847,-0.28614697719300003
ACH-000848,-0.294165970692
ACH-000849,-0.21850029068000004
ACH-000851,-0.18199379547800001
ACH-000855,-0.11958499652599999
ACH-000856,-0.334141650725
ACH-000858,-0.237218935081
ACH-000859,-0.16995134988699998
ACH-000861,-0.0713635207952
ACH-000862,-0.036046962568599995
ACH-000865,-0.161009542507
ACH-000866,-0.322351156856
ACH-000867,-0.310075226466
ACH-000869,-0.29918057809500004
ACH-000872,-0.17113720988400002
ACH-000873,-0.141761257759
ACH-000876,-0.252876757385
ACH-000878,-0.19159395855900002
ACH-000880,-0.284626048573
ACH-000881,-0.134432952848
ACH-000882,-0.0526550164719
ACH-000884,-0.08498292641079999
ACH-000885,-0.11774461179500001
ACH-000887,-0.374635423206
ACH-000888,-0.262429952002
ACH-000889,-0.422162298349
ACH-000890,-0.0206333255609
ACH-000896,-0.146797082665
ACH-000898,-0.12171568945800001
ACH-000900,-0.47403313020099996
ACH-000901,-0.20158235908100003
ACH-000905,-0.17247853368000002
ACH-000906,-0.19355841083500003
ACH-000907,0.0327173012299
ACH-000910,-0.0784546320813
ACH-000911,-0.24966782904100002
ACH-000912,-0.17628803766399997
ACH-000913,-0.20232556246800001
ACH-000915,-0.149314819991
ACH-000916,-0.11084292750199999
ACH-000917,-0.590334815742
ACH-000921,-0.22325594921
ACH-000924,-0.027093415075
ACH-000926,-0.156788817956
ACH-000928,-0.38073268851400005
ACH-000929,-0.260566213594
ACH-000932,-0.269992070367
ACH-000935,-0.17045992384199998
ACH-000936,0.013268532990600001
ACH-000937,-0.284548976635
ACH-000938,-0.0686456075116
ACH-000939,-0.330571191684
ACH-000941,-0.139644619748
ACH-000943,-0.265249389936
ACH-000946,-0.18242958397700001
ACH-000947,-0.044339016715699994
ACH-000948,-0.168077177012
ACH-000950,-0.311690384682
ACH-000953,-0.232895689711
ACH-000957,-0.16887224552700003
ACH-000958,-0.402876010361
ACH-000960,-0.198994086578
ACH-000963,-0.142028317817
ACH-000968,-0.14862660877699999
ACH-000969,-0.25905446874000004
ACH-000973,-0.11703652574899999
ACH-000974,-0.283675378739
ACH-000975,-0.243122669703
ACH-000976,-0.179146572074
ACH-000978,-0.347386528919
ACH-000980,-0.143415608746
ACH-000984,-0.43289567661399997
ACH-000986,-0.15462371914999998
ACH-000988,-0.22908950231699998
ACH-000993,-0.171776599389
ACH-000994,-0.107340685143
ACH-000996,-0.20638056667500002
ACH-001001,-0.144955744413
ACH-001020,-0.113488759488
ACH-001028,-0.095687399166
ACH-001031,-0.31855667334800003
ACH-001038,-0.247062698411
ACH-001048,-0.318536139127
ACH-001050,-0.20913503540199999
ACH-001053,-0.40097272724
ACH-001054,-0.238749105268
ACH-001061,-0.18266396771200002
ACH-001067,-0.36184496350999995
ACH-001075,-0.0863995991735
ACH-001096,-0.178087399276
ACH-001128,-0.453339984759
ACH-001134,-0.169627849088
ACH-001151,-0.343848311013
ACH-001163,-0.363560733097
ACH-001164,-0.23736737928100002
ACH-001173,-0.19295387258000002
ACH-001183,-0.12908399451199998
ACH-001184,-0.023414330825700002
ACH-001190,-0.155031630398
ACH-001192,-0.0872079102358
ACH-001193,-0.41151230438600006
ACH-001196,0.0035320135738200003
ACH-001197,-0.464414529097
ACH-001205,-0.255260425849
ACH-001211,-0.0816420571558
ACH-001212,0.0882312573983
ACH-001228,-0.470641026323
ACH-001232,-0.336285188043
ACH-001239,-0.276670013578
ACH-001274,-0.210504944833
ACH-001275,-0.144842842893
ACH-001277,-0.3255239641
ACH-001278,-0.050662796646099996
ACH-001280,-0.17913576084000002
ACH-001283,-0.167320372514
ACH-001289,-0.303068913796
ACH-001295,-0.22905335336
ACH-001300,-0.17545158085999998
ACH-001301,-0.11380032501199999
ACH-001302,-0.216889566181
ACH-001303,-0.055591657427699996
ACH-001306,-0.100981922001
ACH-001318,-0.193966035796
ACH-001322,-0.202526646541
ACH-001328,-0.314768279111
ACH-001332,-0.151903172648
ACH-001333,-0.208669746668
ACH-001336,-0.17750079105500002
ACH-001340,-0.19824103270500001
ACH-001346,-0.22201292802099998
ACH-001353,-0.19812218557300001
ACH-001354,-0.16773754593
ACH-001367,-0.12446949774800001
ACH-001368,-0.179578482298
ACH-001374,-0.703523799029
ACH-001375,-0.12288560241699999
ACH-001377,-0.268226008139
ACH-001380,-0.186839886784
ACH-001391,-0.160640159538
ACH-001407,-0.051478227469699996
ACH-001408,-0.276467982224
ACH-001413,-0.268939624428
ACH-001430,-0.107716465262
ACH-001431,-0.265864267589
ACH-001450,-0.343397853947
ACH-001496,-0.20685393699299998
ACH-001500,-0.35357148683600004
ACH-001521,-0.29176709992600003
ACH-001523,-0.201780790591
ACH-001532,-0.09132812273810001
ACH-001536,-0.18452175738200002
ACH-001550,-0.509263325503
ACH-001552,-0.193096672454
ACH-001554,-0.10780256669800001
ACH-001645,-0.17583448157200002
ACH-001654,-0.399772450766
ACH-001715,-0.195121923394
ACH-001735,-0.294075942737
ACH-001736,-0.128059549783
ACH-001737,-0.337681067979
ACH-001740,-0.0465454037487
ACH-001745,-0.0742052941449
ACH-001750,-0.144205831093
ACH-001765,-0.246226271739
ACH-001956,-0.230591909378
ACH-001957,-0.36016291163900005
