,P2RX4 (5025)
ACH-000889,-0.160951490107
ACH-000890,-0.015024665029899999
ACH-000896,-0.135625800113
ACH-000898,-0.27166863223
ACH-000900,-0.30605743031599997
ACH-000901,-0.308951197645
ACH-000905,-0.276438038458
ACH-000906,-0.23271796916200002
ACH-000907,-0.055640661238
ACH-000910,-0.20798005384100002
ACH-000911,-0.220390719018
ACH-000912,-0.213842809251
ACH-000913,-0.19032351173099998
ACH-000915,-0.227151588956
ACH-000916,-0.43874753288699997
ACH-000917,-0.200578721433
ACH-000921,-0.268525445926
ACH-000924,-0.344308071845
ACH-000926,-0.281934042228
ACH-000928,-0.239710622325
ACH-000929,-0.21893990214899997
ACH-000932,-0.07812179434739999
ACH-000935,-0.08432991027560001
ACH-000936,-0.226595030988
ACH-000937,-0.328059532734
ACH-000938,-0.18850233027399999
ACH-000939,-0.151262124809
ACH-000941,-0.149771612344
ACH-000943,-0.334217427367
ACH-000946,-0.43575955882100004
ACH-000947,-0.28733120087499997
ACH-000948,-0.25592633542599996
ACH-000950,-0.298247842837
ACH-000953,-0.14505576516899998
ACH-000957,-0.200186541522
ACH-000958,-0.418733602763
ACH-000960,-0.18677631814399998
ACH-000963,-0.000273315199795
ACH-000968,-0.289353857911
ACH-000969,-0.372460222851
ACH-000973,-0.36907218417599996
ACH-000974,-0.278961034402
ACH-000975,-0.276824728263
ACH-000976,-0.308592155453
ACH-000978,-0.377557236708
ACH-000980,-0.27850815913800003
ACH-000984,0.0056719369122
ACH-000986,-0.10829904183700001
ACH-000988,-0.21114771982299999
ACH-000993,-0.22415381166099999
ACH-000994,-0.0647625156207
ACH-000996,-0.44239154818000004
ACH-001001,-0.156707714899
ACH-001020,-0.159671642423
ACH-001028,-0.35166734935000005
ACH-001031,-0.262617133066
ACH-001038,-0.247665664682
ACH-001048,-0.276591170813
ACH-001050,-0.212108797253
ACH-001053,-0.200215776871
ACH-001054,-0.260647654571
ACH-001061,-0.294208714323
ACH-001067,-0.23367673056999996
ACH-001075,-0.452085587504
ACH-001096,-0.14390871937000002
ACH-001128,-0.505076614
ACH-001134,-0.253186773494
ACH-001151,-0.22645748613000002
ACH-001163,-0.35697450033600003
ACH-001164,-0.322007126239
ACH-001173,-0.28515017250700003
ACH-001183,-0.10001906046499999
ACH-001184,-0.143789722952
ACH-001190,-0.412220417153
ACH-001192,-0.110703127559
ACH-001193,-0.0600992239001
ACH-001196,-0.22483916766999998
ACH-001197,-0.0434962290949
ACH-001205,-0.10686694140599999
ACH-001211,0.0038444181899400004
ACH-001212,-0.319976675389
ACH-001228,-0.351340502293
ACH-001232,-0.10554124804300001
ACH-001239,-0.368142176289
ACH-001274,-0.256521785604
ACH-001275,-0.574278360595
ACH-001277,-0.549594754885
ACH-001278,-0.155760632918
ACH-001280,-0.282219125474
ACH-001283,-0.40667938923600006
ACH-001289,-0.223594175084
ACH-001295,-0.271992420127
ACH-001300,-0.39500130938199995
ACH-001301,-0.26239107175
ACH-001302,-0.325950729356
ACH-001303,-0.224139887535
ACH-001306,-0.149407354186
ACH-001318,-0.278431903089
ACH-001322,-0.06811090872190001
ACH-001328,-0.24956596939
ACH-001332,-0.22124730032099998
ACH-001333,-0.0345285324922
ACH-001336,-0.285203062538
ACH-001340,-0.277289058296
ACH-001346,-0.146336883123
ACH-001353,-0.248040651055
ACH-001354,-0.57957673132
ACH-001367,-0.40134405360799996
ACH-001368,-0.253174142547
ACH-001374,0.132805278783
ACH-001375,-0.479587983164
ACH-001377,-0.12418177376499999
ACH-001380,-0.179755579618
ACH-001391,-0.572179950657
ACH-001407,-0.294311858682
ACH-001408,-0.209985388413
ACH-001413,-0.171363490069
ACH-001430,-0.07146675990960001
ACH-001431,-0.48140627077500003
ACH-001450,-0.366922704995
ACH-001496,-0.243487213299
ACH-001500,-0.383313656559
ACH-001521,-0.45919912164
ACH-001523,-0.456688661501
ACH-001532,-0.286410783288
ACH-001536,-0.527911958784
ACH-001550,-0.24557296606600001
ACH-001552,-0.363913182782
ACH-001554,-0.315479199625
ACH-001645,-0.0669342333214
ACH-001654,-0.26572498270100003
ACH-001715,-0.284531753403
ACH-001735,-0.22864836715599998
ACH-001736,-0.259253260695
ACH-001737,-0.633362549127
ACH-001740,-0.370447233102
ACH-001745,-0.240899860511
ACH-001750,-0.414910233855
ACH-001765,-0.359729643082
ACH-001956,-0.136850552514
ACH-001957,-0.326377096372
