,OPA1 (4976)
ACH-000652,-0.630305893163
ACH-000653,-0.24461811540800002
ACH-000657,-0.5780166956989999
ACH-000658,-0.602572505097
ACH-000661,-0.361540371765
ACH-000662,-0.596592548014
ACH-000663,-0.327394338079
ACH-000665,-0.117462419877
ACH-000671,-0.495218570889
ACH-000673,-0.359931111037
ACH-000676,-0.35735496896499996
ACH-000677,-1.1089039529
ACH-000681,-0.7983991652529999
ACH-000682,-0.477998823269
ACH-000683,-0.450112269498
ACH-000684,-0.45707811318400005
ACH-000688,-0.524348289095
ACH-000693,-0.6096603072110001
ACH-000694,-0.592202181361
ACH-000695,-0.42214678371299996
ACH-000696,-0.757399275823
ACH-000697,-0.410912810691
ACH-000699,-0.6711068210179999
ACH-000701,-0.572355540944
ACH-000706,-0.636770293914
ACH-000711,-0.642751237153
ACH-000713,-0.5592493429150001
ACH-000714,-0.0760562724979
ACH-000718,-0.45425439333800005
ACH-000720,-0.68770148882
ACH-000721,-0.113754656666
ACH-000724,-0.433766772837
ACH-000725,-0.516772894152
ACH-000732,-0.529948151536
ACH-000734,-0.530518307068
ACH-000735,-0.543060363119
ACH-000736,-0.505461485734
ACH-000738,-0.805360941533
ACH-000746,-0.668382501798
ACH-000747,-0.809896293108
ACH-000748,-0.914107396857
ACH-000753,-0.5522115256
ACH-000756,-0.602758124383
ACH-000757,-0.632546569349
ACH-000758,-0.7154131433409999
ACH-000760,-0.927920047685
ACH-000763,-0.441634307642
ACH-000764,-0.529032477476
ACH-000765,-0.48161738517499997
ACH-000766,-0.8156802516949999
ACH-000767,-0.21421036981199998
ACH-000768,-0.40304656578000003
ACH-000769,-0.571707606672
ACH-000770,-0.5079445125559999
ACH-000771,-0.7311587984289999
ACH-000773,-0.285694282411
ACH-000776,-0.36459061097400003
ACH-000777,-0.564964554367
ACH-000778,-0.55220064826
ACH-000781,-0.541060099627
ACH-000782,-0.469635818505
ACH-000783,-0.664852559479
ACH-000784,-0.39583866272600005
ACH-000785,-0.6222189729550001
ACH-000787,-0.685613989783
ACH-000788,-0.438165240955
ACH-000791,-0.48075028185400004
ACH-000792,-0.40971142715000003
ACH-000794,-0.42614736087800004
ACH-000796,-0.421646625873
ACH-000799,-0.41574169610100004
ACH-000800,-0.33454781360999997
ACH-000802,-0.538979254265
ACH-000804,-0.595373265349
ACH-000805,-0.711107389432
ACH-000809,-0.7047798739200001
ACH-000810,-0.46120276125299997
ACH-000811,-0.378760407564
ACH-000817,-0.410943557639
ACH-000819,-0.7248126994130001
ACH-000820,-1.10771540968
ACH-000821,-0.338967214236
ACH-000822,-0.568892952277
ACH-000823,-0.374873868993
ACH-000824,-0.385436994661
ACH-000827,-0.258266562247
ACH-000829,-0.305301434609
ACH-000831,-0.945083714524
ACH-000832,-0.5028396754309999
ACH-000833,-0.514532789325
ACH-000834,-0.49960430734300004
ACH-000835,-0.69019097848
ACH-000836,-0.6921143835670001
ACH-000837,-0.579574360145
ACH-000838,-0.26953918216999995
ACH-000839,-0.58574294765
ACH-000840,-0.47945110170500005
ACH-000841,-0.646348971237
ACH-000843,-0.392429231708
ACH-000846,-0.525074262218
ACH-000847,-0.9458320678509999
ACH-000848,-0.903688656062
ACH-000849,-0.583380982139
ACH-000851,-0.750488724848
ACH-000855,-0.754344915589
ACH-000856,-0.31580981369000005
ACH-000858,-0.443222339268
ACH-000859,-0.43402883740599996
ACH-000861,-0.71238491663
ACH-000862,-0.6475729783609999
ACH-000865,-0.573667280738
ACH-000866,-0.283751099116
ACH-000867,-0.49252863250699996
ACH-000869,-0.879228616056
ACH-000872,-0.275504022847
ACH-000873,-0.336356881395
ACH-000876,-0.865589678082
ACH-000878,-0.290732374259
ACH-000880,-0.273811932864
ACH-000881,-0.402054001557
ACH-000882,-0.630775653562
ACH-000884,-0.482351516835
ACH-000885,-0.759776116734
ACH-000887,-0.282966635718
ACH-000888,-0.84403258257
ACH-000889,-0.411196073806
ACH-000890,-0.53123173672
ACH-000896,-0.39815808470299996
ACH-000898,-0.274457073828
ACH-000900,-0.80754550936
ACH-000901,-0.5222803128679999
ACH-000905,-0.650166059716
ACH-000906,-0.461548062477
ACH-000907,-0.580248311818
ACH-000910,-0.327918280333
ACH-000911,-0.667106977126
ACH-000912,-0.436478014398
ACH-000913,-0.482111349556
ACH-000915,-0.605208669339
ACH-000916,0.010895601603299998
ACH-000917,-0.648829679093
ACH-000921,-0.6779260547329999
ACH-000924,-0.8079158938240001
ACH-000926,-0.535994959802
ACH-000928,-0.684599029588
ACH-000929,-0.569913571479
ACH-000932,-0.666698079055
ACH-000935,-0.6707074577090001
ACH-000936,-0.843568987524
ACH-000937,-0.266175518998
ACH-000938,-0.436003620137
ACH-000939,-0.486351857263
ACH-000941,-0.382721102119
ACH-000943,-0.371154919146
ACH-000946,-0.42386653774000005
ACH-000947,-0.8895016855869999
ACH-000948,-0.536816726743
ACH-000950,-0.657497094668
ACH-000953,-0.285090607895
ACH-000957,-0.694726658921
ACH-000958,-0.2936784551
ACH-000960,-0.510051798758
ACH-000963,-0.307726241028
ACH-000968,-0.65472678529
ACH-000969,-0.519088334034
ACH-000973,-0.409808131672
ACH-000974,-0.396049262918
ACH-000975,-0.362131760717
ACH-000976,-0.24698030279
ACH-000978,-0.0851647781762
ACH-000980,-0.46222435276699997
ACH-000984,-0.62135321962
ACH-000986,-0.297283274859
ACH-000988,-0.275454513847
ACH-000993,-0.302322902876
ACH-000994,-0.381986375062
ACH-000996,-0.420146133698
ACH-001001,-0.840739372864
ACH-001020,-0.9905746163789999
ACH-001028,-0.625666934574
ACH-001031,-0.39052162502800003
ACH-001038,-0.369336062497
ACH-001048,-0.579490550478
ACH-001050,-0.396801891011
ACH-001053,-0.49648883748899997
ACH-001054,-0.0763999833037
ACH-001061,-0.810776702738
ACH-001067,-0.42131849585600006
ACH-001075,-0.535690971098
ACH-001096,-0.579192507843
ACH-001128,-1.0874662014799998
ACH-001134,-0.529823889923
ACH-001151,-0.132462101626
ACH-001163,-0.6587765179689999
ACH-001164,-0.6716573857729999
ACH-001173,-0.617937191095
ACH-001183,-0.49518915387199997
ACH-001184,-0.41762162282399995
ACH-001190,-0.539283182875
ACH-001192,-0.43591204003600004
ACH-001193,-0.53694032175
ACH-001196,-0.45092285473000004
ACH-001197,-0.673796118216
ACH-001205,-0.5566519627090001
ACH-001211,-0.361366457048
ACH-001212,-0.496647600674
ACH-001228,-0.302450141432
ACH-001232,-0.435394795978
ACH-001239,-0.52842506796
ACH-001274,-0.294219062881
ACH-001275,-0.473794805273
ACH-001277,-0.428857272878
ACH-001278,-0.38574808325000004
ACH-001280,-0.6198282358839999
ACH-001283,-0.585509774337
ACH-001289,-0.300128523172
ACH-001295,-0.558556968942
ACH-001300,-0.672569678687
ACH-001301,-0.49773288943800004
ACH-001302,-0.8143050276010001
ACH-001303,-0.593814139836
ACH-001306,-0.47670043243
ACH-001318,-0.603231077978
ACH-001322,-0.536151320705
ACH-001328,-0.6589772378600001
ACH-001332,-0.683940349349
ACH-001333,-0.558777741752
ACH-001336,-0.324514417018
ACH-001340,-0.275644231766
ACH-001346,-0.277112835423
ACH-001353,-0.199984570828
ACH-001354,-0.23079118000799997
ACH-001367,-0.484750853639
ACH-001368,-0.648176641451
ACH-001374,-0.08390444768710001
ACH-001375,-0.25349125665600003
ACH-001377,-0.439180289681
ACH-001380,-0.630297044877
ACH-001391,-0.288879051605
ACH-001407,-0.593741048407
ACH-001408,-0.451209262436
ACH-001413,-0.7648019181829999
ACH-001430,-0.36032356472099997
ACH-001431,-0.30936247311
ACH-001450,-0.734590683428
ACH-001496,-0.540247893332
ACH-001500,-0.85800933771
ACH-001521,-0.48387764466399996
ACH-001523,-0.7795958333949999
ACH-001532,-0.229072962376
ACH-001536,-0.9237202648810001
ACH-001550,-0.652804887024
ACH-001552,-0.464215626457
ACH-001554,-0.588273975344
ACH-001645,-0.349752574933
ACH-001654,-0.530741157662
ACH-001715,-0.611172194892
ACH-001735,-0.16106846144
ACH-001736,-0.491589572015
ACH-001737,-0.626868411084
ACH-001740,-0.337977453641
ACH-001745,-0.425454382694
ACH-001750,-0.484057694001
ACH-001765,-0.515772999403
ACH-001956,-0.833250410904
ACH-001957,-0.58093432971
