,TP53BP2 (7159)
ACH-000694,0.026311201828299997
ACH-000695,-0.0909886895381
ACH-000696,-0.127329005351
ACH-000697,-0.156874730215
ACH-000699,-0.027530856619599996
ACH-000701,-0.067314124161
ACH-000706,-0.105907429862
ACH-000711,-0.037999235898
ACH-000713,-0.1416032129
ACH-000714,-0.09910056297080001
ACH-000718,-0.27596268361299997
ACH-000720,-0.180209868325
ACH-000721,-0.0578245294898
ACH-000724,-0.079676322407
ACH-000725,0.087501898136
ACH-000732,0.051010429446999996
ACH-000734,-0.17930884629500002
ACH-000735,-0.154108357142
ACH-000736,0.07817130864130001
ACH-000738,-0.37310368696699997
ACH-000746,-0.0153963033515
ACH-000747,-0.115013854415
ACH-000748,-0.146610501354
ACH-000753,-0.272882559346
ACH-000756,-0.14713400988199998
ACH-000757,-0.11061400942199999
ACH-000758,-0.27392274322500004
ACH-000760,-0.10894046512
ACH-000763,0.09534819969180001
ACH-000764,-0.18057288991
ACH-000765,-0.231794834433
ACH-000766,-0.007512057695619999
ACH-000767,0.0630264076021
ACH-000768,-0.178247014452
ACH-000769,0.18751572824999999
ACH-000770,-0.0614829226662
ACH-000771,-0.256841807719
ACH-000773,0.20794549147500002
ACH-000776,-0.10343237067
ACH-000777,-0.245079704003
ACH-000778,0.0106373461039
ACH-000781,-0.10286272499
ACH-000782,-0.0995506928312
ACH-000783,-0.135665286912
ACH-000784,-0.0734164404012
ACH-000785,0.0390236574351
ACH-000787,-0.299225000758
ACH-000788,-0.118267581873
ACH-000791,-0.0975378811203
ACH-000792,-0.0065748300469
ACH-000794,-0.0284126026494
ACH-000796,-0.24868804085700003
ACH-000799,0.05573559367190001
ACH-000800,-0.328009139187
ACH-000802,-0.104046386655
ACH-000804,-0.0171217311216
ACH-000805,0.011059322942600001
ACH-000809,-0.031849610996
ACH-000810,-0.176004759973
ACH-000811,-0.11918215205
ACH-000817,-0.11247397175400001
ACH-000819,0.023922616122599997
ACH-000820,-0.0279167030988
ACH-000821,0.0621726319656
ACH-000822,0.110672765534
ACH-000823,-0.00315773798113
ACH-000824,-0.0182844052264
ACH-000827,0.009955638907290001
ACH-000829,-0.035648507675300006
ACH-000831,-0.0411194897949
ACH-000832,-0.112644979876
ACH-000833,-0.232035248178
ACH-000834,0.0386215435178
ACH-000835,-0.338770577259
ACH-000836,-0.15814166261
ACH-000837,0.0188711509284
ACH-000838,0.14043799367999998
ACH-000839,0.12459832247500001
ACH-000840,-0.15444046665
ACH-000841,0.18567829867199998
ACH-000843,-0.144869816307
ACH-000846,0.025226413799400004
ACH-000847,-0.132384169222
ACH-000848,-0.139072340143
ACH-000849,-0.16887739648800001
ACH-000851,-0.09490104006210001
ACH-000855,0.29795440445599997
ACH-000856,-0.48947845339199997
ACH-000858,0.206567953408
ACH-000859,0.0101863123514
ACH-000861,-0.0587091064885
ACH-000862,0.209741572467
ACH-000865,-0.07166132663369999
ACH-000866,0.0777507033609
ACH-000867,-0.025705762973099996
ACH-000869,0.133934561062
ACH-000872,-0.169186211647
ACH-000873,-0.016393400997799998
ACH-000876,0.159731680196
ACH-000878,-0.0576794387983
ACH-000880,-0.527712057224
ACH-000881,-0.222795773365
ACH-000882,-0.11204793781099999
ACH-000884,-0.0674804931233
ACH-000885,-0.446090445003
ACH-000887,-0.283832045698
ACH-000888,-0.197910828585
ACH-000889,-0.0656733949194
ACH-000890,0.109165136079
ACH-000896,-0.188817323248
ACH-000898,-0.19801950859099998
ACH-000900,-0.13438604821
ACH-000901,0.010575436668799999
ACH-000905,-0.11106728519999999
ACH-000906,-0.0330946070654
ACH-000907,-0.374560041455
ACH-000910,-0.14987679891300001
ACH-000911,-0.0349412332714
ACH-000912,-0.148120555447
ACH-000913,-0.16037393623500001
ACH-000915,0.059330327084
ACH-000916,-0.148969304448
ACH-000917,-0.113102738717
ACH-000921,-0.184555890982
ACH-000924,-0.156937075295
ACH-000926,-0.10217313598
ACH-000928,-0.34544017385799997
ACH-000929,0.313970251992
ACH-000932,-0.20549559137200002
ACH-000935,-0.12696860584300002
ACH-000936,-0.215057807981
ACH-000937,-0.151136291527
ACH-000938,-0.19311484749299998
ACH-000939,-0.07633661020160001
ACH-000941,-0.10921904762700001
ACH-000943,-0.0895542431394
ACH-000946,-0.132915925113
ACH-000947,0.07037145050339999
ACH-000948,-0.111271349174
ACH-000950,-0.435727841598
ACH-000953,-0.06960064016880001
ACH-000957,0.318131865966
ACH-000958,-0.120061528862
ACH-000960,-0.010371150867600001
ACH-000963,0.044092628449800005
ACH-000968,-0.20527261763799998
ACH-000969,0.0229577332524
ACH-000973,-0.16856049237999998
ACH-000974,-0.099342682817
ACH-000975,0.0428278859272
ACH-000976,-0.8459891757379999
ACH-000978,0.07065677680980001
ACH-000980,0.0240336421704
ACH-000984,-0.110288512503
ACH-000986,0.101881444428
ACH-000988,-0.345508891442
ACH-000993,-0.16594951168299998
ACH-000994,0.107084886932
ACH-000996,-0.06745387584269999
ACH-001001,-0.11970246502800001
ACH-001020,-0.518859749617
ACH-001028,0.09124614997860002
ACH-001031,-0.48342682388400005
ACH-001038,-0.025805625831
ACH-001048,-0.267163290457
ACH-001050,-0.507378467457
ACH-001053,-0.129032639028
ACH-001054,-0.114221482957
ACH-001061,-0.10527039618999999
ACH-001067,-0.0536133559745
ACH-001075,-0.225754185529
ACH-001096,-0.199798225971
ACH-001128,-0.41873553988799994
ACH-001134,0.0315336955397
ACH-001151,-0.0641994446089
ACH-001163,-0.15354289021
ACH-001164,-0.053888208300999996
ACH-001173,-0.214266718818
ACH-001183,-0.13470915933
ACH-001184,0.0792095519835
ACH-001190,-0.200136619956
ACH-001192,0.0714223800317
ACH-001193,0.22837256604400002
ACH-001196,0.128386637507
ACH-001197,-0.127040243852
ACH-001205,-0.192952981345
ACH-001211,-0.422662586062
ACH-001212,-0.522604540512
ACH-001228,-0.23159472210700002
ACH-001232,-0.37854909153399996
ACH-001239,-0.08595360293089999
ACH-001274,-0.29855893619
ACH-001275,-0.022001803153499998
ACH-001277,-0.13783193111300002
ACH-001278,-0.280586704569
ACH-001280,-0.142405967643
ACH-001283,-0.013216181968600001
ACH-001289,-0.147067215955
ACH-001295,0.020113790173700002
ACH-001300,0.0294306990699
ACH-001301,0.13752581678099998
ACH-001302,0.128073660089
ACH-001303,-0.429835389924
ACH-001306,-0.42367835974299994
ACH-001318,-0.095772339452
ACH-001322,-0.269454712853
ACH-001328,-0.152168113198
ACH-001332,0.0138886756843
ACH-001333,-0.00025393723622
ACH-001336,0.0807460313244
ACH-001340,-0.36088717234800005
ACH-001346,-0.045404252467800006
ACH-001353,-0.31567282819000003
ACH-001354,-0.178926302498
ACH-001367,-0.0861742775156
ACH-001368,-0.128289226684
ACH-001374,-0.687449184149
ACH-001375,-0.158909257319
ACH-001377,0.0110649929543
ACH-001380,-0.439525881454
ACH-001391,-0.0484424075028
ACH-001407,-0.0882958100811
ACH-001408,-0.133775803523
ACH-001413,-0.290497089613
ACH-001430,-0.347950033752
ACH-001431,0.0257373632546
ACH-001450,0.0902767535932
ACH-001496,-0.112264493423
ACH-001500,-0.326310920163
ACH-001521,-0.152275951502
ACH-001523,0.029640641889400004
ACH-001532,-0.199993514249
ACH-001536,-0.101995872498
ACH-001550,0.08999847154519999
ACH-001552,-0.35517333037199994
ACH-001554,-0.0941148719673
ACH-001645,0.0340167692108
ACH-001654,0.024490804372400005
ACH-001715,-0.193804128807
ACH-001735,0.022317415555599997
ACH-001736,-0.09102913425489999
ACH-001737,0.00151900586595
ACH-001740,0.04878956850869999
ACH-001745,-0.0927113344438
ACH-001750,-0.0980715091513
ACH-001765,-0.0353652154629
ACH-001956,0.0129617041286
ACH-001957,-0.191857371858
