,DDX39B (7919)
ACH-000589,-0.886956238473
ACH-000591,-0.29963474691799996
ACH-000593,-0.753138446201
ACH-000600,-0.06576547386289999
ACH-000601,-0.5849492098210001
ACH-000604,-0.46015388095700005
ACH-000605,-0.333342769852
ACH-000606,-0.635046755303
ACH-000608,-0.946393187034
ACH-000614,0.39351435568899995
ACH-000616,-0.324368221494
ACH-000618,-0.476782515835
ACH-000619,-0.424338083762
ACH-000620,-0.43465503821400003
ACH-000621,-0.263184525441
ACH-000622,-0.345355389441
ACH-000623,-0.41110337453400003
ACH-000624,-0.541765734647
ACH-000627,-0.631569152071
ACH-000630,-0.6122408591049999
ACH-000632,-0.172477007821
ACH-000633,-0.16664603326400002
ACH-000637,-0.737181084127
ACH-000638,-0.67386355991
ACH-000646,-0.647673897544
ACH-000647,-0.697407891908
ACH-000648,-0.670399452666
ACH-000649,0.00257135846856
ACH-000651,-0.6800372659430001
ACH-000652,-0.537875914913
ACH-000653,-0.152993196472
ACH-000657,-0.621242644964
ACH-000658,-0.129883004686
ACH-000661,-0.647895093186
ACH-000662,-1.11581006176
ACH-000663,-0.51602108334
ACH-000665,-0.29056444868500003
ACH-000671,-0.614966123829
ACH-000673,-0.277279267782
ACH-000676,-0.47880005442
ACH-000677,-0.7782761719869999
ACH-000681,-0.498666541004
ACH-000682,-0.652390098142
ACH-000683,-0.144968497183
ACH-000684,0.00510278634587
ACH-000688,-0.7979325956000001
ACH-000693,-0.428020015824
ACH-000694,-0.494026938521
ACH-000695,0.328878912473
ACH-000696,-0.32629323982299996
ACH-000697,-0.83218763905
ACH-000699,-0.346831775506
ACH-000701,-0.692606564622
ACH-000706,-0.8591057058949999
ACH-000711,-0.610153606923
ACH-000713,-0.373494359424
ACH-000714,-0.551376665708
ACH-000718,-0.324166921374
ACH-000720,-0.671184302696
ACH-000721,-0.548267691133
ACH-000724,-0.9205556197920001
ACH-000725,-0.0416198145087
ACH-000732,-0.407263159981
ACH-000734,-0.304844456069
ACH-000735,-0.583390452118
ACH-000736,-0.793289825036
ACH-000738,-0.796853291819
ACH-000746,-0.326495710866
ACH-000747,-0.6315743741
ACH-000748,-0.21973567075300002
ACH-000753,-0.264720913997
ACH-000756,-0.522826989102
ACH-000757,-0.394576524687
ACH-000758,-0.253151033189
ACH-000760,0.0415574375539
ACH-000763,-0.345213435873
ACH-000764,-0.763794927369
ACH-000765,-0.439438404032
ACH-000766,-0.717247769362
ACH-000767,-0.44607521041599996
ACH-000768,-0.445894342443
ACH-000769,-0.46645687147
ACH-000770,-0.182653945554
ACH-000771,-0.606973174252
ACH-000773,-0.678853223035
ACH-000776,-0.19607512132899999
ACH-000777,-0.0841328164391
ACH-000778,-0.69021635795
ACH-000781,-0.856565772289
ACH-000782,-0.39228805552699997
ACH-000783,-0.75989832971
ACH-000784,-0.22555412860100002
ACH-000785,-0.956753995686
ACH-000787,-0.5219905425770001
ACH-000788,-0.579150486114
ACH-000791,-0.761262077744
ACH-000792,-0.245978173878
ACH-000794,-0.581269784348
ACH-000796,-0.807325644374
ACH-000799,-0.640164690964
ACH-000800,-0.7339168678200001
ACH-000802,-0.364856857703
ACH-000804,-0.22798212613000002
ACH-000805,-0.701351750977
ACH-000809,-0.6715522584520001
ACH-000810,0.0633268242272
ACH-000811,-0.522096619603
ACH-000817,-0.914038188602
ACH-000819,-0.821673603423
ACH-000820,-0.76047724153
ACH-000821,-0.158798541054
ACH-000822,-0.43659098741
ACH-000823,-0.48341556753799997
ACH-000824,-0.667709900877
ACH-000827,-0.708006546965
ACH-000829,-0.6918195845020001
ACH-000831,-0.423440387638
ACH-000832,-0.431110865348
ACH-000833,-0.128079684838
ACH-000834,-0.435352956751
ACH-000835,-0.173984257371
ACH-000836,-0.299922369795
ACH-000837,-0.604464376116
ACH-000838,-0.216897537513
ACH-000839,-0.578784102816
ACH-000840,-0.9047376500959999
ACH-000841,-0.7052968356910001
ACH-000843,-0.238498970092
ACH-000846,-0.845483497301
ACH-000847,-0.09458368493010001
ACH-000848,-0.723088136034
ACH-000849,-0.24518680993500003
ACH-000851,-0.675694930607
ACH-000855,-0.678475195309
ACH-000856,-0.757511242232
ACH-000858,-0.60407556908
ACH-000859,-0.720749366929
ACH-000861,-0.517195568176
ACH-000862,-0.590149056863
ACH-000865,-0.47400822733599995
ACH-000866,-0.5371296513830001
ACH-000867,-0.558621846068
ACH-000869,-0.6972712277490001
ACH-000872,-0.578726442363
ACH-000873,-0.309076561217
ACH-000876,-0.940321249396
ACH-000878,-0.8648577364769999
ACH-000880,-0.966340344469
ACH-000881,-0.19292719633699998
ACH-000882,-0.055391380593800006
ACH-000884,-0.36619197087899996
ACH-000885,-0.797676453795
ACH-000887,-0.284081940153
ACH-000888,-0.29224724005999997
ACH-000889,-0.308274987516
ACH-000890,-0.267148755304
ACH-000896,-0.304080398769
ACH-000898,-0.822852331261
ACH-000900,-0.867235201857
ACH-000901,-0.181293408484
ACH-000905,-0.478637552826
ACH-000906,-0.209364922624
ACH-000907,-0.24898421932599998
ACH-000910,-0.45741966781000004
ACH-000911,-0.360397343225
ACH-000912,-0.641579779885
ACH-000913,-0.691933207426
ACH-000915,-0.121774086516
ACH-000916,-1.3184692566299998
ACH-000917,-0.42399097102399996
ACH-000921,-0.600332675797
ACH-000924,-0.0412707086881
ACH-000926,-0.439926066238
ACH-000928,-0.228607938036
ACH-000929,-0.595454470234
ACH-000932,-0.367157435304
ACH-000935,0.0958103661053
ACH-000936,-0.38749757983099997
ACH-000937,-0.705877216684
ACH-000938,-0.295452544326
ACH-000939,-1.2890496606
ACH-000941,-1.1318234567299998
ACH-000943,-0.602954865184
ACH-000946,-0.707349975782
ACH-000947,-0.507340829542
ACH-000948,-0.553067492665
ACH-000950,-0.386056886075
ACH-000953,-0.39964564506
ACH-000957,-0.827556618861
ACH-000958,-0.517516953914
ACH-000960,-0.593337095152
ACH-000963,-1.00043961067
ACH-000968,-0.378211892557
ACH-000969,-0.639152624853
ACH-000973,-0.379223332452
ACH-000974,-0.456151601756
ACH-000975,-0.16743335890799999
ACH-000976,-0.601211207757
ACH-000978,-0.524463656648
ACH-000980,-0.11244249846200001
ACH-000984,-0.773305898708
ACH-000986,-0.49347931688600005
ACH-000988,-0.402998303215
ACH-000993,-0.8842484157960001
ACH-000994,-0.271159038064
ACH-000996,-0.516780867288
ACH-001001,-0.854028980961
ACH-001020,-0.266659943524
ACH-001028,-0.462251913573
ACH-001031,-0.5751968478
ACH-001038,-0.458989294433
ACH-001048,-0.617427371777
ACH-001050,-0.281725657329
ACH-001053,-0.379494922258
ACH-001054,-0.389729362834
ACH-001061,-0.602636972393
ACH-001067,-0.231864305418
ACH-001075,-1.06523170729
ACH-001096,-0.209494903347
ACH-001128,-0.804998715985
ACH-001134,-0.415246150842
ACH-001151,-0.43018882313900003
ACH-001163,-0.452275813249
ACH-001164,-0.737518293067
ACH-001173,-0.432882621881
ACH-001183,-0.559994290409
ACH-001184,-0.147042034401
ACH-001190,-0.5414348406539999
ACH-001192,-0.6125058001820001
ACH-001193,-0.5263804511469999
ACH-001196,-0.8003933192370001
ACH-001197,-0.150592865919
ACH-001205,-0.401716443005
ACH-001211,-0.721459816013
ACH-001212,-0.404879916326
ACH-001228,-0.0464110114898
ACH-001232,-0.223471071723
ACH-001239,-0.347177905104
ACH-001274,-0.8786827704029999
ACH-001275,0.0173513543641
ACH-001277,-0.254055598921
ACH-001278,-0.852662302985
ACH-001280,-0.529967953879
ACH-001283,-0.420609099465
ACH-001289,-0.518396513385
ACH-001295,0.0128568740371
ACH-001300,-0.0938331886098
ACH-001301,-0.378904010207
ACH-001302,0.116091046661
ACH-001303,-0.25258460145399997
ACH-001306,-0.256149791515
ACH-001318,-0.38059423715999996
ACH-001322,-0.647314106247
ACH-001328,-1.07239781544
ACH-001332,-0.589041213007
ACH-001333,-0.964180578985
ACH-001336,-0.5163505479630001
ACH-001340,-0.46220360826000007
ACH-001346,-0.40043543765199996
ACH-001353,-0.9057072313760001
ACH-001354,-0.135131633981
ACH-001367,-0.6963567739569999
ACH-001368,-0.300481505682
ACH-001374,-0.691881235756
ACH-001375,-0.7117252886409999
ACH-001377,-0.0837678797904
ACH-001380,-0.36944981098800006
ACH-001391,-0.350548736128
ACH-001407,-0.539950243649
ACH-001408,-0.603345357043
ACH-001413,-0.543268897921
ACH-001430,-0.350594200052
ACH-001431,-0.321929402396
ACH-001450,-0.0115384768025
ACH-001496,-0.971439727524
ACH-001500,-0.311566957716
ACH-001521,-0.9322804760179999
ACH-001523,-0.819844742312
ACH-001532,-0.9338644603280001
ACH-001536,-0.585506423974
ACH-001550,-0.43626089976800003
ACH-001552,-0.8366108844560001
ACH-001554,-0.207860151459
ACH-001645,-0.37979721045299997
ACH-001654,0.031969683772
ACH-001715,-0.499158509728
ACH-001735,-0.213681187661
ACH-001736,-1.01446290592
ACH-001737,-0.48613038264499997
ACH-001740,-0.522398041491
ACH-001745,-0.53599581565
ACH-001750,-0.6319596578760001
ACH-001765,-1.04472761517
ACH-001956,-0.317247527032
ACH-001957,0.0415667302404
