,BEGAIN (57596)
ACH-000576,-0.362081988609
ACH-000580,-0.24534426229400003
ACH-000584,-0.20176132507300001
ACH-000585,-0.321925754773
ACH-000588,-0.0941151831738
ACH-000589,-0.35834909728500003
ACH-000591,-0.16788305023400002
ACH-000593,-0.17984608201699998
ACH-000600,-0.161031672577
ACH-000601,-0.128418220021
ACH-000604,-0.309645804408
ACH-000605,-0.136573281711
ACH-000606,-0.0843324804748
ACH-000608,-0.0181640562648
ACH-000614,0.0240960057578
ACH-000616,-0.22958160496899999
ACH-000618,-0.198651327756
ACH-000619,-0.11160411766799999
ACH-000620,-0.134790385304
ACH-000621,-0.303070080112
ACH-000622,-0.324999535162
ACH-000623,-0.39007768593000003
ACH-000624,-0.196464286565
ACH-000627,-0.149983018071
ACH-000630,-0.085196874336
ACH-000632,-0.0891458139287
ACH-000633,-0.195246451404
ACH-000637,-0.230737643395
ACH-000638,-0.123398947551
ACH-000646,-0.39480925854000004
ACH-000647,-0.030312076383000004
ACH-000648,-0.0411785235336
ACH-000649,-0.192219419176
ACH-000651,-0.234744400305
ACH-000652,-0.197659477534
ACH-000653,-0.382717090922
ACH-000657,-0.22025774414700003
ACH-000658,-0.240011923599
ACH-000661,-0.00623123113227
ACH-000662,-0.221513668248
ACH-000663,-0.250917216861
ACH-000665,-0.09677481795029999
ACH-000671,-0.180917195896
ACH-000673,-0.151297427593
ACH-000676,-0.189212243418
ACH-000677,-0.26433583227400004
ACH-000681,-0.175936457982
ACH-000682,-0.248683188186
ACH-000683,-0.144154912021
ACH-000684,0.0327674469905
ACH-000688,-0.153870017917
ACH-000693,-0.13824399355699998
ACH-000694,-0.261738599045
ACH-000695,0.0203573161733
ACH-000696,-0.0910377539085
ACH-000697,-0.257708905387
ACH-000699,-0.31745589626
ACH-000701,-0.222206432707
ACH-000706,-0.153810547081
ACH-000711,-0.1313205688
ACH-000713,-0.157709956934
ACH-000714,-0.361907628952
ACH-000718,-0.13068870185
ACH-000720,-0.07870517856489999
ACH-000721,-0.041852351651099996
ACH-000724,-0.14384447165300002
ACH-000725,0.07331364590039999
ACH-000732,-0.210144163847
ACH-000734,-0.038020498974699994
ACH-000735,-0.133606062932
ACH-000736,-0.187618790539
ACH-000738,-0.35445529132200004
ACH-000746,-0.26588076633499996
ACH-000747,-0.26957217355999996
ACH-000748,0.0306987416033
ACH-000753,-0.032714741247
ACH-000756,-0.139630708486
ACH-000757,-0.203149176822
ACH-000758,-0.23050019902399999
ACH-000760,-0.113617401356
ACH-000763,-0.132982206983
ACH-000764,-0.0722614484319
ACH-000765,-0.10990801637599999
ACH-000766,-0.0979322032825
ACH-000767,-0.308273391749
ACH-000768,-0.20471137211100002
ACH-000769,-0.16934174047699999
ACH-000770,-0.112844993692
ACH-000771,-0.0119819202571
ACH-000773,-0.22771311384100001
ACH-000776,-0.2180903256
ACH-000777,-0.21997698068000004
ACH-000778,-0.0541258556914
ACH-000781,-0.10219763097300001
ACH-000782,-0.17885621103799998
ACH-000783,-0.172238396728
ACH-000784,-0.17532697663600003
ACH-000785,-0.295163701756
ACH-000787,-0.0344463771294
ACH-000788,-0.191520869826
ACH-000791,-0.147905504672
ACH-000792,-0.188789828035
ACH-000794,-0.0615182013361
ACH-000796,-0.325637784938
ACH-000799,-0.057049605979
ACH-000800,-0.109036117787
ACH-000802,-0.0636730820477
ACH-000804,-0.0688769585904
ACH-000805,-0.220873966059
ACH-000809,-0.28058068512
ACH-000810,-0.127163133496
ACH-000811,-0.151896066073
ACH-000817,-0.113868309236
ACH-000819,-0.10687296837999999
ACH-000820,0.24181633344300002
ACH-000821,-0.13616811167
ACH-000822,-0.129326390683
ACH-000823,-0.165612258373
ACH-000824,-0.17219459350299998
ACH-000827,-0.139632534804
ACH-000829,-0.11665689516899999
ACH-000831,-0.0689902426275
ACH-000832,-0.154071026552
ACH-000833,-0.09744551757110001
ACH-000834,-0.17852943354800002
ACH-000835,-0.126529371563
ACH-000836,-0.139451148956
ACH-000837,-0.14187918432399999
ACH-000838,-0.426971803157
ACH-000839,-0.194469371281
ACH-000840,-0.313291049087
ACH-000841,-0.340568162156
ACH-000843,-0.0700891588407
ACH-000846,0.105418931161
ACH-000847,-0.105833889914
ACH-000848,-0.23273364741500002
ACH-000849,-0.122954606013
ACH-000851,-0.1226893042
ACH-000855,-0.24976160630999997
ACH-000856,-0.153417274783
ACH-000858,-0.195921247966
ACH-000859,0.191582734844
ACH-000861,-0.262160012216
ACH-000862,-0.454495857632
ACH-000865,-0.117839783801
ACH-000866,-0.186631391839
ACH-000867,-0.00224637369346
ACH-000869,-0.163885872126
ACH-000872,-0.244380646758
ACH-000873,-0.262032582528
ACH-000876,-0.0336557457409
ACH-000878,-0.28267560297600003
ACH-000880,-0.0472657088808
ACH-000881,-0.0672507037346
ACH-000882,-0.0377095339308
ACH-000884,-0.33934382581699996
ACH-000885,-0.26061588921900003
ACH-000887,-0.022257071744400003
ACH-000888,-0.13403719892000002
ACH-000889,-0.305027848682
ACH-000890,-0.27582052121399997
ACH-000896,-0.156414306562
ACH-000898,-0.360814750699
ACH-000900,-0.033138460827000005
ACH-000901,-0.200702603461
ACH-000905,-0.0318194961641
ACH-000906,-0.209077587604
ACH-000907,-0.269687111512
ACH-000910,-0.432837577874
ACH-000911,-0.114394764783
ACH-000912,-0.128173984997
ACH-000913,-0.2255522474
ACH-000915,-0.199960814349
ACH-000916,-0.016356765968
ACH-000917,-0.119729260002
ACH-000921,-0.185480280512
ACH-000924,-0.290866012164
ACH-000926,-0.234707076912
ACH-000928,-0.17381413300700002
ACH-000929,-0.203539216317
ACH-000932,-0.1779646888
ACH-000935,-0.103386985643
ACH-000936,-0.155263716143
ACH-000937,-0.0721385519917
ACH-000938,-0.14825553100199998
ACH-000939,-0.43195899344899996
ACH-000941,-0.0816018159546
ACH-000943,-0.11742684466299999
ACH-000946,-0.158618443504
ACH-000947,-0.21294965481699998
ACH-000948,-0.187343040301
ACH-000950,-0.243386455879
ACH-000953,-0.35960721257600003
ACH-000957,-0.15675289081
ACH-000958,-0.0373316440209
ACH-000960,0.0123920975988
ACH-000963,-0.271727448772
ACH-000968,-0.377153397158
ACH-000969,-0.0994565638812
ACH-000973,-0.19787732219700002
ACH-000974,-0.0149776792003
ACH-000975,-0.108541423596
ACH-000976,-0.159416645666
ACH-000978,0.30251306212699997
ACH-000980,-0.178034274779
ACH-000984,-0.20573215683200002
ACH-000986,-0.138140894621
ACH-000988,-0.0640715908341
ACH-000993,-0.140590169258
ACH-000994,-0.277452412304
ACH-000996,0.0442889990415
ACH-001001,-0.293071030436
ACH-001020,-0.10877792938400001
ACH-001028,-0.184813224414
ACH-001031,-0.13375911515900002
ACH-001038,-0.12689925068299998
ACH-001048,-0.221666202116
ACH-001050,-0.20967351688299998
ACH-001053,-0.202181354873
ACH-001054,-0.018716619860200002
ACH-001061,-0.130730437685
ACH-001067,-0.029730121084400003
ACH-001075,-0.18568268555300002
ACH-001096,-0.31641418478100003
ACH-001128,0.0518584682051
ACH-001134,-0.314825946567
ACH-001151,-0.20424199076699998
ACH-001163,-0.174677629972
ACH-001164,0.08894634473639998
ACH-001173,-0.26496468629299996
ACH-001183,-0.300026439132
ACH-001184,-0.29654739750799997
ACH-001190,-0.12035513705600001
ACH-001192,-0.208825989343
ACH-001193,-0.024544334251099996
ACH-001196,-0.012981963736299998
ACH-001197,-0.299279936339
ACH-001205,-0.269437915606
ACH-001211,0.017391712120700002
ACH-001212,-0.453209291896
ACH-001228,-0.149238150781
ACH-001232,-0.252571878556
ACH-001239,-0.231066930698
ACH-001274,-0.1062468526
ACH-001275,-0.113951781539
ACH-001277,-0.20011130737
ACH-001278,-0.293805075752
ACH-001280,-0.0605320995579
ACH-001283,-0.33709167167
ACH-001289,-0.251103531686
ACH-001295,-0.156199192167
ACH-001300,-0.22477296719
ACH-001301,-0.0445902192525
ACH-001302,0.043650324810300005
ACH-001303,-0.288313216376
ACH-001306,-0.15177485619699999
ACH-001318,-0.11237661710100001
ACH-001322,0.11397071120300001
ACH-001328,-0.00910530575081
ACH-001332,-0.131808330113
ACH-001333,-0.196919739489
ACH-001336,-0.037178296697
ACH-001340,-0.054021985984199994
ACH-001346,-0.15587482918099999
ACH-001353,-0.17931951939500002
ACH-001354,-0.229457786246
ACH-001367,-0.328082521563
ACH-001368,-0.23295817689599999
ACH-001374,0.0879686013833
ACH-001375,-0.303946986077
ACH-001377,-0.183269067961
ACH-001380,-0.07274957200469999
ACH-001391,-0.17500248033500002
ACH-001407,-0.148860759619
ACH-001408,-0.0698361457709
ACH-001413,-0.197842782683
ACH-001430,-0.323408727572
ACH-001431,-0.33097073644499997
ACH-001450,-0.25938079850699997
ACH-001496,-0.114204848813
ACH-001500,-0.046819336776599996
ACH-001521,-0.14341084067399998
ACH-001523,-0.10258053140699999
ACH-001532,-0.207683595178
ACH-001536,0.022084586711599997
ACH-001550,-0.299306256865
ACH-001552,-0.067477626825
ACH-001554,-0.18352960066100002
ACH-001645,-0.22985877417800002
ACH-001654,-0.126855066854
ACH-001715,-0.399675355566
ACH-001735,-0.22425471814800002
ACH-001736,-0.11489600435599999
ACH-001737,-0.08074103542330001
ACH-001740,-0.211144255539
ACH-001745,-0.173553501802
ACH-001750,-0.273813507771
ACH-001765,-0.15181064191
ACH-001956,-0.0708422993732
ACH-001957,-0.11414448895
