,TOR2A (27433)
ACH-000335,-0.5490956422209999
ACH-000336,-0.35387074194799994
ACH-000337,-0.497449656783
ACH-000339,-0.51872287087
ACH-000341,-0.81751702809
ACH-000348,-0.52665097493
ACH-000350,-0.529215226805
ACH-000352,-0.474236746945
ACH-000356,-0.7973689445819999
ACH-000361,-0.282576873455
ACH-000362,-0.435591874749
ACH-000363,-0.488624201285
ACH-000364,-0.513531968451
ACH-000365,-0.605595837542
ACH-000366,-0.478149654535
ACH-000368,-0.6474770405420001
ACH-000374,-0.411175615951
ACH-000375,-0.745919381033
ACH-000376,-0.441539792479
ACH-000381,-0.558861054816
ACH-000383,-0.5961770633300001
ACH-000387,-0.6547750624009999
ACH-000389,-0.341824191717
ACH-000390,-0.563602725981
ACH-000393,-0.272144266109
ACH-000395,-0.632797694063
ACH-000397,-0.41741283687200004
ACH-000401,-0.201921179811
ACH-000402,-0.482792537897
ACH-000403,-0.7306994241949999
ACH-000404,-0.516587790053
ACH-000406,-0.426571058666
ACH-000407,-0.544980453675
ACH-000408,-0.340029274898
ACH-000410,-0.561287157111
ACH-000411,-0.727344212169
ACH-000414,-0.5280252149069999
ACH-000415,-0.37425971096
ACH-000416,-0.724454418963
ACH-000420,-0.392277834205
ACH-000421,-0.616430259033
ACH-000424,-0.553350612707
ACH-000425,-0.507598920399
ACH-000426,-0.8779191340960001
ACH-000427,-0.304483390417
ACH-000433,-0.488713858207
ACH-000436,-0.5940271799660001
ACH-000444,-0.458716412157
ACH-000445,-0.818995189748
ACH-000448,-0.249341902463
ACH-000450,-0.668520388398
ACH-000452,-0.552971410606
ACH-000454,-0.655245296568
ACH-000458,-0.633781130014
ACH-000459,-0.6337953304389999
ACH-000460,-0.61350672287
ACH-000461,-0.637966269924
ACH-000463,-0.41704173761200003
ACH-000464,-0.618673321724
ACH-000466,-0.618027422719
ACH-000467,-0.335160654954
ACH-000468,-0.796909922473
ACH-000469,-0.474844458006
ACH-000470,-0.563776046302
ACH-000471,-0.402952890488
ACH-000472,-0.35029994847199997
ACH-000473,-0.739164203642
ACH-000475,-0.535081743151
ACH-000476,-0.638935597336
ACH-000477,-0.6397620687510001
ACH-000480,-0.473279420393
ACH-000481,-0.642265841353
ACH-000483,-0.35624877515500003
ACH-000484,-0.478732447899
ACH-000485,-0.472391276039
ACH-000486,-0.511346123138
ACH-000487,-0.533664655012
ACH-000488,-0.42753069064800003
ACH-000490,-0.336862023459
ACH-000491,-0.570066757434
ACH-000495,-0.495386004013
ACH-000496,-0.388252258957
ACH-000499,-0.29372506329500003
ACH-000500,-0.139976049003
ACH-000502,-0.422624114103
ACH-000503,-0.468941428154
ACH-000505,-0.5701533766369999
ACH-000507,-0.554427865248
ACH-000510,-0.556076819554
ACH-000511,-0.530381190146
ACH-000512,0.0194438058983
ACH-000516,-0.457121212188
ACH-000517,-0.541403812665
ACH-000518,-0.44632214482500004
ACH-000520,-0.607675452771
ACH-000521,-0.509155873777
ACH-000522,-0.385151749138
ACH-000524,-0.6881894608689999
ACH-000527,-0.433928920363
ACH-000528,-0.671105952253
ACH-000537,-0.7151529967620001
ACH-000541,-0.594061792321
ACH-000542,-0.456500533593
ACH-000544,-0.587675183855
ACH-000545,-0.446647198396
ACH-000547,-0.516050316478
ACH-000548,-0.480696768659
ACH-000549,-0.78398680743
ACH-000550,-0.267566026587
ACH-000552,-0.677185460537
ACH-000556,-0.622701012136
ACH-000557,-0.616211440758
ACH-000570,-0.386883049994
ACH-000571,-0.6630151403069999
ACH-000573,-0.514957481718
ACH-000576,-0.572545196878
ACH-000580,-0.211647918783
ACH-000584,-0.690628116533
ACH-000585,-0.347773344968
ACH-000588,-0.578010835344
ACH-000589,-0.488575835676
ACH-000591,-0.723198125237
ACH-000593,-0.542111653999
ACH-000600,-0.487667368142
ACH-000601,-0.5007733476389999
ACH-000604,-0.337374296092
ACH-000605,-0.378382796862
ACH-000606,-0.5888080929739999
ACH-000608,-0.742051963796
ACH-000614,-0.243232704601
ACH-000616,-0.39823724303400004
ACH-000618,-0.368875686514
ACH-000619,-0.444511058798
ACH-000620,-0.5978462625150001
ACH-000621,-0.21978697449499998
ACH-000622,-0.577682791292
ACH-000623,-0.288084010754
ACH-000624,-0.676855270336
ACH-000627,-0.369815572969
ACH-000630,-0.602664957619
ACH-000632,-0.309992429727
ACH-000633,-0.7585343884550001
ACH-000637,-0.532681546683
ACH-000638,-0.44692132553099995
ACH-000646,-0.661380576448
ACH-000647,-0.517796036009
ACH-000648,-0.365556005041
ACH-000649,-0.464970696048
ACH-000651,-0.550750701382
ACH-000652,-0.601527974372
ACH-000653,-0.432506404388
ACH-000657,-0.553569266909
ACH-000658,-0.626512511955
ACH-000661,-0.7911380565449999
ACH-000662,-0.266252410925
ACH-000663,-0.72586461375
ACH-000665,-0.586832250046
ACH-000671,-0.31676033110199997
ACH-000673,-0.571701580943
ACH-000676,-0.371330843931
ACH-000677,-0.407614843229
ACH-000681,-0.40772155100100005
ACH-000682,-0.5055043445090001
ACH-000683,-0.5412289901
ACH-000684,-0.605031185808
ACH-000688,-0.49838032703900004
ACH-000693,-0.639600757238
ACH-000694,-0.5339645743770001
ACH-000695,-0.7657871698919999
ACH-000696,-0.582986612656
ACH-000697,-0.49504023318
ACH-000699,-0.693102592664
ACH-000701,-0.425508001937
ACH-000706,-0.493749065772
ACH-000711,-0.4930657505899999
ACH-000713,-0.750803120235
ACH-000714,-0.419805889224
ACH-000718,-0.7493919944040001
ACH-000720,-0.47136890164899997
ACH-000721,-0.7353038697
ACH-000724,-0.555516884038
ACH-000725,-0.338361335575
ACH-000732,-0.43223001996000004
ACH-000734,-0.27875445030900003
ACH-000735,-0.500421006497
ACH-000736,-0.466315853113
ACH-000738,-0.483578656655
ACH-000746,-0.592585151334
ACH-000747,-0.707872255157
ACH-000748,-0.522405182419
ACH-000753,-0.42110431752
ACH-000756,-0.472977298957
ACH-000757,-0.410238821245
ACH-000758,-0.361524135436
ACH-000760,-0.48535152947
ACH-000763,-0.630884981078
ACH-000764,-0.413027106299
ACH-000765,-0.5219614231
ACH-000766,-0.42488023727700003
ACH-000767,-0.38618720608499996
ACH-000768,-0.551973903692
ACH-000769,-0.16691320173000002
ACH-000770,-0.529952045088
ACH-000771,-0.600942939364
ACH-000773,-0.355260182419
ACH-000776,-0.362573314489
ACH-000777,-0.644794532186
ACH-000778,-0.347873695365
ACH-000781,-0.51207614567
ACH-000782,-0.798335041383
ACH-000783,-0.45785342138499996
ACH-000784,-0.495397640531
ACH-000785,-0.57942105675
ACH-000787,-0.5055032347730001
ACH-000788,-0.443328475874
ACH-000791,-0.550365613577
ACH-000792,-0.61830939068
ACH-000794,-0.5322440423879999
ACH-000796,-0.378402618463
ACH-000799,-0.248802427637
ACH-000800,-0.551459158779
ACH-000802,-0.258696179924
ACH-000804,-0.592748917189
ACH-000805,-0.424678679223
ACH-000809,-0.647175810093
ACH-000810,-0.657956390413
ACH-000811,-0.688658331862
ACH-000817,-0.448683716857
ACH-000819,-0.565365184069
ACH-000820,-0.282716030523
ACH-000821,-0.5958716414399999
ACH-000822,-0.572610500185
ACH-000823,-0.588735356569
ACH-000824,-0.586255341447
ACH-000827,-0.533684205702
ACH-000829,-0.522995218394
ACH-000831,-0.494255680823
ACH-000832,-0.403559011737
ACH-000833,-0.411529576449
ACH-000834,-0.40238401936499996
ACH-000835,-0.5514721628939999
ACH-000836,-0.577495966866
ACH-000837,-0.430063600188
ACH-000838,-0.498539759779
ACH-000839,-0.505743380657
ACH-000840,-0.619013990831
ACH-000841,-0.28300269515
ACH-000843,-0.669140503529
ACH-000846,-0.191043994839
ACH-000847,-0.384247731976
ACH-000848,-0.53043981535
ACH-000849,-0.45374010545000004
ACH-000851,-0.549962372983
ACH-000855,-0.701628855608
ACH-000856,-0.642088625655
ACH-000858,-0.520171807755
ACH-000859,-0.615919380923
ACH-000861,-0.497694018207
ACH-000862,-0.649735405467
ACH-000865,-0.513487632091
ACH-000866,-0.494658605602
ACH-000867,-0.573632565695
ACH-000869,-0.33851349964599997
ACH-000872,-0.350551206745
ACH-000873,-0.396037095814
ACH-000876,-0.405058065968
ACH-000878,-0.7065532942110001
ACH-000880,-0.47572279001900003
ACH-000881,-0.468911530197
ACH-000882,-0.5540381104600001
ACH-000884,-0.621133194669
ACH-000885,-0.42959384990099997
ACH-000887,-0.49590962920500004
ACH-000888,-0.6832329106049999
ACH-000889,-0.538565117335
ACH-000890,-0.40954535701399997
ACH-000896,-0.469860353565
ACH-000898,-0.476016056579
ACH-000900,-0.41065891527500004
ACH-000901,-0.572602551303
ACH-000905,-0.350835200566
ACH-000906,-0.6133164003980001
ACH-000907,-0.291910867631
ACH-000910,-0.439484357769
ACH-000911,-0.65903869307
ACH-000912,-0.506236210535
ACH-000913,-0.44300930447
ACH-000915,-0.342113752047
ACH-000916,-0.967769579341
ACH-000917,-0.355555193916
ACH-000921,-0.560798408205
ACH-000924,-0.482566025493
ACH-000926,-0.348316608706
ACH-000928,-0.388056407162
ACH-000929,-0.0931012229733
ACH-000932,-0.46028744330300003
ACH-000935,-0.410048715911
ACH-000936,-0.40736888912
ACH-000937,-0.607819003666
ACH-000938,-0.36654764206699997
ACH-000939,-0.589647910354
ACH-000941,-0.423475836869
ACH-000943,-0.46561314471
ACH-000946,-0.520801790092
ACH-000947,-0.365455328072
ACH-000948,-0.448098253045
ACH-000950,-0.6948728789659999
ACH-000953,-0.527256941562
ACH-000957,-0.39797043766999995
ACH-000958,-0.313095004078
ACH-000960,-0.431408792179
ACH-000963,-0.348098853499
ACH-000968,-0.441218903935
ACH-000969,-0.5722020507410001
ACH-000973,-0.619780271672
ACH-000974,-0.5104561336010001
ACH-000975,-0.624167644318
ACH-000976,-0.623564914809
ACH-000978,-0.201228935266
ACH-000980,-0.523144876221
ACH-000984,-0.20181363375300002
ACH-000986,-0.65304333248
ACH-000988,-0.6258956715699999
ACH-000993,-0.6070567799350001
ACH-000994,-0.39263622622500005
ACH-000996,-0.39166779816799996
ACH-001001,-0.435880921229
ACH-001020,-0.373607133864
ACH-001028,-0.6687663092939999
ACH-001031,-0.43497874225199995
ACH-001038,-0.456660895657
ACH-001048,-0.777315947435
ACH-001050,-0.587466393689
ACH-001053,-0.18135086560199998
ACH-001054,-0.444588793536
ACH-001061,-0.50504703712
ACH-001067,-0.471848859945
ACH-001075,-0.173007140803
ACH-001096,-0.642749231805
ACH-001128,-0.652557617586
ACH-001134,-0.528976482234
ACH-001151,-0.601523607762
ACH-001163,-0.8752096159460001
ACH-001164,-0.781734801162
ACH-001173,-0.541594124369
ACH-001183,-0.54916703293
ACH-001184,-0.477081054177
ACH-001190,-0.375248326853
ACH-001192,-0.38625948605899996
ACH-001193,-1.02211232432
ACH-001196,-0.553154699142
ACH-001197,-0.564855968635
ACH-001205,-0.422772594763
ACH-001211,-0.38434027424
ACH-001212,-0.417529068918
ACH-001228,-0.780214489839
ACH-001232,-0.36320729993199996
ACH-001239,-0.564650842526
ACH-001274,-0.34704821384
ACH-001275,-0.5439509936300001
ACH-001277,-0.43065090301700004
ACH-001278,-0.627542068257
ACH-001280,-0.26472065889
ACH-001283,-0.479314992606
ACH-001289,-0.427146386103
ACH-001295,-0.644954194657
ACH-001300,-0.38152327424599997
ACH-001301,-0.660275506841
ACH-001302,-0.8832994947920001
ACH-001303,-0.323709709546
ACH-001306,-0.45929676216399995
ACH-001318,-0.640874062907
ACH-001322,-0.491506209697
ACH-001328,-0.6090088689509999
ACH-001332,-0.332051106795
ACH-001333,-0.45192865827
ACH-001336,-0.423482632176
ACH-001340,-0.461818747643
ACH-001346,-0.568805685177
ACH-001353,-0.553110603444
ACH-001354,-0.458112815029
ACH-001367,-0.7626620417739999
ACH-001368,-0.486083391789
ACH-001374,-0.8560184168970001
ACH-001375,-0.283234703109
ACH-001377,-0.566303904354
ACH-001380,-0.578061541735
ACH-001391,-0.52397792507
ACH-001407,-0.40157464645999996
ACH-001408,-0.5810244445539999
ACH-001413,-0.466687045197
ACH-001430,-0.542727632198
ACH-001431,-0.47701626585199997
ACH-001450,-1.04525334962
ACH-001496,-0.424216362143
ACH-001500,-0.44343702638899996
ACH-001521,-0.156705997905
ACH-001523,-0.651193706203
ACH-001532,-0.585606310502
ACH-001536,-0.318310039932
ACH-001550,-0.5927079891879999
ACH-001552,-0.423722395512
ACH-001554,-0.615996586035
ACH-001645,-0.6076259982159999
ACH-001654,-0.5436485596549999
ACH-001715,-0.9576989252789999
ACH-001735,-0.526452905872
ACH-001736,-0.45684009335500003
ACH-001737,-1.2038445316500002
ACH-001740,-0.41141490351099996
ACH-001745,-0.451071600419
ACH-001750,-0.409528908241
ACH-001765,-0.459161197601
ACH-001956,-0.6832141860690001
ACH-001957,-0.6321065860689999
