,MTF1 (4520)
ACH-000969,0.07323577694630001
ACH-000973,-0.37910099270000003
ACH-000974,-0.06998528097500001
ACH-000975,-0.13514390611
ACH-000976,-0.181459321864
ACH-000978,0.017485996498400002
ACH-000980,-0.171364614768
ACH-000984,-0.663845918017
ACH-000986,-0.22997947812300001
ACH-000988,0.07262799541069999
ACH-000993,0.051609076197300006
ACH-000994,0.0676989395857
ACH-000996,-0.159551013466
ACH-001001,-0.686330562143
ACH-001020,0.062781652546
ACH-001028,-0.21996018225699998
ACH-001031,-0.134953942555
ACH-001038,-0.0711546517452
ACH-001048,-0.08667146596410001
ACH-001050,-0.334689749709
ACH-001053,-0.0484723004251
ACH-001054,-0.364576893394
ACH-001061,-0.125799268051
ACH-001067,-0.12182496785800001
ACH-001075,-0.228169401842
ACH-001096,-0.066621880708
ACH-001128,1.03514451383
ACH-001134,0.15769687252999998
ACH-001151,0.0330558881794
ACH-001163,-0.105168282812
ACH-001164,-0.117446140872
ACH-001173,-0.241135316554
ACH-001183,-0.0572153900387
ACH-001184,-0.006170448144350001
ACH-001190,-0.281327928812
ACH-001192,-0.261939537326
ACH-001193,-0.307087011635
ACH-001196,-0.252059316322
ACH-001197,0.022485313128299995
ACH-001205,-0.09161464949510001
ACH-001211,0.26808134658000005
ACH-001212,0.364708640696
ACH-001228,0.0504612612924
ACH-001232,-0.140671521132
ACH-001239,-0.00193514364107
ACH-001274,-0.369876958057
ACH-001275,-0.442668547748
ACH-001277,-0.026400829575
ACH-001278,-0.27761951752700004
ACH-001280,0.17042153235100002
ACH-001283,0.08473176629830001
ACH-001289,0.0703386576895
ACH-001295,-0.0347401513466
ACH-001300,-0.0916964463752
ACH-001301,-0.057636214877699994
ACH-001302,0.241276941961
ACH-001303,-0.109219149338
ACH-001306,-0.10141761312400001
ACH-001318,-0.149920764143
ACH-001322,-0.321917137907
ACH-001328,0.079972521962
ACH-001332,-0.44667735342299997
ACH-001333,-0.152308737913
ACH-001336,-0.0471205368315
ACH-001340,-0.331301453815
ACH-001346,-0.18163255329599998
ACH-001353,-0.439969838741
ACH-001354,-0.738378127058
ACH-001367,-0.15040214142
ACH-001368,-0.201527884608
ACH-001374,0.5363450299329999
ACH-001375,-0.0285699452034
ACH-001377,-0.00997316869759
ACH-001380,-0.028880141411900002
ACH-001391,-0.358135595965
ACH-001407,-0.324745771086
ACH-001408,0.192510128175
ACH-001413,-0.06983527069619999
ACH-001430,-0.331031230736
ACH-001431,-0.17552499638900002
ACH-001450,-0.411804430466
ACH-001496,0.207347135878
ACH-001500,-0.104969421264
ACH-001521,0.0672065638095
ACH-001523,0.024067714243099995
ACH-001532,-0.135363185489
ACH-001536,-0.277050391037
ACH-001550,0.36453425738399997
ACH-001552,0.04324998389830001
ACH-001554,0.0101493104852
ACH-001645,0.15766621931
ACH-001654,0.12033538086300001
ACH-001715,0.00784925845034
ACH-001735,-0.951982081625
ACH-001736,-0.372429199863
ACH-001737,-0.437491664453
ACH-001740,-0.348786083531
ACH-001745,-0.49054674946099996
ACH-001750,-0.17539359094300003
ACH-001765,-0.27650781115
ACH-001956,-0.120817266601
ACH-001957,0.13377703949300002
