,TBC1D10C (374403)
ACH-000978,-0.42257880029
ACH-000980,-0.231968650528
ACH-000984,-0.25448476416099997
ACH-000986,-0.175691139338
ACH-000988,-0.203030449992
ACH-000993,-0.000105114294078
ACH-000994,-0.18415294035
ACH-000996,-0.0568657674651
ACH-001001,-0.241908223116
ACH-001020,-0.07952890003469999
ACH-001028,-0.290508992025
ACH-001031,-0.15868244301200002
ACH-001038,-0.110910401998
ACH-001048,-0.318344154025
ACH-001050,-0.10515833757200001
ACH-001053,-0.10485329258300001
ACH-001054,-0.0289372872394
ACH-001061,-0.245588694177
ACH-001067,-0.344787688681
ACH-001075,-0.199679022621
ACH-001096,-0.11819756885800001
ACH-001128,-0.42586225977700004
ACH-001134,-0.23148723821800002
ACH-001151,-0.0411396900451
ACH-001163,-0.36586137410499997
ACH-001164,-0.271131448899
ACH-001173,-0.07861687529769999
ACH-001183,-0.0648846752188
ACH-001184,0.066573073055
ACH-001190,-0.279910214176
ACH-001192,-0.07604993318020001
ACH-001193,-0.0701893561115
ACH-001196,0.0146856525238
ACH-001197,-0.162873234407
ACH-001205,-0.18872918259
ACH-001211,-0.19735491282499998
ACH-001212,0.045086414013300005
ACH-001228,-0.0282140833941
ACH-001232,-0.00524149169061
ACH-001239,0.07002633696610001
ACH-001274,-0.0914119417939
ACH-001275,-0.29764058413899996
ACH-001277,-0.0888649623157
ACH-001278,-0.166067218802
ACH-001280,-0.0515016262834
ACH-001283,-0.107172265177
ACH-001289,-0.199664282197
ACH-001295,-0.125996444134
ACH-001300,-0.164813423141
ACH-001301,0.0257400135164
ACH-001302,-0.0695685415252
ACH-001303,0.162706961922
ACH-001306,-0.0374099163307
ACH-001318,-0.141549222659
ACH-001322,-0.24658021161600002
ACH-001328,-0.239818380079
ACH-001332,-0.39300620367399997
ACH-001333,-0.107575508112
ACH-001336,-0.168937473213
ACH-001340,-0.127224966597
ACH-001346,-0.346475936117
ACH-001353,-0.213919626318
ACH-001354,-0.17351767424000003
ACH-001367,-0.241157487829
ACH-001368,-0.116785986594
ACH-001374,-0.38352842123099995
ACH-001375,-0.229284072275
ACH-001377,-0.273746069443
ACH-001380,-0.11563896930800001
ACH-001391,-0.14417568964400002
ACH-001407,-0.19933596821199998
ACH-001408,-0.12477589247300001
ACH-001413,-0.467104248976
ACH-001430,-0.0834945244465
ACH-001431,-0.258253870845
ACH-001450,-0.0199966671438
ACH-001496,-0.19127514182500002
ACH-001500,-0.162065108426
ACH-001521,-0.33888420605999997
ACH-001523,-0.0665552421496
ACH-001532,-0.188557695524
ACH-001536,-0.19832537028299999
ACH-001550,-0.6725651169169999
ACH-001552,-0.170019846461
ACH-001554,-0.123567496485
ACH-001645,-0.180806105159
ACH-001654,-0.232802750854
ACH-001715,-0.315853078316
ACH-001735,-0.20689683739
ACH-001736,-0.0399467734189
ACH-001737,-0.36497751907700005
ACH-001740,0.10383713537999999
ACH-001745,-0.0207561156221
ACH-001750,0.00366131553464
ACH-001765,-0.09608951506239999
ACH-001956,-0.10889860677799999
ACH-001957,-0.166183606765
