,PNISR (25957)
ACH-001192,-0.0914106542464
ACH-001193,-0.319381707909
ACH-001196,-0.532436932144
ACH-001197,-0.427489756862
ACH-001205,-0.40698345250600004
ACH-001211,-0.687942745936
ACH-001212,-0.440192393255
ACH-001228,-0.149118186835
ACH-001232,-0.5420611726919999
ACH-001239,-0.395304674038
ACH-001274,-0.269005125394
ACH-001275,-0.302028002856
ACH-001277,-0.177159752422
ACH-001278,-0.232545575113
ACH-001280,-0.393086689433
ACH-001283,-0.337267183598
ACH-001289,-0.5154771596909999
ACH-001295,-0.476960863479
ACH-001300,-0.386071995377
ACH-001301,-0.36690122565399996
ACH-001302,-0.190794878166
ACH-001303,-0.487185495804
ACH-001306,-0.48923246179200003
ACH-001318,-0.49499382752
ACH-001322,-0.6286127696399999
ACH-001328,-0.567908320125
ACH-001332,-0.6990588751890001
ACH-001333,-0.386554667773
ACH-001336,-0.43824396043499997
ACH-001340,-0.497096862401
ACH-001346,-0.273606256647
ACH-001353,-0.538013326118
ACH-001354,-0.301550667589
ACH-001367,-0.508153035376
ACH-001368,-0.44730742446000005
ACH-001374,-0.7480193033370001
ACH-001375,-0.6284571248659999
ACH-001377,-0.614055707633
ACH-001380,-0.579500286619
ACH-001391,-0.388229898084
ACH-001407,-0.5133854683510001
ACH-001408,-0.39142819734300005
ACH-001413,-0.748643270964
ACH-001430,-0.476667061342
ACH-001431,-0.037873391639
ACH-001450,-0.278324219006
ACH-001496,-0.664550890122
ACH-001500,-0.605074350372
ACH-001521,-0.43365524591399995
ACH-001523,-0.303619698205
ACH-001532,-0.541774473784
ACH-001536,-0.558265424471
ACH-001550,-0.360196237271
ACH-001552,-0.268565732515
ACH-001554,-0.6602823106979999
ACH-001645,-0.431828244513
ACH-001654,-0.43124455062100003
ACH-001715,-0.664935100384
ACH-001735,-0.44550635935599997
ACH-001736,-0.655136194976
ACH-001737,-0.8869556869830001
ACH-001740,-0.550072955356
ACH-001745,-0.5008554614949999
ACH-001750,-0.480083934261
ACH-001765,-0.565203671262
ACH-001956,-0.654398850975
ACH-001957,-0.546059673041
