,LRRC3C (100505591)
ACH-000471,-0.26033399054
ACH-000472,-0.38940088152400004
ACH-000473,-0.32876277163600004
ACH-000475,-0.180398391192
ACH-000476,-0.17315883345400002
ACH-000477,-0.20238031343199997
ACH-000480,-0.208958699333
ACH-000481,-0.19685712678300002
ACH-000483,-0.229829159957
ACH-000484,-0.0174138916647
ACH-000485,-0.371348282077
ACH-000486,-0.315255357335
ACH-000487,-0.251432371635
ACH-000488,-0.291866870278
ACH-000490,-0.10395005564
ACH-000491,-0.394499633968
ACH-000495,-0.274909318505
ACH-000496,-0.189137232855
ACH-000499,-0.38679837128399996
ACH-000500,-0.4670473722
ACH-000502,-0.292067481874
ACH-000503,-0.29314782421700003
ACH-000505,-0.152349429045
ACH-000507,-0.28085438321899997
ACH-000510,-0.12119968997500001
ACH-000511,-0.408688335029
ACH-000512,0.0482338864104
ACH-000516,-0.18580352056899999
ACH-000517,-0.292993272633
ACH-000518,-0.0957916128346
ACH-000520,-0.105071039658
ACH-000521,-0.623847030044
ACH-000522,-0.14295122655200002
ACH-000524,-0.267698623333
ACH-000527,-0.209842736481
ACH-000528,-0.279207526134
ACH-000537,-0.20991472635699998
ACH-000541,0.14068077313
ACH-000542,-0.319317243093
ACH-000544,-0.450037986745
ACH-000545,-0.264015774465
ACH-000547,0.0485845718494
ACH-000548,-0.35131762228200003
ACH-000549,-0.443043670669
ACH-000550,-0.42978285508599995
ACH-000552,-0.453678215278
ACH-000556,-0.398131953917
ACH-000557,-0.10847001079000002
ACH-000570,-0.429240130574
ACH-000571,-0.249272861105
ACH-000573,-0.20328864677
ACH-000576,-0.224210362585
ACH-000580,-0.284598346975
ACH-000584,-0.310783936834
ACH-000585,-0.219865239666
ACH-000588,-0.315069888354
ACH-000589,-0.35666532995800004
ACH-000591,-0.437909854171
ACH-000593,-0.234345792398
ACH-000600,-0.31020458201900003
ACH-000601,-0.369708285316
ACH-000604,-0.28871467334
ACH-000605,-0.24931658701200002
ACH-000606,-0.300144734373
ACH-000608,-0.238423319837
ACH-000614,-0.19413611434300002
ACH-000616,-0.184844383024
ACH-000618,-0.35102047731200003
ACH-000619,-0.263397635057
ACH-000620,-0.180305349384
ACH-000621,-0.276966132931
ACH-000622,-0.374112906614
ACH-000623,-0.292416767831
ACH-000624,-0.236677809775
ACH-000627,-0.20467941933800002
ACH-000630,-0.18293193045400002
ACH-000632,-0.44229628881899996
ACH-000633,-0.271079809732
ACH-000637,-0.41783942850199995
ACH-000638,-0.226226497626
ACH-000646,-0.18188410707400002
ACH-000647,-0.41213130861999997
ACH-000648,0.055020310172899996
ACH-000649,-0.340480722935
ACH-000651,-0.437627702796
ACH-000652,-0.149295187795
ACH-000653,-0.379675305647
ACH-000657,-0.25466947282900004
ACH-000658,-0.338570244819
ACH-000661,-0.129845680491
ACH-000662,-0.19202023303100002
ACH-000663,-0.468928002721
ACH-000665,-0.103030873676
ACH-000671,-0.17855914702999998
ACH-000673,-0.286685103473
ACH-000676,-0.430911634134
ACH-000677,-0.227608203902
ACH-000681,-0.303584191677
ACH-000682,-0.257895393129
ACH-000683,-0.179619382395
ACH-000684,-0.251535896822
ACH-000688,-0.268090011824
ACH-000693,-0.34041296515299996
ACH-000694,-0.347903831342
ACH-000695,-0.057415584386900004
ACH-000696,-0.283999466403
ACH-000697,-0.162950135041
ACH-000699,-0.24034990653299998
ACH-000701,-0.099707829488
ACH-000706,-0.281785753395
ACH-000711,-0.221328720009
ACH-000713,-0.37685206270300003
ACH-000714,-0.33812239094
ACH-000718,-0.36891114106
ACH-000720,-0.35997896678400004
ACH-000721,-0.289997107292
ACH-000724,-0.169246898446
ACH-000725,0.012458428166399999
ACH-000732,-0.34543402873
ACH-000734,-0.20329156131499998
ACH-000735,-0.313035683307
ACH-000736,-0.281337072601
ACH-000738,-0.28529952990699997
ACH-000746,-0.44934216484899997
ACH-000747,-0.306123465968
ACH-000748,-0.144895111662
ACH-000753,-0.187650131323
ACH-000756,-0.337719781818
ACH-000757,-0.33359879543800003
ACH-000758,-0.323004967629
ACH-000760,-0.348905933582
ACH-000763,-0.326611740228
ACH-000764,-0.196331185433
ACH-000765,-0.0670928544952
ACH-000766,-0.40863778226400005
ACH-000767,-0.11390174436799999
ACH-000768,-0.297065994927
ACH-000769,-0.226916109481
ACH-000770,-0.315721366217
ACH-000771,-0.207258473805
ACH-000773,-0.441304636661
ACH-000776,-0.315901237169
ACH-000777,-0.19158019775199997
ACH-000778,-0.48399958411000005
ACH-000781,-0.260072944585
ACH-000782,-0.31387294027
ACH-000783,-0.26842753689
ACH-000784,-0.314807360623
ACH-000785,-0.331260744488
ACH-000787,-0.09613406761289998
ACH-000788,-0.28786019525199996
ACH-000791,-0.433123117054
ACH-000792,-0.20233180150199997
ACH-000794,-0.239261701884
ACH-000796,-0.219302352817
ACH-000799,-0.178134535605
ACH-000800,-0.368091063475
ACH-000802,-0.299187167629
ACH-000804,-0.253620018791
ACH-000805,-0.039841149079699996
ACH-000809,-0.595908295925
ACH-000810,-0.20975416583099998
ACH-000811,-0.496063397596
ACH-000817,-0.361885407166
ACH-000819,-0.162215504124
ACH-000820,-0.40738046763700003
ACH-000821,-0.854270224148
ACH-000822,-0.244527722546
ACH-000823,-0.263500992118
ACH-000824,-0.13280537295199998
ACH-000827,-0.290693997494
ACH-000829,-0.189316563653
ACH-000831,-0.257982232289
ACH-000832,-0.391288136741
ACH-000833,-0.37242808192599997
ACH-000834,-0.20279194342700002
ACH-000835,-0.130132714428
ACH-000836,-0.18091261323600002
ACH-000837,-0.23216486319200003
ACH-000838,-0.537515532813
ACH-000839,-0.32261038168
ACH-000840,-0.741562641405
ACH-000841,-0.393216581273
ACH-000843,-0.347828335942
ACH-000846,-0.40189157541000003
ACH-000847,-0.446305839119
ACH-000848,-0.274167290461
ACH-000849,-0.21363912954
ACH-000851,-0.124295955931
ACH-000855,-0.42979228239600004
ACH-000856,-0.254496485545
ACH-000858,-0.20181954592700002
ACH-000859,-0.0364580245523
ACH-000861,-0.257435767554
ACH-000862,-0.154829495001
ACH-000865,-0.192283525268
ACH-000866,-0.311366312971
ACH-000867,-0.312725349835
ACH-000869,-0.119815312833
ACH-000872,-0.257050082896
ACH-000873,-0.355733359067
ACH-000876,-0.22856209182300002
ACH-000878,-0.469364413873
ACH-000880,-0.479844065193
ACH-000881,-0.222445613919
ACH-000882,-0.0915693675051
ACH-000884,-0.29616832385
ACH-000885,-0.336385391021
ACH-000887,-0.310579832227
ACH-000888,-0.267224335485
ACH-000889,-0.188942790189
ACH-000890,-0.304140953885
ACH-000896,-0.273570906938
ACH-000898,-0.102404905038
ACH-000900,-0.456459064557
ACH-000901,-0.12401959640999999
ACH-000905,-0.228809525922
ACH-000906,-0.193233915035
ACH-000907,0.019852693514900002
ACH-000910,-0.42785910896799995
ACH-000911,-0.26830280975299997
ACH-000912,-0.344813963544
ACH-000913,-0.250989839882
ACH-000915,-0.340445377095
ACH-000916,-0.466389599753
ACH-000917,-0.21541232823800002
ACH-000921,-0.17688324693799998
ACH-000924,-0.389750275255
ACH-000926,-0.309420727971
ACH-000928,-0.19056887750999998
ACH-000929,-0.146581126985
ACH-000932,-0.39944163622900003
ACH-000935,-0.20334435147
ACH-000936,-0.029612772286900003
ACH-000937,-0.203404601431
ACH-000938,-0.212574726053
ACH-000939,-0.141472457385
ACH-000941,-0.243818443492
ACH-000943,-0.146513896133
ACH-000946,-0.233282511985
ACH-000947,-0.304981780801
ACH-000948,-0.141476027699
ACH-000950,-0.410856338564
ACH-000953,-0.25189075986299997
ACH-000957,-0.19149216432799998
ACH-000958,-0.14679608453
ACH-000960,-0.33403355589899997
ACH-000963,-0.223325122091
ACH-000968,-0.301569230374
ACH-000969,-0.118097406153
ACH-000973,-0.338124407382
ACH-000974,-0.176302028068
ACH-000975,-0.327354303786
ACH-000976,-0.405558000527
ACH-000978,0.036637010638999996
ACH-000980,-0.20828818551199998
ACH-000984,-0.381151483377
ACH-000986,-0.31175723071
ACH-000988,-0.324062728543
ACH-000993,-0.271237731243
ACH-000994,-0.22553621421700001
ACH-000996,-0.612507126684
ACH-001001,-0.312846059307
ACH-001020,-0.44941763816299996
ACH-001028,-0.13002324879899999
ACH-001031,-0.284487207744
ACH-001038,-0.151139971372
ACH-001048,-0.294356300803
ACH-001050,-0.423355826867
ACH-001053,-0.334037867474
ACH-001054,-0.355415874521
ACH-001061,-0.256731315056
ACH-001067,-0.243425577068
ACH-001075,-0.266553477785
ACH-001096,-0.20079370859
ACH-001128,-0.398731516963
ACH-001134,-0.155927094752
ACH-001151,-0.268186728449
ACH-001163,-0.363905198909
ACH-001164,-0.335825856247
ACH-001173,-0.227398145832
ACH-001183,-0.030141067256
ACH-001184,-0.0147555251076
ACH-001190,-0.0435960670919
ACH-001192,-0.46487115442000004
ACH-001193,-0.598168162236
ACH-001196,-0.30903804871
ACH-001197,-0.362004353128
ACH-001205,-0.210408951129
ACH-001211,-0.11476982764100001
ACH-001212,0.0820831255743
ACH-001228,-0.209976207077
ACH-001232,-0.291247562939
ACH-001239,-0.373465676536
ACH-001274,-0.180542296573
ACH-001275,-0.239491711364
ACH-001277,0.12303490836200001
ACH-001278,-0.32763794749
ACH-001280,-0.194172785625
ACH-001283,-0.47140837181699996
ACH-001289,-0.203062940568
ACH-001295,-0.265449130847
ACH-001300,-0.40185833628300005
ACH-001301,-0.185978664441
ACH-001302,-0.861882518953
ACH-001303,-0.564185600339
ACH-001306,-0.183721005209
ACH-001318,-0.308350305799
ACH-001322,-0.291911714004
ACH-001328,-0.225989190317
ACH-001332,-0.898428919611
ACH-001333,-0.291100805896
ACH-001336,-0.26617530539
ACH-001340,-0.313448758649
ACH-001346,-0.31256341024
ACH-001353,-0.20589780543800001
ACH-001354,-0.293949950938
ACH-001367,-0.22606416221099998
ACH-001368,-0.296352914253
ACH-001374,-0.0302750017008
ACH-001375,-0.34431133884599996
ACH-001377,-0.219104856037
ACH-001380,-0.0946783112955
ACH-001391,-0.055394044901800006
ACH-001407,-0.144940211174
ACH-001408,-0.229299909144
ACH-001413,-0.249485930172
ACH-001430,-0.0069198042076400006
ACH-001431,-0.0790197879789
ACH-001450,-0.102593341003
ACH-001496,-0.17127680255199998
ACH-001500,-0.30338768379500003
ACH-001521,-0.128059690722
ACH-001523,-0.34772680536600004
ACH-001532,-0.230144339602
ACH-001536,-0.0760246614536
ACH-001550,-0.386605183955
ACH-001552,-0.198580193698
ACH-001554,-0.205673500709
ACH-001645,-0.286006674387
ACH-001654,-0.40377699990099997
ACH-001715,-0.327861730776
ACH-001735,-0.260263397479
ACH-001736,-0.196793395209
ACH-001737,-0.703723040132
ACH-001740,-0.212913794489
ACH-001745,-0.19791295738200002
ACH-001750,-0.35581902425800005
ACH-001765,-0.17628295772
ACH-001956,-0.27299876905299997
ACH-001957,-0.379036938491
