,PTTG1 (9232)
ACH-000606,-0.48178146661700005
ACH-000608,-0.6287687618209999
ACH-000614,-0.32073343100400004
ACH-000616,-0.5017327053899999
ACH-000618,-0.604492541018
ACH-000619,-0.563379566261
ACH-000620,-0.240585674718
ACH-000621,-0.42581468320200005
ACH-000622,-0.693214376634
ACH-000623,-0.515898223085
ACH-000624,-0.436485601629
ACH-000627,-0.5428260472209999
ACH-000630,-0.45271967952
ACH-000632,-0.22245280880100002
ACH-000633,-0.281250897901
ACH-000637,-0.5038438620719999
ACH-000638,-0.366951259098
ACH-000646,-0.349598839469
ACH-000647,-0.8098906417399999
ACH-000648,-0.488024829153
ACH-000649,-0.537649854727
ACH-000651,-0.326626721104
ACH-000652,-0.5071761758600001
ACH-000653,-0.501058439293
ACH-000657,-0.477874271255
ACH-000658,-0.6732096638539999
ACH-000661,-0.360610502839
ACH-000662,-0.600069286283
ACH-000663,-0.17988092826299998
ACH-000665,-0.680781794205
ACH-000671,-0.454266592795
ACH-000673,-0.688944206568
ACH-000676,-0.316700330114
ACH-000677,-0.291582888708
ACH-000681,-0.319117713967
ACH-000682,-0.28520315799199997
ACH-000683,-0.297221083805
ACH-000684,-0.5585278342050001
ACH-000688,-0.760072093516
ACH-000693,-0.34621982250699995
ACH-000694,-0.277368815938
ACH-000695,-0.44302958201700005
ACH-000696,-0.389181337061
ACH-000697,-0.46517631965000006
ACH-000699,-0.763362469202
ACH-000701,-0.41396579750100004
ACH-000706,-0.297498964101
ACH-000711,-0.523492404927
ACH-000713,-0.633455846704
ACH-000714,-0.488317776381
ACH-000718,-0.41920975510799996
ACH-000720,-0.570909643191
ACH-000721,-0.199027825614
ACH-000724,-0.210724720267
ACH-000725,-0.17815489439100002
ACH-000732,-0.5764789052520001
ACH-000734,-0.219768196501
ACH-000735,-0.254187460942
ACH-000736,-0.685279364213
ACH-000738,-0.263429930125
ACH-000746,-0.223466970592
ACH-000747,-0.354838523961
ACH-000748,-0.0534749430614
ACH-000753,-0.5389015336240001
ACH-000756,-0.30046533888
ACH-000757,-0.23152578793
ACH-000758,-0.121948928423
ACH-000760,-0.532525529397
ACH-000763,-0.5707795460149999
ACH-000764,-0.0777953769515
ACH-000765,-0.384641465721
ACH-000766,-0.33797238513899996
ACH-000767,-0.811854641142
ACH-000768,-0.638653980745
ACH-000769,-0.35407436841
ACH-000770,-0.533360839472
ACH-000771,-0.6876416718100001
ACH-000773,-0.5114993995139999
ACH-000776,-0.174768443823
ACH-000777,-0.11358785183499999
ACH-000778,-0.471952011767
ACH-000781,-0.6029256721149999
ACH-000782,-0.35598290372
ACH-000783,-0.45533752959
ACH-000784,-0.483082176846
ACH-000785,-0.310010149946
ACH-000787,-0.462190100248
ACH-000788,-0.557848306558
ACH-000791,-0.386950137104
ACH-000792,-0.291115444571
ACH-000794,-0.353673798318
ACH-000796,-0.6000295452800001
ACH-000799,-0.931908230581
ACH-000800,-0.5605863102449999
ACH-000802,-0.34407446563199995
ACH-000804,-0.36097752170999997
ACH-000805,-0.538437891318
ACH-000809,-0.169539910978
ACH-000810,-0.773640693334
ACH-000811,-0.42270938623899995
ACH-000817,-0.36863195978600005
ACH-000819,-0.479361897104
ACH-000820,-0.0448655181779
ACH-000821,-0.46533343703
ACH-000822,-0.512391217227
ACH-000823,-0.293405915226
ACH-000824,-0.54759911338
ACH-000827,-0.651756399039
ACH-000829,-0.207287782888
ACH-000831,-0.278464117045
ACH-000832,-0.308299267675
ACH-000833,-0.231340339958
ACH-000834,-0.26910814329
ACH-000835,-0.15670649431800002
ACH-000836,-0.279394866141
ACH-000837,-0.49714163851899995
ACH-000838,-0.20416405487199998
ACH-000839,-0.420579502971
ACH-000840,-0.504248805397
ACH-000841,-0.507142617724
ACH-000843,-0.23855624441999998
ACH-000846,-0.334861599005
ACH-000847,-0.480124581931
ACH-000848,-0.33584661122299997
ACH-000849,-0.254925412226
ACH-000851,-0.49417976883000003
ACH-000855,-0.316472585233
ACH-000856,-0.254172904431
ACH-000858,-0.234108784439
ACH-000859,-0.579541215485
ACH-000861,-0.401150912048
ACH-000862,-0.669716497528
ACH-000865,-0.44055241437799997
ACH-000866,-0.180859072273
ACH-000867,-0.467388694921
ACH-000869,-0.383914172952
ACH-000872,-0.423821926652
ACH-000873,-0.110294549828
ACH-000876,-0.339205481528
ACH-000878,-0.12641585530899999
ACH-000880,-0.852460197685
ACH-000881,-0.506859926434
ACH-000882,-0.368231555671
ACH-000884,-0.623686230804
ACH-000885,-0.288628981538
ACH-000887,-0.363533639121
ACH-000888,-0.47431065645900006
ACH-000889,-0.415425692473
ACH-000890,-0.33984438721999993
ACH-000896,-0.290070165905
ACH-000898,-0.543458686313
ACH-000900,-0.326699555687
ACH-000901,-0.44119437813999995
ACH-000905,-0.533359772317
ACH-000906,-0.49096865723800004
ACH-000907,-0.532984654314
ACH-000910,-0.380256355621
ACH-000911,-0.623662288892
ACH-000912,-0.206058484836
ACH-000913,-0.544467817329
ACH-000915,-0.541585865784
ACH-000916,-0.254841585486
ACH-000917,-0.364869569977
ACH-000921,-0.671503690254
ACH-000924,-0.46071187664200003
ACH-000926,-0.299292052697
ACH-000928,-0.433580775659
ACH-000929,-0.834467444984
ACH-000932,-0.49005831085
ACH-000935,-0.381816787117
ACH-000936,-0.169823738689
ACH-000937,-0.611195346448
ACH-000938,-0.46788153909100005
ACH-000939,-0.52552911571
ACH-000941,-0.23232072539700002
ACH-000943,-0.325850496936
ACH-000946,-0.6105293532980001
ACH-000947,-0.5472896143289999
ACH-000948,-0.562049323596
ACH-000950,-0.1842896938
ACH-000953,-0.2238219368
ACH-000957,-0.601984540968
ACH-000958,-0.474676155943
ACH-000960,-0.29331909981
ACH-000963,-0.456692946585
ACH-000968,-0.471153965705
ACH-000969,-0.575696067671
ACH-000973,-0.347358867843
ACH-000974,-0.16868653841200001
ACH-000975,-0.5465427919929999
ACH-000976,-0.449572429925
ACH-000978,-0.0683127780779
ACH-000980,-0.289580822964
ACH-000984,-0.42786008856700003
ACH-000986,-0.6817152582639999
ACH-000988,-0.2781781545
ACH-000993,-0.674604974128
ACH-000994,-0.270525605431
ACH-000996,-0.40992008379199996
ACH-001001,-0.533804061105
ACH-001020,-0.239230769285
ACH-001028,-0.15327490122600002
ACH-001031,-0.29764833471
ACH-001038,-0.614070368191
ACH-001048,-0.283683742632
ACH-001050,-0.42976354145499995
ACH-001053,-0.516376925033
ACH-001054,-0.283539991756
ACH-001061,-0.51155988353
ACH-001067,-0.19685510869199999
ACH-001075,-0.164417801128
ACH-001096,-0.5534547960339999
ACH-001128,-0.235596574514
ACH-001134,-0.45430193456699997
ACH-001151,-0.29081137452
ACH-001163,-0.14559177010399998
ACH-001164,-0.6215057156580001
ACH-001173,-0.37736885932400005
ACH-001183,-0.6819849909919999
ACH-001184,-0.588231072445
ACH-001190,-0.19223066598900002
ACH-001192,-0.354486364309
ACH-001193,-0.46741810696
ACH-001196,-0.6463864590730001
ACH-001197,-0.621379989864
ACH-001205,-0.611122079017
ACH-001211,-0.7157122385510001
ACH-001212,-0.7553173607179999
ACH-001228,-0.31020400381900004
ACH-001232,-0.679431836388
ACH-001239,-0.220646140496
ACH-001274,-0.662338405986
ACH-001275,-0.286170326577
ACH-001277,-0.38562560907300003
ACH-001278,-0.22867356323399998
ACH-001280,-1.0617135869399998
ACH-001283,-0.258795687768
ACH-001289,-0.421569470564
ACH-001295,-0.59405495272
ACH-001300,-0.327240004956
ACH-001301,-0.462367859804
ACH-001302,-0.043352450461599995
ACH-001303,-0.255225973077
ACH-001306,-0.36560629164700004
ACH-001318,-0.322104658035
ACH-001322,-0.703158803529
ACH-001328,-0.404724780863
ACH-001332,-0.703886568848
ACH-001333,-0.273353766752
ACH-001336,-0.448375534406
ACH-001340,-0.25190795755199996
ACH-001346,-0.315414263246
ACH-001353,-0.505738136751
ACH-001354,-0.9094711815279999
ACH-001367,-0.03719644910830001
ACH-001368,-0.547815614559
ACH-001374,-0.82863531568
ACH-001375,-0.642424413188
ACH-001377,-0.35650500534199997
ACH-001380,-0.274827862662
ACH-001391,-0.782354014805
ACH-001407,-0.22564848378000002
ACH-001408,-0.600354760355
ACH-001413,-0.477320993618
ACH-001430,-0.20404474466699998
ACH-001431,-0.245008819011
ACH-001450,-0.44232272461000005
ACH-001496,-0.623990934974
ACH-001500,-0.534484858908
ACH-001521,-0.635084437445
ACH-001523,-0.47764085395800004
ACH-001532,-0.552467763492
ACH-001536,-0.129371058205
ACH-001550,-0.3056192638
ACH-001552,-0.501540470277
ACH-001554,-0.5824887208199999
ACH-001645,-0.318678444723
ACH-001654,-0.5088007005740001
ACH-001715,-0.227952689871
ACH-001735,-0.563847209938
ACH-001736,-0.235781226378
ACH-001737,-1.01260717235
ACH-001740,-0.44006001335100003
ACH-001745,-0.412776437348
ACH-001750,-0.430384612834
ACH-001765,-0.11672010853
ACH-001956,-0.780336691364
ACH-001957,-0.423808881443
