,NTF4 (4909)
ACH-000366,-0.336896710882
ACH-000368,-0.0645759536284
ACH-000374,-0.163728765629
ACH-000375,-0.252540572308
ACH-000376,0.0281172214764
ACH-000381,-0.316032481247
ACH-000383,-0.31645805694699997
ACH-000387,-0.21758124072299997
ACH-000389,-0.274303519988
ACH-000390,-0.20333242932999998
ACH-000393,-0.270792561351
ACH-000395,-0.54765857462
ACH-000397,-0.323629989338
ACH-000401,-0.129962483727
ACH-000402,0.242479080539
ACH-000403,-0.269817709324
ACH-000404,-0.5640095376659999
ACH-000406,-0.198611838508
ACH-000407,-0.236286243067
ACH-000408,-0.12331224271800001
ACH-000410,-0.33692624419600004
ACH-000411,-0.283671840756
ACH-000414,-0.162365909409
ACH-000415,-0.15458579739800002
ACH-000416,-0.19429402216299999
ACH-000420,-0.5869123801330001
ACH-000421,-0.303305918564
ACH-000424,-0.115093003413
ACH-000425,-0.184791865752
ACH-000426,-0.31060632727
ACH-000427,-0.420614102839
ACH-000433,-0.14541510771
ACH-000436,-0.133373493757
ACH-000444,-0.28057821001
ACH-000445,-0.207839980843
ACH-000448,-0.296124514397
ACH-000450,-0.06969646954639999
ACH-000452,-0.17808614457000002
ACH-000454,-0.09541691173620001
ACH-000458,-0.06653664363760001
ACH-000459,-0.146510192659
ACH-000460,-0.270981902835
ACH-000461,-0.36892528583800005
ACH-000463,-0.259038345645
ACH-000464,-0.41241144706699995
ACH-000466,-0.337114440041
ACH-000467,-0.242475540691
ACH-000468,-0.471624696233
ACH-000469,-0.340355112139
ACH-000470,-0.0978472387338
ACH-000471,-0.274264011771
ACH-000472,-0.28128524136599997
ACH-000473,-0.26142778306
ACH-000475,-0.22011653332199999
ACH-000476,-0.21794258184700002
ACH-000477,-0.17719360234200002
ACH-000480,-0.0839675871096
ACH-000481,-0.516443391517
ACH-000483,-0.12139880578199999
ACH-000484,-0.212662507621
ACH-000485,-0.21887530854000004
ACH-000486,-0.358129695651
ACH-000487,-0.349899021474
ACH-000488,-0.24583157620499999
ACH-000490,-0.21823101596
ACH-000491,-0.143453470666
ACH-000495,-0.12095417847899999
ACH-000496,-0.239228413346
ACH-000499,-0.29428645272
ACH-000500,-0.165018053108
ACH-000502,-0.358060773338
ACH-000503,-0.0287045166156
ACH-000505,-0.36177231546800004
ACH-000507,-0.273627209542
ACH-000510,-0.36972021630699997
ACH-000511,-0.20946037866300002
ACH-000512,-0.42618515368199994
ACH-000516,0.0808513197788
ACH-000517,-0.27204137917599996
ACH-000518,-0.373759199705
ACH-000520,-0.05746387762130001
ACH-000521,-0.0752752569823
ACH-000522,-0.15144475956800002
ACH-000524,-0.194107616811
ACH-000527,-0.147527767428
ACH-000528,-0.125781189506
ACH-000537,-0.239164798713
ACH-000541,-0.421672644486
ACH-000542,-0.214860612319
ACH-000544,-0.20777244833500003
ACH-000545,-0.030187177253900004
ACH-000547,-0.0171645549328
ACH-000548,-0.12616267587000002
ACH-000549,-0.0448803814086
ACH-000550,-0.111077138364
ACH-000552,-0.448211122531
ACH-000556,-0.374952440142
ACH-000557,-0.394745340463
ACH-000570,-0.33148617302
ACH-000571,-0.559975491988
ACH-000573,-0.137928493979
ACH-000576,-0.128430526225
ACH-000580,-0.539104199484
ACH-000584,-0.33945887704300004
ACH-000585,-0.41325824156999996
ACH-000588,-0.419543929139
ACH-000589,-0.129181528282
ACH-000591,-0.26655163539099996
ACH-000593,-0.290619311071
ACH-000600,-0.0196911422037
ACH-000601,-0.148383661306
ACH-000604,-0.108698143585
ACH-000605,-0.222054092964
ACH-000606,0.012709074637
ACH-000608,-0.5301887038790001
ACH-000614,-0.0572924729045
ACH-000616,-0.232820008988
ACH-000618,-0.341278544272
ACH-000619,-0.159208874526
ACH-000620,-0.156496151506
ACH-000621,-0.1775903136
ACH-000622,-0.231746855308
ACH-000623,-0.22452894342399998
ACH-000624,-0.259877968999
ACH-000627,-0.485442098971
ACH-000630,-0.0495689596355
ACH-000632,-0.12365228584799999
ACH-000633,-0.34708148728200006
ACH-000637,-0.155351830823
ACH-000638,-0.219144130727
ACH-000646,-0.213726313855
ACH-000647,-0.20002730901500002
ACH-000648,-0.0903902634709
ACH-000649,-0.260482566335
ACH-000651,-0.13763245814000002
ACH-000652,-0.070808571379
ACH-000653,-0.391453754104
ACH-000657,-0.261188262419
ACH-000658,-0.433043012135
ACH-000661,-0.266951944164
ACH-000662,-0.230288357255
ACH-000663,-0.10033163606
ACH-000665,-0.125062303158
ACH-000671,-0.135663719911
ACH-000673,-0.251327468567
ACH-000676,-0.217615794132
ACH-000677,-0.36080023003399997
ACH-000681,-0.409063857703
ACH-000682,-0.0605518735579
ACH-000683,-0.0940691029243
ACH-000684,-0.05765429830080001
ACH-000688,-0.431742077397
ACH-000693,-0.194817647434
ACH-000694,-0.248793732878
ACH-000695,-0.27542330990200004
ACH-000696,-0.00954491278234
ACH-000697,-0.0642767263657
ACH-000699,-0.219470733763
ACH-000701,-0.44038928363700003
ACH-000706,-0.278373310585
ACH-000711,-0.21619336905099998
ACH-000713,-0.14241968185
ACH-000714,-0.181035568345
ACH-000718,-0.08650021984619999
ACH-000720,-0.139815093538
ACH-000721,-0.190746366721
ACH-000724,-0.00267617953942
ACH-000725,-0.47673426998999996
ACH-000732,-0.12246292666099999
ACH-000734,-0.280569707382
ACH-000735,-0.254659374376
ACH-000736,-0.48565541043300003
ACH-000738,-0.142482445859
ACH-000746,-0.0898823378057
ACH-000747,-0.37588235768
ACH-000748,-0.036559049377599996
ACH-000753,-0.173936903074
ACH-000756,-0.37442443697
ACH-000757,-0.260439524851
ACH-000758,-0.11594742394000002
ACH-000760,-0.162077787907
ACH-000763,-0.201195520799
ACH-000764,-0.261419845885
ACH-000765,-0.42554114951099997
ACH-000766,-0.261202350588
ACH-000767,-0.21124254859000002
ACH-000768,0.15649041164000002
ACH-000769,-0.27346360493
ACH-000770,-0.28852121356
ACH-000771,-0.322267587007
ACH-000773,-0.105730833531
ACH-000776,-0.44959070949600005
ACH-000777,-0.323071781346
ACH-000778,-0.157754318638
ACH-000781,-0.319138396038
ACH-000782,0.04712864099280001
ACH-000783,-0.33394863401999997
ACH-000784,-0.18758059095899998
ACH-000785,-0.16657534836500001
ACH-000787,-0.313455904457
ACH-000788,-0.22983241763099999
ACH-000791,-0.180802267632
ACH-000792,-0.274107007812
ACH-000794,-0.211651353515
ACH-000796,-0.253210084036
ACH-000799,0.0026858061932399997
ACH-000800,-0.431358208671
ACH-000802,-0.132064312054
ACH-000804,-0.020511174109200003
ACH-000805,-0.45093464780000003
ACH-000809,-0.478622353204
ACH-000810,-0.291895076064
ACH-000811,-0.360099100962
ACH-000817,-0.116299617509
ACH-000819,-0.408245771559
ACH-000820,0.113498556937
ACH-000821,-0.492890938899
ACH-000822,-0.38376842991800003
ACH-000823,-0.20460687029199998
ACH-000824,-0.8190459069480001
ACH-000827,-0.230596147669
ACH-000829,-0.343000134595
ACH-000831,-0.36208526189900003
ACH-000832,0.119464825936
ACH-000833,-0.332981545404
ACH-000834,-0.196227091208
ACH-000835,-0.15252206073400001
ACH-000836,-0.297433102101
ACH-000837,-0.252340761692
ACH-000838,-0.334243567058
ACH-000839,0.054498851323300006
ACH-000840,-0.14018015064099998
ACH-000841,-0.295423177178
ACH-000843,-0.168039738516
ACH-000846,-0.14187144445
ACH-000847,-0.322062576991
ACH-000848,-0.241471033799
ACH-000849,-0.11082315080600001
ACH-000851,-0.136475120452
ACH-000855,-0.16437335929000002
ACH-000856,-0.244713041706
ACH-000858,-0.21849292224300002
ACH-000859,-0.189029780076
ACH-000861,-0.379069247274
ACH-000862,-0.356161736607
ACH-000865,-0.307979020141
ACH-000866,-0.21418465218199997
ACH-000867,0.01134562879
ACH-000869,-0.280707507289
ACH-000872,-0.185615214952
ACH-000873,-0.10551061273399999
ACH-000876,-0.240057950038
ACH-000878,-0.5159335342
ACH-000880,-0.5674082254739999
ACH-000881,-0.405745379816
ACH-000882,-0.117181169479
ACH-000884,-0.0858181127155
ACH-000885,-0.335213882901
ACH-000887,-0.40947945775
ACH-000888,-0.162328553333
ACH-000889,-0.23318944500799998
ACH-000890,-0.256271662271
ACH-000896,-0.172721104007
ACH-000898,-0.131967669606
ACH-000900,-0.327971813257
ACH-000901,-0.404775640059
ACH-000905,-0.259839131426
ACH-000906,-0.34779052108
ACH-000907,-0.252114108871
ACH-000910,-0.0553780203104
ACH-000911,-0.201578044166
ACH-000912,-0.146640076386
ACH-000913,-0.142049354219
ACH-000915,-0.179076451276
ACH-000916,-0.411566553577
ACH-000917,-0.447515638117
ACH-000921,-0.12597816938
ACH-000924,-0.32145128881900004
ACH-000926,-0.353680569806
ACH-000928,-0.0576527887875
ACH-000929,-0.154542242516
ACH-000932,-0.27601114913
ACH-000935,-0.181792476135
ACH-000936,-0.39112935430600004
ACH-000937,-0.0213323926987
ACH-000938,-0.327742570605
ACH-000939,-0.118997920966
ACH-000941,-0.457979427843
ACH-000943,-0.43037700229599996
ACH-000946,-0.21381481719599998
ACH-000947,-0.279360806436
ACH-000948,-0.329425959121
ACH-000950,0.18258522682300002
ACH-000953,0.056097725985699995
ACH-000957,-0.08472668970359999
ACH-000958,-0.674856263461
ACH-000960,-0.208233698369
ACH-000963,-0.41707698987499997
ACH-000968,-0.266751747421
ACH-000969,-0.402849583159
ACH-000973,-0.247492237844
ACH-000974,-0.34406097921400003
ACH-000975,-0.161693482716
ACH-000976,-0.25490199151099996
ACH-000978,-0.202384025361
ACH-000980,-0.457315779956
ACH-000984,-0.495939209428
ACH-000986,-0.0628244628917
ACH-000988,-0.232943355789
ACH-000993,-0.0392517071456
ACH-000994,-0.251873916298
ACH-000996,-0.265280377783
ACH-001001,-0.14053291869999998
ACH-001020,-0.543522164171
ACH-001028,-0.265739661584
ACH-001031,-0.25137994949000003
ACH-001038,-0.130601439421
ACH-001048,-0.22686046018800002
ACH-001050,-0.263457246937
ACH-001053,-0.296683216654
ACH-001054,-0.08308264037219999
ACH-001061,-0.245091678645
ACH-001067,0.0226440920968
ACH-001075,-0.44380629667099997
ACH-001096,-0.424180537241
ACH-001128,-0.492331677413
ACH-001134,-0.304996200398
ACH-001151,-0.208072496233
ACH-001163,-0.281984601718
ACH-001164,-0.19981282597
ACH-001173,-0.364269543703
ACH-001183,-0.132301096969
ACH-001184,-0.007173419835710001
ACH-001190,-0.294666489537
ACH-001192,-0.240550524254
ACH-001193,-0.602731201611
ACH-001196,-0.09566568378689999
ACH-001197,-0.18635287571800002
ACH-001205,-0.258026947124
ACH-001211,-0.352154642527
ACH-001212,-0.312733387148
ACH-001228,-0.329227782009
ACH-001232,-0.363865065358
ACH-001239,-0.16981762519000002
ACH-001274,-0.35260723491400003
ACH-001275,-0.36160766906999997
ACH-001277,-0.18677123618900002
ACH-001278,-0.25600344669799996
ACH-001280,-0.242712389719
ACH-001283,-0.0427093617779
ACH-001289,-0.41933542122100004
ACH-001295,-0.287360741114
ACH-001300,-0.527524166484
ACH-001301,-0.19040300239
ACH-001302,-0.343854097606
ACH-001303,-0.133844582295
ACH-001306,-0.123921984157
ACH-001318,-0.08318402972460001
ACH-001322,-0.348384175952
ACH-001328,-0.291711913364
ACH-001332,-0.130054868737
ACH-001333,-0.202305947423
ACH-001336,-0.155502955845
ACH-001340,-0.06312131085469999
ACH-001346,-0.226134911197
ACH-001353,-0.34223477524000007
ACH-001354,-0.25622267331
ACH-001367,0.0291207606397
ACH-001368,-0.27687734239
ACH-001374,0.0608788335691
ACH-001375,-0.25784926215
ACH-001377,-0.312818353429
ACH-001380,-0.0936177045017
ACH-001391,-0.40609349125699995
ACH-001407,-0.136944391634
ACH-001408,-0.193956289783
ACH-001413,-0.238843188994
ACH-001430,-0.251287190592
ACH-001431,-0.317925575834
ACH-001450,0.0079407778712
ACH-001496,-0.0589372689991
ACH-001500,-0.34932433351
ACH-001521,-0.0243777040161
ACH-001523,-0.137366863018
ACH-001532,-0.264823669347
ACH-001536,-0.375658168343
ACH-001550,-0.311343893178
ACH-001552,-0.628385664458
ACH-001554,-0.37875209179799996
ACH-001645,-0.24894508814
ACH-001654,-0.194745621251
ACH-001715,-0.126537059574
ACH-001735,-0.28776481655
ACH-001736,-0.024261802689000002
ACH-001737,0.00917188777164
ACH-001740,-0.34765622419200004
ACH-001745,-0.296544071067
ACH-001750,-0.318597970151
ACH-001765,-0.308553941329
ACH-001956,-0.335011792098
ACH-001957,-0.390186106044
