,PRTFDC1 (56952)
ACH-000490,0.0836292060316
ACH-000491,0.176275599472
ACH-000495,0.309643272478
ACH-000496,0.263493524707
ACH-000499,0.0789404395945
ACH-000500,-0.288493314736
ACH-000502,0.12015122576199999
ACH-000503,0.512352829804
ACH-000505,0.35743037762400004
ACH-000507,0.0603980318571
ACH-000510,0.31787941822
ACH-000511,0.101620215799
ACH-000512,0.324013916862
ACH-000516,0.149790082236
ACH-000517,0.125353519534
ACH-000518,0.21758840510699998
ACH-000520,0.181591366857
ACH-000521,0.417606626325
ACH-000522,0.313780654115
ACH-000524,0.151634632742
ACH-000527,0.147800508218
ACH-000528,0.138511987083
ACH-000537,0.24317402452
ACH-000541,0.0126548941489
ACH-000542,0.220174901778
ACH-000544,0.194238142038
ACH-000545,0.31868893483399996
ACH-000547,0.00034831634616300006
ACH-000548,0.0722888239517
ACH-000549,0.205617136107
ACH-000550,0.179095974731
ACH-000552,0.101027843211
ACH-000556,0.09252529033439999
ACH-000557,0.023097177135799996
ACH-000570,0.213743603359
ACH-000571,0.16577609634600002
ACH-000573,0.011433868427
ACH-000576,0.165392932925
ACH-000580,0.299859141099
ACH-000584,0.19117872468199998
ACH-000585,0.261913607887
ACH-000588,0.107771206154
ACH-000589,0.158362491655
ACH-000591,0.045138266809300005
ACH-000593,-0.035540934573400004
ACH-000600,0.18601659250500002
ACH-000601,0.176011500225
ACH-000604,-0.280959340184
ACH-000605,0.231389030787
ACH-000606,0.0969897614882
ACH-000608,0.16990193851399998
ACH-000614,0.164267438781
ACH-000616,0.20079098920400001
ACH-000618,0.0829760736885
ACH-000619,0.21220735319200001
ACH-000620,0.198454431768
ACH-000621,0.205334377099
ACH-000622,0.27849859713
ACH-000623,0.0207389047509
ACH-000624,0.153098968487
ACH-000627,0.0310717884081
ACH-000630,0.238679347671
ACH-000632,0.101399091585
ACH-000633,0.13367224706800002
ACH-000637,0.452599098007
ACH-000638,0.223555901184
ACH-000646,0.284611376291
ACH-000647,0.10802968327
ACH-000648,0.147318336432
ACH-000649,0.177362972885
ACH-000651,0.122166595145
ACH-000652,0.43871814118
ACH-000653,0.266994602187
ACH-000657,0.219748640079
ACH-000658,0.08600215676629999
ACH-000661,0.29326605643000003
ACH-000662,0.370072763601
ACH-000663,0.280321513747
ACH-000665,0.191220912154
ACH-000671,0.21452405678800002
ACH-000673,0.16664709264
ACH-000676,0.15133945276799998
ACH-000677,0.21232875690000003
ACH-000681,-0.059592381882100004
ACH-000682,0.08029349256139999
ACH-000683,0.146195188141
ACH-000684,0.288382980191
ACH-000688,0.12786557540899998
ACH-000693,0.106002629853
ACH-000694,0.128375354419
ACH-000695,0.38505364430399996
ACH-000696,0.181917036194
ACH-000697,0.05296184352
ACH-000699,0.12110555350800001
ACH-000701,0.0906903679211
ACH-000706,0.213471300521
ACH-000711,0.183738602722
ACH-000713,0.325517730197
ACH-000714,0.148550327382
ACH-000718,0.333502508892
ACH-000720,0.193006405316
ACH-000721,0.162902271178
ACH-000724,0.309424164683
ACH-000725,0.13330631685900002
ACH-000732,-0.062178882168699996
ACH-000734,0.286986357506
ACH-000735,0.04648947703
ACH-000736,0.224816738088
ACH-000738,0.09594790912969998
ACH-000746,0.254647365197
ACH-000747,0.247669785403
ACH-000748,0.0583227729944
ACH-000753,0.149177470836
ACH-000756,0.30406923686
ACH-000757,0.102978387878
ACH-000758,0.157498157379
ACH-000760,0.128153477952
ACH-000763,0.097603050624
ACH-000764,0.408211103396
ACH-000765,0.458845692125
ACH-000766,0.13865212815199998
ACH-000767,0.09984022813389999
ACH-000768,0.27213920450199997
ACH-000769,0.156028763516
ACH-000770,0.11710126539599999
ACH-000771,0.202815907469
ACH-000773,0.143971221321
ACH-000776,0.283346012301
ACH-000777,0.121302917309
ACH-000778,0.0931652319348
ACH-000781,0.147451902637
ACH-000782,0.222821391743
ACH-000783,0.11614075012700001
ACH-000784,0.103913277071
ACH-000785,0.162897682028
ACH-000787,0.162214870983
ACH-000788,0.121785048756
ACH-000791,0.102563780538
ACH-000792,0.190433946338
ACH-000794,0.05621247823969999
ACH-000796,0.00989160192223
ACH-000799,0.285751236492
ACH-000800,0.19275839300900002
ACH-000802,0.0976902292307
ACH-000804,0.0822206660237
ACH-000805,0.41816212727200003
ACH-000809,0.23871876075399998
ACH-000810,-0.050408035704100004
ACH-000811,0.248631478048
ACH-000817,0.0177872710284
ACH-000819,0.13701503850299998
ACH-000820,-0.011400728645500001
ACH-000821,0.148969260796
ACH-000822,-0.230919414807
ACH-000823,0.0799858583301
ACH-000824,0.15307121154300002
ACH-000827,0.20127955706300002
ACH-000829,0.14104388394099998
ACH-000831,0.286319043052
ACH-000832,0.189383288967
ACH-000833,0.13887604153
ACH-000834,0.19862609133499998
ACH-000835,0.15446911819700002
ACH-000836,0.0631458545466
ACH-000837,0.129015360962
ACH-000838,0.354556166625
ACH-000839,0.09343566387539999
ACH-000840,0.148293377552
ACH-000841,0.102915273712
ACH-000843,0.38655258802299997
ACH-000846,0.20676944142700002
ACH-000847,0.209398908326
ACH-000848,0.15013898927000002
ACH-000849,0.143178976716
ACH-000851,0.253504240714
ACH-000855,0.242649532452
ACH-000856,0.100817764295
ACH-000858,0.106370518419
ACH-000859,0.337249819146
ACH-000861,0.247721221956
ACH-000862,0.158691614214
ACH-000865,0.193453821324
ACH-000866,0.150712111773
ACH-000867,0.16974588095100002
ACH-000869,0.16800519270199998
ACH-000872,0.18540482199499997
ACH-000873,0.166898778627
ACH-000876,0.138038718065
ACH-000878,0.34980978384800004
ACH-000880,0.36130506927100003
ACH-000881,0.121436009981
ACH-000882,0.24219098495299998
ACH-000884,0.11587640566400001
ACH-000885,0.21443140940699998
ACH-000887,0.247207636881
ACH-000888,0.127842491558
ACH-000889,0.155806307699
ACH-000890,0.227543503286
ACH-000896,0.127257698224
ACH-000898,0.413858235348
ACH-000900,0.178291192601
ACH-000901,0.08284793058460001
ACH-000905,0.209893687671
ACH-000906,0.113550069866
ACH-000907,0.157234654549
ACH-000910,0.224196220839
ACH-000911,0.021246048613999997
ACH-000912,0.146812028678
ACH-000913,0.312416047584
ACH-000915,0.246830743217
ACH-000916,0.24617666121999998
ACH-000917,0.0119821574972
ACH-000921,0.22462372425500002
ACH-000924,0.291105794953
ACH-000926,0.109685035618
ACH-000928,0.460661880379
ACH-000929,0.044826043405900004
ACH-000932,0.09931440276489999
ACH-000935,0.245514190611
ACH-000936,0.0431135429055
ACH-000937,0.109231120767
ACH-000938,0.191834516915
ACH-000939,0.15073603712300002
ACH-000941,0.22200478437399998
ACH-000943,0.153311234425
ACH-000946,0.319330823242
ACH-000947,0.18154376942000003
ACH-000948,0.15728132460799998
ACH-000950,0.214520711762
ACH-000953,0.181317054254
ACH-000957,0.0286476896019
ACH-000958,-0.09331001710799999
ACH-000960,0.158518468909
ACH-000963,0.246019467867
ACH-000968,0.23263105254299998
ACH-000969,0.135957738227
ACH-000973,0.19937315119100002
ACH-000974,0.171279502486
ACH-000975,0.156991191817
ACH-000976,0.154766950859
ACH-000978,-0.101389322167
ACH-000980,0.13595229339
ACH-000984,0.20224166745000002
ACH-000986,0.118540217631
ACH-000988,0.177566388246
ACH-000993,0.116925240307
ACH-000994,0.285156917998
ACH-000996,0.221176120206
ACH-001001,0.19449539055799997
ACH-001020,0.10260302281400001
ACH-001028,0.09831232398539999
ACH-001031,0.188610340249
ACH-001038,0.142661012564
ACH-001048,0.0837742874949
ACH-001050,0.294585240966
ACH-001053,0.28043847869399996
ACH-001054,0.12052435826199999
ACH-001061,0.25126044906100004
ACH-001067,0.121882559469
ACH-001075,0.0322144710997
ACH-001096,0.138143973437
ACH-001128,-0.0241100138293
ACH-001134,0.242522809682
ACH-001151,0.11687676613
ACH-001163,0.185135737278
ACH-001164,0.249550001217
ACH-001173,0.166288570159
ACH-001183,0.0981854715573
ACH-001184,0.275586485522
ACH-001190,0.3875966542
ACH-001192,0.121576285493
ACH-001193,0.40160888516099996
ACH-001196,0.11059437757099999
ACH-001197,0.047049481005999996
ACH-001205,0.14512895486400001
ACH-001211,0.190907748766
ACH-001212,-0.0392565777202
ACH-001228,0.239447194256
ACH-001232,0.17496146973499999
ACH-001239,0.28436834014400003
ACH-001274,0.13195654515
ACH-001275,0.119789107894
ACH-001277,-0.0834394848612
ACH-001278,0.14252028051500001
ACH-001280,0.046250926008
ACH-001283,0.0813901659842
ACH-001289,0.15704350013
ACH-001295,0.11746446215999998
ACH-001300,0.2703141461
ACH-001301,0.153649548255
ACH-001302,-0.10518961396700001
ACH-001303,0.109963009473
ACH-001306,0.21348072452
ACH-001318,0.276173379208
ACH-001322,0.208088128849
ACH-001328,0.150460769745
ACH-001332,-0.0050282010279499995
ACH-001333,0.215761985033
ACH-001336,0.39531733663900004
ACH-001340,0.21439354021899998
ACH-001346,0.107836313582
ACH-001353,0.22368931314100002
ACH-001354,-0.011047818201299998
ACH-001367,0.162793670188
ACH-001368,0.201202472462
ACH-001374,0.35949701347199997
ACH-001375,0.233196824336
ACH-001377,0.061312312503199996
ACH-001380,0.26994750073199997
ACH-001391,-0.024011650387400003
ACH-001407,0.21839913045499998
ACH-001408,0.141092477949
ACH-001413,0.227349313438
ACH-001430,0.313300101079
ACH-001431,0.267791660383
ACH-001450,0.32465463939800004
ACH-001496,0.22644402069800001
ACH-001500,0.178485100372
ACH-001521,0.135989168116
ACH-001523,0.235122384263
ACH-001532,0.19069052474
ACH-001536,0.00131069976124
ACH-001550,0.154954642749
ACH-001552,0.0899779457643
ACH-001554,0.264177613161
ACH-001645,0.239306673358
ACH-001654,0.21185119128899998
ACH-001715,0.33952226667900004
ACH-001735,0.161646077271
ACH-001736,0.22275449735
ACH-001737,0.302951716599
ACH-001740,0.146007716037
ACH-001745,0.201269358426
ACH-001750,0.174530695249
ACH-001765,0.165515326805
ACH-001956,0.173839076269
ACH-001957,0.262677211263
