,MSL1 (339287)
ACH-000404,-0.482715062094
ACH-000406,-0.11434381822300001
ACH-000407,-0.318735879625
ACH-000408,-0.5647532106050001
ACH-000410,-0.447436964281
ACH-000411,-0.19505640655
ACH-000414,-0.32628001695500003
ACH-000415,-0.7106992359209999
ACH-000416,-0.380831262337
ACH-000420,-0.47852297808300004
ACH-000421,-0.62691383458
ACH-000424,-0.5804463945530001
ACH-000425,-0.144937841978
ACH-000426,-0.785910957572
ACH-000427,-0.5679711197089999
ACH-000433,-0.483163395535
ACH-000436,-0.6319004506979999
ACH-000444,-0.762572820784
ACH-000445,-0.622242655935
ACH-000448,-0.413131044077
ACH-000450,-0.163421333339
ACH-000452,-0.0588063974228
ACH-000454,-0.251108025846
ACH-000458,-0.546537102609
ACH-000459,-0.582820098773
ACH-000460,-0.515028687409
ACH-000461,-0.45029845125600004
ACH-000463,-0.5106424725600001
ACH-000464,-0.478948634069
ACH-000466,-0.310664495482
ACH-000467,-0.318854025825
ACH-000468,-0.914659262095
ACH-000469,-0.949643757879
ACH-000470,-0.713575779737
ACH-000471,-0.508576482617
ACH-000472,-0.44709748007399996
ACH-000473,-0.22154823284400002
ACH-000475,-0.41519013551899997
ACH-000476,-0.348319631425
ACH-000477,-0.125594870185
ACH-000480,-0.17860401345
ACH-000481,-0.25694767140999997
ACH-000483,-0.37435096466300005
ACH-000484,0.07950726693
ACH-000485,-0.524591254103
ACH-000486,-0.8102666505730001
ACH-000487,-0.700111240803
ACH-000488,-0.6126656642
ACH-000490,-0.44631627424
ACH-000491,0.00849490862704
ACH-000495,-0.476230522303
ACH-000496,-0.40367994130999996
ACH-000499,0.0972331346868
ACH-000500,-0.20806427902
ACH-000502,-0.772314758979
ACH-000503,-0.250217638484
ACH-000505,-0.435918505629
ACH-000507,-0.36473109851999996
ACH-000510,-0.232250788251
ACH-000511,-0.613113801987
ACH-000512,-0.27099981093000003
ACH-000516,-0.454398203345
ACH-000517,-0.44833748750200003
ACH-000518,-0.602514779929
ACH-000520,-0.228298421555
ACH-000521,-0.6803683044140001
ACH-000522,-0.301159331742
ACH-000524,-0.5725000091579999
ACH-000527,-0.489311172275
ACH-000528,-0.323468397095
ACH-000537,-0.7074608916609999
ACH-000541,-0.214948354967
ACH-000542,-0.773584509371
ACH-000544,-0.47545970831999995
ACH-000545,-0.49637713271000006
ACH-000547,-0.483576525619
ACH-000548,-0.5727275147850001
ACH-000549,-0.5236277703660001
ACH-000550,-0.602613471509
ACH-000552,-0.683882739057
ACH-000556,-0.37573233521899996
ACH-000557,-0.19917003595
ACH-000570,-0.448672156443
ACH-000571,-0.481398835955
ACH-000573,-0.266952541647
ACH-000576,-0.5656926387110001
ACH-000580,-0.206355348512
ACH-000584,-0.4087039697
ACH-000585,-0.257341671858
ACH-000588,-0.425368615304
ACH-000589,-0.069761016429
ACH-000591,-0.06908904243089999
ACH-000593,-0.54452640338
ACH-000600,-0.460049013976
ACH-000601,-0.46451031992700004
ACH-000604,0.35341542025300005
ACH-000605,-0.391063290403
ACH-000606,-0.629903275527
ACH-000608,-0.506783636169
ACH-000614,-0.317491740942
ACH-000616,-0.39699497411300005
ACH-000618,-0.38632292343900004
ACH-000619,-0.554961110039
ACH-000620,0.07613770417270001
ACH-000621,-0.40506750689099996
ACH-000622,-0.382067889093
ACH-000623,-0.33663894900799995
ACH-000624,-0.42271286086300003
ACH-000627,-0.262315968636
ACH-000630,-0.218671217386
ACH-000632,-0.39866701383500003
ACH-000633,-0.254641937745
ACH-000637,-0.35389497439900003
ACH-000638,-0.595749827601
ACH-000646,-0.61454543287
ACH-000647,-0.194767504309
ACH-000648,-0.378180402632
ACH-000649,-0.411576786866
ACH-000651,-0.356740851836
ACH-000652,-0.27791403437
ACH-000653,-0.638275736786
ACH-000657,-0.563215794995
ACH-000658,-0.28238462696100003
ACH-000661,-0.355261603095
ACH-000662,-0.39122359541599994
ACH-000663,-0.363137177792
ACH-000665,-0.368065604262
ACH-000671,-0.361194267271
ACH-000673,-0.284001215104
ACH-000676,-0.412442505606
ACH-000677,-0.586567939665
ACH-000681,-0.296548534836
ACH-000682,-0.407671963903
ACH-000683,-0.19795697094
ACH-000684,-0.252754552868
ACH-000688,-0.41871074326499996
ACH-000693,-0.36079183462
ACH-000694,-0.43988304991800004
ACH-000695,0.0586130718387
ACH-000696,-0.327938489524
ACH-000697,-0.488810143852
ACH-000699,-0.433418342177
ACH-000701,-0.43742817156900005
ACH-000706,-0.215624731574
ACH-000711,-0.343090581796
ACH-000713,-0.44151704114600004
ACH-000714,-0.34801747287
ACH-000718,-0.596851171238
ACH-000720,-0.703636297146
ACH-000721,-0.374101751311
ACH-000724,-0.513115354329
ACH-000725,-0.620951163414
ACH-000732,-0.43839738710000004
ACH-000734,-0.100662274409
ACH-000735,-0.376269242871
ACH-000736,-0.637262140989
ACH-000738,-0.250063833166
ACH-000746,-0.14872568775800002
ACH-000747,-0.621137310918
ACH-000748,-0.23384162679099998
ACH-000753,-0.417991817822
ACH-000756,-0.445687306353
ACH-000757,-0.342592687444
ACH-000758,-0.520479923252
ACH-000760,-0.301962034704
ACH-000763,-0.242255907155
ACH-000764,-0.7600417841429999
ACH-000765,-0.558601487934
ACH-000766,-0.375144195643
ACH-000767,-0.166701267522
ACH-000768,-0.454961721396
ACH-000769,-0.11757703090399999
ACH-000770,-0.590647464026
ACH-000771,-0.520047019747
ACH-000773,-0.446191428977
ACH-000776,-0.6991445420579999
ACH-000777,-0.314677434723
ACH-000778,-0.410955277863
ACH-000781,0.048612059983099996
ACH-000782,-0.508757153753
ACH-000783,-0.305415501037
ACH-000784,-0.2039795084
ACH-000785,-0.348289396036
ACH-000787,-0.316143765501
ACH-000788,-0.299922028816
ACH-000791,-0.48688966176700005
ACH-000792,-0.5396790593649999
ACH-000794,-0.544848698474
ACH-000796,-0.163742763713
ACH-000799,-0.564413162957
ACH-000800,-0.295603910146
ACH-000802,-0.639938859547
ACH-000804,-0.42536744925399994
ACH-000805,-0.154792369255
ACH-000809,-0.542463300637
ACH-000810,-0.748400772401
ACH-000811,-0.29675242890500003
ACH-000817,0.774199556306
ACH-000819,-0.618590087908
ACH-000820,-0.168758220304
ACH-000821,-0.7409861127159999
ACH-000822,-0.39715562689000006
ACH-000823,-0.39213978605
ACH-000824,-0.161602327848
ACH-000827,-0.30895364630800004
ACH-000829,-0.137134921304
ACH-000831,-0.253267228388
ACH-000832,-0.597401649473
ACH-000833,0.21220754323600002
ACH-000834,-0.191193822423
ACH-000835,-0.624556673916
ACH-000836,-0.21366088237599998
ACH-000837,-0.403735553081
ACH-000838,-0.366635711597
ACH-000839,-0.404707198737
ACH-000840,-0.6040872291570001
ACH-000841,-0.6542712930960001
ACH-000843,-0.159418203783
ACH-000846,-0.410203811777
ACH-000847,0.0930642296574
ACH-000848,-0.37668287202399997
ACH-000849,-0.4336416264
ACH-000851,-0.41101192141099996
ACH-000855,-0.0994609806841
ACH-000856,-0.43965878997599994
ACH-000858,-0.15238419638800002
ACH-000859,-0.792164731253
ACH-000861,-0.59036499051
ACH-000862,-0.350065316729
ACH-000865,-0.24569969965100003
ACH-000866,-0.29520114058
ACH-000867,-0.44658556344899997
ACH-000869,-0.74002061786
ACH-000872,-0.212464652167
ACH-000873,-0.363553355765
ACH-000876,-0.534671853707
ACH-000878,-0.380952264042
ACH-000880,-0.874081127341
ACH-000881,-0.253396584869
ACH-000882,-0.29469379096500004
ACH-000884,-0.45460029123999995
ACH-000885,-0.31392784731
ACH-000887,-0.290757626383
ACH-000888,-0.0357309230249
ACH-000889,-0.138970335458
ACH-000890,-0.702780249102
ACH-000896,-0.18284877253100001
ACH-000898,-0.17711874644900003
ACH-000900,-0.5114926901619999
ACH-000901,-0.237979283932
ACH-000905,-0.170663702208
ACH-000906,-0.49616873970700004
ACH-000907,-0.470757182621
ACH-000910,-0.036037060259400004
ACH-000911,-0.33734630414300004
ACH-000912,-0.5048396566100001
ACH-000913,-0.522992605999
ACH-000915,-0.402396141408
ACH-000916,-0.18037404053300002
ACH-000917,-0.633936254274
ACH-000921,-0.552425052097
ACH-000924,-0.0278757336942
ACH-000926,-0.340323163659
ACH-000928,-0.5111823533300001
ACH-000929,-0.38389672717600004
ACH-000932,-0.304845252975
ACH-000935,-0.646103339635
ACH-000936,-0.21494596895999998
ACH-000937,-0.17739035929299998
ACH-000938,-0.48311916531300003
ACH-000939,-0.0440888826384
ACH-000941,-0.08201627854389999
ACH-000943,-0.319085817986
ACH-000946,-0.37363588422
ACH-000947,-0.511280896056
ACH-000948,-0.5858983873100001
ACH-000950,-0.48103910844
ACH-000953,-0.562909631433
ACH-000957,-0.401423136567
ACH-000958,-0.610832171849
ACH-000960,-0.17220011229899998
ACH-000963,-0.335741229298
ACH-000968,-0.49203485162
ACH-000969,-0.559913244863
ACH-000973,-0.42195894816600005
ACH-000974,-0.17514026133299998
ACH-000975,-0.459262213314
ACH-000976,-0.392522596855
ACH-000978,-0.40334846848399997
ACH-000980,-0.0270882357124
ACH-000984,-0.40670870955
ACH-000986,-0.39169990409100003
ACH-000988,-0.142193419134
ACH-000993,-0.5962087291520001
ACH-000994,-0.24998319836199998
ACH-000996,-0.6426995190370001
ACH-001001,-0.241874835619
ACH-001020,-0.17238682434099997
ACH-001028,-0.136109175546
ACH-001031,-0.42909235812299995
ACH-001038,-0.298584683333
ACH-001048,-0.39578572284100005
ACH-001050,-0.780218192898
ACH-001053,-0.47210296028800003
ACH-001054,-0.295202065402
ACH-001061,-0.419949994347
ACH-001067,-0.570843942055
ACH-001075,-0.619206129076
ACH-001096,-0.544868626882
ACH-001128,0.598627900024
ACH-001134,-0.352466348839
ACH-001151,-0.384158343909
ACH-001163,-0.553855022569
ACH-001164,-0.396848025323
ACH-001173,-0.38957384685199997
ACH-001183,-0.307984734644
ACH-001184,0.277322259974
ACH-001190,-0.533707364654
ACH-001192,-0.324138267137
ACH-001193,-0.633861760821
ACH-001196,-0.34853365551700005
ACH-001197,-0.290611891624
ACH-001205,-0.60504527579
ACH-001211,-0.238811242681
ACH-001212,-0.5392671817119999
ACH-001228,0.0196173478421
ACH-001232,-0.439786434946
ACH-001239,-0.57784429916
ACH-001274,-0.6851060203980001
ACH-001275,-0.65662762529
ACH-001277,-0.17849785518199998
ACH-001278,-0.5410120781009999
ACH-001280,-0.5912947599180001
ACH-001283,-0.307914909274
ACH-001289,-0.517800109479
ACH-001295,-0.105332268072
ACH-001300,-0.649866451055
ACH-001301,-0.621047544859
ACH-001302,-0.19362378993
ACH-001303,-0.52092624153
ACH-001306,-0.437601390405
ACH-001318,0.00504451373508
ACH-001322,-0.15577289159000002
ACH-001328,-0.520274119793
ACH-001332,-0.663764606326
ACH-001333,-0.512331930996
ACH-001336,-0.339784493313
ACH-001340,-0.529807638675
ACH-001346,-0.496783567856
ACH-001353,-0.26386004501
ACH-001354,-0.682412994523
ACH-001367,-0.44405601541199996
ACH-001368,-0.564028255739
ACH-001374,-0.0329087408588
ACH-001375,-0.38272763164499995
ACH-001377,-0.364895276117
ACH-001380,-0.216556451703
ACH-001391,-0.209105999979
ACH-001407,-0.545064531128
ACH-001408,-0.40277130130500005
ACH-001413,-0.622972710541
ACH-001430,-0.336903404789
ACH-001431,-0.443896607947
ACH-001450,-0.795437081896
ACH-001496,-0.049820488410900005
ACH-001500,-0.25896898949999997
ACH-001521,-0.196462006387
ACH-001523,-0.502881673271
ACH-001532,-0.6260963825720001
ACH-001536,-0.603295550794
ACH-001550,-0.054388258475800005
ACH-001552,-0.136671575622
ACH-001554,-0.350078814081
ACH-001645,-0.234311457136
ACH-001654,-0.40715194659500004
ACH-001715,-0.642939256172
ACH-001735,-0.445946654357
ACH-001736,-0.766049949649
ACH-001737,-0.7034319784980001
ACH-001740,-0.492538982778
ACH-001745,-0.527034839512
ACH-001750,-0.47090355870800005
ACH-001765,-0.0661584329106
ACH-001956,-0.45002832744099996
ACH-001957,-0.428067965296
