,PRPF8 (10594)
ACH-000520,-1.83729275773
ACH-000521,-1.50787479558
ACH-000522,-1.6979945056999999
ACH-000524,-1.86920389943
ACH-000527,-1.81253242512
ACH-000528,-1.5862976565399998
ACH-000537,-1.65522851115
ACH-000541,-1.73694364789
ACH-000542,-1.7595779863999998
ACH-000544,-1.67578894694
ACH-000545,-1.76758499167
ACH-000547,-1.50434939345
ACH-000548,-1.7866876367700002
ACH-000549,-1.54392892481
ACH-000550,-1.81853188812
ACH-000552,-1.8293550345700003
ACH-000556,-1.61682134916
ACH-000557,-2.15968534499
ACH-000570,-1.76467859833
ACH-000571,-2.04674951296
ACH-000573,-1.6278857791299999
ACH-000576,-1.5623523617500001
ACH-000580,-1.8467018513900002
ACH-000584,-1.7772605693
ACH-000585,-1.5716645284900002
ACH-000588,-1.71771872852
ACH-000589,-1.6987352636700002
ACH-000591,-1.69850393468
ACH-000593,-1.62142804444
ACH-000600,-1.7927568701499998
ACH-000601,-1.7260447705200002
ACH-000604,-2.13660690198
ACH-000605,-1.6674457067200001
ACH-000606,-1.65613355474
ACH-000608,-2.11906427486
ACH-000614,-1.9086942095800001
ACH-000616,-1.6939780526100001
ACH-000618,-1.6292645959099998
ACH-000619,-1.6847173200299999
ACH-000620,-1.77916874882
ACH-000621,-1.9096288120500002
ACH-000622,-1.72789983823
ACH-000623,-1.57575429636
ACH-000624,-1.9456773078099998
ACH-000627,-1.74597963311
ACH-000630,-1.57220858204
ACH-000632,-1.5942733889899998
ACH-000633,-1.5786596013799998
ACH-000637,-1.3904137420200002
ACH-000638,-1.7069258821000002
ACH-000646,-2.65659951093
ACH-000647,-1.7597391088099998
ACH-000648,-1.60186071537
ACH-000649,-1.7545672022299998
ACH-000651,-1.4074260359600002
ACH-000652,-1.7805084307799999
ACH-000653,-1.7631097376400002
ACH-000657,-1.7423203135900003
ACH-000658,-1.8634538037700001
ACH-000661,-1.8399189706799999
ACH-000662,-1.65602380792
ACH-000663,-1.63881334308
ACH-000665,-1.53624434491
ACH-000671,-1.59391841167
ACH-000673,-1.7065564586700002
ACH-000676,-1.63474835524
ACH-000677,-1.7514473336
ACH-000681,-1.46699441623
ACH-000682,-1.4633975430000001
ACH-000683,-1.8509313328299999
ACH-000684,-1.43122671216
ACH-000688,-1.91176655415
ACH-000693,-1.64276357166
ACH-000694,-1.4548948707700002
ACH-000695,-2.09555265801
ACH-000696,-1.6303596165099998
ACH-000697,-1.4368819484399997
ACH-000699,-1.75977163015
ACH-000701,-1.8810923712099998
ACH-000706,-1.62913877689
ACH-000711,-1.74498804124
ACH-000713,-1.4070578795299997
ACH-000714,-1.83173235592
ACH-000718,-2.08112463697
ACH-000720,-1.97362554533
ACH-000721,-1.90495125345
ACH-000724,-2.0031743226099996
ACH-000725,-1.91541040241
ACH-000732,-1.40428161623
ACH-000734,-1.85521534814
ACH-000735,-1.6020888000799998
ACH-000736,-1.7457839279499998
ACH-000738,-1.51474158503
ACH-000746,-1.7314272738
ACH-000747,-1.53377720493
ACH-000748,-1.389759821
ACH-000753,-1.85916125053
ACH-000756,-1.69630088954
ACH-000757,-1.67739936118
ACH-000758,-1.4361341292200003
ACH-000760,-1.7254008353299999
ACH-000763,-1.6750500999000002
ACH-000764,-1.5959815126399999
ACH-000765,-1.49856920661
ACH-000766,-1.73563169336
ACH-000767,-1.9625311351199999
ACH-000768,-1.71113038411
ACH-000769,-1.78993618996
ACH-000770,-1.7323520738999998
ACH-000771,-1.56823554444
ACH-000773,-1.8926330585099997
ACH-000776,-1.88424417876
ACH-000777,-1.68416540824
ACH-000778,-1.89772640872
ACH-000781,-1.67203265859
ACH-000782,-1.7234233524900002
ACH-000783,-2.22460439355
ACH-000784,-1.57564420763
ACH-000785,-1.79771709738
ACH-000787,-1.53989999915
ACH-000788,-1.5853885123700002
ACH-000791,-1.6769679392399999
ACH-000792,-1.77438482195
ACH-000794,-1.71788148955
ACH-000796,-1.7588260350599998
ACH-000799,-1.54635921093
ACH-000800,-1.99490290941
ACH-000802,-1.7706434771700001
ACH-000804,-1.44542801164
ACH-000805,-1.57158093075
ACH-000809,-1.94737934646
ACH-000810,-1.9927176296200002
ACH-000811,-1.9722554275599997
ACH-000817,-1.8195875856700001
ACH-000819,-1.7386747163799998
ACH-000820,-1.7924052853799999
ACH-000821,-1.85684169473
ACH-000822,-2.0884189280400003
ACH-000823,-1.4764343322799998
ACH-000824,-2.01688500347
ACH-000827,-1.61881866331
ACH-000829,-1.8717284259
ACH-000831,-1.8536486020200003
ACH-000832,-1.50172702852
ACH-000833,-1.54760142402
ACH-000834,-1.8558728391900003
ACH-000835,-1.61230480646
ACH-000836,-1.7145109755
ACH-000837,-1.5865673919299998
ACH-000838,-1.86357970054
ACH-000839,-1.6586614010299998
ACH-000840,-1.90205346436
ACH-000841,-1.46425723002
ACH-000843,-1.46319353723
ACH-000846,-1.67953070817
ACH-000847,-1.5701932334900002
ACH-000848,-1.5714271583500001
ACH-000849,-1.6883507085799998
ACH-000851,-1.7155984956299999
ACH-000855,-1.52820707382
ACH-000856,-1.89684496833
ACH-000858,-1.63852525665
ACH-000859,-1.45990958847
ACH-000861,-1.96945768155
ACH-000862,-1.8076067030400003
ACH-000865,-1.6428593892299999
ACH-000866,-1.7445438727400002
ACH-000867,-1.7304044149200002
ACH-000869,-2.05331614808
ACH-000872,-1.61793157224
ACH-000873,-1.69731544401
ACH-000876,-1.8736570447999998
ACH-000878,-1.24323382964
ACH-000880,-1.7845998476499998
ACH-000881,-1.7599274347799998
ACH-000882,-1.6606240866100002
ACH-000884,-1.5305937457499998
ACH-000885,-1.7499431619799999
ACH-000887,-1.60407128584
ACH-000888,-1.68860987616
ACH-000889,-1.9317756286
ACH-000890,-1.5259299034399998
ACH-000896,-1.47099960065
ACH-000898,-1.7913004528999998
ACH-000900,-1.7362965273599997
ACH-000901,-1.7210648774400001
ACH-000905,-1.71557525641
ACH-000906,-1.6384664726299998
ACH-000907,-1.82703338648
ACH-000910,-2.0995456580500003
ACH-000911,-1.75467282343
ACH-000912,-1.66820627711
ACH-000913,-1.6461035492700002
ACH-000915,-1.8432700367900001
ACH-000916,-1.90593620428
ACH-000917,-1.48749322887
ACH-000921,-1.6121505516299999
ACH-000924,-1.91506273863
ACH-000926,-1.66566761847
ACH-000928,-1.98214578132
ACH-000929,-1.7956015473900002
ACH-000932,-1.9098055217200003
ACH-000935,-1.78851487428
ACH-000936,-1.5064146118200001
ACH-000937,-2.05667858157
ACH-000938,-2.14631071987
ACH-000939,-2.21745014181
ACH-000941,-1.8837044932900002
ACH-000943,-1.29215812744
ACH-000946,-1.58723592116
ACH-000947,-1.7401780664700002
ACH-000948,-1.5852711879499999
ACH-000950,-1.2415193377200002
ACH-000953,-1.9436090963900003
ACH-000957,-1.4673356194799998
ACH-000958,-1.6005148951600001
ACH-000960,-1.9779618085599997
ACH-000963,-1.9615751423599996
ACH-000968,-1.4366659165
ACH-000969,-1.6119845326700002
ACH-000973,-1.67051109347
ACH-000974,-1.8050097998900003
ACH-000975,-1.53767390227
ACH-000976,-1.65869554591
ACH-000978,-1.93918350319
ACH-000980,-1.72233492757
ACH-000984,-1.83034655474
ACH-000986,-1.50059979938
ACH-000988,-1.6758941055899998
ACH-000993,-1.7827712701099998
ACH-000994,-1.8580687027400002
ACH-000996,-1.9713752124500001
ACH-001001,-1.68947847345
ACH-001020,-1.8798754237200002
ACH-001028,-1.9801397891599999
ACH-001031,-1.67794437933
ACH-001038,-1.7956221229900002
ACH-001048,-1.6813865591100001
ACH-001050,-1.77768963917
ACH-001053,-1.89263923355
ACH-001054,-1.6741649710100002
ACH-001061,-1.5745387921899998
ACH-001067,-1.71787652403
ACH-001075,-1.43170252058
ACH-001096,-1.8019144333500001
ACH-001128,-2.26195202375
ACH-001134,-1.60442675012
ACH-001151,-1.60742563509
ACH-001163,-1.81470459188
ACH-001164,-2.30260668806
ACH-001173,-1.6860428605000002
ACH-001183,-1.9570608449400002
ACH-001184,-1.68521678669
ACH-001190,-1.7333905517299997
ACH-001192,-1.49305139847
ACH-001193,-1.9089345792400003
ACH-001196,-1.8728675559599999
ACH-001197,-1.96237510188
ACH-001205,-1.77991064971
ACH-001211,-1.95458340313
ACH-001212,-2.092203395
ACH-001228,-1.90337740603
ACH-001232,-1.7211401463999998
ACH-001239,-1.7774379357299999
ACH-001274,-1.7516877287200001
ACH-001275,-1.51441175366
ACH-001277,-1.6706524783399999
ACH-001278,-1.6772369233700002
ACH-001280,-1.97850139847
ACH-001283,-1.4655433503600002
ACH-001289,-1.6260308266499999
ACH-001295,-1.7693160814099997
ACH-001300,-1.47298603115
ACH-001301,-1.6616921299899998
ACH-001302,-1.68439876871
ACH-001303,-1.8830682379799997
ACH-001306,-1.5893779232799998
ACH-001318,-1.7267026971200001
ACH-001322,-1.6651176998
ACH-001328,-1.71814532518
ACH-001332,-1.46082769544
ACH-001333,-1.54761361313
ACH-001336,-1.6047606425100003
ACH-001340,-1.7103538394
ACH-001346,-1.49037802435
ACH-001353,-1.6183769312399998
ACH-001354,-1.4652030960799998
ACH-001367,-1.2350033737200001
ACH-001368,-1.7213171673700003
ACH-001374,-1.81432765871
ACH-001375,-1.3989939218599998
ACH-001377,-1.5273645860299998
ACH-001380,-1.57081713183
ACH-001391,-2.1719956501599995
ACH-001407,-1.66879101852
ACH-001408,-1.91293912968
ACH-001413,-1.79737491996
ACH-001430,-1.5627534469100002
ACH-001431,-1.7616399045400002
ACH-001450,-1.58608851849
ACH-001496,-1.74696256842
ACH-001500,-1.6996191300299999
ACH-001521,-1.58074599776
ACH-001523,-1.2909771505
ACH-001532,-1.81928088211
ACH-001536,-1.6588081555399998
ACH-001550,-1.65164373352
ACH-001552,-1.3035672372
ACH-001554,-1.71076758722
ACH-001645,-1.63898672641
ACH-001654,-1.61692716675
ACH-001715,-1.90637008937
ACH-001735,-1.8894031995200002
ACH-001736,-1.7093569484399997
ACH-001737,-1.39386435688
ACH-001740,-1.76283812499
ACH-001745,-1.7338027275799999
ACH-001750,-1.5342571633200002
ACH-001765,-1.9963320353999998
ACH-001956,-1.8593553876400002
ACH-001957,-1.6850566119100001
