,GOLGA6L10 (647042)
ACH-000223,-0.625848039828
ACH-000226,-0.235903329972
ACH-000227,-0.528396566962
ACH-000228,-0.039496003878300004
ACH-000231,-0.43124042664800005
ACH-000232,-0.267591091004
ACH-000233,-0.791500578661
ACH-000234,-0.417003061917
ACH-000235,-0.574555047624
ACH-000237,-0.581650894628
ACH-000238,-0.47041129079800004
ACH-000243,-0.7780409832969999
ACH-000244,-0.458073255647
ACH-000246,-0.566506021273
ACH-000248,-0.130094240148
ACH-000250,-0.440161558535
ACH-000251,-0.993120938547
ACH-000253,-0.93789696574
ACH-000255,-0.5800557712569999
ACH-000256,-0.5994422131480001
ACH-000257,-0.13224403561200002
ACH-000258,-0.761661039645
ACH-000259,-0.495288642838
ACH-000260,-0.449281725871
ACH-000261,-0.542306109326
ACH-000262,-0.194498091303
ACH-000263,-0.712250344411
ACH-000264,0.0173385803604
ACH-000265,-0.617362202342
ACH-000266,-0.745290308885
ACH-000272,-0.517978566518
ACH-000273,-0.49619137849
ACH-000274,-0.995243574297
ACH-000277,-0.508819015268
ACH-000278,-0.654804633868
ACH-000279,-0.376989187759
ACH-000280,-0.5881338932
ACH-000281,-0.497002512989
ACH-000288,-0.726735858779
ACH-000291,-0.404722625296
ACH-000293,-0.222489780892
ACH-000294,-1.20049277896
ACH-000295,-0.162742658173
ACH-000296,-0.777754510763
ACH-000302,-0.614261597355
ACH-000304,-1.0706274579600001
ACH-000307,-0.413146095385
ACH-000308,-0.5953496157829999
ACH-000310,-0.641145533751
ACH-000311,-0.59558493642
ACH-000312,-0.33430212587499997
ACH-000315,-0.436070231641
ACH-000316,-0.464784603393
ACH-000317,-0.29555636018000003
ACH-000318,-0.444464826103
ACH-000319,-0.420777381279
ACH-000320,-0.527605347502
ACH-000322,-0.39545215840000003
ACH-000323,-0.46783246299900005
ACH-000324,-0.6634175622240001
ACH-000329,-0.447248702085
ACH-000330,-0.31129024524
ACH-000331,-0.6860665631380001
ACH-000332,-0.613893129724
ACH-000334,-0.742960665128
ACH-000335,-0.451493296998
ACH-000336,-0.33733574425499996
ACH-000337,-0.191184036715
ACH-000339,-0.327742123335
ACH-000341,-0.43362101457900004
ACH-000348,-0.028540166106799998
ACH-000350,-0.960459866956
ACH-000352,-0.423601532138
ACH-000356,-0.5549648222
ACH-000361,-0.54698878256
ACH-000362,-0.5806535937839999
ACH-000363,-0.314088309248
ACH-000364,-0.467972973453
ACH-000365,-0.351842968728
ACH-000366,-0.447056427507
ACH-000368,-0.598995222794
ACH-000374,-0.369423716893
ACH-000375,-0.375571329495
ACH-000376,-0.543044223703
ACH-000381,-0.338787223274
ACH-000383,-0.425966154975
ACH-000387,-0.820554638818
ACH-000389,-0.470291807403
ACH-000390,-0.753539942359
ACH-000393,-0.6282634615470001
ACH-000395,-0.5388247284359999
ACH-000397,-0.396660292358
ACH-000401,-0.222172585662
ACH-000402,-0.117474829591
ACH-000403,-0.8305335769609999
ACH-000404,-0.0625465365799
ACH-000406,-0.47036276828
ACH-000407,-0.629164604622
ACH-000408,-0.375057187158
ACH-000410,-0.259631818901
ACH-000411,-0.647888723008
ACH-000414,-0.569834232492
ACH-000415,-0.351858007393
ACH-000416,-0.524583509518
ACH-000420,-0.549453175545
ACH-000421,-0.6537963171360001
ACH-000424,-0.7098781790850001
ACH-000425,-0.5276999570709999
ACH-000426,-0.90995243624
ACH-000427,-0.422752664769
ACH-000433,-0.484360698802
ACH-000436,-0.843874032826
ACH-000444,-0.456715679791
ACH-000445,-0.146151769928
ACH-000448,-0.533146416813
ACH-000450,-0.533157906016
ACH-000452,-0.354505997008
ACH-000454,-0.439574360767
ACH-000458,-0.560247508838
ACH-000459,-0.972255627723
ACH-000460,-0.526820115015
ACH-000461,-0.515454577012
ACH-000463,-0.520832417533
ACH-000464,-0.477189065132
ACH-000466,-1.03360793133
ACH-000467,-0.563437677482
ACH-000468,-0.617120957317
ACH-000469,-0.518086091694
ACH-000470,-0.567814999127
ACH-000471,-0.25510936089200004
ACH-000472,-0.142278955894
ACH-000473,-0.647836467013
ACH-000475,-0.474021108247
ACH-000476,-0.32724632834899997
ACH-000477,-0.9070316176809999
ACH-000480,-0.383170786003
ACH-000481,-0.45048521692000004
ACH-000483,-0.8260541167290001
ACH-000484,-0.28451940070500004
ACH-000485,-0.632286561567
ACH-000486,-0.656915886267
ACH-000487,-0.507989531984
ACH-000488,-0.46525440056999995
ACH-000490,-0.366300954585
ACH-000491,-0.105659148662
ACH-000495,-0.5776467984120001
ACH-000496,-0.5937401745600001
ACH-000499,-0.460424038267
ACH-000500,-0.472643022829
ACH-000502,-0.671579476155
ACH-000503,-0.611089638838
ACH-000505,-0.441052895662
ACH-000507,-0.733590986505
ACH-000510,-0.18985353662999999
ACH-000511,-0.635029829543
ACH-000512,-0.20197720323100002
ACH-000516,-0.383188264283
ACH-000517,-0.634578493503
ACH-000518,-0.623759013677
ACH-000520,-0.404864550501
ACH-000521,-0.521760501663
ACH-000522,-0.516571219226
ACH-000524,-0.433556722578
ACH-000527,-0.550876095196
ACH-000528,-0.406779428794
ACH-000537,-0.345537750268
ACH-000541,-0.3647038146
ACH-000542,-0.525547180685
ACH-000544,-0.240468579293
ACH-000545,-0.338795702447
ACH-000547,-0.37527454473800004
ACH-000548,-0.588527344717
ACH-000549,-0.593328937473
ACH-000550,-0.6926279359630001
ACH-000552,-0.5012595174610001
ACH-000556,-0.470083844423
ACH-000557,-0.687028453373
ACH-000570,-0.607912058733
ACH-000571,-0.252360823485
ACH-000573,-0.543181209618
ACH-000576,-0.576890469933
ACH-000580,-0.496588672228
ACH-000584,-0.193943359076
ACH-000585,-0.40668048352499997
ACH-000588,-0.59863488157
ACH-000589,-0.577835835218
ACH-000591,-0.672916890019
ACH-000593,-0.626134080942
ACH-000600,-1.057572945
ACH-000601,-0.50861301074
ACH-000604,-0.489578209472
ACH-000605,-0.493191747573
ACH-000606,-0.42165814719300004
ACH-000608,-0.46057058149400004
ACH-000614,-0.35612221038
ACH-000616,-0.334196996411
ACH-000618,-0.342902086554
ACH-000619,-0.881320184734
ACH-000620,-0.517320189097
ACH-000621,-0.518638884891
ACH-000622,-0.48302323767099997
ACH-000623,-0.41180162497
ACH-000624,-0.579392941788
ACH-000627,-0.485753926078
ACH-000630,-0.560886766385
ACH-000632,-0.40088152866099996
ACH-000633,-0.194986418371
ACH-000637,-0.346893804279
ACH-000638,-0.634820608069
ACH-000646,-0.350266021277
ACH-000647,-0.41660342055699995
ACH-000648,-0.633787911286
ACH-000649,-0.621124775369
ACH-000651,-0.151552738509
ACH-000652,-0.598234354069
ACH-000653,-0.445079461396
ACH-000657,-0.606368208098
ACH-000658,-0.801868425997
ACH-000661,-0.474932776017
ACH-000662,-0.390815400428
ACH-000663,-0.24929853059
ACH-000665,-0.344127006663
ACH-000671,-0.4831193959
ACH-000673,-0.5835039482
ACH-000676,-0.290557161818
ACH-000677,-0.33429991133299997
ACH-000681,-0.6964308419740001
ACH-000682,-0.506103363782
ACH-000683,-0.373198612105
ACH-000684,-0.658675561562
ACH-000688,-0.48732112198700006
ACH-000693,-0.382651418792
ACH-000694,-0.26368496202799996
ACH-000695,-0.6885415937710001
ACH-000696,-0.556052757807
ACH-000697,-0.514667968649
ACH-000699,-0.240663330511
ACH-000701,-0.6540581985689999
ACH-000706,-0.408419848343
ACH-000711,-0.363093457492
ACH-000713,-0.347766165619
ACH-000714,-0.631699216721
ACH-000718,-0.54483784879
ACH-000720,-0.57159782234
ACH-000721,-0.667627039334
ACH-000724,-0.492788455127
ACH-000725,-0.297560962197
ACH-000732,-0.677811623934
ACH-000734,-0.294659595582
ACH-000735,-0.587766811287
ACH-000736,-0.598664461992
ACH-000738,-0.202787378919
ACH-000746,-0.379555933837
ACH-000747,-0.458521281692
ACH-000748,-0.7271802471909999
ACH-000753,-0.838802044143
ACH-000756,-0.851014217589
ACH-000757,-0.618643007041
ACH-000758,-0.261198215743
ACH-000760,-0.322694561231
ACH-000763,-0.6116497847779999
ACH-000764,-0.12479690392300001
ACH-000765,-0.46432616098000007
ACH-000766,-0.34959206397200004
ACH-000767,-0.384388263865
ACH-000768,-0.5010702428670001
ACH-000769,-0.509928278369
ACH-000770,-0.49132318780400003
ACH-000771,-0.526064013762
ACH-000773,-0.657275896589
ACH-000776,-0.586833641154
ACH-000777,-0.495898292388
ACH-000778,-0.632608299589
ACH-000781,-0.6249661339029999
ACH-000782,-0.37071854794200004
ACH-000783,-0.6523461660350001
ACH-000784,-0.709089977176
ACH-000785,-0.277277576525
ACH-000787,-0.5236698084120001
ACH-000788,-0.541205376966
ACH-000791,-0.6166833780250001
ACH-000792,-0.5561382492220001
ACH-000794,-0.5366299920840001
ACH-000796,-0.5821411003
ACH-000799,-0.49266080535400003
ACH-000800,-0.717301167642
ACH-000802,-0.422448575242
ACH-000804,-0.669986864461
ACH-000805,-0.336131715251
ACH-000809,-0.5776024312610001
ACH-000810,-0.9311895415189999
ACH-000811,-0.44761581322
ACH-000817,-0.657017011035
ACH-000819,-0.30381612552
ACH-000820,0.209115046483
ACH-000821,-0.297703291602
ACH-000822,-0.344670372685
ACH-000823,-0.507097454426
ACH-000824,-0.43994620623999997
ACH-000827,-0.631393141873
ACH-000829,-0.33105514525400004
ACH-000831,-0.365900551214
ACH-000832,-0.800653096213
ACH-000833,0.0249858176164
ACH-000834,-0.610627582272
ACH-000835,-0.482716979153
ACH-000836,-0.599435525097
ACH-000837,-0.460058709574
ACH-000838,-0.800990395545
ACH-000839,-0.551507766084
ACH-000840,-0.419738709321
ACH-000841,-0.4617417953399999
ACH-000843,-0.53123683148
ACH-000846,-0.652192238188
ACH-000847,-0.31877981969
ACH-000848,-0.5017871739299999
ACH-000849,-0.419628477706
ACH-000851,-0.582046957339
ACH-000855,-0.47877447096000003
ACH-000856,-0.896482507543
ACH-000858,-0.5757665692289999
ACH-000859,-0.126811083903
ACH-000861,-0.431757787813
ACH-000862,-0.399414200263
ACH-000865,-0.192576194749
ACH-000866,-0.249309469324
ACH-000867,-0.785850431617
ACH-000869,-0.040957871741999996
ACH-000872,-0.348638241625
ACH-000873,-0.451494319466
ACH-000876,-0.330239653198
ACH-000878,-0.600772301817
ACH-000880,-0.726147350945
ACH-000881,-0.749113242062
ACH-000882,-0.600044338029
ACH-000884,-0.735694360729
ACH-000885,-0.5829160269210001
ACH-000887,-0.418263722231
ACH-000888,-0.586448739678
ACH-000889,-0.7387337157639999
ACH-000890,-0.202904341217
ACH-000896,-0.671861503689
ACH-000898,-0.6795801695300001
ACH-000900,-0.39824955147600005
ACH-000901,-0.5099925149
ACH-000905,-0.506451267858
ACH-000906,-0.48755335537100003
ACH-000907,-0.560220205326
ACH-000910,-0.670118105622
ACH-000911,-0.454584050449
ACH-000912,-0.416322330991
ACH-000913,-0.6595467002090001
ACH-000915,-0.41784603883500004
ACH-000916,-0.664323510833
ACH-000917,-0.155688566677
ACH-000921,-0.598268180964
ACH-000924,-0.139902237851
ACH-000926,-0.636584696103
ACH-000928,-0.797848736213
ACH-000929,-0.340954885378
ACH-000932,-0.607830952293
ACH-000935,-0.5732677045610001
ACH-000936,-0.588180154981
ACH-000937,-0.48354509585699995
ACH-000938,-0.490019646818
ACH-000939,-0.742193211292
ACH-000941,-0.33430162367
ACH-000943,-0.627961863852
ACH-000946,-0.287421684757
ACH-000947,-0.598676523283
ACH-000948,-0.545385455344
ACH-000950,-0.46720646510499997
ACH-000953,-0.645330684138
ACH-000957,-0.524480556216
ACH-000958,-0.413022542653
ACH-000960,-0.817119552907
ACH-000963,-0.740115188032
ACH-000968,-0.717127812913
ACH-000969,-0.30553413258900003
ACH-000973,-0.6234389189639999
ACH-000974,-0.472759671669
ACH-000975,-0.445071039095
ACH-000976,-0.524797757565
ACH-000978,-1.00620201823
ACH-000980,-0.43686439808899996
ACH-000984,-0.340743614235
ACH-000986,-0.629432794802
ACH-000988,-0.9099293362399999
ACH-000993,-0.6066185836110001
ACH-000994,-0.67534815869
ACH-000996,-0.596815807305
ACH-001001,-0.62215566214
ACH-001020,-0.34331535025399995
ACH-001028,-0.528364884978
ACH-001031,-0.636924428635
ACH-001038,-0.549902205981
ACH-001048,-0.26584867595600004
ACH-001050,-0.759760661496
ACH-001053,-0.340417749246
ACH-001054,-0.509600135361
ACH-001061,-0.670205692212
ACH-001067,-0.189211228842
ACH-001075,-0.48797359332199997
ACH-001096,-0.520720947943
ACH-001128,-0.46431932317100005
ACH-001134,-0.57015674275
ACH-001151,-0.40450732227700004
ACH-001163,-0.822170920637
ACH-001164,-0.53672196832
ACH-001173,-0.467744316844
ACH-001183,-0.635859690722
ACH-001184,-0.6250300350119999
ACH-001190,-0.419102544683
ACH-001192,-0.463221720602
ACH-001193,-0.358810973249
ACH-001196,-0.727785404594
ACH-001197,-0.452175748072
ACH-001205,-0.41041246365999995
ACH-001211,-0.523007758874
ACH-001212,-0.904407251919
ACH-001228,-0.438795713908
ACH-001232,-0.794485557895
ACH-001239,-0.55260301038
ACH-001274,-0.67320980576
ACH-001275,-0.376052861446
ACH-001277,-0.42041965936399994
ACH-001278,-0.535219108435
ACH-001280,-0.698483120125
ACH-001283,-0.579625443399
ACH-001289,-0.611030072755
ACH-001295,-0.48138112471699995
ACH-001300,-0.5406871340030001
ACH-001301,-0.396796572756
ACH-001302,-0.37037155312299996
ACH-001303,-0.758221691114
ACH-001306,-0.496277518009
ACH-001318,-0.07109364103389999
ACH-001322,-0.35902767461999996
ACH-001328,-0.814380677611
ACH-001332,0.11702094468100001
ACH-001333,-0.238080863026
ACH-001336,-0.472805035177
ACH-001340,-0.558088708648
ACH-001346,-0.386461621165
ACH-001353,-0.470334962462
ACH-001354,-1.2925480574200001
ACH-001367,-0.19945571587900002
ACH-001368,-0.35719942222199996
ACH-001374,-0.7241312404960001
ACH-001375,-0.5273666804980001
ACH-001377,-0.505533518886
ACH-001380,-0.468918867019
ACH-001391,-0.366913186813
ACH-001407,-0.692066151698
ACH-001408,-0.552044387865
ACH-001413,-0.39450204155
ACH-001430,0.016524108413499997
ACH-001431,-0.501680751837
ACH-001450,-0.777998892151
ACH-001496,-0.462367953688
ACH-001500,-0.4373649993
ACH-001521,-0.447638638415
ACH-001523,-0.26278790437
ACH-001532,-0.542656650895
ACH-001536,-0.85039948777
ACH-001550,-0.333029203956
ACH-001552,-0.62716546787
ACH-001554,-0.53319966682
ACH-001645,-0.692190947428
ACH-001654,-0.453112542915
ACH-001715,-0.401220759628
ACH-001735,-0.417122531358
ACH-001736,-0.487732824489
ACH-001737,-0.665157759388
ACH-001740,-0.490754868295
ACH-001745,-0.525225362276
ACH-001750,-0.650483524353
ACH-001765,-0.636925416003
ACH-001956,-1.09690564199
ACH-001957,-1.12559362009
