,VPS33A (65082)
ACH-001020,-1.1215193825
ACH-001028,-0.8700515550519999
ACH-001031,-1.0647514648
ACH-001038,-0.5007215759629999
ACH-001048,-0.672265680756
ACH-001050,-1.20245285206
ACH-001053,-0.91417131123
ACH-001054,-0.9891282311730001
ACH-001061,-0.7153864860860001
ACH-001067,-1.19978317187
ACH-001075,-0.701184743799
ACH-001096,-0.531597023949
ACH-001128,-1.53599780135
ACH-001134,-0.942767323042
ACH-001151,-1.3606289718900002
ACH-001163,-1.27625981795
ACH-001164,-1.10610585939
ACH-001173,-0.618748491756
ACH-001183,-0.922606859943
ACH-001184,-0.568367261267
ACH-001190,-1.3369761355
ACH-001192,-0.523399696083
ACH-001193,-0.69340059935
ACH-001196,-0.9293600545280001
ACH-001197,-1.22824711089
ACH-001205,-0.875197113429
ACH-001211,-1.17933326701
ACH-001212,-1.2351719859299999
ACH-001228,-0.391458717577
ACH-001232,-0.781560674685
ACH-001239,-0.327528964965
ACH-001274,-0.8595672051440001
ACH-001275,-0.798050766426
ACH-001277,-0.453750263436
ACH-001278,-1.05270575892
ACH-001280,-0.775503794771
ACH-001283,-0.85591634625
ACH-001289,-0.430673375526
ACH-001295,-0.60706071972
ACH-001300,-0.6839746338480001
ACH-001301,-0.646845315661
ACH-001302,-0.767324383922
ACH-001303,-1.0228402779899999
ACH-001306,-0.810833452077
ACH-001318,-0.818898225827
ACH-001322,-0.95257057436
ACH-001328,-0.9649564007089999
ACH-001332,-0.565785511402
ACH-001333,-0.775937722274
ACH-001336,-1.17670692873
ACH-001340,-0.930076629067
ACH-001346,-1.14015671593
ACH-001353,-0.704596226836
ACH-001354,-1.01861987571
ACH-001367,-0.843590011757
ACH-001368,-1.1163861547799998
ACH-001374,-0.8914692949590001
ACH-001375,-0.708559710711
ACH-001377,-0.7294709758
ACH-001380,-1.22789475279
ACH-001391,-1.6451385371399998
ACH-001407,-1.41503364838
ACH-001408,-1.0545676335299998
ACH-001413,-0.741843060829
ACH-001430,-0.845664912097
ACH-001431,-0.7102781743209999
ACH-001450,-1.25041836158
ACH-001496,-0.965569863998
ACH-001500,-1.24662530606
ACH-001521,-1.1058700851899999
ACH-001523,-1.15167281018
ACH-001532,-1.2382422156100001
ACH-001536,-0.908729971895
ACH-001550,-0.804261343119
ACH-001552,-0.987219257699
ACH-001554,-1.0119779790899999
ACH-001645,-0.839957492193
ACH-001654,-0.9139599165889999
ACH-001715,-0.715915043547
ACH-001735,-1.3341989587799998
ACH-001736,-1.16484068152
ACH-001737,-0.896492755511
ACH-001740,-0.808579279542
ACH-001745,-0.941197340531
ACH-001750,-0.934009354128
ACH-001765,-0.968320463149
ACH-001956,-0.834566686445
ACH-001957,-0.901166929208
