,WNT7A (7476)
ACH-000470,-0.154903107937
ACH-000471,-0.394419445731
ACH-000472,-0.141975780952
ACH-000473,-0.326670747501
ACH-000475,-0.235470236679
ACH-000476,-0.384475284864
ACH-000477,-0.359792099925
ACH-000480,-0.219176189661
ACH-000481,-0.254308886697
ACH-000483,-0.295961979504
ACH-000484,-0.5785959841780001
ACH-000485,-0.15565353139000002
ACH-000486,-0.255009042725
ACH-000487,-0.285450740203
ACH-000488,-0.292507297813
ACH-000490,-0.280306651772
ACH-000491,-0.155906965653
ACH-000495,-0.114485564311
ACH-000496,-0.188011720063
ACH-000499,-0.212895822989
ACH-000500,-0.443321734829
ACH-000502,-0.217746648633
ACH-000503,-0.392564986694
ACH-000505,-0.13861045508199998
ACH-000507,-0.152539945032
ACH-000510,-0.247613008962
ACH-000511,-0.32253148399099996
ACH-000512,-0.159968259253
ACH-000516,-0.302048053792
ACH-000517,-0.326970766429
ACH-000518,-0.319675477034
ACH-000520,-0.37532192979999995
ACH-000521,-0.056764406349099995
ACH-000522,-0.28705015787300003
ACH-000524,-0.35661180330700004
ACH-000527,-0.176103369258
ACH-000528,-0.286042731673
ACH-000537,-0.373113499503
ACH-000541,0.00332928634482
ACH-000542,-0.186653638442
ACH-000544,-0.28790930882300003
ACH-000545,-0.05224489512680001
ACH-000547,-0.279162902562
ACH-000548,-0.035005776394500004
ACH-000549,-0.13528251998500002
ACH-000550,-0.483943751563
ACH-000552,-0.240906973533
ACH-000556,-0.316625282357
ACH-000557,-0.355178458668
ACH-000570,-0.47910856584399997
ACH-000571,-0.35054226677699996
ACH-000573,-0.351227657917
ACH-000576,-0.331127002536
ACH-000580,0.029241610364900004
ACH-000584,-0.377355341571
ACH-000585,-0.105336710465
ACH-000588,-0.334444089811
ACH-000589,-0.381747747738
ACH-000591,-0.30473240510099997
ACH-000593,-0.282316481726
ACH-000600,-0.0771243867064
ACH-000601,-0.234178721194
ACH-000604,-0.24982554053599998
ACH-000605,-0.212250821508
ACH-000606,-0.27969813211
ACH-000608,-0.352124916822
ACH-000614,0.119324106261
ACH-000616,-0.297555458832
ACH-000618,-0.178391556555
ACH-000619,-0.11570443277899999
ACH-000620,-0.21784311012600002
ACH-000621,-0.214463773924
ACH-000622,-0.182389805985
ACH-000623,-0.123731053603
ACH-000624,-0.306266252949
ACH-000627,-0.08774083681639999
ACH-000630,-0.248185416021
ACH-000632,-0.29008977483000004
ACH-000633,-0.326000131972
ACH-000637,-0.129858032531
ACH-000638,-0.101987471587
ACH-000646,0.0660194436714
ACH-000647,-0.259086682223
ACH-000648,-0.17990161919
ACH-000649,-0.162990564352
ACH-000651,-0.27222218036400003
ACH-000652,-0.548832718214
ACH-000653,-0.17860463195999998
ACH-000657,-0.206217910282
ACH-000658,-0.328305416491
ACH-000661,-0.122032439621
ACH-000662,-0.0518727934836
ACH-000663,-0.26464601454799996
ACH-000665,-0.466846940511
ACH-000671,-0.613950610961
ACH-000673,-0.289579439074
ACH-000676,-0.34394236339199996
ACH-000677,-0.223140256214
ACH-000681,-0.040290975123800005
ACH-000682,-0.201436141876
ACH-000683,-0.23995670932399998
ACH-000684,-0.174501925274
ACH-000688,-0.36999300249899997
ACH-000693,-0.304176805718
ACH-000694,-0.336768525762
ACH-000695,-0.13899908882099998
ACH-000696,-0.242567876557
ACH-000697,-0.529738292965
ACH-000699,-0.24427107492699998
ACH-000701,-0.017603313484300002
ACH-000706,-0.157463933168
ACH-000711,-0.263665562281
ACH-000713,-0.209261968004
ACH-000714,-0.328647883961
ACH-000718,-0.08901598291190001
ACH-000720,-0.235521093237
ACH-000721,-0.296541333
ACH-000724,-0.298601977422
ACH-000725,-0.5352089663930001
ACH-000732,-0.09552925263289999
ACH-000734,0.0315730802225
ACH-000735,-0.19045277405299998
ACH-000736,-0.368116980898
ACH-000738,-0.15993361466199998
ACH-000746,-0.393094853428
ACH-000747,-0.13177175076300002
ACH-000748,-0.128657816254
ACH-000753,-0.36438629018
ACH-000756,-0.331564649206
ACH-000757,-0.147467590867
ACH-000758,-0.139996229615
ACH-000760,-0.30597667307799997
ACH-000763,-0.111998050824
ACH-000764,0.11726007711400001
ACH-000765,-0.267356074501
ACH-000766,-0.24930287421100003
ACH-000767,-0.100319127257
ACH-000768,-0.322501245747
ACH-000769,-0.160190481129
ACH-000770,-0.281666600999
ACH-000771,-0.302535457099
ACH-000773,-0.157348847981
ACH-000776,-0.303742561524
ACH-000777,-0.244147652287
ACH-000778,-0.44075589890199995
ACH-000781,-0.288477871197
ACH-000782,-0.320661755823
ACH-000783,-0.203074659741
ACH-000784,-0.21727286191700002
ACH-000785,0.101141701891
ACH-000787,-0.327972279965
ACH-000788,-0.125997982256
ACH-000791,-0.115001876284
ACH-000792,-0.147869091401
ACH-000794,-0.528405008292
ACH-000796,-0.107613960353
ACH-000799,-0.327551810655
ACH-000800,-0.251861947518
ACH-000802,-0.317902468306
ACH-000804,-0.36614048391599996
ACH-000805,-0.16953303193500002
ACH-000809,-0.310260128545
ACH-000810,-0.339467610378
ACH-000811,-0.255860585139
ACH-000817,0.0685784366971
ACH-000819,-0.332493855848
ACH-000820,-0.51845114251
ACH-000821,-0.333902689028
ACH-000822,-0.590739058488
ACH-000823,-0.32771630457
ACH-000824,-0.22945702865200002
ACH-000827,-0.243410166657
ACH-000829,-0.12106753760500001
ACH-000831,-0.32997529153099997
ACH-000832,-0.184994254581
ACH-000833,-0.0125932266699
ACH-000834,-0.242821238561
ACH-000835,-0.33160630315699996
ACH-000836,-0.199411715662
ACH-000837,-0.0524035340904
ACH-000838,-0.0816067673977
ACH-000839,-0.273366465711
ACH-000840,-0.024475950493400005
ACH-000841,-0.127507550697
ACH-000843,-0.281158660223
ACH-000846,-0.09696349045199999
ACH-000847,-0.387970258861
ACH-000848,-0.130341740087
ACH-000849,-0.238177033121
ACH-000851,-0.0825246468935
ACH-000855,-0.49268461292800003
ACH-000856,-0.34109139644299996
ACH-000858,-0.0717121823165
ACH-000859,-0.129384325726
ACH-000861,-0.340619654323
ACH-000862,-0.28379706979
ACH-000865,-0.15506360025399998
ACH-000866,-0.24923421753699998
ACH-000867,-0.250498074973
ACH-000869,0.0157295990421
ACH-000872,-0.06841998848690001
ACH-000873,-0.24304580144299998
ACH-000876,-0.322144989715
ACH-000878,0.0676246991474
ACH-000880,-0.0571355563169
ACH-000881,-0.0656638692206
ACH-000882,-0.134114318098
ACH-000884,-0.233939965772
ACH-000885,-0.321096322861
ACH-000887,-0.194627629761
ACH-000888,-0.13864071352
ACH-000889,-0.213504827445
ACH-000890,-0.39261720693499996
ACH-000896,-0.110741742927
ACH-000898,-0.18971166576499998
ACH-000900,-0.151826361144
ACH-000901,-0.192116858768
ACH-000905,-0.43932121250100004
ACH-000906,-0.324798648348
ACH-000907,-0.36894097185900004
ACH-000910,-0.397230563775
ACH-000911,-0.28485660124699996
ACH-000912,-0.268803351402
ACH-000913,-0.220632440707
ACH-000915,-0.18935736227000002
ACH-000916,-0.650660746402
ACH-000917,-0.162369974271
ACH-000921,-0.209289616859
ACH-000924,-0.383711753985
ACH-000926,-0.332332231638
ACH-000928,-0.321589550495
ACH-000929,-0.191771977162
ACH-000932,-0.11168635678
ACH-000935,-0.236682070154
ACH-000936,-0.470273717458
ACH-000937,-0.336107415852
ACH-000938,-0.563574272403
ACH-000939,-0.215660799067
ACH-000941,-0.263555191283
ACH-000943,-0.199207965313
ACH-000946,-0.343082410304
ACH-000947,-0.411622533803
ACH-000948,-0.325919707251
ACH-000950,-0.11714405371099999
ACH-000953,-0.413525141544
ACH-000957,-0.38190733088600004
ACH-000958,-0.283935458975
ACH-000960,-0.427858311361
ACH-000963,-0.161773720558
ACH-000968,-0.31128880972
ACH-000969,-0.19886788518800003
ACH-000973,-0.167124489187
ACH-000974,-0.39365721212399996
ACH-000975,-0.281996730282
ACH-000976,-0.148195560047
ACH-000978,-0.134920492133
ACH-000980,-0.178895047095
ACH-000984,-0.0702728039471
ACH-000986,-0.196888501981
ACH-000988,-0.0915590772234
ACH-000993,-0.38756753692699997
ACH-000994,-0.383504145088
ACH-000996,-0.447114808225
ACH-001001,-0.335399780079
ACH-001020,-0.34528754137900003
ACH-001028,-0.217756182095
ACH-001031,-0.32772442907
ACH-001038,-0.16208427055299998
ACH-001048,-0.142115131754
ACH-001050,-0.181723081763
ACH-001053,-0.302840436109
ACH-001054,-0.5149434974600001
ACH-001061,-0.09312259411280001
ACH-001067,-0.400470361226
ACH-001075,-0.384772988499
ACH-001096,-0.219419200805
ACH-001128,-0.37318565064599996
ACH-001134,-0.039816554358900004
ACH-001151,-0.35548709367200004
ACH-001163,-0.14967076934100002
ACH-001164,-0.12015344791200001
ACH-001173,-0.270706193352
ACH-001183,-0.130164472522
ACH-001184,-0.119008168345
ACH-001190,-0.07011951724530001
ACH-001192,-0.113598881279
ACH-001193,-0.46745544588
ACH-001196,-0.0857084676663
ACH-001197,-0.0144906013206
ACH-001205,-0.246851102015
ACH-001211,-0.44140563351400003
ACH-001212,-0.347259755253
ACH-001228,-0.407601402931
ACH-001232,-0.19870888228
ACH-001239,-0.251865361276
ACH-001274,-0.0325077906878
ACH-001275,-0.230855402094
ACH-001277,-0.35609567181400004
ACH-001278,-0.210834494188
ACH-001280,-0.18525876076900002
ACH-001283,-0.24588200269299998
ACH-001289,-0.254758957821
ACH-001295,-0.34537868466
ACH-001300,-0.38718278507
ACH-001301,-0.36980859974299995
ACH-001302,-0.40300258329000005
ACH-001303,-0.510377873563
ACH-001306,-0.17519699144
ACH-001318,-0.160137179059
ACH-001322,-0.283423204805
ACH-001328,-0.35675855342100005
ACH-001332,-0.183860386734
ACH-001333,-0.326607569344
ACH-001336,-0.0577564966218
ACH-001340,-0.210937480185
ACH-001346,-0.434450888455
ACH-001353,-0.326542135533
ACH-001354,-0.11355126951500001
ACH-001367,-0.22494202341400002
ACH-001368,-0.317303320584
ACH-001374,-0.173791448038
ACH-001375,-0.31466324765299997
ACH-001377,-0.304862156128
ACH-001380,-0.353875448047
ACH-001391,-0.327059228886
ACH-001407,-0.211299880667
ACH-001408,-0.411930799103
ACH-001413,-0.24114464488200002
ACH-001430,-0.110126419227
ACH-001431,-0.12628935216499998
ACH-001450,-0.30054658737100004
ACH-001496,-0.357994169441
ACH-001500,-0.254687463238
ACH-001521,-0.529890934422
ACH-001523,-0.265803045546
ACH-001532,-0.182905700303
ACH-001536,-0.211830852196
ACH-001550,-0.18768520129799998
ACH-001552,-0.0516441835578
ACH-001554,-0.390213295627
ACH-001645,-0.183481573374
ACH-001654,-0.22107675687800002
ACH-001715,-0.535598243402
ACH-001735,-0.25792161091800003
ACH-001736,-0.29462944779399997
ACH-001737,-0.612887744769
ACH-001740,-0.339780212085
ACH-001745,-0.35184989745800005
ACH-001750,-0.47407841274400003
ACH-001765,-0.25930612712699996
ACH-001956,-0.26223137514
ACH-001957,-0.240022009851
