,TPRX1 (284355)
ACH-000782,-0.391524467411
ACH-000783,-0.010466739379
ACH-000784,0.0287854602557
ACH-000785,0.0031925610987
ACH-000787,-0.0229074036161
ACH-000788,0.00715202756948
ACH-000791,0.0529972102708
ACH-000792,-0.168222608754
ACH-000794,0.0548624401191
ACH-000796,0.0657027427018
ACH-000799,-0.0152456087473
ACH-000800,0.023554204795200002
ACH-000802,-0.027244376719200002
ACH-000804,0.333178338645
ACH-000805,-0.028155988924599997
ACH-000809,-0.194052820801
ACH-000810,0.13944424342800002
ACH-000811,-0.146733098494
ACH-000817,-0.0275288175762
ACH-000819,-0.119301698677
ACH-000820,-0.15768229362800001
ACH-000821,-0.119009210013
ACH-000822,-0.05542987753669999
ACH-000823,-0.017254119552900002
ACH-000824,-0.35262547828
ACH-000827,0.0604274391593
ACH-000829,-0.106517124442
ACH-000831,-0.025149511389900004
ACH-000832,0.148285044452
ACH-000833,-0.23586305954599998
ACH-000834,-0.129966754908
ACH-000835,0.022575942722400003
ACH-000836,-0.0047244111106700005
ACH-000837,0.0169804076936
ACH-000838,0.23038881396299998
ACH-000839,0.0144837227293
ACH-000840,0.0628649485934
ACH-000841,-0.054245751858
ACH-000843,-0.122992001831
ACH-000846,0.052796154903499995
ACH-000847,-0.107746500832
ACH-000848,-0.0175129629857
ACH-000849,0.008154003245759999
ACH-000851,0.215329267703
ACH-000855,-0.12239872814000001
ACH-000856,-0.051193885634699995
ACH-000858,-0.131495060983
ACH-000859,-0.0759951055077
ACH-000861,0.11952275111999999
ACH-000862,-0.13557506198799998
ACH-000865,-0.0423408256736
ACH-000866,-0.141407314157
ACH-000867,0.0724310671826
ACH-000869,-0.0761185004043
ACH-000872,-0.136346037205
ACH-000873,0.00506180782026
ACH-000876,-0.0814088179227
ACH-000878,-0.257734245384
ACH-000880,-0.14641772935699998
ACH-000881,-0.0536404944179
ACH-000882,-0.0192816463185
ACH-000884,-0.012708328227500001
ACH-000885,0.007011616653390001
ACH-000887,-0.0369109223055
ACH-000888,0.06139113949990001
ACH-000889,-0.0225264710315
ACH-000890,0.00941633219385
ACH-000896,0.06722869608059999
ACH-000898,0.0342389481797
ACH-000900,0.013108578895
ACH-000901,-0.145664708265
ACH-000905,-0.0727491557728
ACH-000906,-0.015204277408700001
ACH-000907,0.0750185108126
ACH-000910,0.0906289229412
ACH-000911,-0.0911976064394
ACH-000912,-0.0246282845853
ACH-000913,-0.004066564722679999
ACH-000915,0.026299622769999996
ACH-000916,0.214883410508
ACH-000917,-0.21168292153
ACH-000921,-0.0416871143681
ACH-000924,-0.015250046238799999
ACH-000926,0.052546457237300004
ACH-000928,-0.006634634120939999
ACH-000929,0.262211130862
ACH-000932,-0.10226808843
ACH-000935,-0.106749978366
ACH-000936,-0.117892327524
ACH-000937,-0.11549758570499999
ACH-000938,-0.24657349778
ACH-000939,-0.29722024229000005
ACH-000941,-0.211767760212
ACH-000943,-0.260194459372
ACH-000946,-0.0072462024975099995
ACH-000947,-0.09775971836780001
ACH-000948,0.0433459548107
ACH-000950,-0.012971262146299999
ACH-000953,-0.30037143265599997
ACH-000957,0.16867058453400002
ACH-000958,-0.248583368965
ACH-000960,-0.214214572001
ACH-000963,0.053392033940099996
ACH-000968,-0.126358236808
ACH-000969,-0.133871444481
ACH-000973,-0.029167968375499998
ACH-000974,-0.252130645999
ACH-000975,-0.0245435524133
ACH-000976,-0.138371842257
ACH-000978,-0.281737064272
ACH-000980,-0.0891877435327
ACH-000984,0.0678110363669
ACH-000986,0.18349145968299999
ACH-000988,0.050433067938199995
ACH-000993,-0.040974275534300005
ACH-000994,0.048644989562
ACH-000996,-0.301867327851
ACH-001001,0.036938699784
ACH-001020,0.178649392441
ACH-001028,0.000142883044443
ACH-001031,-0.038639825189800005
ACH-001038,-0.057265527715
ACH-001048,-0.0969074228438
ACH-001050,-0.07762578236489999
ACH-001053,0.0246567820677
ACH-001054,-0.00576701767042
ACH-001061,-0.0643451031466
ACH-001067,-0.0027576254894200003
ACH-001075,0.049431368756599994
ACH-001096,-0.21395969410399998
ACH-001128,-0.0840555383149
ACH-001134,0.05078181727080001
ACH-001151,-0.0833080711935
ACH-001163,-0.0300286803533
ACH-001164,0.0
ACH-001173,-0.171745844776
ACH-001183,-0.026897439827400005
ACH-001184,0.0769801846013
ACH-001190,0.0780665061481
ACH-001192,-0.0740740890009
ACH-001193,0.0230835514916
ACH-001196,0.054767049917199995
ACH-001197,-0.178093827455
ACH-001205,0.219975018062
ACH-001211,0.0438678322777
ACH-001212,0.00685179150776
ACH-001228,0.0722769564876
ACH-001232,0.0680090540867
ACH-001239,0.109614230019
ACH-001274,-0.08664063718869999
ACH-001275,0.04498439226869999
ACH-001277,0.0069686805719700005
ACH-001278,-0.0964192939462
ACH-001280,-0.0809354355326
ACH-001283,0.135554158304
ACH-001289,0.037508799837800005
ACH-001295,0.000399461083888
ACH-001300,-0.0487803763638
ACH-001301,-0.142396476578
ACH-001302,0.117372124387
ACH-001303,0.00166330701668
ACH-001306,0.0179997173821
ACH-001318,0.0845708564917
ACH-001322,-0.08920332935460001
ACH-001328,-0.0637071131155
ACH-001332,-0.00258648013804
ACH-001333,-0.362756051344
ACH-001336,-0.0664300221359
ACH-001340,0.124314533396
ACH-001346,0.040748054445500004
ACH-001353,-0.07611656844100001
ACH-001354,0.369269108627
ACH-001367,0.04709228621
ACH-001368,0.00880160487239
ACH-001374,-0.122847988008
ACH-001375,0.031234123269199998
ACH-001377,-0.0853736219867
ACH-001380,-0.005611672946560001
ACH-001391,-0.159059393037
ACH-001407,0.014254991671
ACH-001408,-0.122746705371
ACH-001413,0.00769651864192
ACH-001430,0.00017913057019
ACH-001431,-0.023880554865900003
ACH-001450,0.04438231801030001
ACH-001496,-0.09960666105049999
ACH-001500,-0.145345048904
ACH-001521,-0.250365837936
ACH-001523,-0.009461454271169999
ACH-001532,0.0943600624727
ACH-001536,-0.324304105991
ACH-001550,-0.11402630412
ACH-001552,-0.248487231361
ACH-001554,-0.0747245724368
ACH-001645,-0.00895338224917
ACH-001654,-0.0825282606074
ACH-001715,0.0438963600885
ACH-001735,-0.190207285121
ACH-001736,-0.055045656526800005
ACH-001737,0.0823947247941
ACH-001740,-0.19872173774799998
ACH-001745,-0.039669539609099996
ACH-001750,-0.100265044345
ACH-001765,-0.0027456591756599997
ACH-001956,-0.0349235860567
ACH-001957,-0.05482307278390001
