,SNAPC1 (6617)
ACH-000528,-1.6785452519
ACH-000537,-1.40590887218
ACH-000541,-1.73655411635
ACH-000542,-1.29887055672
ACH-000544,-1.4768690176
ACH-000545,-1.37482971181
ACH-000547,-1.43815424622
ACH-000548,-1.10515688576
ACH-000549,-1.3519284818200001
ACH-000550,-1.51808453627
ACH-000552,-1.67438512111
ACH-000556,-1.46467433532
ACH-000557,-1.79429785567
ACH-000570,-1.69882588494
ACH-000571,-2.07560190088
ACH-000573,-1.69619020836
ACH-000576,-1.75116824063
ACH-000580,-1.56214316162
ACH-000584,-1.7931886298
ACH-000585,-1.6868540118700002
ACH-000588,-1.8182548582
ACH-000589,-1.32300624852
ACH-000591,-1.9776403188599998
ACH-000593,-1.51449921821
ACH-000600,-1.26397985361
ACH-000601,-1.41111198144
ACH-000604,-2.03080138279
ACH-000605,-1.45241641735
ACH-000606,-1.46045875545
ACH-000608,-1.57556149694
ACH-000614,-1.3930529302799999
ACH-000616,-1.6106812794299998
ACH-000618,-1.35390051476
ACH-000619,-1.3234500724200002
ACH-000620,-1.53225490336
ACH-000621,-1.8406394609
ACH-000622,-2.15150972184
ACH-000623,-1.9547503046999999
ACH-000624,-1.5837801734
ACH-000627,-1.25216736823
ACH-000630,-1.27526762803
ACH-000632,-1.6542052477200002
ACH-000633,-1.6127801579299998
ACH-000637,-1.4829210848700003
ACH-000638,-1.52680316739
ACH-000646,-1.32359797502
ACH-000647,-1.5422026815600003
ACH-000648,-1.38287511275
ACH-000649,-1.9118447070900002
ACH-000651,-1.6576851883300001
ACH-000652,-1.8177471767400002
ACH-000653,-1.9930283754900002
ACH-000657,-1.5345234648100001
ACH-000658,-1.995694462
ACH-000661,-1.42663917412
ACH-000662,-1.4546621691600001
ACH-000663,-1.7700327604599997
ACH-000665,-1.61171504794
ACH-000671,-1.7471263602200002
ACH-000673,-1.4663025988799998
ACH-000676,-1.6097588895500001
ACH-000677,-1.17643130331
ACH-000681,-1.56420218704
ACH-000682,-1.4165215420100001
ACH-000683,-1.70235613313
ACH-000684,-1.84870423585
ACH-000688,-1.78880736974
ACH-000693,-1.27097480975
ACH-000694,-1.22633064744
ACH-000695,-1.54471348097
ACH-000696,-1.3429909749700002
ACH-000697,-1.54797258598
ACH-000699,-1.6804766810499998
ACH-000701,-1.58781933252
ACH-000706,-1.44756744546
ACH-000711,-1.67487497429
ACH-000713,-1.66460303151
ACH-000714,-1.7614023904099998
ACH-000718,-1.18282138934
ACH-000720,-1.4188433784399999
ACH-000721,-1.48881376887
ACH-000724,-1.9588970694999999
ACH-000725,-1.5137726902700002
ACH-000732,-1.28466018662
ACH-000734,-1.62970856755
ACH-000735,-1.2699810738400001
ACH-000736,-1.53928766745
ACH-000738,-1.53391899841
ACH-000746,-1.644736626
ACH-000747,-1.48485493891
ACH-000748,-1.4085997012600002
ACH-000753,-1.66402137025
ACH-000756,-1.7684745525299999
ACH-000757,-1.27240466691
ACH-000758,-1.5975675541999999
ACH-000760,-1.63020009337
ACH-000763,-1.9756226969599997
ACH-000764,-1.2326622139499999
ACH-000765,-1.5494798363100002
ACH-000766,-1.4254820020200003
ACH-000767,-1.67834785076
ACH-000768,-1.55235270134
ACH-000769,-1.77087402393
ACH-000770,-1.67174411538
ACH-000771,-1.58991133231
ACH-000773,-1.2137627439399998
ACH-000776,-1.6247889148199999
ACH-000777,-1.58035937821
ACH-000778,-1.83376257914
ACH-000781,-1.7360951614099998
ACH-000782,-1.53684096271
ACH-000783,-1.36171311685
ACH-000784,-1.6445369669799998
ACH-000785,-1.44205705598
ACH-000787,-1.8594715842200003
ACH-000788,-1.5446354919
ACH-000791,-1.8030985207900003
ACH-000792,-1.5445625617399998
ACH-000794,-1.2913720044299999
ACH-000796,-1.4545856688799998
ACH-000799,-1.58413683956
ACH-000800,-1.3955478399399999
ACH-000802,-1.61488149734
ACH-000804,-1.6612116866799997
ACH-000805,-1.4066122965999999
ACH-000809,-1.4031582670200002
ACH-000810,-1.30155968221
ACH-000811,-1.4432122279700001
ACH-000817,-1.8278694076099997
ACH-000819,-1.70743859803
ACH-000820,-1.4096693494299999
ACH-000821,-2.3956465101499997
ACH-000822,-1.57743879359
ACH-000823,-1.5230132300499999
ACH-000824,-1.23148213427
ACH-000827,-1.6060284609200002
ACH-000829,-1.3698245098299997
ACH-000831,-1.7987705298599996
ACH-000832,-1.52061896156
ACH-000833,-2.1778732051599996
ACH-000834,-1.60245240537
ACH-000835,-1.44853830165
ACH-000836,-1.59047415411
ACH-000837,-1.6367626763299998
ACH-000838,-2.17385912862
ACH-000839,-1.10762197009
ACH-000840,-1.69217903258
ACH-000841,-1.47551204292
ACH-000843,-1.7619982996599999
ACH-000846,-1.3809822313999998
ACH-000847,-1.26342716889
ACH-000848,-1.45855547113
ACH-000849,-1.63885735828
ACH-000851,-1.71016655282
ACH-000855,-2.01104882361
ACH-000856,-1.58167406171
ACH-000858,-1.37928264112
ACH-000859,-1.49683099492
ACH-000861,-1.68506585882
ACH-000862,-1.6015915253100002
ACH-000865,-1.63790060762
ACH-000866,-1.6292581985899999
ACH-000867,-1.97443335653
ACH-000869,-1.5680679038
ACH-000872,-1.47480149491
ACH-000873,-1.6218308579700003
ACH-000876,-2.1575383219799997
ACH-000878,-1.94547351866
ACH-000880,-1.5415917609099998
ACH-000881,-1.80412014973
ACH-000882,-1.62068978432
ACH-000884,-1.68802874209
ACH-000885,-1.5418918480200001
ACH-000887,-1.45749214209
ACH-000888,-1.44799130255
ACH-000889,-1.6245048402899998
ACH-000890,-1.8728726194099998
ACH-000896,-1.72719442585
ACH-000898,-1.4730078432
ACH-000900,-1.2560822090700001
ACH-000901,-1.19914247616
ACH-000905,-1.5429614948500001
ACH-000906,-1.51615222591
ACH-000907,-1.59614670553
ACH-000910,-1.60662012913
ACH-000911,-1.5332934342200002
ACH-000912,-1.5707117035
ACH-000913,-1.60402041275
ACH-000915,-1.51285519799
ACH-000916,-1.28292044596
ACH-000917,-1.64000224336
ACH-000921,-1.6699366390600001
ACH-000924,-1.4382210337999999
ACH-000926,-1.72635348903
ACH-000928,-1.4053617004799999
ACH-000929,-1.46166599324
ACH-000932,-1.2539875874
ACH-000935,-1.45160607972
ACH-000936,-1.40372170156
ACH-000937,-1.6173060514700002
ACH-000938,-1.43932699252
ACH-000939,-1.87361692979
ACH-000941,-1.8563749952400002
ACH-000943,-1.70522046382
ACH-000946,-1.43185946653
ACH-000947,-1.79743058382
ACH-000948,-1.4989975060799998
ACH-000950,-1.8529166295200001
ACH-000953,-1.72067103747
ACH-000957,-1.2457336180399998
ACH-000958,-1.4231979624000002
ACH-000960,-1.3841349807799999
ACH-000963,-0.742916937017
ACH-000968,-1.6412502760699998
ACH-000969,-1.60720735567
ACH-000973,-1.27278980178
ACH-000974,-1.3121958238200002
ACH-000975,-1.46149232235
ACH-000976,-1.4142817260499998
ACH-000978,-1.41660527918
ACH-000980,-1.76090947963
ACH-000984,-1.03052835713
ACH-000986,-1.4803952669299998
ACH-000988,-1.8627526473700002
ACH-000993,-1.8117769096
ACH-000994,-1.6411577439899998
ACH-000996,-1.61402959685
ACH-001001,-1.35298616175
ACH-001020,-1.15692548933
ACH-001028,-1.42089862926
ACH-001031,-1.7666503332099999
ACH-001038,-2.00959833903
ACH-001048,-1.46133520652
ACH-001050,-1.2988805050299999
ACH-001053,-1.55630228831
ACH-001054,-1.63868524093
ACH-001061,-1.4303458136899998
ACH-001067,-1.6263539346899998
ACH-001075,-1.5631456532299999
ACH-001096,-1.5641367644100002
ACH-001128,-1.61521667151
ACH-001134,-1.48223199908
ACH-001151,-1.58903835815
ACH-001163,-1.38552431789
ACH-001164,-1.4592359907199999
ACH-001173,-1.4754182171099999
ACH-001183,-1.5091260074200001
ACH-001184,-1.36753152679
ACH-001190,-1.55288113474
ACH-001192,-1.74828671155
ACH-001193,-1.7111601637399998
ACH-001196,-1.80420523129
ACH-001197,-1.6057058060499998
ACH-001205,-1.73190524355
ACH-001211,-1.6982668253
ACH-001212,-1.65476681196
ACH-001228,-1.79789819322
ACH-001232,-1.4729939162999999
ACH-001239,-1.62743546435
ACH-001274,-1.9004461
ACH-001275,-1.60783445956
ACH-001277,-1.7609996562099999
ACH-001278,-1.62070853558
ACH-001280,-1.81692507137
ACH-001283,-1.84493210595
ACH-001289,-1.6352072621200002
ACH-001295,-1.5534814859900001
ACH-001300,-1.8796613151700001
ACH-001301,-1.5319321706400002
ACH-001302,-1.67452737433
ACH-001303,-1.5971991217500001
ACH-001306,-1.57056672246
ACH-001318,-1.77259989439
ACH-001322,-1.7787783829400003
ACH-001328,-1.4294787435299998
ACH-001332,-1.31341139581
ACH-001333,-1.5623999014200003
ACH-001336,-1.3659334675400001
ACH-001340,-1.81265570607
ACH-001346,-1.2966001019600002
ACH-001353,-1.3102425927399999
ACH-001354,-2.0503844182599997
ACH-001367,-1.20002643677
ACH-001368,-1.61970848495
ACH-001374,-1.46653042477
ACH-001375,-1.9075622412400002
ACH-001377,-1.76823691685
ACH-001380,-1.7242937226
ACH-001391,-1.59882001685
ACH-001407,-1.39852836745
ACH-001408,-1.7866031370200002
ACH-001413,-1.44793127872
ACH-001430,-1.60518266135
ACH-001431,-1.66012464571
ACH-001450,-1.5195949489200002
ACH-001496,-1.6223506840000002
ACH-001500,-1.58989145644
ACH-001521,-1.80168270493
ACH-001523,-1.65814117115
ACH-001532,-1.53123988911
ACH-001536,-1.51865814456
ACH-001550,-1.41119749145
ACH-001552,-1.08133355689
ACH-001554,-1.6373792701499998
ACH-001645,-1.6455288647400002
ACH-001654,-1.31715218945
ACH-001715,-2.12476174217
ACH-001735,-1.61407022875
ACH-001736,-1.48416241324
ACH-001737,-1.32320848752
ACH-001740,-1.8919942240599998
ACH-001745,-1.83623989218
ACH-001750,-1.6345544366799998
ACH-001765,-1.75543010663
ACH-001956,-1.8500228299900001
ACH-001957,-1.69591462565
