,QRFPR (84109)
ACH-000912,-0.035007388639
ACH-000913,0.0030559298813
ACH-000915,-0.13677066420700001
ACH-000916,-0.13649587830600002
ACH-000917,-0.286112054861
ACH-000921,-0.080073929645
ACH-000924,-0.301522007385
ACH-000926,-0.0490453241538
ACH-000928,-0.020811612641
ACH-000929,0.0556084206066
ACH-000932,0.0849196344596
ACH-000935,-0.0504966012322
ACH-000936,-0.0306124386955
ACH-000937,-0.15040734404
ACH-000938,-0.31134912718
ACH-000939,0.239900732128
ACH-000941,-0.0475974644769
ACH-000943,-0.180114849218
ACH-000946,-0.114804384641
ACH-000947,-0.07959190032420001
ACH-000948,-0.122626063026
ACH-000950,0.0503690615912
ACH-000953,-0.182337366106
ACH-000957,-0.08334974757189999
ACH-000958,-0.43582231301700003
ACH-000960,-0.180231271311
ACH-000963,-0.16266119607
ACH-000968,-0.09781704659610001
ACH-000969,-0.129542222658
ACH-000973,-0.10004782028999999
ACH-000974,-0.0685003402916
ACH-000975,-0.13876394548499998
ACH-000976,-0.055759072464800004
ACH-000978,0.00520425478359
ACH-000980,-0.06308518377109999
ACH-000984,0.0735626565868
ACH-000986,-0.184245909014
ACH-000988,0.209140984379
ACH-000993,0.15441325056500002
ACH-000994,-0.14907341810900002
ACH-000996,-0.102591247382
ACH-001001,-0.062225042760300005
ACH-001020,-0.117939169498
ACH-001028,-0.10559847952099999
ACH-001031,-0.135679491653
ACH-001038,-0.018855201097400003
ACH-001048,0.047203722945800004
ACH-001050,-0.0536502928504
ACH-001053,-0.118189135147
ACH-001054,-0.224019111523
ACH-001061,-0.068389554204
ACH-001067,-0.0299472671523
ACH-001075,0.017974270751799998
ACH-001096,-0.144522989945
ACH-001128,-0.11959458492599999
ACH-001134,0.0072411913541899995
ACH-001151,-0.123575687083
ACH-001163,-0.0581795593138
ACH-001164,0.0545775603821
ACH-001173,-0.180346179525
ACH-001183,-0.150328565972
ACH-001184,-0.398652314407
ACH-001190,-0.112211951621
ACH-001192,-0.44208693751
ACH-001193,-0.349124437449
ACH-001196,0.024900492853700003
ACH-001197,-0.26566023861
ACH-001205,-0.0246087222708
ACH-001211,-0.203914028818
ACH-001212,-0.10402084724999999
ACH-001228,0.102701808813
ACH-001232,-0.0203848776
ACH-001239,0.125107308523
ACH-001274,-0.126584547582
ACH-001275,-0.033015379092599995
ACH-001277,-0.41299893052500003
ACH-001278,-0.112993869767
ACH-001280,0.136538513453
ACH-001283,-0.09848511989679999
ACH-001289,0.122762844208
ACH-001295,-0.0755149534942
ACH-001300,0.184348815264
ACH-001301,-0.025501062931499997
ACH-001302,-0.0151867807357
ACH-001303,-0.36130425447400005
ACH-001306,-0.0410686470529
ACH-001318,-0.210572077727
ACH-001322,-0.490970423855
ACH-001328,-0.12115823063200001
ACH-001332,-0.18839683810199997
ACH-001333,-0.0736001240997
ACH-001336,0.0464951549261
ACH-001340,-0.170193116126
ACH-001346,-0.231673817069
ACH-001353,-0.0337517431584
ACH-001354,-0.010485635029600001
ACH-001367,-0.330746474677
ACH-001368,-0.0861532933742
ACH-001374,-0.13220008178099998
ACH-001375,-0.057916758380500005
ACH-001377,-0.126819512349
ACH-001380,-0.111205779791
ACH-001391,-0.26115508401
ACH-001407,-0.13483345719
ACH-001408,0.0718516450775
ACH-001413,-0.0524486210304
ACH-001430,0.058021558260500004
ACH-001431,-0.194085314046
ACH-001450,0.019468318410900003
ACH-001496,-0.17660919802299999
ACH-001500,-0.17553124935199999
ACH-001521,-0.23007329834000004
ACH-001523,-0.15788311494899998
ACH-001532,-0.120131489847
ACH-001536,-0.167937673338
ACH-001550,-0.152254768766
ACH-001552,-0.449262561406
ACH-001554,-0.166689475369
ACH-001645,-0.20534326675700001
ACH-001654,-0.131764726211
ACH-001715,-0.170545366222
ACH-001735,-0.226866304643
ACH-001736,-0.203834488477
ACH-001737,-0.144593126617
ACH-001740,-0.266425065481
ACH-001745,-0.284293894323
ACH-001750,-0.262593495578
ACH-001765,-0.279454728314
ACH-001956,-0.0969174195225
ACH-001957,-0.14035190414999998
