,MINA (84864)
ACH-000721,-0.16618104320399998
ACH-000724,-0.213123651827
ACH-000725,0.0144091311235
ACH-000732,-0.18570145651
ACH-000734,-0.200730637551
ACH-000735,-0.239818252598
ACH-000736,-0.262510944308
ACH-000738,-0.127628081604
ACH-000746,0.0196310004256
ACH-000747,-0.08737771798319999
ACH-000748,-0.11074563175100001
ACH-000753,-0.136200114257
ACH-000756,-0.074639974465
ACH-000757,-0.561215814879
ACH-000758,-0.177697982275
ACH-000760,-0.069055958642
ACH-000763,-0.128415586276
ACH-000764,-0.341206099303
ACH-000765,-0.00567961525809
ACH-000766,-0.262671777483
ACH-000767,0.00613359104029
ACH-000768,-0.21437550746599998
ACH-000769,-0.194012234331
ACH-000770,-0.268009058591
ACH-000771,-0.251853189485
ACH-000773,-0.253728413051
ACH-000776,0.0527469625439
ACH-000777,-0.00462276229688
ACH-000778,-0.10716430071000001
ACH-000781,-0.142739374128
ACH-000782,-0.0737293737863
ACH-000783,0.037160486631300005
ACH-000784,-0.276449327033
ACH-000785,-0.30928536482700003
ACH-000787,-0.281327120817
ACH-000788,-0.222842009193
ACH-000791,-0.18383271973
ACH-000792,-0.190287634124
ACH-000794,0.0160704272948
ACH-000796,-0.270325619538
ACH-000799,-0.291536396488
ACH-000800,-0.130863074377
ACH-000802,-0.192403840843
ACH-000804,-0.270395696853
ACH-000805,-0.249319887348
ACH-000809,-0.0962562097291
ACH-000810,-0.333680344267
ACH-000811,-0.066047995993
ACH-000817,-0.0718748433049
ACH-000819,-0.0504372624309
ACH-000820,0.00720772833569
ACH-000821,0.0601083810005
ACH-000822,-0.0464956449189
ACH-000823,0.0543163759465
ACH-000824,-0.0858045496887
ACH-000827,-0.194446088304
ACH-000829,-0.152424720779
ACH-000831,-0.13181489232899998
ACH-000832,-0.363685659721
ACH-000833,-0.118192579034
ACH-000834,-0.0266735552588
ACH-000835,-0.17349036538100002
ACH-000836,0.228698344179
ACH-000837,-0.24873091372900002
ACH-000838,0.08667441036410001
ACH-000839,-0.0805688839497
ACH-000840,-0.261556895161
ACH-000841,-0.166306138174
ACH-000843,-0.008807083760030001
ACH-000846,-0.248433367094
ACH-000847,-0.198584756763
ACH-000848,-0.0162708965643
ACH-000849,-0.223160491168
ACH-000851,-0.122985689961
ACH-000855,-0.197982862455
ACH-000856,-0.09701430392449999
ACH-000858,-0.225662181637
ACH-000859,-0.169886675085
ACH-000861,-0.31718128303800003
ACH-000862,-0.202865337629
ACH-000865,-0.0741993908907
ACH-000866,-0.170692741644
ACH-000867,-0.145501120536
ACH-000869,-0.183727297317
ACH-000872,-0.150616678035
ACH-000873,-0.137383193016
ACH-000876,-0.20089935327
ACH-000878,-0.295015564295
ACH-000880,-0.39348106110299996
ACH-000881,-0.286851820032
ACH-000882,-0.14592177952299998
ACH-000884,-0.23387251287900002
ACH-000885,-0.38367084383199995
ACH-000887,-0.143109908364
ACH-000888,0.0008217428318489999
ACH-000889,-0.0653343010274
ACH-000890,-0.0326125991906
ACH-000896,-0.31742683551600004
ACH-000898,-0.09171865967790001
ACH-000900,-0.266293252125
ACH-000901,-0.188058555877
ACH-000905,-0.34613247317400003
ACH-000906,-0.177119751951
ACH-000907,-0.08994917917020001
ACH-000910,-0.00519333826396
ACH-000911,-0.0809194988286
ACH-000912,-0.100382698112
ACH-000913,-0.128792627667
ACH-000915,-0.036857883611900004
ACH-000916,-0.0757235894199
ACH-000917,-0.274564643444
ACH-000921,-0.222093431552
ACH-000924,-0.036173442706300005
ACH-000926,-0.150720110495
ACH-000928,-0.0321907550885
ACH-000929,-0.0278862165626
ACH-000932,-0.22643352283000004
ACH-000935,-0.402584260025
ACH-000936,-0.110243244136
ACH-000937,-0.0467240576788
ACH-000938,-0.16318427496500001
ACH-000939,0.367565442164
ACH-000941,-0.276937035363
ACH-000943,-0.122041881554
ACH-000946,-0.334968659806
ACH-000947,-0.180394120343
ACH-000948,-0.336172137336
ACH-000950,-0.190580510498
ACH-000953,0.00041647590340699995
ACH-000957,-0.346547186433
ACH-000958,-0.285022672804
ACH-000960,-0.10583641272
ACH-000963,-0.420175449938
ACH-000968,-0.07299077973439999
ACH-000969,-0.171354549096
ACH-000973,-0.195229541727
ACH-000974,-0.36622832940899996
ACH-000975,-0.328683707071
ACH-000976,-0.20216868246599998
ACH-000978,0.0730982756474
ACH-000980,-0.0683534358018
ACH-000984,-0.245263487637
ACH-000986,-0.177940576554
ACH-000988,-0.252544522504
ACH-000993,-0.21879098715599998
ACH-000994,-0.39650541159100006
ACH-000996,-0.15707953105900002
ACH-001001,-0.09665913096920001
ACH-001020,0.0473503443719
ACH-001028,-0.11658771466600001
ACH-001031,-0.19778654075899998
ACH-001038,-0.194919219172
ACH-001048,-0.00677828962329
ACH-001050,-0.179967903998
ACH-001053,-0.282599969763
ACH-001054,-0.109108041717
ACH-001061,-0.28780720202599996
ACH-001067,-0.135582133155
ACH-001075,-0.254720908171
ACH-001096,0.0393376961958
ACH-001128,1.07745964825
ACH-001134,-0.174640635817
ACH-001151,-0.09613074898910001
ACH-001163,0.06349822973680001
ACH-001164,-0.289589719119
ACH-001173,-0.061630091120300004
ACH-001183,-0.19250910293200002
ACH-001184,-0.182806588606
ACH-001190,-0.20675065542999999
ACH-001192,-0.23910481700199998
ACH-001193,-0.301537604287
ACH-001196,-0.0832222499427
ACH-001197,-0.0768498620231
ACH-001205,-0.27832543642900004
ACH-001211,0.052201830321500005
ACH-001212,-0.40995665623099997
ACH-001228,0.07523025102639999
ACH-001232,-0.144413501075
ACH-001239,-0.218397252821
ACH-001274,-0.251956720962
ACH-001275,-0.245445474567
ACH-001277,-0.16655952806500002
ACH-001278,-0.23930532912799998
ACH-001280,-0.314207589971
ACH-001283,0.0139925170623
ACH-001289,-0.17652149888799998
ACH-001295,-0.174678304281
ACH-001300,-0.116048425073
ACH-001301,-0.143970238004
ACH-001302,-0.040918238866599996
ACH-001303,-0.304107591408
ACH-001306,-0.155651235897
ACH-001318,-0.134590430468
ACH-001322,-0.114938076666
ACH-001328,0.037265022982900006
ACH-001332,-0.213227158461
ACH-001333,-0.252089426954
ACH-001336,-0.11658224225199999
ACH-001340,-0.191057959303
ACH-001346,-0.09654076339839998
ACH-001353,-0.188279930097
ACH-001354,-0.00398253398533
ACH-001367,-0.0640715540545
ACH-001368,-0.008442345447270001
ACH-001374,0.07953658920810001
ACH-001375,-0.151618784111
ACH-001377,-0.215289414441
ACH-001380,-0.32722140050500004
ACH-001391,-0.0854202084206
ACH-001407,-0.12532807694
ACH-001408,-0.21800039335299998
ACH-001413,-0.203461140364
ACH-001430,0.135053167643
ACH-001431,-0.19739273429200002
ACH-001450,0.1204667834
ACH-001496,-0.0263488606089
ACH-001500,0.276283274829
ACH-001521,-0.18853436438299997
ACH-001523,0.0189027209461
ACH-001532,-0.368458402264
ACH-001536,-0.187056346681
ACH-001550,0.357402438841
ACH-001552,-0.193360754875
ACH-001554,-0.0630398971523
ACH-001645,-0.285596985023
ACH-001654,-0.0626030739424
ACH-001715,-0.413544026099
ACH-001735,-0.075290769521
ACH-001736,-0.0680469400113
ACH-001737,-0.0399696336171
ACH-001740,0.130228489143
ACH-001745,-0.0210465714114
ACH-001750,-0.129823866594
ACH-001765,-0.121061532955
ACH-001956,-0.055142687256199995
ACH-001957,-0.10496962721799999
