,HIST1H3E (8353)
ACH-000696,-0.29587937243900003
ACH-000697,-0.0405811393714
ACH-000699,-0.284648238066
ACH-000701,-0.14141589948799999
ACH-000706,-0.13952488078800002
ACH-000711,-0.18397349803
ACH-000713,-0.242362151726
ACH-000714,-0.258843946814
ACH-000718,-0.281017388792
ACH-000720,-0.428116167916
ACH-000721,-0.313823682333
ACH-000724,-0.431264286615
ACH-000725,-0.07350818744689999
ACH-000732,0.0767805066273
ACH-000734,-0.137112305103
ACH-000735,-0.136595236067
ACH-000736,-0.256207118031
ACH-000738,-0.292541427655
ACH-000746,0.0743690680135
ACH-000747,-0.189211105264
ACH-000748,-0.337132741729
ACH-000753,-0.158712223233
ACH-000756,-0.253450384463
ACH-000757,-0.25241989332
ACH-000758,-0.07654713956050001
ACH-000760,-0.199227466778
ACH-000763,-0.131058913495
ACH-000764,-0.330195576718
ACH-000765,-0.23401663267499997
ACH-000766,-0.0823190277272
ACH-000767,-0.253001802731
ACH-000768,-0.291884518119
ACH-000769,-0.0874680473028
ACH-000770,-0.173394621364
ACH-000771,-0.28182018057700003
ACH-000773,-0.100505985649
ACH-000776,-0.16034277014
ACH-000777,-0.21392849747099998
ACH-000778,-0.41767840172799997
ACH-000781,-0.244324740651
ACH-000782,-0.382140634014
ACH-000783,-0.174787671663
ACH-000784,-0.083307873469
ACH-000785,-0.0682553213233
ACH-000787,-0.0668206394441
ACH-000788,-0.184926575295
ACH-000791,-0.26645822670200003
ACH-000792,-0.341973384438
ACH-000794,-0.110240211961
ACH-000796,-0.391250692935
ACH-000799,-0.18954053899
ACH-000800,-0.144192093527
ACH-000802,-0.00809287702227
ACH-000804,-0.104155213399
ACH-000805,-0.258219036636
ACH-000809,-0.26703306896400003
ACH-000810,-0.625791152546
ACH-000811,-0.12002684612400001
ACH-000817,-0.36438171122199997
ACH-000819,-0.252488478983
ACH-000820,-0.0672421193356
ACH-000821,-0.255391333986
ACH-000822,-0.241077404825
ACH-000823,-0.178475755449
ACH-000824,-0.42563686257100003
ACH-000827,-0.290164834646
ACH-000829,-0.312320644508
ACH-000831,-0.148943529102
ACH-000832,-0.14541376659299998
ACH-000833,-0.426394011203
ACH-000834,-0.32200496881499996
ACH-000835,0.033671707511700004
ACH-000836,-0.202332911653
ACH-000837,-0.154345556797
ACH-000838,-0.08839435402939999
ACH-000839,-0.322933613992
ACH-000840,-0.272247426357
ACH-000841,-0.07397607570010001
ACH-000843,-0.280815427835
ACH-000846,-0.17047700905699997
ACH-000847,-0.125247715487
ACH-000848,-0.0411840482974
ACH-000849,-0.39246406909299997
ACH-000851,0.035247774798
ACH-000855,-0.354087891977
ACH-000856,-0.19791606856199997
ACH-000858,-0.157329822186
ACH-000859,-0.28392914839
ACH-000861,0.070867704359
ACH-000862,-0.121007657885
ACH-000865,-0.30605274531
ACH-000866,-0.063553238077
ACH-000867,-0.15093468680299998
ACH-000869,-0.181228609813
ACH-000872,-0.189746497043
ACH-000873,-0.25260595747299996
ACH-000876,-0.49158845572300003
ACH-000878,-0.18569592096700002
ACH-000880,-0.191162572171
ACH-000881,-0.09370940316889999
ACH-000882,-0.12716383737700002
ACH-000884,-0.18581943251699998
ACH-000885,-0.213571539578
ACH-000887,-0.269397962881
ACH-000888,-0.195778870862
ACH-000889,-0.352868612286
ACH-000890,-0.291747665891
ACH-000896,-0.125718322401
ACH-000898,-0.257924807883
ACH-000900,-0.280403807677
ACH-000901,0.0030063689674299995
ACH-000905,-0.276614324052
ACH-000906,-0.210805120579
ACH-000907,-0.121497092059
ACH-000910,-0.185162255282
ACH-000911,-0.152782815597
ACH-000912,-0.22615332501600002
ACH-000913,-0.121198626799
ACH-000915,-0.28246196642
ACH-000916,-0.784193209383
ACH-000917,-0.0297952996839
ACH-000921,-0.292265930272
ACH-000924,-0.287515772895
ACH-000926,0.0467997575332
ACH-000928,-0.0425389419673
ACH-000929,-0.21738955471700003
ACH-000932,-0.318781762598
ACH-000935,-0.0879526728717
ACH-000936,-0.33603826896300004
ACH-000937,-0.23255376974
ACH-000938,-0.17336024857500001
ACH-000939,0.0056349530172
ACH-000941,-0.0910969138908
ACH-000943,-0.011422392164700002
ACH-000946,-0.0206564076531
ACH-000947,-0.181095784575
ACH-000948,-0.0694713615609
ACH-000950,-0.242944569149
ACH-000953,-0.114074273909
ACH-000957,-0.284250954668
ACH-000958,-0.299279576221
ACH-000960,-0.38973190391999996
ACH-000963,-0.26416954965399997
ACH-000968,-0.478782305298
ACH-000969,-0.126438263233
ACH-000973,-0.23442999756299998
ACH-000974,-0.300684499212
ACH-000975,-0.192389569158
ACH-000976,-0.33774689171800004
ACH-000978,-0.110760525228
ACH-000980,-0.13670914216399999
ACH-000984,-0.0641288601437
ACH-000986,-0.255123362193
ACH-000988,-0.10836067437300001
ACH-000993,-0.147616525051
ACH-000994,-0.279498759778
ACH-000996,-0.120972570458
ACH-001001,-0.21244835067099999
ACH-001020,-0.84288906642
ACH-001028,-0.228689031792
ACH-001031,0.024024330559099995
ACH-001038,-0.256438433669
ACH-001048,-0.262858555659
ACH-001050,-0.154577644917
ACH-001053,-0.31044955859
ACH-001054,-0.062747299634
ACH-001061,-0.142475500729
ACH-001067,-0.24405750101999998
ACH-001075,-0.0298452997576
ACH-001096,-0.124512229181
ACH-001128,-0.222589070804
ACH-001134,-0.212923335977
ACH-001151,-0.21243491164900002
ACH-001163,-0.06912500827769999
ACH-001164,-0.424643755489
ACH-001173,-0.208112014843
ACH-001183,-0.3056235195
ACH-001184,-0.057018224452400006
ACH-001190,-0.38565080097599996
ACH-001192,-0.27972659592599997
ACH-001193,-0.0295682630929
ACH-001196,-0.191375303231
ACH-001197,-0.0804570619083
ACH-001205,-0.162172825174
ACH-001211,-0.107338533884
ACH-001212,0.140971734307
ACH-001228,0.00030027260009900003
ACH-001232,-0.218325980638
ACH-001239,-0.144240474308
ACH-001274,-0.00429387537386
ACH-001275,-0.20002241111699998
ACH-001277,-0.019539405701900003
ACH-001278,-0.28749411911600004
ACH-001280,-0.32589608290100003
ACH-001283,-0.159630926337
ACH-001289,-0.29460222135999997
ACH-001295,-0.301428030219
ACH-001300,-0.335780367618
ACH-001301,-0.07746876380630001
ACH-001302,-0.551185277225
ACH-001303,-0.298184879331
ACH-001306,-0.26809270714600003
ACH-001318,-0.251166755136
ACH-001322,-0.125503487213
ACH-001328,-0.199037078671
ACH-001332,-0.489924147825
ACH-001333,0.07070479600049999
ACH-001336,-0.30383431670899996
ACH-001340,-0.229378214551
ACH-001346,-0.13571071726700001
ACH-001353,-0.194965993968
ACH-001354,-0.25823668051800003
ACH-001367,-0.0560598714277
ACH-001368,-0.370207990161
ACH-001374,-0.046502962264099994
ACH-001375,-0.121891307874
ACH-001377,-0.428767367681
ACH-001380,-0.153137237238
ACH-001391,-0.27001344797
ACH-001407,-0.141891857448
ACH-001408,0.0512641821023
ACH-001413,-0.14025691181
ACH-001430,-0.236755692533
ACH-001431,-0.27729166166200003
ACH-001450,-0.020646559321700002
ACH-001496,-0.141801925929
ACH-001500,-0.25985245662399997
ACH-001521,-0.200899073132
ACH-001523,-0.11846908252499999
ACH-001532,-0.228687608253
ACH-001536,-0.221078534765
ACH-001550,-0.15418163146
ACH-001552,-0.251146016659
ACH-001554,-0.174992847727
ACH-001645,-0.257521189516
ACH-001654,-0.18265237126400002
ACH-001715,-0.30571608328600003
ACH-001735,-0.251708292768
ACH-001736,-0.0530249642195
ACH-001737,-0.16798046489799998
ACH-001740,-0.140983649304
ACH-001745,-0.108822563335
ACH-001750,-0.233889364474
ACH-001765,-0.174741673239
ACH-001956,-0.241260121404
ACH-001957,-0.129225227907
