,SLC22A18AS (5003)
ACH-000994,0.055962818232899995
ACH-000996,0.18424158330899998
ACH-001001,0.09912828455880002
ACH-001020,0.11472461508
ACH-001028,-0.014758021598100001
ACH-001031,0.00795040708577
ACH-001038,0.0630796048039
ACH-001048,0.109796364964
ACH-001050,0.16463586298900001
ACH-001053,-0.0757249803213
ACH-001054,0.26600432527199996
ACH-001061,0.023510575219
ACH-001067,0.06884588593839999
ACH-001075,0.0377513256399
ACH-001096,0.199359992382
ACH-001128,0.17515371103
ACH-001134,0.04643398794
ACH-001151,0.13785978139399999
ACH-001163,0.17023446607200002
ACH-001164,0.0267863376816
ACH-001173,0.020563185073
ACH-001183,0.0776379187424
ACH-001184,-0.24852687961199998
ACH-001190,-0.009467580654200001
ACH-001192,0.17863666240899997
ACH-001193,0.163419728004
ACH-001196,-0.32852496223
ACH-001197,0.17413644720899998
ACH-001205,0.144043294279
ACH-001211,0.0325661610939
ACH-001212,0.263082898823
ACH-001228,0.032664798474699996
ACH-001232,0.100698876349
ACH-001239,0.131234751441
ACH-001274,-0.171688578096
ACH-001275,-0.102088006033
ACH-001277,0.154506877344
ACH-001278,0.025753896542000002
ACH-001280,-0.0875208665976
ACH-001283,0.058424874477900006
ACH-001289,0.218581478539
ACH-001295,-0.0754516819263
ACH-001300,-0.014825121074
ACH-001301,0.00803242165112
ACH-001302,-0.0407053720662
ACH-001303,0.129813607357
ACH-001306,0.0920591663692
ACH-001318,0.08913171621020001
ACH-001322,0.00139549634163
ACH-001328,-0.139504218891
ACH-001332,0.589580053941
ACH-001333,0.141972781141
ACH-001336,0.115567770783
ACH-001340,-0.117608882117
ACH-001346,0.0966591106253
ACH-001353,0.13700952550999998
ACH-001354,0.012796365555
ACH-001367,0.0970752532145
ACH-001368,0.10587512929199999
ACH-001374,0.0104441133797
ACH-001375,0.21126264840999998
ACH-001377,0.0893361296595
ACH-001380,0.119353556533
ACH-001391,-0.0796806835014
ACH-001407,0.123878698829
ACH-001408,-0.22742425572099997
ACH-001413,0.152776789395
ACH-001430,0.241487310594
ACH-001431,0.0321173193635
ACH-001450,-0.09330352730530002
ACH-001496,-0.00600672075756
ACH-001500,0.0506486239958
ACH-001521,0.195778886121
ACH-001523,0.09365735214530001
ACH-001532,-0.107235373562
ACH-001536,-0.114361771591
ACH-001550,0.0408335590536
ACH-001552,-0.0905759529871
ACH-001554,0.146561001452
ACH-001645,0.267983834391
ACH-001654,0.00992216011907
ACH-001715,0.255610143361
ACH-001735,0.051563343091000004
ACH-001736,0.0332741077809
ACH-001737,0.172659401606
ACH-001740,0.17717484747499998
ACH-001745,0.06821302655469999
ACH-001750,-0.0654411749029
ACH-001765,0.0653448372858
ACH-001956,-0.0385279861505
ACH-001957,-0.0259132690348
