,GLOD4 (51031)
ACH-001038,-0.0892035254542
ACH-001048,0.06058484546950001
ACH-001050,-0.046239021733800005
ACH-001053,-0.10948603044199999
ACH-001054,-0.0622145209997
ACH-001061,0.060812385101399996
ACH-001067,-0.165352331271
ACH-001075,-0.210227677991
ACH-001096,-0.10381037986
ACH-001128,0.821977707164
ACH-001134,-0.09606648818539999
ACH-001151,-0.0227232403743
ACH-001163,0.009309788948139998
ACH-001164,-0.129797650753
ACH-001173,-0.0179667233599
ACH-001183,-0.0235530738653
ACH-001184,0.05955471582790001
ACH-001190,-0.126937521331
ACH-001192,-0.08864182065300001
ACH-001193,0.0798707659297
ACH-001196,0.014679503867200001
ACH-001197,-0.08447417648630001
ACH-001205,-0.281415818878
ACH-001211,-0.05529039287430001
ACH-001212,-0.346365020898
ACH-001228,-0.09222504774450001
ACH-001232,-0.13793531496300002
ACH-001239,-0.07914980364910001
ACH-001274,-0.0191684219297
ACH-001275,-0.360259803729
ACH-001277,0.0160797403471
ACH-001278,-0.10002316604900001
ACH-001280,0.0319959286699
ACH-001283,-0.206412051421
ACH-001289,-0.143224495657
ACH-001295,-0.231341471185
ACH-001300,-0.186275797024
ACH-001301,-0.08909147667339999
ACH-001302,0.0511765461235
ACH-001303,-0.27035065802700003
ACH-001306,-0.017600518344599997
ACH-001318,-0.0291875119184
ACH-001322,-0.306058515738
ACH-001328,-0.0266445585048
ACH-001332,0.0147281439496
ACH-001333,-0.139841185246
ACH-001336,0.0375636921664
ACH-001340,-0.0509031021211
ACH-001346,0.0535648539723
ACH-001353,-0.0821172797623
ACH-001354,0.0533335426658
ACH-001367,-0.140920166309
ACH-001368,0.00893485590634
ACH-001374,0.35647037237199997
ACH-001375,0.020647248362400002
ACH-001377,-0.20030895968499998
ACH-001380,-0.143434564046
ACH-001391,0.0065112782781799996
ACH-001407,0.008128827476979999
ACH-001408,-0.114713938855
ACH-001413,-0.10715005732
ACH-001430,-0.24084647588000002
ACH-001431,-0.10147565023499999
ACH-001450,0.0500596676611
ACH-001496,0.105645219801
ACH-001500,0.060431975884099993
ACH-001521,0.0327519957463
ACH-001523,0.125611841568
ACH-001532,-0.153395678229
ACH-001536,-0.0959337194052
ACH-001550,0.25871620882199997
ACH-001552,-0.108371195076
ACH-001554,-0.14862657231100002
ACH-001645,-0.126390037546
ACH-001654,-0.193348904035
ACH-001715,0.0943461798396
ACH-001735,-0.24427483620499998
ACH-001736,0.022934297028799996
ACH-001737,-0.23814055746399998
ACH-001740,0.239185618651
ACH-001745,-0.0531074110394
ACH-001750,-0.23254002413400002
ACH-001765,0.0912884150319
ACH-001956,-0.0808092238084
ACH-001957,-0.193515738259
