,DACT3 (147906)
ACH-000682,-0.240004884862
ACH-000683,-0.260238627157
ACH-000684,0.07660848704749999
ACH-000688,-0.060906931600099995
ACH-000693,-0.271238486807
ACH-000694,-0.42222967475699996
ACH-000695,-0.389280255664
ACH-000696,-0.29979646984499997
ACH-000697,-0.521897443741
ACH-000699,-0.256467501411
ACH-000701,-0.470509144485
ACH-000706,-0.144414285961
ACH-000711,-0.22804517182599998
ACH-000713,-0.20359055035100002
ACH-000714,-0.122743723389
ACH-000718,-0.24158546855000002
ACH-000720,-0.17449144597600003
ACH-000721,-0.330029752313
ACH-000724,-0.489196503222
ACH-000725,-0.14945913100400002
ACH-000732,-0.248848410944
ACH-000734,-0.391884348518
ACH-000735,-0.292296368955
ACH-000736,-0.278142664231
ACH-000738,-0.15419226436699998
ACH-000746,-0.46401068090400005
ACH-000747,-0.0453435176295
ACH-000748,-0.132354371509
ACH-000753,-0.146991773209
ACH-000756,-0.34154845508599996
ACH-000757,-0.0768021045373
ACH-000758,-0.20431140127300002
ACH-000760,-0.10816944225099999
ACH-000763,-0.24256718015599998
ACH-000764,-0.265158719499
ACH-000765,-0.261439460469
ACH-000766,-0.31403284206500004
ACH-000767,-0.175444006329
ACH-000768,-0.149572049349
ACH-000769,-0.261783253662
ACH-000770,-0.12022052134099999
ACH-000771,-0.427869959319
ACH-000773,-0.244786672826
ACH-000776,-0.38573268020199997
ACH-000777,-0.364518827146
ACH-000778,-0.333252951181
ACH-000781,-0.23855022510200002
ACH-000782,-0.479729304648
ACH-000783,-0.33517127416
ACH-000784,-0.283490434884
ACH-000785,-0.232098072229
ACH-000787,-0.43791293467200004
ACH-000788,-0.274148265723
ACH-000791,-0.244190545403
ACH-000792,-0.209520832032
ACH-000794,-0.114788720616
ACH-000796,-0.24090389304600002
ACH-000799,-0.0286776048863
ACH-000800,-0.486378819269
ACH-000802,-0.267722482751
ACH-000804,-0.0640463694574
ACH-000805,-0.175878987406
ACH-000809,-0.333031345735
ACH-000810,-0.30558875042800004
ACH-000811,-0.314213947725
ACH-000817,-0.1615182918
ACH-000819,-0.361434102328
ACH-000820,0.11104855915999999
ACH-000821,-0.0617017672082
ACH-000822,-0.330528724683
ACH-000823,-0.205623701539
ACH-000824,-0.61318695514
ACH-000827,-0.40462440349600004
ACH-000829,-0.375736975766
ACH-000831,-0.288756891939
ACH-000832,-0.265148862777
ACH-000833,-0.0391736333022
ACH-000834,-0.295550077807
ACH-000835,-0.271015312954
ACH-000836,-0.31103320859
ACH-000837,-0.287113967645
ACH-000838,-0.311155023748
ACH-000839,0.100043050524
ACH-000840,-0.40653577021399995
ACH-000841,-0.159452184967
ACH-000843,0.000763375478078
ACH-000846,-0.207931849599
ACH-000847,-0.495257926739
ACH-000848,-0.328434603807
ACH-000849,-0.232734859313
ACH-000851,-0.178719965799
ACH-000855,-0.23265461195599998
ACH-000856,-0.212975676922
ACH-000858,-0.231850984997
ACH-000859,-0.00351773137201
ACH-000861,-0.122312462569
ACH-000862,-0.20314130364100003
ACH-000865,-0.433457692797
ACH-000866,-0.22874592606199998
ACH-000867,-0.113459269894
ACH-000869,-0.30486521872600003
ACH-000872,-0.23590816614000001
ACH-000873,-0.237749044553
ACH-000876,-0.38670546574500003
ACH-000878,-0.257476485105
ACH-000880,-0.31572829920400003
ACH-000881,-0.40844854233499994
ACH-000882,-0.313445999337
ACH-000884,-0.17431579103599998
ACH-000885,-0.153444153745
ACH-000887,-0.211875141726
ACH-000888,-0.24212737900400003
ACH-000889,-0.222731311298
ACH-000890,-0.434943922345
ACH-000896,-0.09855892181189999
ACH-000898,-0.185655020323
ACH-000900,-0.240317380251
ACH-000901,-0.266586391567
ACH-000905,-0.367858123481
ACH-000906,-0.34661983824000003
ACH-000907,-0.22379187691799998
ACH-000910,-0.260480424945
ACH-000911,-0.258714356805
ACH-000912,-0.25100165926999995
ACH-000913,0.0007722395826250001
ACH-000915,-0.045739073221300004
ACH-000916,-0.7070830859649999
ACH-000917,-0.38147742238300003
ACH-000921,-0.20029781449099998
ACH-000924,-0.193868070311
ACH-000926,-0.28701759264000004
ACH-000928,-0.43008356784400004
ACH-000929,-0.403438178219
ACH-000932,-0.271345595776
ACH-000935,-0.040368383187099996
ACH-000936,-0.279143269326
ACH-000937,-0.188008647581
ACH-000938,-0.11652677754
ACH-000939,-0.125857474761
ACH-000941,-0.338207378244
ACH-000943,-0.147692446763
ACH-000946,-0.191072321186
ACH-000947,-0.21665142136999999
ACH-000948,-0.34929200615999995
ACH-000950,-0.335372172224
ACH-000953,-0.207368511651
ACH-000957,-0.300945607396
ACH-000958,-0.204598245701
ACH-000960,-0.17480597310499998
ACH-000963,-0.21176278307100002
ACH-000968,-0.195388897118
ACH-000969,-0.289260894202
ACH-000973,-0.188907415082
ACH-000974,-0.490255477811
ACH-000975,-0.172311693172
ACH-000976,-0.376575213474
ACH-000978,-0.550492986845
ACH-000980,-0.333472895028
ACH-000984,-0.303982934679
ACH-000986,-0.21856064593600003
ACH-000988,-0.143631541312
ACH-000993,-0.452093666343
ACH-000994,-0.466190751445
ACH-000996,-0.34127102899000006
ACH-001001,-0.185836316354
ACH-001020,-0.308838183989
ACH-001028,-0.171149926553
ACH-001031,-0.132564801659
ACH-001038,-0.18948467386
ACH-001048,-0.134284115367
ACH-001050,-0.249029938788
ACH-001053,-0.192722884267
ACH-001054,-0.24377784616599998
ACH-001061,-0.36764058825400003
ACH-001067,-0.294203152462
ACH-001075,-0.297481716303
ACH-001096,-0.137096955946
ACH-001128,-0.199808073183
ACH-001134,-0.21075549598999999
ACH-001151,-0.34831979969000004
ACH-001163,-0.256775438733
ACH-001164,-0.16408608796399998
ACH-001173,-0.527476428527
ACH-001183,-0.0410784871331
ACH-001184,-0.224550240805
ACH-001190,-0.320595976175
ACH-001192,-0.172078732217
ACH-001193,-0.101352862084
ACH-001196,-0.217668321447
ACH-001197,-0.11447629869999999
ACH-001205,-0.164024890784
ACH-001211,-0.060241250504800004
ACH-001212,-0.360474643034
ACH-001228,-0.22650431519
ACH-001232,-0.167841700662
ACH-001239,-0.14761879142200002
ACH-001274,-0.39774783956
ACH-001275,-0.277124410446
ACH-001277,-0.43100315641599996
ACH-001278,-0.205882828193
ACH-001280,-0.0719384229215
ACH-001283,-0.43533738353600004
ACH-001289,0.0997627145442
ACH-001295,-0.15350353204000003
ACH-001300,-0.30816969465599997
ACH-001301,-0.372681267541
ACH-001302,-0.408100017772
ACH-001303,0.00915294747475
ACH-001306,-0.294049449225
ACH-001318,-0.362920810404
ACH-001322,-0.282253611025
ACH-001328,-0.34424693628499997
ACH-001332,-0.193064665377
ACH-001333,-0.147305590176
ACH-001336,-0.242219878629
ACH-001340,-0.26020303888
ACH-001346,-0.216866958332
ACH-001353,-0.318189438865
ACH-001354,-0.242020176955
ACH-001367,-0.0271502196877
ACH-001368,-0.158850986354
ACH-001374,-0.271296005687
ACH-001375,-0.324802009266
ACH-001377,-0.317136237291
ACH-001380,-0.258761196637
ACH-001391,-0.3374015904
ACH-001407,-0.356082071577
ACH-001408,-0.237731539501
ACH-001413,-0.27504314216200004
ACH-001430,-0.0032691321793000003
ACH-001431,-0.30033941498000005
ACH-001450,-0.150675364731
ACH-001496,-0.303134976798
ACH-001500,-0.35994467313199996
ACH-001521,-0.496152885624
ACH-001523,-0.303835876481
ACH-001532,-0.219848436799
ACH-001536,-0.297823210949
ACH-001550,-0.249548935748
ACH-001552,-0.379889378654
ACH-001554,-0.25668669697700003
ACH-001645,-0.342000309931
ACH-001654,-0.063990678143
ACH-001715,-0.25831732763099996
ACH-001735,-0.22761471254299998
ACH-001736,-0.148534934775
ACH-001737,-0.129437117225
ACH-001740,-0.22652876020100002
ACH-001745,0.0544492304176
ACH-001750,-0.20349718018
ACH-001765,-0.188611668692
ACH-001956,-0.197736660809
ACH-001957,-0.20611245460000002
