,HNRNPF (3185)
ACH-000334,-0.7695250520010001
ACH-000335,-0.237403405283
ACH-000336,0.263972734223
ACH-000337,0.009429062493700001
ACH-000339,-0.41974554547799997
ACH-000341,-0.055864711892099995
ACH-000348,-0.0926779228549
ACH-000350,-0.18928116537700002
ACH-000352,-0.251963443487
ACH-000356,-0.444734041603
ACH-000361,-0.015624899252799999
ACH-000362,-0.273087627318
ACH-000363,0.0995644345355
ACH-000364,-0.5974467503600001
ACH-000365,-0.37014216499799996
ACH-000366,-0.32146747660700004
ACH-000368,-0.306889321314
ACH-000374,-0.36390405178900004
ACH-000375,-0.342956634692
ACH-000376,-0.430274922861
ACH-000381,-0.140779611938
ACH-000383,-0.40869983535
ACH-000387,-0.062097823978399996
ACH-000389,-0.17719332921199998
ACH-000390,-0.166718171987
ACH-000393,-0.0144584183403
ACH-000395,-0.397677677674
ACH-000397,-0.350933434283
ACH-000401,-0.252577377932
ACH-000402,-0.289246839323
ACH-000403,-0.38487088888099996
ACH-000404,0.017890953519400003
ACH-000406,-0.487844005614
ACH-000407,-0.495057751378
ACH-000408,-0.516297496714
ACH-000410,-0.323486278668
ACH-000411,-0.524226103436
ACH-000414,-0.0934028888652
ACH-000415,-0.617498198544
ACH-000416,-0.188600042095
ACH-000420,-0.368079343053
ACH-000421,-0.021627139219999997
ACH-000424,-0.135096060911
ACH-000425,-0.07321076434280001
ACH-000426,-0.357381520158
ACH-000427,-0.338635993109
ACH-000433,-0.418243227121
ACH-000436,-0.11390152952
ACH-000444,-0.315923976665
ACH-000445,-0.370493860708
ACH-000448,-0.08316651207499999
ACH-000450,-0.123740999042
ACH-000452,-0.17594136342099997
ACH-000454,-0.023497131950900002
ACH-000458,-0.173142230143
ACH-000459,-0.17099835846500003
ACH-000460,-0.364798912342
ACH-000461,-0.43730040730700004
ACH-000463,-0.424624289275
ACH-000464,-0.36119084823299996
ACH-000466,-0.180106055968
ACH-000467,-0.183413858555
ACH-000468,-0.500414475766
ACH-000469,-0.0792851883328
ACH-000470,-0.48380618503300005
ACH-000471,-0.187981573374
ACH-000472,-0.538541585579
ACH-000473,0.0408272463029
ACH-000475,-0.123053584291
ACH-000476,-0.0714205064806
ACH-000477,-0.355419709658
ACH-000480,-0.31128845504299996
ACH-000481,-0.31780618071100003
ACH-000483,-0.19716268141100002
ACH-000484,0.23868227513300003
ACH-000485,-0.137817996904
ACH-000486,-0.396293028413
ACH-000487,-0.586595336583
ACH-000488,-0.40906611111900004
ACH-000490,-0.192666742165
ACH-000491,-0.38448309447400003
ACH-000495,-0.267198580738
ACH-000496,-0.32221494806699996
ACH-000499,-0.3594990504300001
ACH-000500,-0.607714004366
ACH-000502,-0.271877646712
ACH-000503,-0.36083619595
ACH-000505,0.134655452085
ACH-000507,-0.286441268031
ACH-000510,-0.160397472387
ACH-000511,-0.124426395842
ACH-000512,-0.255448004058
ACH-000516,-0.057098987112199996
ACH-000517,-0.0735378430871
ACH-000518,-0.111589358575
ACH-000520,-0.0261896738842
ACH-000521,-0.228020136778
ACH-000522,-0.426082430159
ACH-000524,-0.09549823719860001
ACH-000527,0.14727214308599998
ACH-000528,-0.11342652712500001
ACH-000537,-0.250895190369
ACH-000541,-0.6902538660809999
ACH-000542,-0.312643316668
ACH-000544,-0.791754586473
ACH-000545,-0.24637388636799998
ACH-000547,-0.313761195455
ACH-000548,-0.180830741458
ACH-000549,-0.23466040231600002
ACH-000550,-0.102502054376
ACH-000552,-0.22698839889800002
ACH-000556,-0.129935711625
ACH-000557,-0.130759470581
ACH-000570,-0.213990868458
ACH-000571,-0.121282863183
ACH-000573,-0.198130793431
ACH-000576,0.17038757823
ACH-000580,-0.3072834408
ACH-000584,-0.26367125749299997
ACH-000585,-0.416841823772
ACH-000588,-0.202834394447
ACH-000589,-0.19611256274
ACH-000591,-0.23014555693500002
ACH-000593,-0.0249230722805
ACH-000600,-0.40536635588299996
ACH-000601,-0.304545360208
ACH-000604,-0.19586670547600002
ACH-000605,-0.17209198249000002
ACH-000606,-0.501977502079
ACH-000608,-0.36911347949400003
ACH-000614,-0.34012648086900005
ACH-000616,-0.21032186600699998
ACH-000618,-0.348372011941
ACH-000619,-0.479134315198
ACH-000620,0.081410157357
ACH-000621,-0.34558429052
ACH-000622,-0.237910983022
ACH-000623,-0.38994707591600003
ACH-000624,-0.191470736774
ACH-000627,-0.296030176072
ACH-000630,-0.430624173384
ACH-000632,-0.0841649892257
ACH-000633,-0.560446742413
ACH-000637,-0.35635865876
ACH-000638,-0.45187143317699996
ACH-000646,-0.732788658662
ACH-000647,-0.386677234493
ACH-000648,-0.387000355392
ACH-000649,-0.33930282028399994
ACH-000651,-0.32314103381299997
ACH-000652,0.19576049445799998
ACH-000653,-0.479228481394
ACH-000657,-0.445560319661
ACH-000658,-0.129003093866
ACH-000661,0.00489569792788
ACH-000662,-0.049342472456099996
ACH-000663,-0.587276226145
ACH-000665,-0.259279742403
ACH-000671,-0.038693149785
ACH-000673,-0.155418132651
ACH-000676,-0.188397108383
ACH-000677,-0.15322633886
ACH-000681,-0.042339087539
ACH-000682,-0.23002036042100002
ACH-000683,-0.361210550545
ACH-000684,0.236637742066
ACH-000688,-0.288308103438
ACH-000693,-0.311614956865
ACH-000694,-0.213677336304
ACH-000695,-0.424878606442
ACH-000696,-0.396174539321
ACH-000697,0.22180068009
ACH-000699,-0.154513214211
ACH-000701,-0.264178974885
ACH-000706,-0.161925168345
ACH-000711,-0.460408001845
ACH-000713,-0.331877002052
ACH-000714,-0.353212630435
ACH-000718,-0.475438255986
ACH-000720,-0.09047395409330002
ACH-000721,-0.287269878248
ACH-000724,-0.210128890337
ACH-000725,-0.509391322089
ACH-000732,-0.617519640649
ACH-000734,-0.172943843158
ACH-000735,-0.40773853684199995
ACH-000736,-0.247662953324
ACH-000738,-0.260386957099
ACH-000746,-0.17169044096299999
ACH-000747,-0.52695095281
ACH-000748,-0.040933106096900006
ACH-000753,-0.456498518989
ACH-000756,-0.326652219265
ACH-000757,-0.570118546835
ACH-000758,-0.28609038848900004
ACH-000760,-0.191141468943
ACH-000763,-0.24799124827799998
ACH-000764,-0.35156937895400003
ACH-000765,-0.0650076704139
ACH-000766,-0.263231737954
ACH-000767,-0.288276219738
ACH-000768,0.0202656788856
ACH-000769,-0.10869354068399999
ACH-000770,-0.08436262010199999
ACH-000771,-0.0948409813889
ACH-000773,-0.34503948235
ACH-000776,-0.184630748598
ACH-000777,-0.206165089285
ACH-000778,-0.202222751252
ACH-000781,-0.18180909622400002
ACH-000782,-0.0394443248138
ACH-000783,-0.212580839299
ACH-000784,-0.0279392277218
ACH-000785,-0.261933364878
ACH-000787,-0.34567007354
ACH-000788,-0.125959805579
ACH-000791,-0.260726563455
ACH-000792,-0.501492988603
ACH-000794,-0.6622195388759999
ACH-000796,-0.571265957263
ACH-000799,-0.349234540338
ACH-000800,-0.09888349610120001
ACH-000802,-0.212939712965
ACH-000804,-0.27781003885
ACH-000805,-0.041188229875599995
ACH-000809,-0.0968337148669
ACH-000810,-0.326529357292
ACH-000811,-0.0437463391363
ACH-000817,-0.224844172486
ACH-000819,-0.154401977557
ACH-000820,-0.257639959443
ACH-000821,0.144498934246
ACH-000822,-0.263159335396
ACH-000823,-0.529747370317
ACH-000824,-0.136807032216
ACH-000827,-0.279412757336
ACH-000829,-0.166417112303
ACH-000831,-0.237826159841
ACH-000832,-0.5902505032509999
ACH-000833,-0.308369416626
ACH-000834,-0.285649975584
ACH-000835,-0.282656592951
ACH-000836,-0.28609833136999996
ACH-000837,-0.341203556139
ACH-000838,-0.196269665143
ACH-000839,-0.6325562536689999
ACH-000840,0.0449295954196
ACH-000841,-0.0202244004567
ACH-000843,-0.35985115439800003
ACH-000846,-0.218879568352
ACH-000847,-0.24592601601199998
ACH-000848,-0.151175477478
ACH-000849,-0.212743698748
ACH-000851,-0.494635212122
ACH-000855,-0.46613150356000005
ACH-000856,-0.22738059781800002
ACH-000858,-0.571117710972
ACH-000859,-0.707443753478
ACH-000861,-0.224254066467
ACH-000862,0.119766451074
ACH-000865,-0.509742153176
ACH-000866,-0.314891402068
ACH-000867,-0.177221441921
ACH-000869,-0.238273961692
ACH-000872,-0.0345789368868
ACH-000873,-0.196225560071
ACH-000876,-0.46290408352799994
ACH-000878,-0.39207348690800004
ACH-000880,-0.0134785921856
ACH-000881,-0.124570459361
ACH-000882,-0.151237908355
ACH-000884,-0.126361308436
ACH-000885,-0.016360214462200002
ACH-000887,-0.37940913135399995
ACH-000888,-0.25160365652600003
ACH-000889,-0.348641976382
ACH-000890,-0.00161384292526
ACH-000896,-0.180861662148
ACH-000898,-0.120979794893
ACH-000900,-0.43150169898
ACH-000901,-0.31773302923700003
ACH-000905,-0.284620800505
ACH-000906,-0.16680396765
ACH-000907,-0.22375101293900002
ACH-000910,-0.40258697101499996
ACH-000911,-0.485768901127
ACH-000912,-0.307392094029
ACH-000913,0.0378445598501
ACH-000915,-0.47508920838200003
ACH-000916,-0.563429542365
ACH-000917,-0.180885203209
ACH-000921,-0.153896325704
ACH-000924,-0.18493918687600003
ACH-000926,-0.106666435569
ACH-000928,0.128381381788
ACH-000929,-0.14160434525
ACH-000932,-0.0808605904189
ACH-000935,-0.6107673746769999
ACH-000936,-0.564083220293
ACH-000937,-0.313988735074
ACH-000938,-0.513127510666
ACH-000939,-0.0649911271226
ACH-000941,0.136529851609
ACH-000943,-0.257488890257
ACH-000946,-0.161710082629
ACH-000947,-0.142109536059
ACH-000948,-0.382422809498
ACH-000950,-0.1092380425
ACH-000953,0.107635434439
ACH-000957,-0.158679460153
ACH-000958,-0.360512668958
ACH-000960,-0.356293464745
ACH-000963,-0.218311091108
ACH-000968,-0.574579028943
ACH-000969,-0.266316888138
ACH-000973,-0.027714282744800003
ACH-000974,-0.274840161622
ACH-000975,-0.230108751906
ACH-000976,-0.194001471425
ACH-000978,-0.622041142628
ACH-000980,-0.24211590461399998
ACH-000984,-0.296014326742
ACH-000986,-0.5658572864370001
ACH-000988,-0.14151369822899998
ACH-000993,-0.16321453207699999
ACH-000994,-0.0784508241655
ACH-000996,-0.285178360048
ACH-001001,-0.0385714219298
ACH-001020,-0.37524667268
ACH-001028,-0.196086098315
ACH-001031,-0.254316067288
ACH-001038,-0.507446170085
ACH-001048,-0.26732115159000003
ACH-001050,-0.5494898388930001
ACH-001053,-0.208506057031
ACH-001054,-0.166972381258
ACH-001061,-0.555890574282
ACH-001067,-0.399324471996
ACH-001075,-0.24131116858000004
ACH-001096,0.023877078649400002
ACH-001128,-0.257197952776
ACH-001134,-0.250667759842
ACH-001151,-0.33221221523899996
ACH-001163,-0.26125039324
ACH-001164,-0.28771389997900004
ACH-001173,-0.29991086353
ACH-001183,-0.19576151109499998
ACH-001184,-0.141498048396
ACH-001190,-0.263669557736
ACH-001192,-0.35913809879
ACH-001193,-0.273581493842
ACH-001196,-0.0408641993172
ACH-001197,-0.276293440261
ACH-001205,-0.377798566465
ACH-001211,-0.475315182627
ACH-001212,-0.255829749223
ACH-001228,-0.357231710185
ACH-001232,-0.255869998428
ACH-001239,-0.0621114049242
ACH-001274,-0.322279358131
ACH-001275,-0.18832506450800002
ACH-001277,-0.323234002638
ACH-001278,-0.22109528605099998
ACH-001280,-0.207349606685
ACH-001283,-0.027266702776200004
ACH-001289,-0.43139247744
ACH-001295,-0.132046994927
ACH-001300,0.0634700213935
ACH-001301,-0.17985117784200003
ACH-001302,-0.554282526207
ACH-001303,-0.36356852538400003
ACH-001306,-0.396266803472
ACH-001318,-0.367886038015
ACH-001322,-0.40531445229999996
ACH-001328,0.0664970473266
ACH-001332,-0.547943607401
ACH-001333,-0.613667299345
ACH-001336,-0.448603643001
ACH-001340,-0.511540659213
ACH-001346,-0.280981303397
ACH-001353,-0.590165287282
ACH-001354,-0.166657399289
ACH-001367,-0.24946050303199999
ACH-001368,-0.331699650226
ACH-001374,-0.47999926061899995
ACH-001375,-0.062261314632
ACH-001377,-0.08669450464839999
ACH-001380,-0.47030789860699995
ACH-001391,-0.251596868694
ACH-001407,0.085056886366
ACH-001408,-0.0589769538545
ACH-001413,-0.510560084164
ACH-001430,-0.20485578766399998
ACH-001431,-0.00507385441552
ACH-001450,-0.32424730003
ACH-001496,-0.46981734962399996
ACH-001500,0.122735278419
ACH-001521,-0.3645001496
ACH-001523,-0.530188743415
ACH-001532,-0.316162131508
ACH-001536,-0.429069728002
ACH-001550,-0.155825092143
ACH-001552,-0.051480693147300007
ACH-001554,-0.195888041461
ACH-001645,-0.158652407114
ACH-001654,-0.287114110889
ACH-001715,-0.139520232412
ACH-001735,-0.0544695339202
ACH-001736,-0.37862568313
ACH-001737,-0.17277488048099998
ACH-001740,-0.2736667386
ACH-001745,-0.26748922124200003
ACH-001750,-0.28161239252500003
ACH-001765,-0.37811304624
ACH-001956,-0.128702041655
ACH-001957,-0.295864741681
