,NLRX1 (79671)
ACH-000839,0.180164859388
ACH-000840,-0.23240538417800002
ACH-000841,-0.10656552078199999
ACH-000843,0.0871181458261
ACH-000846,0.024500180973099996
ACH-000847,-0.0214519620566
ACH-000848,0.125246470906
ACH-000849,-0.16608490077299998
ACH-000851,0.0172219162717
ACH-000855,0.199891126869
ACH-000856,0.0174558058062
ACH-000858,-0.0435109763016
ACH-000859,0.150991447345
ACH-000861,-0.10611831403899999
ACH-000862,0.103431927983
ACH-000865,-0.12121751044000002
ACH-000866,-0.0364742480614
ACH-000867,-0.184371971396
ACH-000869,-0.182430542347
ACH-000872,0.06473857603019999
ACH-000873,0.0514117223081
ACH-000876,-0.0096427834426
ACH-000878,-0.177259648383
ACH-000880,0.04570410415440001
ACH-000881,0.139951425391
ACH-000882,-0.01965922187
ACH-000884,-0.121176787129
ACH-000885,-0.0660782192881
ACH-000887,-0.105744132851
ACH-000888,0.07659846807489999
ACH-000889,-0.040725978432900004
ACH-000890,0.0577171903859
ACH-000896,-0.0377686907989
ACH-000898,-0.08749616661620001
ACH-000900,0.135967565175
ACH-000901,0.0722383084787
ACH-000905,-0.00707343018396
ACH-000906,0.0405632910494
ACH-000907,0.08412671204660001
ACH-000910,-0.19227655769299998
ACH-000911,-0.08316487403310001
ACH-000912,0.019333127545200002
ACH-000913,-0.0330879305095
ACH-000915,-0.057738957167800004
ACH-000916,-0.44449965944
ACH-000917,-0.162604240377
ACH-000921,0.12682252159600002
ACH-000924,0.00461916167706
ACH-000926,0.0136842348811
ACH-000928,-0.0801112032345
ACH-000929,0.0812883560262
ACH-000932,-0.0402895748383
ACH-000935,0.0889849915489
ACH-000936,0.184172180233
ACH-000937,-0.0221083218048
ACH-000938,-0.19249715672200002
ACH-000939,-0.307866671932
ACH-000941,0.0713340618169
ACH-000943,0.012693475340799999
ACH-000946,0.00206359651687
ACH-000947,-0.049725747063999994
ACH-000948,-0.09634252706900001
ACH-000950,-0.08903098692780001
ACH-000953,0.0274278265147
ACH-000957,-0.0124430757473
ACH-000958,0.09579573148399999
ACH-000960,-0.123480607449
ACH-000963,-0.13322641914
ACH-000968,-0.109468207885
ACH-000969,0.040751047231199995
ACH-000973,-0.159096362161
ACH-000974,-0.050942561819900006
ACH-000975,-0.0019460401722700001
ACH-000976,-0.115667063811
ACH-000978,-0.519450826251
ACH-000980,-0.0826196487713
ACH-000984,-0.0840170396449
ACH-000986,0.102850157816
ACH-000988,-0.119349955359
ACH-000993,0.08528790527869999
ACH-000994,-0.0581795508153
ACH-000996,-0.0909946455382
ACH-001001,0.009188858645690001
ACH-001020,0.109344417565
ACH-001028,-0.0936810170369
ACH-001031,-0.303881847816
ACH-001038,-0.04469118435530001
ACH-001048,-0.04649207462859999
ACH-001050,0.0787825341607
ACH-001053,-0.11100067616699999
ACH-001054,0.143223949119
ACH-001061,-0.110292345491
ACH-001067,-0.21318793126
ACH-001075,-0.11487586997199999
ACH-001096,0.057354416052400006
ACH-001128,-0.08285170047450001
ACH-001134,-0.157106559078
ACH-001151,-0.12131961556
ACH-001163,-0.078422503767
ACH-001164,0.0798517150039
ACH-001173,0.028386854755000003
ACH-001183,0.0898868211639
ACH-001184,-0.0365152874985
ACH-001190,-0.059660163919
ACH-001192,0.0269682787071
ACH-001193,-0.023685162819300002
ACH-001196,-0.0472957558226
ACH-001197,-0.0656976666389
ACH-001205,-0.14742574761399999
ACH-001211,-0.0546195912721
ACH-001212,0.393217309766
ACH-001228,-0.0315548901938
ACH-001232,-0.151494793478
ACH-001239,0.08974750424399999
ACH-001274,0.121964924779
ACH-001275,0.07717933962330001
ACH-001277,-0.502327110452
ACH-001278,0.176715781303
ACH-001280,0.025896829282299996
ACH-001283,-0.157994802748
ACH-001289,0.0189230199565
ACH-001295,0.017434752315900002
ACH-001300,-0.0747225389867
ACH-001301,0.029963914005999997
ACH-001302,-0.254022954404
ACH-001303,-0.23439110521899997
ACH-001306,-0.232712245035
ACH-001318,0.07010130376630001
ACH-001322,-0.0870136952173
ACH-001328,-0.077534176414
ACH-001332,0.16222740711300002
ACH-001333,-0.10173350886299999
ACH-001336,-0.0878473019694
ACH-001340,0.032941305866400004
ACH-001346,-0.048758189115399996
ACH-001353,0.0117718097003
ACH-001354,0.5469027368280001
ACH-001367,0.170927851563
ACH-001368,-0.0761549596897
ACH-001374,0.190506198198
ACH-001375,-0.23984026383
ACH-001377,-0.102311494605
ACH-001380,-0.043354869065500005
ACH-001391,0.08689573859689999
ACH-001407,-0.00550397438551
ACH-001408,-0.363573294409
ACH-001413,0.0100000964661
ACH-001430,-0.0621041369582
ACH-001431,-0.151158449219
ACH-001450,0.0303040017582
ACH-001496,-0.061211801552200004
ACH-001500,-0.149342819142
ACH-001521,0.0031555383306799997
ACH-001523,0.0846562576813
ACH-001532,-0.16764219409199999
ACH-001536,-0.0655489103096
ACH-001550,-0.004706402648
ACH-001552,0.257947236531
ACH-001554,0.0022683867672199996
ACH-001645,0.100959782175
ACH-001654,-0.166768761961
ACH-001715,-0.0535343054681
ACH-001735,-0.289014300152
ACH-001736,-0.11958124107899999
ACH-001737,-0.11307567875800001
ACH-001740,-0.0327733338032
ACH-001745,0.0155460261809
ACH-001750,-0.00813820972585
ACH-001765,0.067997158844
ACH-001956,0.0627666912794
ACH-001957,-0.061969857139999994
