,YIF1A (10897)
ACH-000831,-0.30126226771
ACH-000832,-0.336175127607
ACH-000833,-0.158261758836
ACH-000834,-0.10754232766300001
ACH-000835,-0.13859847060900002
ACH-000836,-0.236103584976
ACH-000837,-0.246009379061
ACH-000838,-0.238665776794
ACH-000839,-0.5057074016049999
ACH-000840,-0.344228659788
ACH-000841,-0.200428231287
ACH-000843,-0.189072734545
ACH-000846,-0.292473260882
ACH-000847,-0.122886538718
ACH-000848,-0.091983289802
ACH-000849,0.129654131513
ACH-000851,-0.14878298059
ACH-000855,0.225449478176
ACH-000856,-0.024276246972500002
ACH-000858,-0.121283877511
ACH-000859,-0.0566005365971
ACH-000861,-0.141540969053
ACH-000862,-0.0108610439651
ACH-000865,-0.045353597617300005
ACH-000866,-0.154375330428
ACH-000867,-0.11634620648499999
ACH-000869,0.0054082738810800005
ACH-000872,-0.634245137381
ACH-000873,-0.21327995829399998
ACH-000876,-0.111980428541
ACH-000878,-0.132730428355
ACH-000880,-0.1850496762
ACH-000881,-0.0572783226569
ACH-000882,-0.0108408585541
ACH-000884,0.014406664737
ACH-000885,-0.0995155742561
ACH-000887,-0.244210116871
ACH-000888,-0.23056760810899998
ACH-000889,-0.13045417795199998
ACH-000890,-0.04173817338290001
ACH-000896,-0.061216833257599995
ACH-000898,0.0468495417428
ACH-000900,0.019419211269
ACH-000901,-0.535504472101
ACH-000905,-0.151594395819
ACH-000906,-0.224648789021
ACH-000907,0.06079575679740001
ACH-000910,0.0555008014807
ACH-000911,-0.131869816261
ACH-000912,-0.303882911291
ACH-000913,0.023667970011200003
ACH-000915,0.174333559456
ACH-000916,-0.0643821618467
ACH-000917,-0.188392601171
ACH-000921,-0.171920373345
ACH-000924,-0.06633265925239999
ACH-000926,0.028545481033
ACH-000928,0.08952975047900001
ACH-000929,-0.42374214482199996
ACH-000932,-0.0792572183069
ACH-000935,-0.29608267564
ACH-000936,-0.232429544998
ACH-000937,-0.11989814413899999
ACH-000938,-0.11268992822799999
ACH-000939,-0.0594700894506
ACH-000941,-0.301122253038
ACH-000943,-0.133943052742
ACH-000946,-0.236186841637
ACH-000947,0.038392452894099996
ACH-000948,-0.162956518094
ACH-000950,0.06531476977390001
ACH-000953,-0.048429882248300006
ACH-000957,-0.28968544514899996
ACH-000958,-0.0435821433499
ACH-000960,-0.00228240993951
ACH-000963,-0.12375833017200001
ACH-000968,-0.0686307445176
ACH-000969,-0.21089417067699998
ACH-000973,-0.0176651250375
ACH-000974,-0.10953239774800001
ACH-000975,0.021256128256599997
ACH-000976,-0.20176406104400002
ACH-000978,-0.34804504780199996
ACH-000980,-0.11949611328
ACH-000984,-0.332816014245
ACH-000986,-0.371307020577
ACH-000988,-0.050851604266
ACH-000993,-0.109671453499
ACH-000994,0.039950423789999995
ACH-000996,-0.31197659331300004
ACH-001001,-0.243780458739
ACH-001020,0.157545061545
ACH-001028,-0.239096345932
ACH-001031,-0.202869424197
ACH-001038,-0.025047800257200003
ACH-001048,-0.19388859247600002
ACH-001050,-0.20585133216600002
ACH-001053,0.0628009248236
ACH-001054,-0.08647288266480001
ACH-001061,-0.0665436985948
ACH-001067,-0.498183129178
ACH-001075,-0.163893210985
ACH-001096,-0.209076992762
ACH-001128,-0.136218687873
ACH-001134,-0.176880864513
ACH-001151,-0.17564709802499998
ACH-001163,-0.296182101937
ACH-001164,-0.160095177674
ACH-001173,-0.161818652915
ACH-001183,-0.11957611667000001
ACH-001184,0.0864598453576
ACH-001190,0.182715615001
ACH-001192,0.12440757343900001
ACH-001193,0.007939055975439998
ACH-001196,0.208128867977
ACH-001197,-0.0962808287216
ACH-001205,-0.0877948937022
ACH-001211,0.0962859615168
ACH-001212,0.19642940662099997
ACH-001228,-0.047362905483400004
ACH-001232,0.0903355199446
ACH-001239,-0.024693924407200002
ACH-001274,-0.105530275184
ACH-001275,-0.0997141330576
ACH-001277,0.05057388092130001
ACH-001278,9.3448710747e-06
ACH-001280,-0.278054233118
ACH-001283,-0.121207669713
ACH-001289,-0.136989177308
ACH-001295,-0.101572819816
ACH-001300,-0.21189511425299998
ACH-001301,-0.290554920532
ACH-001302,-0.401466933168
ACH-001303,-0.236063535312
ACH-001306,-0.253135063943
ACH-001318,0.0690529068678
ACH-001322,0.133176053299
ACH-001328,-0.10293090021199999
ACH-001332,-0.270672100265
ACH-001333,-0.276825442955
ACH-001336,-0.38268024552
ACH-001340,-0.08820921632069999
ACH-001346,-0.303770161752
ACH-001353,-0.178690688565
ACH-001354,-0.0771841533508
ACH-001367,-0.295783023496
ACH-001368,-0.193007164716
ACH-001374,-0.21062652295200002
ACH-001375,-0.17089146766899999
ACH-001377,-0.0959366235292
ACH-001380,-0.171756966424
ACH-001391,-0.12397791427000002
ACH-001407,-0.136157008211
ACH-001408,-0.279263389497
ACH-001413,-0.331879785171
ACH-001430,-0.153311151119
ACH-001431,0.0177106908487
ACH-001450,-0.158265002762
ACH-001496,-0.04047768495719999
ACH-001500,-0.0812315588869
ACH-001521,-0.280546547983
ACH-001523,-0.006467619299189999
ACH-001532,-0.102432857691
ACH-001536,-0.16974772153999998
ACH-001550,-0.22302451769
ACH-001552,-0.192630074793
ACH-001554,-0.021742487682
ACH-001645,-0.0828966705106
ACH-001654,-0.20650933187399997
ACH-001715,-0.0101220659306
ACH-001735,-0.060327589210099994
ACH-001736,0.023943913388299997
ACH-001737,-0.31128150356
ACH-001740,-0.0192889702946
ACH-001745,0.0119008272876
ACH-001750,-0.0723298692348
ACH-001765,0.034143473727199995
ACH-001956,-0.223629051932
ACH-001957,-0.136375899631
