,TBC1D22B (55633)
ACH-000365,-0.270575962256
ACH-000366,-0.13276701751599998
ACH-000368,-0.16925991245400002
ACH-000374,-0.538810562612
ACH-000375,-0.292794743145
ACH-000376,-0.395289694859
ACH-000381,-0.239481225599
ACH-000383,-0.399807203996
ACH-000387,-0.318471086535
ACH-000389,0.0435154337507
ACH-000390,-0.406268731516
ACH-000393,-0.613285719871
ACH-000395,-0.331214990419
ACH-000397,-0.340149379323
ACH-000401,-0.0144212940373
ACH-000402,0.122314373081
ACH-000403,-0.288328384115
ACH-000404,-0.0497400724888
ACH-000406,-0.253394994948
ACH-000407,-0.23482312138099998
ACH-000408,-0.52001908423
ACH-000410,-0.302532957388
ACH-000411,-0.0852075541608
ACH-000414,-0.403256313987
ACH-000415,-0.246131962496
ACH-000416,-0.326934350474
ACH-000420,-0.322302537716
ACH-000421,-0.151585354954
ACH-000424,-0.231418955044
ACH-000425,-0.184316945134
ACH-000426,-0.195975460907
ACH-000427,-0.430651600964
ACH-000433,-0.315866278022
ACH-000436,-0.388907587396
ACH-000444,-0.452893333346
ACH-000445,-0.414788642146
ACH-000448,-0.315750296652
ACH-000450,-0.0342248894939
ACH-000452,-0.31851588009
ACH-000454,-0.358282833429
ACH-000458,-0.36779369736699996
ACH-000459,-0.160115747872
ACH-000460,-0.323846617005
ACH-000461,-0.49695481715499995
ACH-000463,-0.136152634331
ACH-000464,-0.26364741786699997
ACH-000466,-0.333139393078
ACH-000467,-0.239440587766
ACH-000468,0.06961682383380001
ACH-000469,-0.35472031064099996
ACH-000470,-0.29226797392799997
ACH-000471,-0.172455729637
ACH-000472,-0.229164162971
ACH-000473,-0.198745996639
ACH-000475,-0.319243676995
ACH-000476,-0.116283910718
ACH-000477,-0.26289641996999996
ACH-000480,-0.274314831375
ACH-000481,-0.277655790394
ACH-000483,-0.189849447454
ACH-000484,-0.149835008199
ACH-000485,-0.20968105329300002
ACH-000486,-0.293092318666
ACH-000487,-0.11330649079399999
ACH-000488,-0.27567469171799996
ACH-000490,-0.14609575352
ACH-000491,-0.389589732064
ACH-000495,-0.10448748179400001
ACH-000496,-0.345353744393
ACH-000499,-0.21473057546
ACH-000500,-0.576507974749
ACH-000502,-0.458256744972
ACH-000503,-0.0017462928560899999
ACH-000505,-0.355543210639
ACH-000507,-0.158790376003
ACH-000510,-0.208558556599
ACH-000511,-0.355403578731
ACH-000512,-0.357907735493
ACH-000516,-0.16205993761600002
ACH-000517,-0.32153062569
ACH-000518,-0.444333935717
ACH-000520,-0.313408338236
ACH-000521,-0.34367986373099996
ACH-000522,-0.17895833950999998
ACH-000524,-0.480434190645
ACH-000527,-0.296386216451
ACH-000528,-0.37542696903000006
ACH-000537,-0.30554812902899997
ACH-000541,0.205229448697
ACH-000542,-0.216408038293
ACH-000544,-0.155568951598
ACH-000545,-0.35191293848800004
ACH-000547,-0.16640435226800002
ACH-000548,-0.413918138929
ACH-000549,-0.09102190962619999
ACH-000550,-0.427456887575
ACH-000552,-0.16969734803599998
ACH-000556,-0.299713821136
ACH-000557,-0.105510112673
ACH-000570,-0.294717578039
ACH-000571,-0.246879651082
ACH-000573,-0.176317826649
ACH-000576,-0.668864483963
ACH-000580,-0.047670957978499996
ACH-000584,-0.397224635189
ACH-000585,-0.38604467679300003
ACH-000588,-0.369345329695
ACH-000589,-0.266983145033
ACH-000591,-0.49103577620899996
ACH-000593,-0.212558608739
ACH-000600,-0.376347140731
ACH-000601,-0.31651136132
ACH-000604,-0.288353128995
ACH-000605,-0.271220024575
ACH-000606,-0.39495662099
ACH-000608,-0.32325147942
ACH-000614,-0.034957390025
ACH-000616,-0.243547588675
ACH-000618,-0.371102966522
ACH-000619,-0.333715094916
ACH-000620,-0.267972140802
ACH-000621,-0.49453308410700003
ACH-000622,-0.166264694069
ACH-000623,-0.270837949956
ACH-000624,-0.260742649331
ACH-000627,-0.122445694552
ACH-000630,-0.351252602703
ACH-000632,0.0112652919262
ACH-000633,-0.290492543862
ACH-000637,-0.467144624135
ACH-000638,-0.311532137665
ACH-000646,-0.41271885108999995
ACH-000647,-0.434588186476
ACH-000648,-0.28086274934300004
ACH-000649,-0.269843832959
ACH-000651,-0.07533423163099999
ACH-000652,-0.277542701021
ACH-000653,-0.279191865973
ACH-000657,-0.242390714264
ACH-000658,-0.224956970246
ACH-000661,-0.0669297119094
ACH-000662,0.0369794659311
ACH-000663,-0.341282385445
ACH-000665,-0.45254063421
ACH-000671,-0.286525980583
ACH-000673,-0.359389201739
ACH-000676,-0.152922339932
ACH-000677,-0.0635819093639
ACH-000681,-0.258736578544
ACH-000682,-0.389872631744
ACH-000683,-0.427896684428
ACH-000684,-0.37253480707
ACH-000688,-0.42344554453
ACH-000693,-0.21821084108000002
ACH-000694,-0.231542390114
ACH-000695,-0.122025521988
ACH-000696,-0.213515743817
ACH-000697,-0.285797979002
ACH-000699,-0.30094814637899997
ACH-000701,-0.381745454481
ACH-000706,-0.246576834782
ACH-000711,-0.330776621948
ACH-000713,-0.492679248028
ACH-000714,-0.38227809398199997
ACH-000718,-0.201893542836
ACH-000720,-0.419469711999
ACH-000721,-0.330342876879
ACH-000724,-0.165173110675
ACH-000725,-0.252832966756
ACH-000732,-0.300026282054
ACH-000734,-0.39184844036600003
ACH-000735,-0.269633555248
ACH-000736,-0.461240074026
ACH-000738,-0.33310856809
ACH-000746,-0.12894201733400001
ACH-000747,-0.182455267571
ACH-000748,-0.295763172909
ACH-000753,-0.368871947792
ACH-000756,-0.30558279549
ACH-000757,-0.213554570273
ACH-000758,-0.210050870548
ACH-000760,-0.28472103869800003
ACH-000763,-0.18654683581300002
ACH-000764,-0.465446243701
ACH-000765,-0.17849633580899998
ACH-000766,-0.255881849285
ACH-000767,-0.17761894747600002
ACH-000768,-0.405140330806
ACH-000769,-0.133725043191
ACH-000770,-0.17555672829
ACH-000771,-0.330132218996
ACH-000773,-0.383687849003
ACH-000776,-0.18949883759199998
ACH-000777,-0.302452862986
ACH-000778,-0.199276913397
ACH-000781,-0.384531526461
ACH-000782,-0.0929591720039
ACH-000783,-0.549455824234
ACH-000784,-0.204565602091
ACH-000785,-0.38228749835000003
ACH-000787,-0.309524742716
ACH-000788,-0.194643878682
ACH-000791,-0.360290516612
ACH-000792,-0.158456980614
ACH-000794,-0.378486420159
ACH-000796,-0.367609278596
ACH-000799,-0.433045806202
ACH-000800,-0.357603249217
ACH-000802,-0.397048218015
ACH-000804,-0.172292800377
ACH-000805,-0.18880102700100002
ACH-000809,-0.115386686248
ACH-000810,-0.17278100329
ACH-000811,-0.23907104711599997
ACH-000817,-0.374249429549
ACH-000819,-0.126375738312
ACH-000820,0.0548422013783
ACH-000821,-0.139737360225
ACH-000822,-0.277305211259
ACH-000823,-0.138784081996
ACH-000824,-0.250543852182
ACH-000827,-0.277544463517
ACH-000829,-0.285744521964
ACH-000831,-0.35332977427400003
ACH-000832,-0.273487603324
ACH-000833,-0.43206999423000003
ACH-000834,-0.317117237019
ACH-000835,-0.261304192775
ACH-000836,-0.09503539865430001
ACH-000837,-0.39633105159800003
ACH-000838,-0.100692099672
ACH-000839,-0.401396436064
ACH-000840,-0.318943406766
ACH-000841,-0.474607640303
ACH-000843,-0.250040837579
ACH-000846,-0.293977085558
ACH-000847,-0.163534420403
ACH-000848,-0.280803353749
ACH-000849,-0.18845810709000002
ACH-000851,-0.48267415329400004
ACH-000855,-0.248704065884
ACH-000856,0.00454326317013
ACH-000858,-0.08350081690399999
ACH-000859,-0.209500096025
ACH-000861,-0.39692010874600003
ACH-000862,-0.199369595446
ACH-000865,-0.23106997420699998
ACH-000866,-0.25782918885899997
ACH-000867,-0.35184690490000003
ACH-000869,-0.264295526998
ACH-000872,-0.283290258726
ACH-000873,-0.324082442364
ACH-000876,-0.26773897897599996
ACH-000878,-0.0932221177551
ACH-000880,-0.276253925244
ACH-000881,-0.23081021553599998
ACH-000882,-0.27727368824299997
ACH-000884,-0.180127362711
ACH-000885,-0.229629925272
ACH-000887,-0.221332265492
ACH-000888,-0.265416347816
ACH-000889,-0.299219994376
ACH-000890,-0.269956291783
ACH-000896,-0.207197663852
ACH-000898,-0.0725995467047
ACH-000900,-0.6912568215899999
ACH-000901,-0.24652999233800002
ACH-000905,-0.259494762612
ACH-000906,-0.360126522368
ACH-000907,-0.31407492707699997
ACH-000910,-0.31941930230500004
ACH-000911,-0.275050029274
ACH-000912,-0.22590165389000003
ACH-000913,-0.4166711488
ACH-000915,-0.288869975353
ACH-000916,-0.34222356051700004
ACH-000917,-0.342081279013
ACH-000921,-0.11536621540999999
ACH-000924,-0.27083270283000005
ACH-000926,-0.0788013468415
ACH-000928,-0.494474310729
ACH-000929,-0.30291906439800004
ACH-000932,-0.22538890726
ACH-000935,-0.247025489397
ACH-000936,-0.216229876808
ACH-000937,-0.30224394014899997
ACH-000938,-0.130905938521
ACH-000939,-0.213586469414
ACH-000941,-0.6355980188579999
ACH-000943,-0.24621766494600003
ACH-000946,-0.43302756351000005
ACH-000947,-0.315055364725
ACH-000948,-0.296193828729
ACH-000950,0.018083166254400002
ACH-000953,-0.18369532888700002
ACH-000957,-0.294242368972
ACH-000958,-0.17053942305599998
ACH-000960,-0.185400359436
ACH-000963,-0.175471284877
ACH-000968,-0.23956030124299998
ACH-000969,-0.08606365047299999
ACH-000973,-0.373285481307
ACH-000974,-0.193826412357
ACH-000975,-0.253023961654
ACH-000976,-0.38031823665799996
ACH-000978,-0.42044586954499996
ACH-000980,-0.345113893889
ACH-000984,-0.27557314062800004
ACH-000986,-0.401103718236
ACH-000988,-0.35770653142700004
ACH-000993,-0.384967786715
ACH-000994,-0.100876184768
ACH-000996,-0.5786657897649999
ACH-001001,-0.405037860226
ACH-001020,0.152769574602
ACH-001028,-0.248236718977
ACH-001031,-0.21235512440499998
ACH-001038,-0.293244523902
ACH-001048,-0.351395677917
ACH-001050,-0.37592027796899996
ACH-001053,-0.224567966035
ACH-001054,-0.27589912073199996
ACH-001061,-0.234133547685
ACH-001067,-0.20270935061700002
ACH-001075,-0.533888860287
ACH-001096,-0.17074610554699998
ACH-001128,-0.27332754079
ACH-001134,-0.0651217480952
ACH-001151,-0.34341014634800004
ACH-001163,-0.342378312147
ACH-001164,-0.31146765723700004
ACH-001173,-0.276055137723
ACH-001183,-0.330968509563
ACH-001184,-0.329392451865
ACH-001190,-0.39230876486599997
ACH-001192,-0.227249650929
ACH-001193,-0.213875663518
ACH-001196,-0.360821497445
ACH-001197,-0.530507996245
ACH-001205,-0.341817342252
ACH-001211,-0.191038586083
ACH-001212,-0.376053234788
ACH-001228,-0.328149116524
ACH-001232,-0.0768304111961
ACH-001239,-0.225707647416
ACH-001274,-0.463212231485
ACH-001275,-0.19890755585499997
ACH-001277,-0.432401334076
ACH-001278,-0.188688363939
ACH-001280,-0.378425796268
ACH-001283,-0.384698114287
ACH-001289,-0.35556265715
ACH-001295,-0.218358812117
ACH-001300,-0.22664612484299998
ACH-001301,-0.34871303160800005
ACH-001302,-0.607600971606
ACH-001303,-0.378977734952
ACH-001306,-0.159831331249
ACH-001318,-0.321927050191
ACH-001322,-0.531635881292
ACH-001328,-0.353644664688
ACH-001332,-0.101008804186
ACH-001333,-0.17089027355500003
ACH-001336,-0.449859764136
ACH-001340,-0.494007033366
ACH-001346,-0.31914519661999996
ACH-001353,-0.623634200618
ACH-001354,-0.00845667852353
ACH-001367,-0.09681825297089999
ACH-001368,-0.300277914147
ACH-001374,-0.654791304655
ACH-001375,-0.151983224311
ACH-001377,-0.18475912119100002
ACH-001380,-0.27088002391
ACH-001391,-0.19433318659200002
ACH-001407,-0.581136658024
ACH-001408,-0.327965612514
ACH-001413,-0.443398602087
ACH-001430,-0.454365454363
ACH-001431,-0.292765232704
ACH-001450,0.127524906082
ACH-001496,-0.34153044092699997
ACH-001500,-0.14185379967800002
ACH-001521,-0.22599705660100003
ACH-001523,-0.38810272397699996
ACH-001532,-0.545696938596
ACH-001536,-0.388117731541
ACH-001550,-0.18252783543900003
ACH-001552,-0.20404877857999998
ACH-001554,-0.42601762855700004
ACH-001645,-0.24694714474100002
ACH-001654,-0.259654541008
ACH-001715,-0.232875208011
ACH-001735,-0.0721636106575
ACH-001736,-0.00839599125948
ACH-001737,-0.7314337781710001
ACH-001740,-0.39857609019100004
ACH-001745,-0.231306214953
ACH-001750,-0.189786678741
ACH-001765,-0.5051078927489999
ACH-001956,-0.228882606686
ACH-001957,-0.318586536315
