,TNRC6A (27327)
ACH-001340,0.0481748682561
ACH-001346,-0.38445226618199996
ACH-001353,-0.208639328481
ACH-001354,0.118190910745
ACH-001367,-0.209881014678
ACH-001368,-0.113466420936
ACH-001374,0.39113564458300004
ACH-001375,-0.046740900069399995
ACH-001377,0.09693024213819999
ACH-001380,0.0800008961405
ACH-001391,-0.13851724003
ACH-001407,-0.30408679946600004
ACH-001408,-0.070447829049
ACH-001413,0.0939057228098
ACH-001430,-0.45445678481000007
ACH-001431,-0.037514322187300005
ACH-001450,0.0443433098596
ACH-001496,-0.0331307097567
ACH-001500,-0.0517309889298
ACH-001521,-0.146794928333
ACH-001523,-0.133983184319
ACH-001532,-0.121978768507
ACH-001536,0.0674861134252
ACH-001550,0.122673835486
ACH-001552,-0.4311012412
ACH-001554,-0.20552708214600002
ACH-001645,-0.06960441501730001
ACH-001654,-0.119550777722
ACH-001715,0.0158386148463
ACH-001735,-0.0694740003561
ACH-001736,-0.17872707014800002
ACH-001737,-0.427618355955
ACH-001740,-0.178090082379
ACH-001745,-0.25093738374499996
ACH-001750,-0.14748133525499998
ACH-001765,-0.150403226934
ACH-001956,0.0859559885001
ACH-001957,-0.0160719389281
