,PROB1 (389333)
ACH-000941,-0.202292442178
ACH-000943,-0.0828798540332
ACH-000946,-0.112107903562
ACH-000947,-0.183689789326
ACH-000948,-0.0496565269219
ACH-000950,-0.158672835451
ACH-000953,-0.244362381895
ACH-000957,-0.040351373667699995
ACH-000958,0.153965725257
ACH-000960,-0.246121613745
ACH-000963,-0.11943017895300001
ACH-000968,-0.26186397280900003
ACH-000969,-0.0801456113792
ACH-000973,-0.14258534105
ACH-000974,-0.21613650055599998
ACH-000975,-0.349205344717
ACH-000976,-0.028706656347599998
ACH-000978,0.00583630196332
ACH-000980,-0.153289009602
ACH-000984,-0.5130779058680001
ACH-000986,-0.211304922092
ACH-000988,-0.128449983337
ACH-000993,-0.06064848416680001
ACH-000994,-0.1169981667
ACH-000996,-0.29840943020300004
ACH-001001,-0.227459207283
ACH-001020,-0.264363097249
ACH-001028,-0.182439466329
ACH-001031,-0.0807335413659
ACH-001038,-0.177115397285
ACH-001048,-0.0539791586603
ACH-001050,-0.0492098779235
ACH-001053,-0.169132035499
ACH-001054,-0.396288332791
ACH-001061,-0.20120705440900002
ACH-001067,-0.363525382527
ACH-001075,0.14551683855699998
ACH-001096,-0.0537570402642
ACH-001128,0.24818556954
ACH-001134,-0.06501858506199999
ACH-001151,-0.119932568183
ACH-001163,-0.039279814126
ACH-001164,-0.0698002938939
ACH-001173,-0.101331492726
ACH-001183,-0.0330334363264
ACH-001184,-0.0423450023073
ACH-001190,-0.111036079441
ACH-001192,-0.09853494319110001
ACH-001193,-0.265514715796
ACH-001196,-0.0315948089166
ACH-001197,0.07204063991830001
ACH-001205,-0.311968082531
ACH-001211,-0.112478292828
ACH-001212,-0.0574218381116
ACH-001228,-0.180725786039
ACH-001232,-0.0809470430895
ACH-001239,-0.092579957674
ACH-001274,-0.239303415907
ACH-001275,-0.11359807640200001
ACH-001277,-0.0866694124583
ACH-001278,-0.243008126114
ACH-001280,-0.39120608953599995
ACH-001283,-0.295098022046
ACH-001289,-0.348321522451
ACH-001295,-0.0878104652476
ACH-001300,-0.282399940309
ACH-001301,-0.07954215369800001
ACH-001302,-0.31445632862100004
ACH-001303,-0.173819278244
ACH-001306,-0.12619383122199998
ACH-001318,-0.0349639416345
ACH-001322,-0.17041612874
ACH-001328,-0.306028474107
ACH-001332,-0.190458617645
ACH-001333,-0.37026415681900005
ACH-001336,-0.19828198698199997
ACH-001340,-0.13691582650800002
ACH-001346,0.00880792650483
ACH-001353,-0.10810268930299999
ACH-001354,-0.474691159829
ACH-001367,-0.158246222002
ACH-001368,-0.125977124486
ACH-001374,0.0280307761803
ACH-001375,-0.055731653915400005
ACH-001377,-0.12638290916
ACH-001380,-0.310085880571
ACH-001391,-0.322803139409
ACH-001407,-0.0451462523374
ACH-001408,-0.17390942393
ACH-001413,-0.142607488709
ACH-001430,-0.295420595758
ACH-001431,-0.179527761224
ACH-001450,0.0901581191861
ACH-001496,-0.09600851174990001
ACH-001500,-0.262405953844
ACH-001521,-0.199367349324
ACH-001523,-0.26866483611499997
ACH-001532,-0.136896185107
ACH-001536,-0.040072796247400004
ACH-001550,-0.111379367721
ACH-001552,-0.304733108018
ACH-001554,-0.078095254156
ACH-001645,-0.357480384596
ACH-001654,-0.055429989040599995
ACH-001715,-0.266251612937
ACH-001735,-0.0284644957448
ACH-001736,-0.111237430581
ACH-001737,0.065857923804
ACH-001740,-0.44059025116899997
ACH-001745,-0.165039638138
ACH-001750,-0.238897252896
ACH-001765,-0.152317725044
ACH-001956,-0.0686444317941
ACH-001957,-0.120156347982
