,NSMCE2 (286053)
ACH-000361,-0.8573307587379999
ACH-000362,-0.441029992017
ACH-000363,-0.287924346445
ACH-000364,-0.49615314077100003
ACH-000365,-0.589612129889
ACH-000366,-0.200044846148
ACH-000368,-0.525790139339
ACH-000374,-0.433867587504
ACH-000375,-0.526541619158
ACH-000376,-0.38323961085600006
ACH-000381,-0.431605240889
ACH-000383,-0.284594801598
ACH-000387,-0.614343332618
ACH-000389,-0.461687440179
ACH-000390,-0.29420850644900004
ACH-000393,-0.744353740039
ACH-000395,-0.885651321619
ACH-000397,-0.655560318327
ACH-000401,-0.8724784534610001
ACH-000402,-0.5517239557989999
ACH-000403,-0.6807398708519999
ACH-000404,-0.800146647192
ACH-000406,-0.39703021234999997
ACH-000407,-0.419864423251
ACH-000408,-0.911828120243
ACH-000410,-0.336081125991
ACH-000411,-0.821028779246
ACH-000414,-0.35497697191600003
ACH-000415,-0.607356971396
ACH-000416,-0.664525166522
ACH-000420,-0.7416704561599999
ACH-000421,-0.46682233238399995
ACH-000424,-0.608815607744
ACH-000425,-0.56906196859
ACH-000426,-0.46514583919200003
ACH-000427,-0.614400578017
ACH-000433,-0.7852495464749999
ACH-000436,-0.24393027968000003
ACH-000444,-0.319980518725
ACH-000445,-0.518023452843
ACH-000448,-0.747461959534
ACH-000450,-0.590252241049
ACH-000452,-0.24839296426100002
ACH-000454,-0.42125403379299997
ACH-000458,-0.644834905877
ACH-000459,-0.248425814475
ACH-000460,-0.6088278709030001
ACH-000461,-0.382509394796
ACH-000463,-0.535750040166
ACH-000464,-0.244122035564
ACH-000466,-0.777295617053
ACH-000467,-0.232944208816
ACH-000468,-0.566697839911
ACH-000469,-0.5268594557890001
ACH-000470,-0.684369567354
ACH-000471,-0.794597482453
ACH-000472,-0.803956866135
ACH-000473,-0.629857150016
ACH-000475,-0.555725342557
ACH-000476,-0.421605010093
ACH-000477,-0.661722960616
ACH-000480,-0.329724131384
ACH-000481,-0.319044324559
ACH-000483,-0.48638715960100004
ACH-000484,-0.546761209942
ACH-000485,-0.664544510257
ACH-000486,-0.490060260117
ACH-000487,-0.51050528795
ACH-000488,-0.484423009793
ACH-000490,-0.833079090592
ACH-000491,-0.311494558313
ACH-000495,-0.264240031223
ACH-000496,-0.717479860396
ACH-000499,-0.5858450180929999
ACH-000500,-0.0318393830361
ACH-000502,-0.683574732694
ACH-000503,-0.406435427525
ACH-000505,-0.83386673903
ACH-000507,-0.4673012099
ACH-000510,-0.0911087029228
ACH-000511,-0.9109365741850001
ACH-000512,-0.416777964605
ACH-000516,-0.691019966858
ACH-000517,-0.42005321067100004
ACH-000518,-0.627125511617
ACH-000520,-0.531081776318
ACH-000521,-0.729299338085
ACH-000522,-0.66786489385
ACH-000524,-0.363328477526
ACH-000527,-0.536738548362
ACH-000528,-0.63738953846
ACH-000537,-0.686625709999
ACH-000541,-0.612350666872
ACH-000542,-0.6213037851
ACH-000544,-0.547600904298
ACH-000545,-0.5790777341219999
ACH-000547,-0.541084697475
ACH-000548,-0.591229574862
ACH-000549,-0.733825569059
ACH-000550,-0.573662067365
ACH-000552,-0.430249563015
ACH-000556,-0.278958538776
ACH-000557,-0.266828153736
ACH-000570,-0.573222327652
ACH-000571,-0.540014196498
ACH-000573,-0.348818451887
ACH-000576,-0.5333476101569999
ACH-000580,-0.306016452933
ACH-000584,-0.561954574264
ACH-000585,-0.666962544771
ACH-000588,-0.494976998242
ACH-000589,-0.34578802173
ACH-000591,-0.249832384974
ACH-000593,-0.743921172094
ACH-000600,-0.38381066743299996
ACH-000601,-0.378247739768
ACH-000604,-0.323315497951
ACH-000605,-0.56690064026
ACH-000606,-0.714113460481
ACH-000608,-0.585821712114
ACH-000614,-0.32131032471099996
ACH-000616,-0.591706689947
ACH-000618,-0.490388986889
ACH-000619,-0.687391605935
ACH-000620,0.031988595971599997
ACH-000621,-0.630867908274
ACH-000622,-0.33498888203
ACH-000623,-0.247325731122
ACH-000624,-0.764446307388
ACH-000627,-0.5277760255839999
ACH-000630,-0.521333625769
ACH-000632,-0.771652212849
ACH-000633,-0.144012803943
ACH-000637,-0.4278334933
ACH-000638,-0.97741346674
ACH-000646,-0.383842541837
ACH-000647,-0.153270479506
ACH-000648,-0.6762200734199999
ACH-000649,-0.318536839721
ACH-000651,-0.671387471128
ACH-000652,-0.549017355266
ACH-000653,-0.478607542554
ACH-000657,-0.774274573029
ACH-000658,-0.512316622514
ACH-000661,-0.65127770063
ACH-000662,-0.401049858834
ACH-000663,-0.39460272585100004
ACH-000665,-0.649187302997
ACH-000671,-0.149649916302
ACH-000673,-0.841744214578
ACH-000676,-0.671504470789
ACH-000677,-0.344700635688
ACH-000681,-0.303786506151
ACH-000682,-0.8176161444310001
ACH-000683,-0.387497151166
ACH-000684,-0.567306496492
ACH-000688,-0.546363076154
ACH-000693,-0.6560989466920001
ACH-000694,-0.655610401483
ACH-000695,-0.550021736103
ACH-000696,-0.638134332653
ACH-000697,-0.559745473879
ACH-000699,-0.570678601555
ACH-000701,-0.6883706692039999
ACH-000706,-0.290973109452
ACH-000711,-0.55943062139
ACH-000713,-0.788987038682
ACH-000714,-0.7190708313249999
ACH-000718,-0.44225775604199996
ACH-000720,-0.43522971298
ACH-000721,-0.36233964508500005
ACH-000724,-0.346108255135
ACH-000725,-0.920955489886
ACH-000732,-0.6102443042600001
ACH-000734,-0.250781077416
ACH-000735,-0.6169103796600001
ACH-000736,-0.51878701727
ACH-000738,-0.693524404368
ACH-000746,-0.537973400379
ACH-000747,-0.16205276284000003
ACH-000748,-1.0313611961
ACH-000753,-0.530425516356
ACH-000756,-0.25366687904
ACH-000757,-0.524226660817
ACH-000758,-0.5752664226699999
ACH-000760,-0.6381636327979999
ACH-000763,-0.573865454853
ACH-000764,-0.49558301516599995
ACH-000765,-0.528578313332
ACH-000766,-0.504807284822
ACH-000767,-0.41986903731299996
ACH-000768,-1.18318105785
ACH-000769,-0.6911499536040001
ACH-000770,-0.39894784276699996
ACH-000771,-0.730022671523
ACH-000773,-0.766100759817
ACH-000776,-0.594593049664
ACH-000777,-0.266171148149
ACH-000778,-0.5441071126120001
ACH-000781,-0.268800204978
ACH-000782,-0.655946672493
ACH-000783,-0.6468213178760001
ACH-000784,-0.154138843493
ACH-000785,-0.9086502705220001
ACH-000787,-0.4093113953
ACH-000788,-0.576723508334
ACH-000791,-0.302910749292
ACH-000792,-0.433803486357
ACH-000794,-0.773112180502
ACH-000796,-1.15658891419
ACH-000799,-0.684290493997
ACH-000800,-0.407763259968
ACH-000802,-0.642854496272
ACH-000804,-0.44676694969499997
ACH-000805,-0.6298486168899999
ACH-000809,-0.394175309733
ACH-000810,-0.7296586599680001
ACH-000811,-0.550825435352
ACH-000817,-0.652567039139
ACH-000819,-0.455668952743
ACH-000820,-0.41130450238899996
ACH-000821,-0.7063464057969999
ACH-000822,-0.649498546109
ACH-000823,-0.41857915925800004
ACH-000824,-0.682093741212
ACH-000827,-0.475966942787
ACH-000829,-0.438069709316
ACH-000831,-0.389784191394
ACH-000832,-1.0783976105700002
ACH-000833,-0.5138466933370001
ACH-000834,-0.511177105512
ACH-000835,-0.66072214306
ACH-000836,-0.267876739539
ACH-000837,-0.5197162059520001
ACH-000838,-0.0387893998692
ACH-000839,-0.8215127834039999
ACH-000840,-0.6656242530259999
ACH-000841,-0.665716194935
ACH-000843,-0.182119954062
ACH-000846,-0.758293715259
ACH-000847,-0.324546865882
ACH-000848,-0.6607982683910001
ACH-000849,-0.945554704474
ACH-000851,-0.91248926751
ACH-000855,-0.55895844151
ACH-000856,-0.725102153072
ACH-000858,-0.664280213571
ACH-000859,-0.7838905735889999
ACH-000861,-0.5513661791350001
ACH-000862,-0.570880693818
ACH-000865,-0.314403621798
ACH-000866,-0.754283655429
ACH-000867,-0.635218617417
ACH-000869,-0.271597674661
ACH-000872,-0.599660428536
ACH-000873,-0.828883601754
ACH-000876,-0.743047749681
ACH-000878,-0.40997315635799997
ACH-000880,-0.537638871494
ACH-000881,-0.6306677931310001
ACH-000882,-0.43680462851499996
ACH-000884,-0.833834721276
ACH-000885,-0.455818243239
ACH-000887,-0.30741361633000003
ACH-000888,-0.44868654394599994
ACH-000889,-0.410502577569
ACH-000890,-0.662794809565
ACH-000896,-0.239991232223
ACH-000898,-0.36996106659
ACH-000900,-0.619636541658
ACH-000901,-0.6358070400620001
ACH-000905,-0.7998639094300001
ACH-000906,-0.516858204148
ACH-000907,-0.719032737236
ACH-000910,-0.41544910092
ACH-000911,-0.916201199094
ACH-000912,-0.548593751426
ACH-000913,-0.663151401557
ACH-000915,-0.608082931162
ACH-000916,-0.608909936403
ACH-000917,-0.621610165109
ACH-000921,-0.739433392873
ACH-000924,-0.06309124884600001
ACH-000926,-0.353691651763
ACH-000928,-0.813502649741
ACH-000929,-0.7371535712980001
ACH-000932,-0.419147577851
ACH-000935,-0.648107642274
ACH-000936,-0.5725648497779999
ACH-000937,-0.40236208516000005
ACH-000938,-0.665746457552
ACH-000939,-0.0853627697177
ACH-000941,-0.380239737609
ACH-000943,-0.294746898449
ACH-000946,-0.380121577899
ACH-000947,-0.572142682976
ACH-000948,-0.258604132093
ACH-000950,-0.5977702274000001
ACH-000953,-0.780803425677
ACH-000957,-0.41960614405900004
ACH-000958,-0.519039715479
ACH-000960,-0.780032329586
ACH-000963,-0.495243835884
ACH-000968,-0.463188141298
ACH-000969,-0.450872813203
ACH-000973,-0.492144039793
ACH-000974,-0.471365962967
ACH-000975,-0.317834708891
ACH-000976,-0.39484975183700005
ACH-000978,-0.0669694646052
ACH-000980,-0.23116873887800002
ACH-000984,-0.350191341329
ACH-000986,-0.814443750984
ACH-000988,-0.528251525859
ACH-000993,-0.349930403235
ACH-000994,-0.1790945416
ACH-000996,-0.6401091164530001
ACH-001001,-0.427347738649
ACH-001020,-0.22965193186500002
ACH-001028,-0.442738708047
ACH-001031,-0.619386517852
ACH-001038,-0.607424899028
ACH-001048,-0.738010830482
ACH-001050,-0.49494004499600003
ACH-001053,-0.61690709913
ACH-001054,-0.8749667025360001
ACH-001061,-0.627311375977
ACH-001067,-0.748510081788
ACH-001075,-0.650788931656
ACH-001096,-0.671654328302
ACH-001128,0.509875641841
ACH-001134,-0.773838831725
ACH-001151,-0.7027590630589999
ACH-001163,-0.322296394972
ACH-001164,-0.76421606766
ACH-001173,-0.617016095973
ACH-001183,-0.5003726326910001
ACH-001184,-0.641046722998
ACH-001190,-0.439532655025
ACH-001192,-0.641890884833
ACH-001193,-0.791039678022
ACH-001196,-0.7606511254520001
ACH-001197,-0.799625325615
ACH-001205,-1.06835106379
ACH-001211,-0.642573563921
ACH-001212,-0.667074749878
ACH-001228,-0.404256092251
ACH-001232,-0.7037782983480001
ACH-001239,-0.565291459413
ACH-001274,-0.726306848267
ACH-001275,-0.475904710894
ACH-001277,-0.633407806839
ACH-001278,-0.548721690404
ACH-001280,-0.7040521721780001
ACH-001283,-0.494332140356
ACH-001289,-0.393860135246
ACH-001295,-0.7010270276639999
ACH-001300,-0.584744074528
ACH-001301,-0.547514150269
ACH-001302,-0.807269666778
ACH-001303,-0.64158858254
ACH-001306,-0.645027262287
ACH-001318,-0.637443174385
ACH-001322,-0.675561987528
ACH-001328,-0.753420804928
ACH-001332,-0.363610056447
ACH-001333,-0.420717504608
ACH-001336,-0.6311777050399999
ACH-001340,-0.657942437295
ACH-001346,-0.487299139661
ACH-001353,-0.643061439526
ACH-001354,-0.289509741004
ACH-001367,-0.662257029766
ACH-001368,-0.39164053194799997
ACH-001374,-0.705803669328
ACH-001375,-0.673689807116
ACH-001377,-0.811060507919
ACH-001380,-0.60662089937
ACH-001391,-0.309242935816
ACH-001407,-0.42799771825599997
ACH-001408,-0.591406598189
ACH-001413,-0.5694402306449999
ACH-001430,-0.866028598467
ACH-001431,-0.532736947355
ACH-001450,-0.13854404943600002
ACH-001496,-0.09467030651990001
ACH-001500,-0.24191248010299998
ACH-001521,-0.439724956861
ACH-001523,-0.7391716223129999
ACH-001532,-0.639611451254
ACH-001536,-0.57817881211
ACH-001550,-0.364150867892
ACH-001552,-1.30022776695
ACH-001554,-0.405624396679
ACH-001645,-0.729755000173
ACH-001654,-0.595998714799
ACH-001715,-0.485880878661
ACH-001735,-0.47240568023
ACH-001736,-0.499298649239
ACH-001737,-0.628481734461
ACH-001740,-0.502743780733
ACH-001745,-0.36487842267
ACH-001750,-0.321616387936
ACH-001765,-0.565629626531
ACH-001956,-0.470945769156
ACH-001957,-0.569500939603
