,LDOC1L (84247)
ACH-001413,0.225237734029
ACH-001430,0.106531525999
ACH-001431,-0.00438037932142
ACH-001450,0.0681288778162
ACH-001496,-0.0334979318144
ACH-001500,0.13050704974400001
ACH-001521,0.09885059235210002
ACH-001523,0.308549778112
ACH-001532,0.237376310819
ACH-001536,0.0149253142711
ACH-001550,0.147182645207
ACH-001552,0.33947173110600004
ACH-001554,0.0814120979863
ACH-001645,0.040581430581099996
ACH-001654,-0.022889590375900003
ACH-001715,-0.0456815076065
ACH-001735,0.0992898781738
ACH-001736,0.089771624896
ACH-001737,0.00709724292691
ACH-001740,0.0075353637338599995
ACH-001745,0.147617929445
ACH-001750,0.0220485866981
ACH-001765,0.08763704099719999
ACH-001956,0.166415202691
ACH-001957,0.0653431986424
