,OR4N2 (390429)
ACH-001550,-0.899550013183
ACH-001552,-0.612087856992
ACH-001554,-0.425997220145
ACH-001645,-0.341409593365
ACH-001654,-0.342681034713
ACH-001715,-0.619671258587
ACH-001735,-0.528954963668
ACH-001736,-0.262411399113
ACH-001737,-0.520041403011
ACH-001740,-0.524497120564
ACH-001745,-0.738379340694
ACH-001750,-0.279716980765
ACH-001765,-0.622249412228
ACH-001956,-0.698342142287
ACH-001957,-0.41828392095899997
