,SDHAF1 (644096)
ACH-000427,-0.49306044253200004
ACH-000433,-0.319740945984
ACH-000436,-0.326369714063
ACH-000444,-0.552750128265
ACH-000445,-0.34138604182800003
ACH-000448,-0.37187329001599995
ACH-000450,-0.32413410059000003
ACH-000452,-0.319086242685
ACH-000454,-0.438422843533
ACH-000458,-0.45138292580600003
ACH-000459,-0.50730759812
ACH-000460,-0.41018911961800003
ACH-000461,-0.577882916926
ACH-000463,-0.487878636264
ACH-000464,-0.344341243503
ACH-000466,-0.35618147028
ACH-000467,-0.29587189170600003
ACH-000468,-0.419403290532
ACH-000469,-0.470168519523
ACH-000470,-0.676846766433
ACH-000471,-0.537981960992
ACH-000472,-0.5742687472219999
ACH-000473,-0.37323102271999997
ACH-000475,-0.41250137105800005
ACH-000476,-0.605064119121
ACH-000477,-0.425456762413
ACH-000480,-0.480023543697
ACH-000481,-0.299532288772
ACH-000483,-0.284568798897
ACH-000484,-0.4535792137100001
ACH-000485,-0.399006024092
ACH-000486,-0.662077730869
ACH-000487,-0.493263359169
ACH-000488,-0.351175905337
ACH-000490,-0.437255305365
ACH-000491,-0.300649106952
ACH-000495,-0.197179732112
ACH-000496,-0.32194453331399997
ACH-000499,-0.511092138145
ACH-000500,0.150215501741
ACH-000502,-0.558362355256
ACH-000503,-0.27016287595
ACH-000505,-0.420153578324
ACH-000507,-0.8125490746840001
ACH-000510,-0.806377051988
ACH-000511,-0.482702166639
ACH-000512,-0.198333158383
ACH-000516,-0.528223135242
ACH-000517,-0.451356821309
ACH-000518,-0.302109745318
ACH-000520,-0.32076432940099997
ACH-000521,-0.2616962929
ACH-000522,-0.422433672095
ACH-000524,-0.500264605721
ACH-000527,-0.565724227197
ACH-000528,-0.279529220023
ACH-000537,-0.9446503197280001
ACH-000541,-1.00338383545
ACH-000542,-0.350609902297
ACH-000544,-0.267616194094
ACH-000545,-0.31741628926
ACH-000547,-0.485117661669
ACH-000548,-0.510579821083
ACH-000549,-0.34583725749099997
ACH-000550,-0.289319155908
ACH-000552,-0.361619297688
ACH-000556,-0.540392417375
ACH-000557,-0.290060087455
ACH-000570,-0.255452481471
ACH-000571,-0.725164369824
ACH-000573,-0.340927410123
ACH-000576,-0.630139295777
ACH-000580,-0.355854967911
ACH-000584,-0.941292854895
ACH-000585,-0.545934582143
ACH-000588,-0.24965344843600001
ACH-000589,-0.290918386387
ACH-000591,-0.356132054248
ACH-000593,-0.406055282708
ACH-000600,-0.276702168307
ACH-000601,-0.43113003429499996
ACH-000604,-0.269666537162
ACH-000605,-0.417036923706
ACH-000606,-0.417107625129
ACH-000608,-0.42076922848000003
ACH-000614,-0.159582731527
ACH-000616,-0.515089231794
ACH-000618,-0.471844822554
ACH-000619,-0.21368708881200002
ACH-000620,-0.46911264750500004
ACH-000621,-0.648962968442
ACH-000622,-0.139736770239
ACH-000623,-0.512822138236
ACH-000624,-0.44130060513400005
ACH-000627,-0.728394135442
ACH-000630,-0.367465160039
ACH-000632,-0.497772012122
ACH-000633,-0.405858382695
ACH-000637,-0.41426955761999995
ACH-000638,-1.03588931727
ACH-000646,-0.622824519247
ACH-000647,-0.39703912528000007
ACH-000648,-0.433179341949
ACH-000649,-0.36578117998599996
ACH-000651,-0.511408676695
ACH-000652,0.0175756534757
ACH-000653,-0.550039229623
ACH-000657,-0.452407580047
ACH-000658,-0.589715847794
ACH-000661,-0.43856471502899996
ACH-000662,-0.715184751691
ACH-000663,-0.5845270536630001
ACH-000665,-0.297756094209
ACH-000671,-0.645693375688
ACH-000673,-0.40478380626000005
ACH-000676,-0.326126605749
ACH-000677,-0.515361509306
ACH-000681,-0.5465978039580001
ACH-000682,-0.405156660066
ACH-000683,-0.304612840025
ACH-000684,-0.14375904914
ACH-000688,-0.645495503982
ACH-000693,-0.431610730181
ACH-000694,-0.38171562538000003
ACH-000695,-0.36861362358099997
ACH-000696,-0.35834801940800004
ACH-000697,-0.256592034626
ACH-000699,-0.682997786044
ACH-000701,-0.534936111063
ACH-000706,-0.370958373953
ACH-000711,-0.362062081397
ACH-000713,-0.5386352802000001
ACH-000714,-0.0675929789498
ACH-000718,-0.469351861942
ACH-000720,-0.283412510145
ACH-000721,-0.451251714671
ACH-000724,-0.753655292704
ACH-000725,-0.5156430205870001
ACH-000732,-0.271142125452
ACH-000734,-0.556682925575
ACH-000735,-0.305978459594
ACH-000736,-1.0139824799700001
ACH-000738,-0.502352121269
ACH-000746,-0.693491989288
ACH-000747,-0.407425576377
ACH-000748,-0.526527945822
ACH-000753,-0.34675139920500003
ACH-000756,-0.388268695997
ACH-000757,-0.348910619499
ACH-000758,-0.656015957057
ACH-000760,-0.477373868979
ACH-000763,-0.32964134258600003
ACH-000764,-0.42144176971600006
ACH-000765,-0.516528133852
ACH-000766,-0.369919788243
ACH-000767,-0.445167412927
ACH-000768,-0.473697408756
ACH-000769,-0.115850509999
ACH-000770,-0.39354122022699994
ACH-000771,-0.559245169825
ACH-000773,-0.340624186418
ACH-000776,-0.47706350439499995
ACH-000777,-0.4339140901
ACH-000778,-0.459531987882
ACH-000781,-0.420438888367
ACH-000782,-0.163148154627
ACH-000783,-0.466447390013
ACH-000784,-0.394103312347
ACH-000785,-0.49351449008500003
ACH-000787,-0.42045287683
ACH-000788,-0.42447516795100004
ACH-000791,-0.357589145925
ACH-000792,-0.40233736690399996
ACH-000794,-0.232906508705
ACH-000796,-0.477167457161
ACH-000799,-0.41995944524800005
ACH-000800,-0.308410180885
ACH-000802,-0.37625411032
ACH-000804,-0.493004668389
ACH-000805,-0.605675535312
ACH-000809,-0.365153360235
ACH-000810,-0.20999073138
ACH-000811,-0.374965132564
ACH-000817,-0.33840430758199996
ACH-000819,-0.796511273966
ACH-000820,-0.47684606854500006
ACH-000821,-0.161323740107
ACH-000822,-0.6731983289069999
ACH-000823,-0.67767199085
ACH-000824,-0.9152405291529999
ACH-000827,-0.331265464287
ACH-000829,-0.317385854641
ACH-000831,-0.858124257701
ACH-000832,-0.23772304739999997
ACH-000833,-0.246337027091
ACH-000834,-0.244187698268
ACH-000835,-0.5401600024009999
ACH-000836,-0.265333763936
ACH-000837,-0.555928372176
ACH-000838,-0.367967371245
ACH-000839,-0.40406253848000007
ACH-000840,-0.6775793175849999
ACH-000841,-0.117332711924
ACH-000843,-0.630353085694
ACH-000846,-0.269654902451
ACH-000847,-0.507237593213
ACH-000848,-0.409754143081
ACH-000849,-0.295967206464
ACH-000851,-0.22697342437800003
ACH-000855,-0.806991067556
ACH-000856,-0.40530294676600004
ACH-000858,-0.325334773186
ACH-000859,-0.328932528722
ACH-000861,-0.709161151352
ACH-000862,-0.36516765929899997
ACH-000865,-0.40098487754600004
ACH-000866,-0.28204800906
ACH-000867,-0.36204736426
ACH-000869,-0.345811149051
ACH-000872,-0.591690401674
ACH-000873,-0.576021226648
ACH-000876,-0.467633691571
ACH-000878,-0.515702935769
ACH-000880,-0.576210292967
ACH-000881,-0.18928630438299998
ACH-000882,-0.489415905672
ACH-000884,-0.47994804461199997
ACH-000885,-0.47038795327699995
ACH-000887,-0.445161626333
ACH-000888,-0.35704816323700006
ACH-000889,-1.07978793876
ACH-000890,-0.536048321331
ACH-000896,-0.559630625811
ACH-000898,-0.615408860025
ACH-000900,-0.862478174849
ACH-000901,-0.509813033314
ACH-000905,-0.17565346333299997
ACH-000906,-0.625108725717
ACH-000907,-0.343393199313
ACH-000910,-1.14090542824
ACH-000911,-0.609768912924
ACH-000912,-0.47481616468000004
ACH-000913,-0.162969959712
ACH-000915,-0.530114022853
ACH-000916,-0.684646199155
ACH-000917,-0.48417496305200003
ACH-000921,-0.469864195867
ACH-000924,-0.524503361803
ACH-000926,-0.543634575564
ACH-000928,-0.30990269036999996
ACH-000929,-0.7592253794320001
ACH-000932,-0.33598359845700004
ACH-000935,-0.21824485176800001
ACH-000936,-0.724031658742
ACH-000937,-0.395373652041
ACH-000938,-0.404708452936
ACH-000939,-0.427877593822
ACH-000941,-0.6809704089120001
ACH-000943,-0.806874006629
ACH-000946,-0.474554393942
ACH-000947,-0.639123996296
ACH-000948,-0.6232666338180001
ACH-000950,-0.404690711219
ACH-000953,-0.394995329061
ACH-000957,-0.0796811982772
ACH-000958,-0.891280958205
ACH-000960,-0.300478830182
ACH-000963,-0.383749221993
ACH-000968,-0.253406454568
ACH-000969,-0.555440259436
ACH-000973,-0.295343685338
ACH-000974,-0.293388179987
ACH-000975,-0.27016832401
ACH-000976,-0.5735991904309999
ACH-000978,-0.714848109059
ACH-000980,-0.382254635956
ACH-000984,-0.503845903913
ACH-000986,-0.04120792662369999
ACH-000988,-0.575121004207
ACH-000993,-0.49264543816399997
ACH-000994,-0.684727557906
ACH-000996,-0.561645688931
ACH-001001,-0.456500462487
ACH-001020,-0.46931688497199997
ACH-001028,-0.447638384902
ACH-001031,-0.37648225848800004
ACH-001038,-0.493704801172
ACH-001048,-0.31951763293
ACH-001050,-0.48374360606899997
ACH-001053,-0.20933914111299998
ACH-001054,-0.0484392040441
ACH-001061,-0.340088938231
ACH-001067,-0.285110578763
ACH-001075,-0.347487440036
ACH-001096,-0.153224403249
ACH-001128,-0.586496895342
ACH-001134,-0.25462720464099997
ACH-001151,-0.42321490269400003
ACH-001163,-0.544009133853
ACH-001164,-0.07960842479210001
ACH-001173,-0.5608536059
ACH-001183,-0.37283243069399996
ACH-001184,-0.268125440878
ACH-001190,-0.684064389999
ACH-001192,-0.118869823584
ACH-001193,-0.24699211758099998
ACH-001196,-0.287361481944
ACH-001197,-0.658879713434
ACH-001205,-0.23991113534000003
ACH-001211,-0.523855602359
ACH-001212,-0.46519872782
ACH-001228,-0.476473924727
ACH-001232,-0.661757233386
ACH-001239,-0.17259325391600003
ACH-001274,-0.40123035946400004
ACH-001275,-0.371749481958
ACH-001277,-0.74064363421
ACH-001278,-0.584753148913
ACH-001280,-0.38706691506499996
ACH-001283,-0.614217282682
ACH-001289,-0.44805225349399996
ACH-001295,-0.37161586183300005
ACH-001300,-0.22911787798799998
ACH-001301,-0.542915465542
ACH-001302,-0.23023335516
ACH-001303,-0.11689608136
ACH-001306,-0.388543623099
ACH-001318,-0.171158346514
ACH-001322,-0.471044778835
ACH-001328,-0.424828412202
ACH-001332,-0.44452729173600003
ACH-001333,-0.32887395680500003
ACH-001336,-0.41123045513800005
ACH-001340,-0.37225522209
ACH-001346,-0.189491987621
ACH-001353,-0.40162711183
ACH-001354,-0.49468578639300004
ACH-001367,-0.335930360922
ACH-001368,-0.289731827262
ACH-001374,-0.265849484122
ACH-001375,-0.282268166272
ACH-001377,-0.32707483578499996
ACH-001380,-0.473750976407
ACH-001391,-0.428748642505
ACH-001407,-0.713301742213
ACH-001408,-0.419187747197
ACH-001413,-0.686190943708
ACH-001430,-0.24384564289900001
ACH-001431,-0.268867338271
ACH-001450,-0.494090304607
ACH-001496,-0.462021053012
ACH-001500,-0.589690192545
ACH-001521,-0.567894276159
ACH-001523,-0.277776714274
ACH-001532,-0.289030764968
ACH-001536,-0.5018771880699999
ACH-001550,-0.45816862546000003
ACH-001552,-0.5665064145359999
ACH-001554,-0.329393739109
ACH-001645,-0.611812727694
ACH-001654,-0.309503639313
ACH-001715,-0.177290197257
ACH-001735,-0.378115961862
ACH-001736,-0.8599176094869999
ACH-001737,-1.04280584901
ACH-001740,-0.32615752863499997
ACH-001745,-0.329560501451
ACH-001750,-0.542825714848
ACH-001765,-0.336218570173
ACH-001956,-0.401877580617
ACH-001957,-0.326011117403
