,GSC2 (2928)
ACH-000887,-0.481448909943
ACH-000888,-0.00621846787471
ACH-000889,-0.223268141096
ACH-000890,-0.305130727475
ACH-000896,-0.38187742365500005
ACH-000898,-0.298033528478
ACH-000900,-0.264349093134
ACH-000901,-0.518568106599
ACH-000905,-0.20992115166499997
ACH-000906,-0.31157704081500004
ACH-000907,-0.292073399104
ACH-000910,-0.156580369381
ACH-000911,-0.369288060939
ACH-000912,-0.274894106062
ACH-000913,-0.321544534358
ACH-000915,-0.26709797548
ACH-000916,0.005139617603640001
ACH-000917,-0.222878575235
ACH-000921,-0.36693546435999996
ACH-000924,-0.196130817213
ACH-000926,-0.208381974333
ACH-000928,-0.531576896327
ACH-000929,-0.180202359334
ACH-000932,-0.243595121904
ACH-000935,-0.249293647206
ACH-000936,-0.300295312804
ACH-000937,-0.288020502522
ACH-000938,-0.210497552841
ACH-000939,-0.19397484057199998
ACH-000941,-0.359159035205
ACH-000943,-0.127574393168
ACH-000946,-0.41393287284900004
ACH-000947,-0.11460040371500001
ACH-000948,-0.135232092872
ACH-000950,-0.12446752249700001
ACH-000953,-0.479018130919
ACH-000957,-0.31328891645999996
ACH-000958,-0.25192973223799997
ACH-000960,-0.37002844440800003
ACH-000963,-0.22271037136100003
ACH-000968,-0.00016603091599300002
ACH-000969,-0.271387496165
ACH-000973,-0.131653644521
ACH-000974,-0.33159805310199997
ACH-000975,-0.20527447881299998
ACH-000976,-0.263090213241
ACH-000978,0.194069754313
ACH-000980,-0.310216325438
ACH-000984,-0.197993536805
ACH-000986,-0.323037703409
ACH-000988,-0.246092413088
ACH-000993,-0.31760010940600003
ACH-000994,-0.0749382789319
ACH-000996,-0.47821633345799996
ACH-001001,-0.347842899052
ACH-001020,-0.331143776642
ACH-001028,-0.274959853952
ACH-001031,-0.282753381948
ACH-001038,-0.29900954574
ACH-001048,-0.340527810652
ACH-001050,-0.100120387041
ACH-001053,-0.148994078163
ACH-001054,-0.0714276278747
ACH-001061,-0.110946953928
ACH-001067,-0.35788576812600004
ACH-001075,-0.221871767912
ACH-001096,-0.10027985451600001
ACH-001128,-0.254031216399
ACH-001134,-0.27588414086699997
ACH-001151,-0.329370965156
ACH-001163,-0.186444550253
ACH-001164,0.0650282508696
ACH-001173,-0.139491442685
ACH-001183,-0.565300886323
ACH-001184,-0.0975385390143
ACH-001190,-0.8313105946179999
ACH-001192,-0.501648387493
ACH-001193,-0.192051252538
ACH-001196,-0.34120768768200005
ACH-001197,-0.411546606587
ACH-001205,-0.059688996599599996
ACH-001211,-0.383059318082
ACH-001212,-0.37983787848300005
ACH-001228,-0.136718436007
ACH-001232,-0.133978587433
ACH-001239,-0.195494914789
ACH-001274,-0.38602910723800005
ACH-001275,-0.253359695918
ACH-001277,-0.36854440916599995
ACH-001278,-0.17389454998
ACH-001280,-0.227240625207
ACH-001283,-0.0696781283688
ACH-001289,-0.0553661711145
ACH-001295,-0.328205611748
ACH-001300,-0.454114435352
ACH-001301,-0.110217933372
ACH-001302,-0.7362984450360001
ACH-001303,-0.346136291973
ACH-001306,-0.36425271481399996
ACH-001318,-0.37341179709100003
ACH-001322,-0.382791654677
ACH-001328,-0.131447602483
ACH-001332,-0.595532988459
ACH-001333,-0.314186679851
ACH-001336,-0.421330936055
ACH-001340,-0.315406780363
ACH-001346,-0.38301719561399994
ACH-001353,-0.340269045748
ACH-001354,0.151276237712
ACH-001367,-0.45653089733400004
ACH-001368,-0.10497114194700001
ACH-001374,-0.22475373590999997
ACH-001375,-0.138854465361
ACH-001377,-0.23165286342099997
ACH-001380,-0.0734004229489
ACH-001391,-0.115184080173
ACH-001407,-0.256217425307
ACH-001408,-0.334696282952
ACH-001413,-0.278927701668
ACH-001430,-0.121669619045
ACH-001431,-0.25543138119000003
ACH-001450,-0.07154955178280001
ACH-001496,-0.159109764474
ACH-001500,-0.011158697597
ACH-001521,-0.371435658538
ACH-001523,-0.10945303366699999
ACH-001532,-0.480386822734
ACH-001536,0.0561548356076
ACH-001550,-0.26472632790600004
ACH-001552,-0.0520564205227
ACH-001554,-0.256763736838
ACH-001645,-0.16101477979
ACH-001654,-0.230593793051
ACH-001715,-0.362154138046
ACH-001735,-0.243936009747
ACH-001736,-0.211825495541
ACH-001737,-0.295466120997
ACH-001740,-0.168522953882
ACH-001745,-0.260095426906
ACH-001750,-0.145039250743
ACH-001765,-0.270492364947
ACH-001956,-0.218264224269
ACH-001957,-0.21602400042300002
