,CHMP4C (92421)
ACH-000272,-0.18863194545
ACH-000273,-0.08559135771
ACH-000274,-0.238589401691
ACH-000277,-1.17213059025
ACH-000278,-0.154294887888
ACH-000279,-0.20631890542
ACH-000280,-0.203915123504
ACH-000281,-0.0718948709554
ACH-000288,-0.0224387600032
ACH-000291,-0.0975041642448
ACH-000293,-0.0255036980119
ACH-000294,-0.255024203905
ACH-000295,0.133045631955
ACH-000296,-0.173838202459
ACH-000302,-0.065273375695
ACH-000304,-0.27498614227699997
ACH-000307,-0.0604897620679
ACH-000308,0.017789107893499998
ACH-000310,-0.08337456372430001
ACH-000311,-0.25133308961899997
ACH-000312,-0.245807958663
ACH-000315,0.144982804988
ACH-000316,-0.217211649054
ACH-000317,-0.086812423166
ACH-000318,-0.032376797496599996
ACH-000319,-0.144099558905
ACH-000320,-0.141024613948
ACH-000322,-0.12008483693399999
ACH-000323,-0.208722655215
ACH-000324,-0.137952663895
ACH-000329,-0.0534182936811
ACH-000330,-0.00896864256781
ACH-000331,-0.15729540757000002
ACH-000332,-0.0464150929871
ACH-000334,-0.38958059420100005
ACH-000335,0.110120577654
ACH-000336,-0.102345671865
ACH-000337,-0.0686670564769
ACH-000339,-0.195869122533
ACH-000341,-0.262256839054
ACH-000348,-0.197614993065
ACH-000350,0.0821984530297
ACH-000352,-0.0797535993311
ACH-000356,0.197779500702
ACH-000361,-0.145341069716
ACH-000362,-0.261577089821
ACH-000363,0.094976159963
ACH-000364,-0.251101711298
ACH-000365,-0.156836686836
ACH-000366,0.009955022276430001
ACH-000368,-0.0817267528179
ACH-000374,0.178181044467
ACH-000375,0.00934090826811
ACH-000376,-0.0810247509449
ACH-000381,0.0747225160871
ACH-000383,-0.0682006731964
ACH-000387,-0.261131123878
ACH-000389,-0.13049196937899998
ACH-000390,-0.058281913308800004
ACH-000393,-0.13200678067500002
ACH-000395,0.09273732001430002
ACH-000397,0.0315855896945
ACH-000401,-0.094301902288
ACH-000402,-0.24155511520700002
ACH-000403,-0.12275151678
ACH-000404,0.13144217293299998
ACH-000406,-0.0924543231116
ACH-000407,-0.038783159092300006
ACH-000408,0.0007136594992989999
ACH-000410,-0.12264718033
ACH-000411,-0.18425759874699998
ACH-000414,-0.31357703732700004
ACH-000415,-0.0182852138845
ACH-000416,-0.201825249547
ACH-000420,-0.0104791816035
ACH-000421,-0.00935325612612
ACH-000424,-0.255069817238
ACH-000425,-0.160314308194
ACH-000426,0.000711527941705
ACH-000427,-0.0756223172068
ACH-000433,-0.0174941043792
ACH-000436,-0.416478699129
ACH-000444,-0.257492692471
ACH-000445,-0.078340710638
ACH-000448,-0.16327642343
ACH-000450,0.136793059843
ACH-000452,-0.03629808706280001
ACH-000454,0.120133328301
ACH-000458,-0.132421156516
ACH-000459,0.0772843250515
ACH-000460,-0.026751732415299996
ACH-000461,-0.121687870177
ACH-000463,-0.149650270397
ACH-000464,-0.0568795101789
ACH-000466,-0.0448943709124
ACH-000467,-0.228603390359
ACH-000468,-0.052891516330000006
ACH-000469,-0.161002839932
ACH-000470,-0.122575423507
ACH-000471,-0.160231548117
ACH-000472,-0.19124611637699998
ACH-000473,0.0225793322167
ACH-000475,-0.019898790976
ACH-000476,-0.10079713293400001
ACH-000477,-0.105641979882
ACH-000480,-0.17522115584399997
ACH-000481,-0.211396384767
ACH-000483,-0.103266758387
ACH-000484,-0.261948530658
ACH-000485,-0.013781163689600001
ACH-000486,-0.171753675407
ACH-000487,-0.109535771999
ACH-000488,0.00149741423793
ACH-000490,-0.137047435972
ACH-000491,-0.118304149576
ACH-000495,-0.337150373766
ACH-000496,-0.102133373342
ACH-000499,-0.044374614562
ACH-000500,-0.282696531096
ACH-000502,-0.103466634185
ACH-000503,0.018973661885099996
ACH-000505,-0.217524512416
ACH-000507,-0.105583755913
ACH-000510,-0.039530728130600004
ACH-000511,-0.10735384575
ACH-000512,-0.25436652814
ACH-000516,-0.197061477066
ACH-000517,0.038531257354599995
ACH-000518,-0.0916220789987
ACH-000520,-0.20798743020799998
ACH-000521,0.0212079541761
ACH-000522,-0.18367027593
ACH-000524,-0.0792755539865
ACH-000527,0.030951253151700005
ACH-000528,-0.0632142887803
ACH-000537,-0.09025040164090001
ACH-000541,-0.0772486568667
ACH-000542,-0.32838582041299996
ACH-000544,-0.0463664859172
ACH-000545,-0.164365557638
ACH-000547,-0.10315168577
ACH-000548,-0.20458232101799997
ACH-000549,-0.019362967296
ACH-000550,-0.185454548464
ACH-000552,-0.206405642335
ACH-000556,-0.136770999975
ACH-000557,-0.39981221224299995
ACH-000570,-0.151663802878
ACH-000571,-0.049146966306300006
ACH-000573,-0.0811006386861
ACH-000576,-0.0654999488246
ACH-000580,-0.337617135905
ACH-000584,0.0009367168283750001
ACH-000585,-0.0297935205528
ACH-000588,-0.129651418416
ACH-000589,-0.059765261400699994
ACH-000591,0.00021065824349800002
ACH-000593,0.038282423598099996
ACH-000600,-0.119781560161
ACH-000601,-0.114696236759
ACH-000604,-0.019176033660799997
ACH-000605,0.0214468401413
ACH-000606,-0.049852902178300004
ACH-000608,-0.099172145046
ACH-000614,-0.21875724435899999
ACH-000616,-0.257576884921
ACH-000618,-0.0674346093399
ACH-000619,-0.28018489512600003
ACH-000620,-0.0144375700474
ACH-000621,-0.18979175267700002
ACH-000622,-0.207155462301
ACH-000623,0.07680391888669999
ACH-000624,-0.0334839729074
ACH-000627,-0.060659740430600004
ACH-000630,-0.0015959822151199999
ACH-000632,-0.15115064599199998
ACH-000633,-0.0680696826125
ACH-000637,0.053359730236099995
ACH-000638,-0.0617474852107
ACH-000646,-0.00462670542386
ACH-000647,-0.147357496532
ACH-000648,-0.293232571945
ACH-000649,-0.157491573296
ACH-000651,-0.0250425808323
ACH-000652,-0.190225653174
ACH-000653,-0.042505998791
ACH-000657,-0.0531918597555
ACH-000658,-0.17107560505199998
ACH-000661,-0.101721936939
ACH-000662,-0.013481348244
ACH-000663,-0.17564328125599998
ACH-000665,-0.15513994905099998
ACH-000671,-0.07250261793110001
ACH-000673,-0.113397459333
ACH-000676,-0.208598856514
ACH-000677,-0.08104341771080001
ACH-000681,-0.23736385584699998
ACH-000682,-0.153977831338
ACH-000683,0.015884478969100002
ACH-000684,-0.265382557276
ACH-000688,-0.0356039136681
ACH-000693,-0.061742591230600004
ACH-000694,-0.0916020113878
ACH-000695,-0.126508403471
ACH-000696,-0.0232523251683
ACH-000697,-0.155701244791
ACH-000699,-0.126224419473
ACH-000701,-0.262475510355
ACH-000706,-0.132723731072
ACH-000711,-0.0374279050093
ACH-000713,-0.16586097881200002
ACH-000714,0.058429072847199996
ACH-000718,-0.127281060744
ACH-000720,-0.0977053672855
ACH-000721,-0.24829907633099998
ACH-000724,-0.21578517454399998
ACH-000725,-0.167793599052
ACH-000732,0.008688496805649999
ACH-000734,-0.054296455660499995
ACH-000735,-0.0742440135234
ACH-000736,0.0148613010543
ACH-000738,-0.00567209154679
ACH-000746,0.0460046934394
ACH-000747,-0.0863410609441
ACH-000748,0.045436041477499994
ACH-000753,-0.118906998958
ACH-000756,-0.05942188341059999
ACH-000757,-0.243769768464
ACH-000758,0.026552712615099998
ACH-000760,-0.106416103433
ACH-000763,-0.306649335179
ACH-000764,0.08067935380749999
ACH-000765,-0.193663093633
ACH-000766,-0.238717947886
ACH-000767,-0.285517041914
ACH-000768,-0.0703448539542
ACH-000769,-0.138280796767
ACH-000770,-0.0142139584356
ACH-000771,-0.0735013937046
ACH-000773,-0.124854502479
ACH-000776,-0.140815896768
ACH-000777,-0.0486717113114
ACH-000778,-0.083062084943
ACH-000781,-0.104864478506
ACH-000782,-0.07418739910960001
ACH-000783,-0.137914802241
ACH-000784,-0.14194437791300002
ACH-000785,0.06948977439660001
ACH-000787,0.0404112581297
ACH-000788,-0.0038922375703199998
ACH-000791,-0.22556623290800001
ACH-000792,-0.161933547471
ACH-000794,0.00563640751684
ACH-000796,-0.137669834513
ACH-000799,-0.0775789990462
ACH-000800,0.00528140028188
ACH-000802,-0.055495738002699996
ACH-000804,-0.130378950421
ACH-000805,0.00038248547711800006
ACH-000809,-0.0702624413028
ACH-000810,-0.19632325785100002
ACH-000811,-0.28710487660100004
ACH-000817,0.0972740364642
ACH-000819,-0.0893040544959
ACH-000820,-0.036986195772099995
ACH-000821,0.00579851964442
ACH-000822,-0.22187877047200003
ACH-000823,-0.119476010318
ACH-000824,-0.222123242
ACH-000827,-0.14186871662699999
ACH-000829,-0.138358169217
ACH-000831,-0.202952487791
ACH-000832,-0.00166334991324
ACH-000833,0.04346394449799999
ACH-000834,-0.252902953589
ACH-000835,-0.0791715039476
ACH-000836,-0.187291866257
ACH-000837,-0.08906989002250001
ACH-000838,-0.101310143563
ACH-000839,-0.08991258044330001
ACH-000840,-0.0142739683653
ACH-000841,-0.142431837346
ACH-000843,0.12440961751700001
ACH-000846,-0.15812833067600002
ACH-000847,-0.222580261052
ACH-000848,-0.0695472653127
ACH-000849,-0.143877491414
ACH-000851,-0.208619370947
ACH-000855,-0.11563569607999999
ACH-000856,-0.0641551313186
ACH-000858,-0.165334137405
ACH-000859,-0.0506101616737
ACH-000861,-0.10926843779100001
ACH-000862,-0.12316366357000001
ACH-000865,-0.13941833938200002
ACH-000866,-0.161850962229
ACH-000867,-0.144436157137
ACH-000869,0.0580082012507
ACH-000872,-0.163873226695
ACH-000873,-0.144374510667
ACH-000876,-0.207486683672
ACH-000878,-0.0479163992486
ACH-000880,-0.154617424916
ACH-000881,0.00941424606894
ACH-000882,-0.117040204092
ACH-000884,-0.10557215120999999
ACH-000885,-0.12789657727700002
ACH-000887,-0.08168807103789999
ACH-000888,-0.033078479840700004
ACH-000889,0.0396075082418
ACH-000890,-0.228613792735
ACH-000896,-0.040151210959099994
ACH-000898,0.0662688840352
ACH-000900,0.0772052012011
ACH-000901,-0.059384371439199994
ACH-000905,-0.0458699135519
ACH-000906,-0.129191305986
ACH-000907,-0.151846689431
ACH-000910,-0.08906751144410001
ACH-000911,-0.128294295122
ACH-000912,-0.119589945979
ACH-000913,-0.16266244052200002
ACH-000915,-0.24476525993700002
ACH-000916,-0.129114880102
ACH-000917,0.0790478393073
ACH-000921,-0.229115588182
ACH-000924,-0.0844449624722
ACH-000926,-0.0619090559404
ACH-000928,-0.165914745637
ACH-000929,-0.0210578091503
ACH-000932,-0.269684095289
ACH-000935,-0.0622031951036
ACH-000936,-0.04566940422619999
ACH-000937,-0.20095422114999997
ACH-000938,-0.232821050627
ACH-000939,-0.0434059928718
ACH-000941,-0.219225531583
ACH-000943,-0.141185011
ACH-000946,-0.289594450721
ACH-000947,0.0405092477879
ACH-000948,-0.13629219227800002
ACH-000950,-0.29826662484600003
ACH-000953,-0.212954832799
ACH-000957,0.029297575557499997
ACH-000958,-0.263559174384
ACH-000960,-0.0761757051908
ACH-000963,-0.202095501824
ACH-000968,-0.106662106657
ACH-000969,-0.236179913112
ACH-000973,-0.0870334832047
ACH-000974,-0.146808346078
ACH-000975,-0.191152157437
ACH-000976,0.0777332743241
ACH-000978,-0.209736851742
ACH-000980,-0.0628621044178
ACH-000984,-0.07941963710819999
ACH-000986,-0.16222469805099998
ACH-000988,-0.302450862529
ACH-000993,-0.112549405191
ACH-000994,-0.0237913451291
ACH-000996,-0.0996200132367
ACH-001001,-0.141632357343
ACH-001020,-0.17242288879
ACH-001028,-0.0613020543267
ACH-001031,-0.057785395386699995
ACH-001038,-0.0750235145621
ACH-001048,-0.0662547537985
ACH-001050,-0.0591081737698
ACH-001053,-0.12894874292300001
ACH-001054,-0.036607089509400004
ACH-001061,-0.0657828201649
ACH-001067,-0.32498951707199997
ACH-001075,-0.257537252868
ACH-001096,-0.040243511045699995
ACH-001128,-0.23932026957400002
ACH-001134,-0.185875333735
ACH-001151,-0.21348463678
ACH-001163,-0.16995096287500003
ACH-001164,-0.0861532224161
ACH-001173,-0.00726370225552
ACH-001183,-0.11468113104599999
ACH-001184,-0.12464457656899999
ACH-001190,-0.0412661439693
ACH-001192,-0.146943767956
ACH-001193,0.253604171186
ACH-001196,-0.0642691741355
ACH-001197,-0.131697510186
ACH-001205,-0.309082838462
ACH-001211,-0.0508050692473
ACH-001212,-0.09684332342669999
ACH-001228,-0.0747770752987
ACH-001232,-0.162322264405
ACH-001239,-0.019782308789500002
ACH-001274,-0.079180572275
ACH-001275,-0.15101999115700002
ACH-001277,-0.17909869474399998
ACH-001278,0.0344543515363
ACH-001280,-0.21685440188000002
ACH-001283,-0.044671779993
ACH-001289,-0.110038113507
ACH-001295,-0.10643627741900001
ACH-001300,-0.031077747105
ACH-001301,-0.0239838797393
ACH-001302,-0.25606229094599997
ACH-001303,-0.175179952121
ACH-001306,0.00811704276156
ACH-001318,-0.168047493134
ACH-001322,-0.0848796442124
ACH-001328,0.184725530681
ACH-001332,-0.137357109978
ACH-001333,-0.0278379527336
ACH-001336,0.018174363568400003
ACH-001340,-0.0026662637391999997
ACH-001346,-0.0591200175394
ACH-001353,-0.0282508026565
ACH-001354,0.0383344240578
ACH-001367,-0.0655920731053
ACH-001368,-0.173087057073
ACH-001374,0.15308621207599998
ACH-001375,-0.0904538746637
ACH-001377,-0.0716720632553
ACH-001380,-0.0913285620984
ACH-001391,0.08644314381519999
ACH-001407,-0.0537137331863
ACH-001408,-0.14200173950099998
ACH-001413,-0.188708335912
ACH-001430,0.167304535745
ACH-001431,0.0669791937813
ACH-001450,-0.223226102753
ACH-001496,-0.0444482820633
ACH-001500,-0.050465534439500005
ACH-001521,0.1214409452
ACH-001523,0.0142601131598
ACH-001532,-0.191679159842
ACH-001536,0.012860281403000001
ACH-001550,-0.16377591174
ACH-001552,-0.162882189412
ACH-001554,-0.0554027660707
ACH-001645,-0.20174550999899998
ACH-001654,-0.0390566667958
ACH-001715,-0.242313158417
ACH-001735,-0.112792416137
ACH-001736,-0.113449078271
ACH-001737,0.193616898064
ACH-001740,-0.00562019730989
ACH-001745,-0.0363278251119
ACH-001750,-0.164295569287
ACH-001765,-0.011322072896
ACH-001956,-0.18026808088399998
ACH-001957,-0.0459352125318
