,NPIPB6 (728741)
ACH-000272,-0.421618348446
ACH-000273,-0.454818653172
ACH-000274,-0.596763255962
ACH-000277,-0.0031485712908899998
ACH-000278,-0.47662092190600003
ACH-000279,-0.519579946669
ACH-000280,-0.751305978853
ACH-000281,-0.20206351741099998
ACH-000288,-0.5674062238090001
ACH-000291,-0.39465450071900005
ACH-000293,-0.36086615775700004
ACH-000294,-0.677458720819
ACH-000295,-0.407905145169
ACH-000296,-0.472525122943
ACH-000302,-0.42820579236699996
ACH-000304,-0.219958211613
ACH-000307,-0.473987624342
ACH-000308,-0.517612874892
ACH-000310,-0.7877286847030001
ACH-000311,-0.49226406328
ACH-000312,-0.58675467768
ACH-000315,-0.167505546687
ACH-000316,-0.23211386824000002
ACH-000317,-0.406875955695
ACH-000318,-0.527997226555
ACH-000319,-0.5201812984390001
ACH-000320,-0.463608560744
ACH-000322,0.0167280692689
ACH-000323,-0.52378499548
ACH-000324,-0.687655217765
ACH-000329,-0.667456637805
ACH-000330,-0.37665195440300003
ACH-000331,-0.295576238652
ACH-000332,-0.612245923548
ACH-000334,-1.18388841011
ACH-000335,-0.385871712948
ACH-000336,-0.23394637269299998
ACH-000337,-0.238193768024
ACH-000339,-0.362538877365
ACH-000341,-0.297631694685
ACH-000348,-0.430986090067
ACH-000350,-0.543985500501
ACH-000352,-0.314924140917
ACH-000356,-0.525659256244
ACH-000361,-0.650709951672
ACH-000362,-0.617226164133
ACH-000363,-0.33525368379799997
ACH-000364,-0.23580944374
ACH-000365,-0.595144686729
ACH-000366,-0.461286153545
ACH-000368,-0.38333617817500004
ACH-000374,-0.39631167876999995
ACH-000375,-0.396134640522
ACH-000376,-0.164702498679
ACH-000381,-0.10790546886499999
ACH-000383,-0.343116177892
ACH-000387,-0.609078036238
ACH-000389,-0.30836681948100003
ACH-000390,-0.416882542184
ACH-000393,-0.235884955025
ACH-000395,-0.319659286885
ACH-000397,-0.514693805942
ACH-000401,-0.578820591303
ACH-000402,-0.252006185796
ACH-000403,-0.5831147407949999
ACH-000404,-0.353877652667
ACH-000406,-0.7110987010459999
ACH-000407,-0.33029207322799997
ACH-000408,-0.308061694416
ACH-000410,-0.386551462475
ACH-000411,-0.531678543686
ACH-000414,-0.767132849314
ACH-000415,-0.417567004964
ACH-000416,-0.38294993533699995
ACH-000420,-0.45967244233300003
ACH-000421,-0.507831170993
ACH-000424,-0.429295285637
ACH-000425,-0.47422144329800003
ACH-000426,-0.84100323406
ACH-000427,-0.547402151578
ACH-000433,-0.256879669568
ACH-000436,-0.414448118082
ACH-000444,-0.34043253156900005
ACH-000445,-0.602740588613
ACH-000448,-0.27098019049100003
ACH-000450,-0.570265754283
ACH-000452,-0.44772687232600006
ACH-000454,-0.295030324831
ACH-000458,-0.432869639827
ACH-000459,-0.793930555668
ACH-000460,-0.46103819993199996
ACH-000461,-0.536454970992
ACH-000463,-0.44145937693099996
ACH-000464,-0.18194619897599998
ACH-000466,-0.5517110322559999
ACH-000467,-0.48786843143200004
ACH-000468,-0.667833721077
ACH-000469,-0.217993657336
ACH-000470,-0.0515311568659
ACH-000471,-0.449578045171
ACH-000472,-0.45454489085
ACH-000473,-0.242723480597
ACH-000475,-0.5837769126519999
ACH-000476,-0.264085929725
ACH-000477,-0.578692291122
ACH-000480,-0.41640033439499996
ACH-000481,-0.427598196007
ACH-000483,-0.7311312868979999
ACH-000484,-0.015915949441500002
ACH-000485,-0.189724556567
ACH-000486,-0.548361286427
ACH-000487,-0.271913881868
ACH-000488,-0.42525328322899997
ACH-000490,-0.558137571204
ACH-000491,-0.36450799754
ACH-000495,-0.589545484911
ACH-000496,-0.579909288942
ACH-000499,-0.6744733326989999
ACH-000500,-0.35250638537
ACH-000502,-0.620509864911
ACH-000503,-0.39364430118199994
ACH-000505,-0.719912746554
ACH-000507,-0.445738760713
ACH-000510,-0.895816916504
ACH-000511,-0.318936549019
ACH-000512,-0.360126488604
ACH-000516,-0.5850582474580001
ACH-000517,-0.315367901824
ACH-000518,-0.8635941384370001
ACH-000520,-0.249740014217
ACH-000521,-0.44921127303099995
ACH-000522,-0.52349101935
ACH-000524,-0.0842472543429
ACH-000527,-0.324202129381
ACH-000528,-0.334782127351
ACH-000537,-0.499156275616
ACH-000541,-0.667216587628
ACH-000542,-0.406596124769
ACH-000544,-0.09611887278039999
ACH-000545,-0.669097337233
ACH-000547,-0.18998849893199998
ACH-000548,-0.384720873653
ACH-000549,-0.202025785693
ACH-000550,-0.140542359594
ACH-000552,-0.44135018619599997
ACH-000556,-0.6884218912219999
ACH-000557,-0.909664721377
ACH-000570,-0.00505844769924
ACH-000571,-0.404053570277
ACH-000573,-0.37992963235
ACH-000576,-0.531105656185
ACH-000580,-0.414936617631
ACH-000584,-0.315757520744
ACH-000585,-0.459465247473
ACH-000588,-0.574676871602
ACH-000589,-0.53019778065
ACH-000591,-0.540344655881
ACH-000593,-0.23005868188200002
ACH-000600,-0.18364446431499998
ACH-000601,-0.435949238187
ACH-000604,-0.580121435656
ACH-000605,-0.6550374297730001
ACH-000606,-0.32845234223
ACH-000608,-0.17187156989900002
ACH-000614,-0.225214802339
ACH-000616,-0.357999002262
ACH-000618,-0.34637687330899997
ACH-000619,-0.516838314483
ACH-000620,-0.483977654746
ACH-000621,-0.626435163593
ACH-000622,-0.39118232607500003
ACH-000623,-0.326699073081
ACH-000624,-0.568232494786
ACH-000627,0.30296276820900003
ACH-000630,-0.541569895035
ACH-000632,-0.44959818578500005
ACH-000633,-0.37756305637299997
ACH-000637,-0.522244022582
ACH-000638,-0.551163518643
ACH-000646,-0.245318317284
ACH-000647,-0.335685282336
ACH-000648,-0.640912765278
ACH-000649,-0.5965703789019999
ACH-000651,-0.594924091475
ACH-000652,-0.651864064165
ACH-000653,-0.785123895663
ACH-000657,-0.6987055998989999
ACH-000658,-0.70638139705
ACH-000661,-0.602958225897
ACH-000662,-0.167459033188
ACH-000663,-0.418178095274
ACH-000665,-0.37350965111
ACH-000671,-0.687897517443
ACH-000673,-0.46869104206699996
ACH-000676,-0.506262055651
ACH-000677,-0.501000335465
ACH-000681,-0.553452018741
ACH-000682,-0.45181287359300004
ACH-000683,-0.31966900449
ACH-000684,-0.573493127591
ACH-000688,-0.352237528645
ACH-000693,-0.264899903807
ACH-000694,-0.162979506104
ACH-000695,-0.432320857743
ACH-000696,-0.5141162081449999
ACH-000697,-0.32157265255999995
ACH-000699,-0.470652670501
ACH-000701,-0.475738363007
ACH-000706,-0.348108144467
ACH-000711,-0.398441626925
ACH-000713,-0.471724097625
ACH-000714,-0.5092778956390001
ACH-000718,-0.330687203586
ACH-000720,-0.33896637568800003
ACH-000721,-0.46488092307499995
ACH-000724,-1.10840904374
ACH-000725,-0.669134811972
ACH-000732,-0.578279677077
ACH-000734,-0.38500679453000003
ACH-000735,-0.19966414314
ACH-000736,-0.314713903755
ACH-000738,-0.390480638285
ACH-000746,-0.8227773027449999
ACH-000747,-0.223433045858
ACH-000748,-0.410810601535
ACH-000753,-0.82809000565
ACH-000756,-0.520125145685
ACH-000757,-0.42119559138400003
ACH-000758,-0.366357117667
ACH-000760,-0.28194629965100004
ACH-000763,-0.8877894704479999
ACH-000764,-0.126841444084
ACH-000765,-0.473515659916
ACH-000766,-0.455441672733
ACH-000767,-0.346125428239
ACH-000768,-0.499474512021
ACH-000769,-0.18037998014400003
ACH-000770,-0.664270824557
ACH-000771,-0.39623733550499995
ACH-000773,-0.556392959371
ACH-000776,-0.39676182924599995
ACH-000777,-0.149627079177
ACH-000778,-1.29155543255
ACH-000781,-0.227958608767
ACH-000782,-0.390862471979
ACH-000783,-0.36872294262599997
ACH-000784,-0.813987348667
ACH-000785,-0.594448106507
ACH-000787,-0.29376018385
ACH-000788,-0.58209387138
ACH-000791,-0.6304454017610001
ACH-000792,-0.5680075028930001
ACH-000794,-0.5386773585970001
ACH-000796,-0.23641939821999997
ACH-000799,-0.191002596041
ACH-000800,-0.00192239413723
ACH-000802,-0.611669737218
ACH-000804,-0.35779025371600004
ACH-000805,-0.23751808926600002
ACH-000809,-0.321624822899
ACH-000810,-0.59033879122
ACH-000811,-0.235242876303
ACH-000817,-0.428322730166
ACH-000819,-0.521609376046
ACH-000820,-0.100697862223
ACH-000821,-0.6315986223560001
ACH-000822,-0.0934685707683
ACH-000823,-0.303814797119
ACH-000824,-0.440694084957
ACH-000827,-0.42225081145900006
ACH-000829,-0.6834353930679999
ACH-000831,-0.39712455811700004
ACH-000832,-0.421548342645
ACH-000833,-0.0295732204895
ACH-000834,-0.71263589378
ACH-000835,-0.589540292233
ACH-000836,-0.6987743700110001
ACH-000837,-0.345210376061
ACH-000838,-0.648964216518
ACH-000839,-0.46958386673
ACH-000840,-0.674252367377
ACH-000841,-0.7879254492030001
ACH-000843,-0.258412372586
ACH-000846,-0.147737116057
ACH-000847,-0.165166899853
ACH-000848,-0.127782358661
ACH-000849,-0.35124905628200004
ACH-000851,-0.5053880989639999
ACH-000855,-0.206926469285
ACH-000856,-0.539090959148
ACH-000858,-0.188031491904
ACH-000859,-0.189497708817
ACH-000861,-0.66724721305
ACH-000862,-0.278306732893
ACH-000865,-0.375100257455
ACH-000866,-0.55766602076
ACH-000867,-0.524535220468
ACH-000869,-0.370458470775
ACH-000872,-0.35572198932800003
ACH-000873,-0.18563731118500001
ACH-000876,-0.30343772666499996
ACH-000878,-0.384528683584
ACH-000880,-0.239180258099
ACH-000881,-0.5312009848879999
ACH-000882,-0.22757732284600002
ACH-000884,-0.611726633861
ACH-000885,-0.47495397261000005
ACH-000887,-0.20106298861400002
ACH-000888,-0.482954069497
ACH-000889,-0.713483822592
ACH-000890,-0.534298217114
ACH-000896,-0.766967948001
ACH-000898,-0.479419108139
ACH-000900,-0.383508011264
ACH-000901,-0.5864202205879999
ACH-000905,-0.55399620555
ACH-000906,-0.303683641233
ACH-000907,-0.600671503172
ACH-000910,-0.348936902738
ACH-000911,-0.475028086059
ACH-000912,-0.5363552102220001
ACH-000913,-0.578380742822
ACH-000915,-0.13804690504699998
ACH-000916,0.283788903709
ACH-000917,-0.697468033242
ACH-000921,-0.261208584587
ACH-000924,-0.298899426788
ACH-000926,-0.425830243499
ACH-000928,0.11317828080600001
ACH-000929,-0.483189471409
ACH-000932,-0.33659159760799995
ACH-000935,-0.314225579919
ACH-000936,-0.458658105088
ACH-000937,-0.35729171068599996
ACH-000938,-0.41678524804899997
ACH-000939,-0.93300339519
ACH-000941,-0.443490021152
ACH-000943,-0.648508924299
ACH-000946,-0.393570318807
ACH-000947,-0.729592187282
ACH-000948,-0.33917879876900003
ACH-000950,-0.283430156571
ACH-000953,-0.7529955209039999
ACH-000957,-0.544631176023
ACH-000958,-0.59076916247
ACH-000960,-0.239825890021
ACH-000963,-0.647808944626
ACH-000968,-0.344006941559
ACH-000969,-0.400639431164
ACH-000973,-0.668971448699
ACH-000974,-0.309194824612
ACH-000975,-0.25137381873000003
ACH-000976,-0.443221594849
ACH-000978,-0.581681540313
ACH-000980,-0.45542341851400003
ACH-000984,-0.436326021951
ACH-000986,-0.350941888421
ACH-000988,-0.723499050995
ACH-000993,-0.418608816827
ACH-000994,-0.447454792648
ACH-000996,-0.313760157644
ACH-001001,-0.538243812007
ACH-001020,0.112654371677
ACH-001028,-0.316858663513
ACH-001031,-0.695056844338
ACH-001038,-0.5737237086
ACH-001048,-0.299244518941
ACH-001050,-0.541911751784
ACH-001053,-0.047020483644300004
ACH-001054,-0.537306308502
ACH-001061,-0.429127960717
ACH-001067,-0.37888784452600005
ACH-001075,-0.545675305074
ACH-001096,-0.56301522015
ACH-001128,-0.132121127574
ACH-001134,-0.167230086754
ACH-001151,-0.326927046735
ACH-001163,-0.268658124326
ACH-001164,-0.338088998897
ACH-001173,-0.466277166633
ACH-001183,-0.369773494062
ACH-001184,-0.530687756715
ACH-001190,-0.15829428555199998
ACH-001192,-0.452719906753
ACH-001193,-0.459244685911
ACH-001196,-0.741892496502
ACH-001197,-0.173631201538
ACH-001205,-0.393460346487
ACH-001211,-0.477398070924
ACH-001212,-0.00644048161249
ACH-001228,-0.575172902298
ACH-001232,-0.38116178859899996
ACH-001239,-0.657052729689
ACH-001274,-0.6006364395229999
ACH-001275,-0.297084507903
ACH-001277,-0.343650678397
ACH-001278,-0.7094304341500001
ACH-001280,-0.496571838187
ACH-001283,-0.274303313288
ACH-001289,-0.62436121253
ACH-001295,-0.581077900423
ACH-001300,-0.541375006493
ACH-001301,-0.305146718751
ACH-001302,-0.541901658053
ACH-001303,-0.166021717004
ACH-001306,-0.155571641666
ACH-001318,-0.550634820722
ACH-001322,-0.0461145869458
ACH-001328,-0.30591383269699995
ACH-001332,-0.14410567936
ACH-001333,-0.42564013386
ACH-001336,-0.464270002971
ACH-001340,-0.396198858804
ACH-001346,-0.419877663826
ACH-001353,-0.390844679035
ACH-001354,-0.483246725561
ACH-001367,-0.208239557004
ACH-001368,-0.5745454188520001
ACH-001374,-0.355581442428
ACH-001375,-0.5393535757
ACH-001377,-0.500183717622
ACH-001380,-0.314344324295
ACH-001391,-0.313684931175
ACH-001407,-0.5460102303100001
ACH-001408,-0.7185078069449999
ACH-001413,-0.311615705577
ACH-001430,0.00549105789645
ACH-001431,-0.366291188771
ACH-001450,-0.196940439386
ACH-001496,-0.6715745080519999
ACH-001500,-0.418106813037
ACH-001521,-0.36577930054499996
ACH-001523,-0.518719227556
ACH-001532,-0.522748444625
ACH-001536,-0.52936385945
ACH-001550,-0.23756344997499998
ACH-001552,-0.5544549158550001
ACH-001554,-0.509108179663
ACH-001645,-0.575846879499
ACH-001654,-0.31217718664099997
ACH-001715,-0.358199003151
ACH-001735,-0.67233162965
ACH-001736,-0.5179637106889999
ACH-001737,-1.47187825762
ACH-001740,-0.563098684917
ACH-001745,-0.354840338345
ACH-001750,-0.241741671959
ACH-001765,-0.333115638
ACH-001956,-0.9215921427629999
ACH-001957,-0.7704797770640001
