,GLRX5 (51218)
ACH-000495,-0.5616213392939999
ACH-000496,-0.40797745888400005
ACH-000499,-0.932636750678
ACH-000500,-0.21915766460299999
ACH-000502,-0.549139253485
ACH-000503,-0.530973972773
ACH-000505,-0.559558872255
ACH-000507,-0.844283737048
ACH-000510,-0.317071596096
ACH-000511,-0.5265646974679999
ACH-000512,-1.40278877853
ACH-000516,-0.511778509797
ACH-000517,-0.658864381202
ACH-000518,-0.3391144592
ACH-000520,-0.41720647156999996
ACH-000521,-0.496847346515
ACH-000522,-0.758160544164
ACH-000524,-0.525508653887
ACH-000527,-0.259214925091
ACH-000528,-0.21952800745999998
ACH-000537,-0.9241321437729999
ACH-000541,-1.088403086
ACH-000542,-0.410531510989
ACH-000544,-0.6648819452570001
ACH-000545,-0.567532082101
ACH-000547,-1.04452053781
ACH-000548,-0.5005334320520001
ACH-000549,-0.8375928174789999
ACH-000550,-0.49795002373999997
ACH-000552,-0.45814387782399996
ACH-000556,-0.8775296652590001
ACH-000557,-0.806506035642
ACH-000570,-0.8112020100890001
ACH-000571,-1.02696633124
ACH-000573,-0.710546940697
ACH-000576,-0.979438014822
ACH-000580,-0.827029821807
ACH-000584,-0.900728093841
ACH-000585,-0.405162650498
ACH-000588,-0.5107599766049999
ACH-000589,-0.992171830643
ACH-000591,-0.41791372023699996
ACH-000593,-0.341447410558
ACH-000600,-0.701262537938
ACH-000601,-0.847533016896
ACH-000604,-0.0759635704337
ACH-000605,-0.468582217685
ACH-000606,-0.691280215071
ACH-000608,-0.7343152852089999
ACH-000614,-1.13154899239
ACH-000616,-0.504141989258
ACH-000618,-1.32502171905
ACH-000619,-0.42147127350900004
ACH-000620,-0.521149269739
ACH-000621,-0.632065914952
ACH-000622,-0.709290408487
ACH-000623,-0.478313544077
ACH-000624,-0.559568020572
ACH-000627,-0.47080320458999997
ACH-000630,-0.322940998797
ACH-000632,-0.640072073564
ACH-000633,-1.25294338185
ACH-000637,-0.669862866007
ACH-000638,-0.9838725472650001
ACH-000646,-0.7642000720819999
ACH-000647,-0.5283885991130001
ACH-000648,-0.7763790978489999
ACH-000649,-0.297810275323
ACH-000651,-1.2580905064399999
ACH-000652,-0.677477501775
ACH-000653,-0.221095667765
ACH-000657,-0.653146233745
ACH-000658,-0.962020675984
ACH-000661,-1.0156841011700002
ACH-000662,-0.6424671255250001
ACH-000663,-0.558197425798
ACH-000665,-0.497083983402
ACH-000671,-1.1420062443899999
ACH-000673,-0.521465020694
ACH-000676,-1.0697335404700001
ACH-000677,-1.37776663376
ACH-000681,-0.141037220089
ACH-000682,-0.808194407489
ACH-000683,-0.444657105419
ACH-000684,-0.8455655005760001
ACH-000688,-0.8436346582850001
ACH-000693,-0.880793756927
ACH-000694,-0.83432739069
ACH-000695,-0.5407654560580001
ACH-000696,-0.607053948699
ACH-000697,-0.23357785913100002
ACH-000699,-0.607133567615
ACH-000701,-0.7270398907
ACH-000706,-0.7623119198720001
ACH-000711,-0.40220270985
ACH-000713,-0.41031856178000004
ACH-000714,-0.56246610512
ACH-000718,-0.48303479646799996
ACH-000720,-0.7443748170710001
ACH-000721,-0.33038091015500004
ACH-000724,-0.582571634573
ACH-000725,-0.995790314662
ACH-000732,-0.5242997556769999
ACH-000734,-0.8955293321019999
ACH-000735,-0.52339178591
ACH-000736,-0.840909024656
ACH-000738,-0.971336467079
ACH-000746,-0.8412975907269999
ACH-000747,-0.814768531625
ACH-000748,-0.39523243723800006
ACH-000753,-0.777876652208
ACH-000756,-0.273168117013
ACH-000757,-0.7592735456649999
ACH-000758,-0.792993388962
ACH-000760,-0.670363132517
ACH-000763,-1.3457458277599998
ACH-000764,-0.694986450449
ACH-000765,-1.0271108852700002
ACH-000766,-0.48750701042499994
ACH-000767,-0.583633124917
ACH-000768,-0.7850948184119999
ACH-000769,-0.7139497233259999
ACH-000770,-0.6462706305979999
ACH-000771,-0.576843401984
ACH-000773,-0.669912665607
ACH-000776,-0.876791997718
ACH-000777,-0.664541803792
ACH-000778,-0.5447339777319999
ACH-000781,-0.234073489519
ACH-000782,-0.8862244480149999
ACH-000783,-0.6758118889939999
ACH-000784,-0.7757544676929999
ACH-000785,-0.680161845432
ACH-000787,-0.950057465458
ACH-000788,-0.589349043046
ACH-000791,-0.726045662249
ACH-000792,-0.24868617369600002
ACH-000794,-0.42326812941299996
ACH-000796,-0.46239752044
ACH-000799,-0.481033356724
ACH-000800,-1.13371151892
ACH-000802,-0.290786923219
ACH-000804,-1.12484946247
ACH-000805,-0.914023205327
ACH-000809,-0.510232533122
ACH-000810,-0.463509948928
ACH-000811,-0.510818151127
ACH-000817,-0.643870330918
ACH-000819,-0.509640611393
ACH-000820,-1.13289943825
ACH-000821,-0.859814158351
ACH-000822,-0.9471190765240001
ACH-000823,-0.491480782228
ACH-000824,-0.15640110267500001
ACH-000827,-0.475611723379
ACH-000829,-0.0851625746761
ACH-000831,-1.11902088119
ACH-000832,-0.12484394433900001
ACH-000833,-0.890818628019
ACH-000834,-1.22587807784
ACH-000835,-0.8576002389309999
ACH-000836,-0.305872853603
ACH-000837,-1.0965579644499999
ACH-000838,-0.6931540010770001
ACH-000839,-0.273542272337
ACH-000840,-0.51837608031
ACH-000841,-0.23429295647300002
ACH-000843,-0.9208055722840001
ACH-000846,-0.6974983713799999
ACH-000847,-1.03730428891
ACH-000848,-0.9193466598569999
ACH-000849,-0.7437959114849999
ACH-000851,-0.597924836784
ACH-000855,-1.02434548097
ACH-000856,-0.7220568470379999
ACH-000858,-1.0671034576
ACH-000859,-0.628837088717
ACH-000861,-0.994464128681
ACH-000862,-0.7354094454860001
ACH-000865,-0.36229663302000004
ACH-000866,-0.753436985813
ACH-000867,-0.550685758299
ACH-000869,-0.518269974888
ACH-000872,-0.673174022174
ACH-000873,-0.838916309755
ACH-000876,-1.31822387546
ACH-000878,-0.889373329181
ACH-000880,-0.27058865936099996
ACH-000881,-0.695225911999
ACH-000882,-0.735842471542
ACH-000884,-1.04266452443
ACH-000885,-0.9857102931849999
ACH-000887,-0.573295613429
ACH-000888,-0.503485363237
ACH-000889,-0.8849519605089999
ACH-000890,-0.6451067436919999
ACH-000896,-0.744304338098
ACH-000898,-0.71206762701
ACH-000900,-0.932788124658
ACH-000901,-0.450939208975
ACH-000905,-0.643040194627
ACH-000906,-0.8605447419419999
ACH-000907,-0.612681410214
ACH-000910,-1.40678167342
ACH-000911,-0.813122219138
ACH-000912,-0.304990524451
ACH-000913,-0.8289940647930001
ACH-000915,-0.966502659727
ACH-000916,-0.664678610971
ACH-000917,-0.62335284523
ACH-000921,-0.8109000565160001
ACH-000924,-0.8117967320880001
ACH-000926,-0.399814697153
ACH-000928,-1.10877267206
ACH-000929,-0.177102850287
ACH-000932,-0.6995849198980001
ACH-000935,-0.684521164401
ACH-000936,-1.00078408751
ACH-000937,-1.16234529789
ACH-000938,-0.739567357129
ACH-000939,-0.756899455379
ACH-000941,-0.706451329831
ACH-000943,-1.0466708099200002
ACH-000946,-0.993377931831
ACH-000947,-1.08267955884
ACH-000948,-0.5428942263359999
ACH-000950,-0.823488538241
ACH-000953,-0.737475936546
ACH-000957,-0.751792839668
ACH-000958,-0.66154220157
ACH-000960,-0.470409523362
ACH-000963,-0.440474427797
ACH-000968,-1.37405052824
ACH-000969,-0.390433684205
ACH-000973,-0.39889550723300005
ACH-000974,-0.8390230579860001
ACH-000975,-0.7332871679449999
ACH-000976,-0.459194669838
ACH-000978,-1.74478511743
ACH-000980,-0.793068117153
ACH-000984,-0.46577445510399995
ACH-000986,-0.423386765655
ACH-000988,-0.60877210276
ACH-000993,-0.62198796777
ACH-000994,-0.18675829977800001
ACH-000996,-0.500684778095
ACH-001001,-1.11212127145
ACH-001020,-0.239911003056
ACH-001028,-0.659185552656
ACH-001031,0.034506671979199995
ACH-001038,-0.788615088136
ACH-001048,-0.533841537011
ACH-001050,-0.38512253428300003
ACH-001053,-0.7316294096789999
ACH-001054,-0.829628628203
ACH-001061,-0.520763835065
ACH-001067,-0.380388448517
ACH-001075,-0.8516777776800001
ACH-001096,-0.517784264677
ACH-001128,-0.39885603958899996
ACH-001134,-0.26863532642099996
ACH-001151,-0.472792107212
ACH-001163,-0.814963343795
ACH-001164,-0.596595601864
ACH-001173,-0.719433686299
ACH-001183,-0.458604780215
ACH-001184,-0.583052974879
ACH-001190,-1.16155716596
ACH-001192,-1.04362779406
ACH-001193,-0.438060971064
ACH-001196,-0.792567166461
ACH-001197,-0.439901645314
ACH-001205,-0.47790699575199996
ACH-001211,-0.40973137073
ACH-001212,-0.514276818878
ACH-001228,-0.472789253581
ACH-001232,-1.07237207185
ACH-001239,-1.02512357849
ACH-001274,-0.79876691375
ACH-001275,-0.927234732081
ACH-001277,-0.57850148522
ACH-001278,-1.1682323494600002
ACH-001280,-0.594882693915
ACH-001283,-0.48334350785700003
ACH-001289,-0.8511596808740001
ACH-001295,-0.425603012436
ACH-001300,-0.477289069528
ACH-001301,-0.33717040814099997
ACH-001302,-0.41802717113000004
ACH-001303,-0.746345323742
ACH-001306,-0.508656793864
ACH-001318,-0.660730060679
ACH-001322,-0.429678136103
ACH-001328,-0.7574919815160001
ACH-001332,-0.539094250993
ACH-001333,-0.7313560899410001
ACH-001336,-0.438855442568
ACH-001340,-0.557165981767
ACH-001346,-0.43860176338699997
ACH-001353,-0.045149286306800006
ACH-001354,-0.6125057499700001
ACH-001367,-0.8234825734110001
ACH-001368,-0.9500976405120001
ACH-001374,-0.71437738176
ACH-001375,-0.41815416381399995
ACH-001377,-0.7141076871850001
ACH-001380,-1.01429532434
ACH-001391,-0.49474994496200003
ACH-001407,-0.618237539195
ACH-001408,-0.318864994587
ACH-001413,-0.372113263838
ACH-001430,-0.980931122446
ACH-001431,-0.591745293963
ACH-001450,-1.14529558797
ACH-001496,-0.33996321035899996
ACH-001500,-0.940906210797
ACH-001521,-0.428840912
ACH-001523,-0.783187624841
ACH-001532,-0.12464047863399999
ACH-001536,-0.619138015572
ACH-001550,-0.727182332693
ACH-001552,-0.500458118799
ACH-001554,-0.739601527966
ACH-001645,-0.62795867903
ACH-001654,-0.589056539319
ACH-001715,-0.161194981536
ACH-001735,-0.6848247529539999
ACH-001736,-1.01692879177
ACH-001737,-0.6937476643639999
ACH-001740,-0.531431926728
ACH-001745,-0.270599587945
ACH-001750,-0.656615365915
ACH-001765,-0.491037434166
ACH-001956,-1.1896274658900001
ACH-001957,-0.7089066490129999
