,LRP5L (91355)
ACH-000320,-0.08460003827960001
ACH-000322,-0.09900479831
ACH-000323,-0.276912984894
ACH-000324,-0.167755337284
ACH-000329,0.0866789283395
ACH-000330,-0.136495614099
ACH-000331,0.0009259254275639998
ACH-000332,-0.313405755885
ACH-000334,-0.15450035533099998
ACH-000335,-0.265769206501
ACH-000336,0.0678712684083
ACH-000337,-0.253626154971
ACH-000339,-0.196483843324
ACH-000341,-0.0305153544095
ACH-000348,0.117292672116
ACH-000350,-0.32626871953000003
ACH-000352,-0.08157535859079999
ACH-000356,-0.118456280239
ACH-000361,-0.238094216976
ACH-000362,-0.107936902013
ACH-000363,-0.232186749788
ACH-000364,-0.027276250107299997
ACH-000365,-0.21183361762800001
ACH-000366,-0.427403070439
ACH-000368,-0.246670064479
ACH-000374,0.186616380484
ACH-000375,-0.28022082645999996
ACH-000376,-0.0730303494268
ACH-000381,-0.16401251465299999
ACH-000383,-0.17781610992600003
ACH-000387,-0.16310344054
ACH-000389,-0.0708527987333
ACH-000390,-0.11350667851099999
ACH-000393,-0.493574409714
ACH-000395,-0.130311453976
ACH-000397,-0.10901861015
ACH-000401,-0.396508074361
ACH-000402,-0.0456978085996
ACH-000403,-0.133954886982
ACH-000404,-0.0934340224419
ACH-000406,-0.18975820590700002
ACH-000407,-0.22502960034699998
ACH-000408,-0.30694137171
ACH-000410,-0.168468975244
ACH-000411,-0.0687939190487
ACH-000414,-0.179951717962
ACH-000415,-0.185668139529
ACH-000416,-0.250611820968
ACH-000420,-0.0439502532948
ACH-000421,-0.23067021120200001
ACH-000424,-0.347744582911
ACH-000425,-0.289624087946
ACH-000426,-0.144437279082
ACH-000427,-0.105539692726
ACH-000433,-0.43686888069799995
ACH-000436,-0.241427911844
ACH-000444,-0.252905436248
ACH-000445,-0.0608395051901
ACH-000448,-0.19425360385499998
ACH-000450,-0.219762308684
ACH-000452,-0.30632907831399997
ACH-000454,-0.317618817964
ACH-000458,-0.290766567545
ACH-000459,-0.306915955354
ACH-000460,-0.0285483087262
ACH-000461,-0.311708038069
ACH-000463,-0.207694698363
ACH-000464,0.12416358254000001
ACH-000466,-0.156948534029
ACH-000467,-0.183346689423
ACH-000468,-0.231675947143
ACH-000469,-0.19451117649799998
ACH-000470,-0.150065100362
ACH-000471,-0.298348987097
ACH-000472,-0.112168473969
ACH-000473,-0.176342513343
ACH-000475,-0.14415235382799998
ACH-000476,-0.098550675153
ACH-000477,-0.273105271789
ACH-000480,-0.201146941232
ACH-000481,-0.186066478648
ACH-000483,-0.154173360156
ACH-000484,0.12374472115700001
ACH-000485,-0.23636066634300001
ACH-000486,-0.420409950052
ACH-000487,-0.250942999384
ACH-000488,-0.0650937797115
ACH-000490,-0.21675886311700002
ACH-000491,-0.167499784185
ACH-000495,-0.0348536717102
ACH-000496,-0.07790473415030001
ACH-000499,-0.308692681601
ACH-000500,-0.0357904371063
ACH-000502,-0.126562374246
ACH-000503,-0.376019496805
ACH-000505,-0.212846135858
ACH-000507,-0.255105322937
ACH-000510,-0.18705846764000003
ACH-000511,-0.08286393383160001
ACH-000512,-0.264505608689
ACH-000516,-0.304023463791
ACH-000517,-0.222962556076
ACH-000518,-0.08647236106419999
ACH-000520,-0.0901235129304
ACH-000521,-0.042300044292900005
ACH-000522,-0.126066601621
ACH-000524,-0.182090866483
ACH-000527,-0.22814818219900002
ACH-000528,-0.30702743669599997
ACH-000537,-0.24252536510000003
ACH-000541,-0.00981230454933
ACH-000542,-0.175732210735
ACH-000544,-0.154961656794
ACH-000545,-0.315201100046
ACH-000547,-0.578347504708
ACH-000548,-0.080866784671
ACH-000549,-0.272217219177
ACH-000550,-0.133250806976
ACH-000552,-0.0621627493465
ACH-000556,-0.0541507518303
ACH-000557,-0.0704064308048
ACH-000570,-0.231455410256
ACH-000571,-0.126806661842
ACH-000573,-0.210730544694
ACH-000576,-0.117335018832
ACH-000580,-0.09182710101510001
ACH-000584,-0.219944131648
ACH-000585,0.0232837091089
ACH-000588,-0.348150410849
ACH-000589,-0.321916546174
ACH-000591,-0.273065074907
ACH-000593,-0.00768276755855
ACH-000600,-0.025255358366099996
ACH-000601,-0.125834780349
ACH-000604,-0.200781437106
ACH-000605,-0.21984892132199998
ACH-000606,-0.403874567743
ACH-000608,-0.346985131672
ACH-000614,-0.155277382302
ACH-000616,-0.368233045488
ACH-000618,-0.14861958621
ACH-000619,-0.16361261897600002
ACH-000620,-0.12393380168099999
ACH-000621,-0.19559010308
ACH-000622,-0.23661573594799998
ACH-000623,-0.28818161707199996
ACH-000624,-0.236023091179
ACH-000627,-0.253277059577
ACH-000630,-0.26326034821899996
ACH-000632,-0.147213651025
ACH-000633,-0.374845007566
ACH-000637,-0.25352817025400004
ACH-000638,-0.32029999497699996
ACH-000646,0.0504605767332
ACH-000647,-0.26599892584
ACH-000648,-0.092629717214
ACH-000649,-0.118089568631
ACH-000651,-0.29183884489100004
ACH-000652,-0.323810232277
ACH-000653,-0.17075810990899998
ACH-000657,-0.190350243796
ACH-000658,-0.0715106097367
ACH-000661,-0.34239071976400004
ACH-000662,0.23437045395300002
ACH-000663,-0.0649781328273
ACH-000665,-0.49134682694700005
ACH-000671,-0.257446615625
ACH-000673,-0.189220109538
ACH-000676,-0.13874626822
ACH-000677,-0.134481489152
ACH-000681,0.0106595308546
ACH-000682,-0.200167408663
ACH-000683,-0.18565699664299998
ACH-000684,-0.18325895165699999
ACH-000688,-0.207337347573
ACH-000693,-0.314087525296
ACH-000694,-0.166698872208
ACH-000695,-0.24959328077399998
ACH-000696,-0.175787963822
ACH-000697,-0.06598617319780001
ACH-000699,-0.0168786791714
ACH-000701,0.10432434173800001
ACH-000706,-0.30675723636
ACH-000711,-0.12157466018100001
ACH-000713,-0.103344201279
ACH-000714,0.0433006115589
ACH-000718,-0.09116230673299999
ACH-000720,-0.00980309318416
ACH-000721,-0.254415119822
ACH-000724,0.170512544408
ACH-000725,-0.220871253468
ACH-000732,-0.26782784543099997
ACH-000734,-0.176155101668
ACH-000735,-0.229249760424
ACH-000736,0.0439565543145
ACH-000738,-0.22240880396999999
ACH-000746,-0.254638683862
ACH-000747,-0.145619243195
ACH-000748,-0.350325359755
ACH-000753,-0.12386197571900001
ACH-000756,-0.101537680621
ACH-000757,-0.39404011441299996
ACH-000758,-0.175736639714
ACH-000760,-0.10394814110600001
ACH-000763,-0.302027751098
ACH-000764,-0.0916409119957
ACH-000765,-0.138721418408
ACH-000766,-0.196772580569
ACH-000767,-0.458092087745
ACH-000768,-0.298879030188
ACH-000769,-0.344860965028
ACH-000770,-0.141614847668
ACH-000771,-0.254734274451
ACH-000773,-0.240185848308
ACH-000776,-0.0447633806711
ACH-000777,-0.015274943978200001
ACH-000778,-0.196708644122
ACH-000781,-0.141314408484
ACH-000782,-0.47094027983000003
ACH-000783,0.00510611717472
ACH-000784,-0.14685514973
ACH-000785,0.126669875824
ACH-000787,-0.204094037491
ACH-000788,-0.229539524649
ACH-000791,-0.158507740565
ACH-000792,-0.0758695688855
ACH-000794,-0.109237129706
ACH-000796,-0.13024921224000002
ACH-000799,0.039521968981300004
ACH-000800,-0.139676174725
ACH-000802,-0.448454421656
ACH-000804,0.166077924245
ACH-000805,-0.123735156669
ACH-000809,-0.29990665116
ACH-000810,-0.41185114383
ACH-000811,-0.16931395557
ACH-000817,-0.06442149177069999
ACH-000819,-0.0438991308192
ACH-000820,-0.615890064481
ACH-000821,-0.5247728470440001
ACH-000822,-0.215290882035
ACH-000823,-0.302191935225
ACH-000824,-0.11001068990999999
ACH-000827,-0.0587805582372
ACH-000829,-0.311335361005
ACH-000831,-0.463345100946
ACH-000832,-0.36025624962700004
ACH-000833,-0.181906133544
ACH-000834,-0.100476680613
ACH-000835,-0.268236649902
ACH-000836,-0.240444023513
ACH-000837,-0.170258914672
ACH-000838,-0.173291333663
ACH-000839,-0.198999898728
ACH-000840,-0.220718229413
ACH-000841,-0.14586510569
ACH-000843,-0.322587554951
ACH-000846,-0.185898840185
ACH-000847,-0.12500507817
ACH-000848,-0.26113109937600004
ACH-000849,-0.0877584363932
ACH-000851,-0.0201387460456
ACH-000855,-0.15472573365
ACH-000856,-0.0835517685663
ACH-000858,-0.194903996531
ACH-000859,-0.29726027376999997
ACH-000861,-0.401869154856
ACH-000862,-0.15292721444000001
ACH-000865,-0.36482131101599996
ACH-000866,-0.162924842465
ACH-000867,-0.10622503630100001
ACH-000869,-0.238456578595
ACH-000872,-0.678381947056
ACH-000873,-0.147086850451
ACH-000876,-0.252030118666
ACH-000878,-0.00359062321995
ACH-000880,-0.36294964652500006
ACH-000881,-0.09692946749579999
ACH-000882,-0.0518735433432
ACH-000884,-0.181011588458
ACH-000885,-0.34165912160899997
ACH-000887,-0.223283178723
ACH-000888,-0.08872874470039999
ACH-000889,-0.0968967813989
ACH-000890,-0.293407075859
ACH-000896,-0.206992845899
ACH-000898,-0.292410366756
ACH-000900,-0.259136732356
ACH-000901,-0.67304618339
ACH-000905,-0.021747160743
ACH-000906,-0.202578880856
ACH-000907,-0.181507369047
ACH-000910,-0.163652809239
ACH-000911,0.0028841272819299995
ACH-000912,-0.34989678611100006
ACH-000913,-0.11040945532299999
ACH-000915,-0.161671163849
ACH-000916,-0.5484178776399999
ACH-000917,-0.0636965809893
ACH-000921,-0.190557917695
ACH-000924,-0.143141168621
ACH-000926,-0.10073474406199999
ACH-000928,-0.423422873011
ACH-000929,0.00923894429266
ACH-000932,-0.20346731413600003
ACH-000935,0.11009380312000001
ACH-000936,-0.320298798136
ACH-000937,-0.163776810164
ACH-000938,-0.33000385245999997
ACH-000939,-0.207335357836
ACH-000941,-0.37760912588699996
ACH-000943,-0.176304092477
ACH-000946,-0.317289878015
ACH-000947,-0.213066045171
ACH-000948,-0.254314948101
ACH-000950,-0.402443246614
ACH-000953,-0.255675829882
ACH-000957,-0.21756486232900002
ACH-000958,-0.21035884783
ACH-000960,-0.200230443411
ACH-000963,0.17999435809099998
ACH-000968,-0.107700076284
ACH-000969,0.015977395058
ACH-000973,-0.249410370298
ACH-000974,-0.14541211507000001
ACH-000975,-0.31484237503
ACH-000976,-0.10070406177
ACH-000978,-0.42620253450199996
ACH-000980,-0.18062262467700002
ACH-000984,0.0134292845601
ACH-000986,-0.18357632675000002
ACH-000988,-0.186399552351
ACH-000993,-0.325809908329
ACH-000994,-0.126523110965
ACH-000996,-0.384443587996
ACH-001001,-0.340769861435
ACH-001020,0.0171198439248
ACH-001028,-0.20575863701400002
ACH-001031,-0.279402841628
ACH-001038,-0.17902014919
ACH-001048,-0.044506252572499995
ACH-001050,-0.024206632780900003
ACH-001053,-0.179578850749
ACH-001054,-0.0851016357326
ACH-001061,-0.153858288292
ACH-001067,-0.315645435227
ACH-001075,-0.17464457005
ACH-001096,-0.19069241804499998
ACH-001128,-0.117864828076
ACH-001134,-0.258316450082
ACH-001151,-0.29561005838000004
ACH-001163,-0.220503417401
ACH-001164,-0.44553623979999996
ACH-001173,-0.167059220455
ACH-001183,-0.198456028576
ACH-001184,-0.242808378116
ACH-001190,-0.601268912872
ACH-001192,-0.040365998930500004
ACH-001193,-0.035580652183300004
ACH-001196,-0.27140451477099997
ACH-001197,-0.487545128944
ACH-001205,-0.07640333340160001
ACH-001211,-0.137165484837
ACH-001212,-0.183910853424
ACH-001228,-0.122204008748
ACH-001232,-0.173448014933
ACH-001239,-0.226503742927
ACH-001274,-0.24204447610399998
ACH-001275,-0.09435826515489999
ACH-001277,-0.365285804598
ACH-001278,-0.206140116851
ACH-001280,-0.164188712641
ACH-001283,-0.24366176436200002
ACH-001289,-0.060931280346999996
ACH-001295,-0.23265263538000003
ACH-001300,-0.297031832799
ACH-001301,-0.157766952614
ACH-001302,-0.494526638907
ACH-001303,-0.373110124401
ACH-001306,-0.0842571329843
ACH-001318,-0.05405684536640001
ACH-001322,-0.27106003541900003
ACH-001328,-0.15053510847999999
ACH-001332,-0.211637815303
ACH-001333,-0.19193874313499998
ACH-001336,-0.308968344145
ACH-001340,-0.0817012240328
ACH-001346,-0.329148709804
ACH-001353,-0.156189864705
ACH-001354,-0.111839006725
ACH-001367,-0.41041474422700003
ACH-001368,-0.29948141914500004
ACH-001374,-0.41666797405100003
ACH-001375,-0.266164188714
ACH-001377,-0.161301061349
ACH-001380,-0.083369698709
ACH-001391,-0.45435022408
ACH-001407,-0.36234878085999994
ACH-001408,-0.223344089912
ACH-001413,-0.343831272403
ACH-001430,0.14816272486600002
ACH-001431,0.00955701681084
ACH-001450,-0.306473528605
ACH-001496,-0.302878693035
ACH-001500,-0.000623884641045
ACH-001521,-0.145028852849
ACH-001523,-0.08656144240800001
ACH-001532,-0.20881801658799998
ACH-001536,-0.0623972410441
ACH-001550,-0.145560905407
ACH-001552,-0.33561976482699996
ACH-001554,-0.19247420034600002
ACH-001645,-0.134799865859
ACH-001654,-0.193984450386
ACH-001715,-0.11482445342900001
ACH-001735,-0.10528955306099999
ACH-001736,-0.199340205887
ACH-001737,-0.521275171767
ACH-001740,-0.214338443988
ACH-001745,-0.135693323484
ACH-001750,-0.366574332001
ACH-001765,-0.17142654114599998
ACH-001956,-0.199746884001
ACH-001957,-0.180797305771
