,EIF2S2 (8894)
ACH-000671,-0.8241085516779999
ACH-000673,-0.651223273055
ACH-000676,-0.572380004295
ACH-000677,-0.955223436714
ACH-000681,-0.728515638453
ACH-000682,-0.605269742591
ACH-000683,-0.8677312433140001
ACH-000684,-0.53922077877
ACH-000688,-1.03833368533
ACH-000693,-0.537305732469
ACH-000694,-0.63762286342
ACH-000695,-0.888085481779
ACH-000696,-0.7070671251809999
ACH-000697,-1.03614068331
ACH-000699,-0.886571378875
ACH-000701,-0.8323931654250001
ACH-000706,-0.8442604643420001
ACH-000711,-0.49690474234
ACH-000713,-0.542012480201
ACH-000714,-0.755897936497
ACH-000718,-0.826778710452
ACH-000720,-0.735960621248
ACH-000721,-0.477021846004
ACH-000724,-0.7068641713889999
ACH-000725,-1.1604276905700002
ACH-000732,-0.790702246344
ACH-000734,-0.872699251012
ACH-000735,-0.691537055279
ACH-000736,-0.630095222685
ACH-000738,-0.603088253126
ACH-000746,-0.442176911818
ACH-000747,-0.743599894087
ACH-000748,-0.942783745598
ACH-000753,-0.555549529314
ACH-000756,-0.7122003258
ACH-000757,-0.7011913504549999
ACH-000758,-0.555625387381
ACH-000760,-0.8563195530140001
ACH-000763,-1.01143352044
ACH-000764,-1.0085820036
ACH-000765,-0.655616886341
ACH-000766,-0.645774623283
ACH-000767,-0.771156486434
ACH-000768,-0.693513940527
ACH-000769,-0.8398590673649999
ACH-000770,-0.520943138002
ACH-000771,-0.7943217661
ACH-000773,-0.554706748928
ACH-000776,-0.324450502849
ACH-000777,-0.48139886426899997
ACH-000778,-0.724586046963
ACH-000781,-0.735854383789
ACH-000782,-0.55523779664
ACH-000783,-0.655913433743
ACH-000784,-0.683498942393
ACH-000785,-0.661429625866
ACH-000787,-0.893047776137
ACH-000788,-0.821518709399
ACH-000791,-0.7651346670649999
ACH-000792,-0.461797120609
ACH-000794,-0.584495925479
ACH-000796,-0.7185011002959999
ACH-000799,-0.919449733274
ACH-000800,-0.348214866224
ACH-000802,-0.7632134401590001
ACH-000804,-0.660949994054
ACH-000805,-0.937367400053
ACH-000809,-0.7457209320929999
ACH-000810,-0.805756645856
ACH-000811,-0.8444482455140001
ACH-000817,-0.390196938093
ACH-000819,-0.6736850215989999
ACH-000820,-0.589814079747
ACH-000821,-0.583694733571
ACH-000822,-0.918413596798
ACH-000823,-0.5573610851199999
ACH-000824,-0.617664099015
ACH-000827,-0.754534642041
ACH-000829,-0.874612975559
ACH-000831,-0.834651722496
ACH-000832,-0.391919419983
ACH-000833,-0.545356943528
ACH-000834,-0.472720124688
ACH-000835,-0.5625469790609999
ACH-000836,-0.700673012459
ACH-000837,-0.755371647768
ACH-000838,-0.6432638279649999
ACH-000839,-0.960828818792
ACH-000840,-0.9592733920569999
ACH-000841,-0.563616221872
ACH-000843,-0.534140941911
ACH-000846,-0.727054787759
ACH-000847,-0.721047582686
ACH-000848,-0.871747861559
ACH-000849,-0.55351768927
ACH-000851,-0.629877796439
ACH-000855,-0.515144017604
ACH-000856,-0.872794813249
ACH-000858,-0.52289610738
ACH-000859,-0.634332474941
ACH-000861,-0.856841687778
ACH-000862,-0.663391347779
ACH-000865,-0.5789607759650001
ACH-000866,-0.780754749851
ACH-000867,-0.65009720734
ACH-000869,-0.794309174629
ACH-000872,-0.569060099462
ACH-000873,-1.0847216739399999
ACH-000876,-1.11705852698
ACH-000878,-0.410746944307
ACH-000880,-0.475660688299
ACH-000881,-0.46425845098000007
ACH-000882,-0.673646212343
ACH-000884,-0.760931592062
ACH-000885,-0.993489930898
ACH-000887,-0.6911173167
ACH-000888,-0.6000093947999999
ACH-000889,-0.45498755053999995
ACH-000890,-0.963944898397
ACH-000896,-0.555294373985
ACH-000898,-0.427179130656
ACH-000900,-0.776037703131
ACH-000901,-0.517710522423
ACH-000905,-0.750103832359
ACH-000906,-0.631343981414
ACH-000907,-1.19472703126
ACH-000910,-0.5994007868519999
ACH-000911,-0.6711945019519999
ACH-000912,-0.596375767314
ACH-000913,-0.860475959624
ACH-000915,-1.02957599764
ACH-000916,-0.25421632026
ACH-000917,-0.7292799931659999
ACH-000921,-0.660616349499
ACH-000924,-0.38068438437799995
ACH-000926,-0.6460490661420001
ACH-000928,-0.904767182826
ACH-000929,-0.864765571068
ACH-000932,-0.501472133947
ACH-000935,-0.723121382192
ACH-000936,-0.575582538156
ACH-000937,-0.452917122578
ACH-000938,-0.735614295834
ACH-000939,-0.9995027931630001
ACH-000941,-0.8387229647560001
ACH-000943,-0.752091644455
ACH-000946,-0.6951961022830001
ACH-000947,-0.839232327688
ACH-000948,-0.858914789665
ACH-000950,-0.534958409185
ACH-000953,-0.49365791763899997
ACH-000957,-0.48277112579099996
ACH-000958,-0.944360253183
ACH-000960,-0.927052593767
ACH-000963,-0.89620785754
ACH-000968,-1.00574367127
ACH-000969,-0.6836851926549999
ACH-000973,-0.48167101385300004
ACH-000974,-0.8421037557809999
ACH-000975,-0.5088312029550001
ACH-000976,-0.936956061531
ACH-000978,-0.550183843486
ACH-000980,-0.754651919655
ACH-000984,-0.8102124071
ACH-000986,-0.696240704833
ACH-000988,-0.918802894673
ACH-000993,-0.968871769324
ACH-000994,-0.888617768429
ACH-000996,-0.9006041695229999
ACH-001001,-0.53760651503
ACH-001020,-0.706162463796
ACH-001028,-0.955594121233
ACH-001031,-0.684430134126
ACH-001038,-0.910313088246
ACH-001048,-0.7941370558740001
ACH-001050,-0.594875200329
ACH-001053,-0.726343148256
ACH-001054,-0.676700338741
ACH-001061,-0.571000894402
ACH-001067,-0.874442726981
ACH-001075,-0.5424467755879999
ACH-001096,-0.961695876309
ACH-001128,-1.04003069292
ACH-001134,-0.759396226803
ACH-001151,-0.636717427928
ACH-001163,-0.54698378638
ACH-001164,-0.937358522982
ACH-001173,-0.8131760068449999
ACH-001183,-0.460453859011
ACH-001184,-0.494156667952
ACH-001190,-0.746624066503
ACH-001192,-0.998910745169
ACH-001193,-0.677514484479
ACH-001196,-0.653539032953
ACH-001197,-0.7569687606919999
ACH-001205,-0.7284257162610001
ACH-001211,-0.827874180624
ACH-001212,-0.620816249186
ACH-001228,-0.537123911523
ACH-001232,-0.569698658146
ACH-001239,-1.04994723689
ACH-001274,-0.7698064777570001
ACH-001275,-0.537895336076
ACH-001277,-0.7941537787240001
ACH-001278,-0.563128492741
ACH-001280,-1.07315310276
ACH-001283,-0.6194798702359999
ACH-001289,-0.729271672494
ACH-001295,-0.6315641747590001
ACH-001300,-0.7009228476070001
ACH-001301,-0.533550438671
ACH-001302,-0.879489354997
ACH-001303,-0.8015619827220001
ACH-001306,-0.67196106603
ACH-001318,-0.617290160448
ACH-001322,-0.412164567355
ACH-001328,-0.48983922463
ACH-001332,-0.37735993696000003
ACH-001333,-0.794059412964
ACH-001336,-0.517810692984
ACH-001340,-0.775352668967
ACH-001346,-0.709617429815
ACH-001353,-0.74195529783
ACH-001354,-0.594129667723
ACH-001367,-0.851175093075
ACH-001368,-0.717887827119
ACH-001374,-0.837783994712
ACH-001375,-0.508783805656
ACH-001377,-0.674221718793
ACH-001380,-0.537657402125
ACH-001391,-0.7615426875839999
ACH-001407,-0.639399537063
ACH-001408,-0.569917926805
ACH-001413,-0.779119987832
ACH-001430,-0.646403467475
ACH-001431,-0.5723409356220001
ACH-001450,-0.716577695609
ACH-001496,-0.741365086101
ACH-001500,-0.570613108858
ACH-001521,-0.845530413309
ACH-001523,-0.72750740498
ACH-001532,-0.723028302825
ACH-001536,-0.683497655279
ACH-001550,-0.514428760188
ACH-001552,-0.73857054387
ACH-001554,-0.632270293648
ACH-001645,-0.820299521235
ACH-001654,-0.684094522847
ACH-001715,-0.852907568276
ACH-001735,-0.8040492258949999
ACH-001736,-0.711607185406
ACH-001737,0.23763632191599998
ACH-001740,-0.35178815675999997
ACH-001745,-0.41253221181
ACH-001750,-0.709924759911
ACH-001765,-0.6242564864019999
ACH-001956,-0.828102874179
ACH-001957,-0.725478506368
