,RBAK (57786)
ACH-000865,-0.0974528563332
ACH-000866,-0.218376945373
ACH-000867,-0.105867289276
ACH-000869,-0.214743461292
ACH-000872,0.0366419237189
ACH-000873,-0.188329167545
ACH-000876,-0.0643351665546
ACH-000878,-0.217108356994
ACH-000880,-0.158710026449
ACH-000881,-0.133486292066
ACH-000882,-0.186874833518
ACH-000884,-0.143818612816
ACH-000885,-0.26510157638500004
ACH-000887,-0.12851711039
ACH-000888,-0.210330710511
ACH-000889,-0.288795776292
ACH-000890,-0.0935788595027
ACH-000896,-0.200765754507
ACH-000898,-0.089103210439
ACH-000900,-0.267197467611
ACH-000901,-0.207651483169
ACH-000905,-0.104552979328
ACH-000906,-0.0940804019469
ACH-000907,0.000757527279516
ACH-000910,-0.22622116459000002
ACH-000911,-0.239897548361
ACH-000912,-0.142340528709
ACH-000913,-0.183879097592
ACH-000915,-0.0353052219556
ACH-000916,0.336212197742
ACH-000917,-0.255227067919
ACH-000921,-0.0823719676462
ACH-000924,-0.23309412290399997
ACH-000926,-0.169066534386
ACH-000928,-0.16517491187
ACH-000929,-0.235244037868
ACH-000932,-0.0598110401588
ACH-000935,-0.290184671244
ACH-000936,-0.08168859801039999
ACH-000937,-0.27964682677499997
ACH-000938,0.121615025021
ACH-000939,-0.0947913593247
ACH-000941,-0.193673801134
ACH-000943,-0.21956440560499998
ACH-000946,-0.307620169088
ACH-000947,-0.125086242298
ACH-000948,-0.327249488696
ACH-000950,0.111735054372
ACH-000953,-0.250278957945
ACH-000957,0.0732061870472
ACH-000958,-0.161351064449
ACH-000960,-0.0334441056611
ACH-000963,-0.503484556091
ACH-000968,0.0853551345225
ACH-000969,-0.112592440712
ACH-000973,-0.17272389558600001
ACH-000974,-0.22969247536600002
ACH-000975,-0.15631149587999998
ACH-000976,0.0473800161052
ACH-000978,-0.0661373805842
ACH-000980,-0.06172314104780001
ACH-000984,-0.0680334188793
ACH-000986,-0.293494846935
ACH-000988,-0.267599481297
ACH-000993,-0.0529769856796
ACH-000994,-0.0849514849873
ACH-000996,-0.061010838188300005
ACH-001001,-0.14222423164
ACH-001020,-0.116308553259
ACH-001028,-0.133570686412
ACH-001031,-0.282244148184
ACH-001038,-0.181476726181
ACH-001048,-0.200772990265
ACH-001050,-0.136572784446
ACH-001053,0.0274870506813
ACH-001054,-0.0654187290496
ACH-001061,-0.139394183188
ACH-001067,-0.064205474981
ACH-001075,-0.22615363842099998
ACH-001096,-0.223351964067
ACH-001128,-0.34909731221699997
ACH-001134,0.011353219677600002
ACH-001151,-0.0854168295159
ACH-001163,-0.237506003208
ACH-001164,-0.09929321021700001
ACH-001173,-0.0728318556757
ACH-001183,0.022839951331400002
ACH-001184,-0.13889868571699998
ACH-001190,-0.045996040219
ACH-001192,0.1524030706
ACH-001193,-0.26994324604200004
ACH-001196,-0.186624392782
ACH-001197,-0.198831292127
ACH-001205,-0.32199458250199997
ACH-001211,-0.290213163505
ACH-001212,-0.350236713967
ACH-001228,-0.238226551163
ACH-001232,-0.217730257817
ACH-001239,-0.19804896050700002
ACH-001274,-0.069620837386
ACH-001275,-0.0169104967117
ACH-001277,-0.25767605194800003
ACH-001278,0.024459548262400002
ACH-001280,-0.39070679108
ACH-001283,-0.12657261314
ACH-001289,-0.062076790244699996
ACH-001295,-0.214127865491
ACH-001300,-0.265297940139
ACH-001301,-0.15182821535399998
ACH-001302,-0.07935874876730001
ACH-001303,0.239244969635
ACH-001306,-0.360999124441
ACH-001318,-0.044807037689
ACH-001322,0.027601626461200002
ACH-001328,-0.044656779829199994
ACH-001332,-0.11703896664899999
ACH-001333,-0.200868800823
ACH-001336,-0.0637135147409
ACH-001340,-0.128368892933
ACH-001346,-0.134038401172
ACH-001353,-0.23385374689
ACH-001354,0.166469280503
ACH-001367,0.0260594362671
ACH-001368,-0.170491861957
ACH-001374,-0.205063278917
ACH-001375,-0.298319839343
ACH-001377,-0.277387826807
ACH-001380,-0.151047330837
ACH-001391,-0.11529628642
ACH-001407,-0.228943827636
ACH-001408,-0.130566421915
ACH-001413,-0.158053251525
ACH-001430,-0.108374497569
ACH-001431,-0.20665700283
ACH-001450,-0.31081070943399997
ACH-001496,-0.21321663103799998
ACH-001500,-0.0401662327569
ACH-001521,-0.47178433565899996
ACH-001523,-0.252226114038
ACH-001532,-0.319920772101
ACH-001536,-0.198051817262
ACH-001550,-0.314669090774
ACH-001552,-0.271753789781
ACH-001554,-0.16927471399900001
ACH-001645,-0.233259735298
ACH-001654,-0.420675350593
ACH-001715,-0.275513054814
ACH-001735,-0.20133973775199998
ACH-001736,-0.0022476537422299997
ACH-001737,-0.287535013118
ACH-001740,-0.100547319399
ACH-001745,-0.0353408924353
ACH-001750,-0.25000342066
ACH-001765,-0.128336724714
ACH-001956,-0.329371285472
ACH-001957,-0.40453677012100003
