,PARD6B (84612)
ACH-001239,-0.231035263415
ACH-001274,-0.39277905674
ACH-001275,-0.23702682518800003
ACH-001277,-0.144209343998
ACH-001278,-0.16386848451400002
ACH-001280,-0.478775821463
ACH-001283,-0.145263053142
ACH-001289,-0.20486668011700002
ACH-001295,-0.151819152946
ACH-001300,-0.145053533571
ACH-001301,-0.096287204265
ACH-001302,-0.23096645731499998
ACH-001303,-0.0172014824683
ACH-001306,-0.163736468069
ACH-001318,-0.216755892782
ACH-001322,-0.320115512655
ACH-001328,-0.320313539804
ACH-001332,0.00791394645987
ACH-001333,-0.19429592925
ACH-001336,-0.0028029555533200003
ACH-001340,-0.9949272250460001
ACH-001346,-0.0893498317691
ACH-001353,-0.900455184006
ACH-001354,-0.0415683178696
ACH-001367,-0.51816488915
ACH-001368,-0.287433137262
ACH-001374,-0.135168532504
ACH-001375,-0.21935218385400002
ACH-001377,-0.75081491239
ACH-001380,-0.920623832498
ACH-001391,0.058681088611699996
ACH-001407,0.014026224551899998
ACH-001408,-0.054889883670100004
ACH-001413,-0.48732730924900003
ACH-001430,-0.33171178275400004
ACH-001431,-0.23905875730599999
ACH-001450,-0.134768817811
ACH-001496,-0.301777954174
ACH-001500,-0.551154158391
ACH-001521,0.113582384739
ACH-001523,-0.14948063814
ACH-001532,-0.259047860341
ACH-001536,-0.17969063989700002
ACH-001550,-0.16885822820399998
ACH-001552,-0.359648684102
ACH-001554,-0.29768473457600003
ACH-001645,-0.035887231302499996
ACH-001654,-0.202068425882
ACH-001715,-0.7464821058509999
ACH-001735,-0.14520774195699998
ACH-001736,-0.289189831542
ACH-001737,-0.49564520741499996
ACH-001740,-0.22178831144400002
ACH-001745,-0.024540206726099998
ACH-001750,-0.341443420641
ACH-001765,-0.202989361516
ACH-001956,-0.326105760999
ACH-001957,-0.130770525925
