,CTSC (1075)
ACH-001054,0.10856706997400001
ACH-001061,0.158990451107
ACH-001067,0.153756435585
ACH-001075,0.171774980036
ACH-001096,0.36496658702
ACH-001128,0.012330703281399999
ACH-001134,0.164940616281
ACH-001151,0.141476708864
ACH-001163,0.171859639613
ACH-001164,0.110619272621
ACH-001173,0.07612783734560001
ACH-001183,0.146553523659
ACH-001184,0.243628916992
ACH-001190,0.07219635094389999
ACH-001192,0.180425541129
ACH-001193,0.013056371668799999
ACH-001196,0.302359500588
ACH-001197,0.29635001026
ACH-001205,0.338763555969
ACH-001211,0.0494005751398
ACH-001212,0.17291289827300002
ACH-001228,0.11439116925699999
ACH-001232,0.0250943129096
ACH-001239,0.2363687058
ACH-001274,0.444008123521
ACH-001275,0.275703030627
ACH-001277,0.402659797931
ACH-001278,0.102694784363
ACH-001280,0.12785172813200002
ACH-001283,0.138303392414
ACH-001289,0.286014297097
ACH-001295,0.17620487830200002
ACH-001300,0.123899676279
ACH-001301,0.21691229454500002
ACH-001302,0.168144750272
ACH-001303,-0.0601928022688
ACH-001306,0.195095856072
ACH-001318,0.33063954139400004
ACH-001322,0.171349733345
ACH-001328,0.170653394568
ACH-001332,0.171290520803
ACH-001333,0.43153218110799996
ACH-001336,0.08353795411619999
ACH-001340,0.151533910459
ACH-001346,0.0200092940881
ACH-001353,0.187163743389
ACH-001354,0.20262819772399998
ACH-001367,0.0011421692876800002
ACH-001368,0.14986255429099998
ACH-001374,0.034215799808099995
ACH-001375,0.101232547932
ACH-001377,0.253184234387
ACH-001380,0.20921037420400002
ACH-001391,0.313499960167
ACH-001407,0.187239380711
ACH-001408,0.112976909802
ACH-001413,0.137416189962
ACH-001430,0.23773669677700002
ACH-001431,0.268842296739
ACH-001450,0.22536853414799998
ACH-001496,0.179000615612
ACH-001500,0.155371909007
ACH-001521,0.112545730777
ACH-001523,0.16572619703
ACH-001532,0.0339132467394
ACH-001536,-0.0255603165498
ACH-001550,0.133151522238
ACH-001552,0.12284554556600001
ACH-001554,0.0939760373667
ACH-001645,0.150730089131
ACH-001654,0.0755732466058
ACH-001715,0.166870818837
ACH-001735,0.18723090685600002
ACH-001736,0.23903532678800002
ACH-001737,0.154118136536
ACH-001740,0.15928617757000002
ACH-001745,-0.0378951612536
ACH-001750,0.33939100945399997
ACH-001765,0.376460378067
ACH-001956,0.18057046410100003
ACH-001957,0.020599455425700002
