,SNRNP27 (11017)
ACH-000591,-1.25397425282
ACH-000593,-1.3891012895100001
ACH-000600,-1.03171336091
ACH-000601,-1.31176893037
ACH-000604,-1.2596628699299999
ACH-000605,-1.07994687579
ACH-000606,-1.2026726527
ACH-000608,-1.78806734718
ACH-000614,-1.1846346286299998
ACH-000616,-1.40743778266
ACH-000618,-1.42461961932
ACH-000619,-1.24081759552
ACH-000620,-1.38675228384
ACH-000621,-1.2222316451000002
ACH-000622,-1.32233280191
ACH-000623,-1.31219777693
ACH-000624,-1.1745852562299999
ACH-000627,-1.17218933636
ACH-000630,-1.2887251312999999
ACH-000632,-1.18767269593
ACH-000633,-1.5066303396899998
ACH-000637,-1.16094170259
ACH-000638,-1.29779546421
ACH-000646,-1.13928826216
ACH-000647,-1.3478996848299998
ACH-000648,-1.5780708211399999
ACH-000649,-1.1264328318999999
ACH-000651,-1.27340005117
ACH-000652,-1.4540676615
ACH-000653,-1.28825573327
ACH-000657,-1.2339048748399999
ACH-000658,-1.0709873221500001
ACH-000661,-1.37403716506
ACH-000662,-1.02216048344
ACH-000663,-1.21355311684
ACH-000665,-1.3143507890700001
ACH-000671,-1.3494904120200002
ACH-000673,-1.35660122259
ACH-000676,-1.12092219302
ACH-000677,-0.992626594627
ACH-000681,-1.2049289418
ACH-000682,-1.1013829453100001
ACH-000683,-0.9589230536360001
ACH-000684,-1.1931114068000002
ACH-000688,-0.9280999628030001
ACH-000693,-1.31253619891
ACH-000694,-1.34093705264
ACH-000695,-1.2080221978399999
ACH-000696,-1.25880233033
ACH-000697,-1.05768501119
ACH-000699,-1.26962773017
ACH-000701,-1.12580893809
ACH-000706,-1.37763927356
ACH-000711,-1.3742327179299998
ACH-000713,-1.25457489816
ACH-000714,-1.2744142736
ACH-000718,-1.25110285244
ACH-000720,-1.46922387113
ACH-000721,-1.08726016791
ACH-000724,-1.3901473420100001
ACH-000725,-0.958936210298
ACH-000732,-1.47267607882
ACH-000734,-1.2542990975100001
ACH-000735,-1.2264660234
ACH-000736,-1.2538521911700002
ACH-000738,-1.30678785059
ACH-000746,-0.869825927731
ACH-000747,-1.13868728445
ACH-000748,-1.1709388347
ACH-000753,-1.34148947885
ACH-000756,-1.41585368937
ACH-000757,-1.1456174212999999
ACH-000758,-1.05729263807
ACH-000760,-1.54446402079
ACH-000763,-0.980204275618
ACH-000764,-1.01973070634
ACH-000765,-1.0616910944
ACH-000766,-1.41325381016
ACH-000767,-1.2630123259700001
ACH-000768,-1.24370105923
ACH-000769,-1.1551031336700002
ACH-000770,-1.2634883567100001
ACH-000771,-1.32577511283
ACH-000773,-1.2897647666
ACH-000776,-1.2296662390000002
ACH-000777,-1.29367646279
ACH-000778,-1.4022362484600002
ACH-000781,-1.1622888448100002
ACH-000782,-1.4668562020299998
ACH-000783,-1.47794653873
ACH-000784,-1.30646311349
ACH-000785,-1.06121656403
ACH-000787,-1.20124036935
ACH-000788,-1.2841421936700002
ACH-000791,-0.854416707139
ACH-000792,-1.3384205386599999
ACH-000794,-1.13985988387
ACH-000796,-1.45360808083
ACH-000799,-1.4312163114200003
ACH-000800,-1.2548826052200002
ACH-000802,-1.2373485397600001
ACH-000804,-1.22411703316
ACH-000805,-1.05659959409
ACH-000809,-1.12689368577
ACH-000810,-1.20082916866
ACH-000811,-1.50923480482
ACH-000817,-1.22682140584
ACH-000819,-1.08750822788
ACH-000820,-1.29231148489
ACH-000821,-1.09606691733
ACH-000822,-1.3886591862
ACH-000823,-1.47252587257
ACH-000824,-1.16424489947
ACH-000827,-1.25112542124
ACH-000829,-1.0146919595200001
ACH-000831,-1.2422835713200002
ACH-000832,-1.31622857764
ACH-000833,-1.6208498098800002
ACH-000834,-1.30774539546
ACH-000835,-1.0796071438
ACH-000836,-1.38021130227
ACH-000837,-1.23693360305
ACH-000838,-1.00722499608
ACH-000839,-0.8712812507500001
ACH-000840,-1.30235943578
ACH-000841,-1.18948756486
ACH-000843,-1.3313741989899999
ACH-000846,-1.1478647134200002
ACH-000847,-1.3091536884000001
ACH-000848,-1.2208608655500002
ACH-000849,-0.889890519569
ACH-000851,-0.982915171227
ACH-000855,-1.1575890527200001
ACH-000856,-1.18948233667
ACH-000858,-1.4553979842700002
ACH-000859,-1.20716803015
ACH-000861,-0.925616061047
ACH-000862,-1.1804368493200001
ACH-000865,-1.1675581068799998
ACH-000866,-1.34979371349
ACH-000867,-1.43142972682
ACH-000869,-1.2625149542799998
ACH-000872,-1.34989310195
ACH-000873,-1.38919750697
ACH-000876,-1.3880681077300001
ACH-000878,-1.0252984310100002
ACH-000880,-1.13734024653
ACH-000881,-1.1896177301000002
ACH-000882,-1.17643590506
ACH-000884,-1.12073079068
ACH-000885,-1.09642898787
ACH-000887,-1.16694920863
ACH-000888,-1.1202372813200001
ACH-000889,-0.97159088525
ACH-000890,-1.0
ACH-000896,-1.28700589339
ACH-000898,-1.23971588939
ACH-000900,-1.2304235252700002
ACH-000901,-1.4179310153100002
ACH-000905,-1.33758579971
ACH-000906,-1.04733401546
ACH-000907,-1.26227701882
ACH-000910,-1.5711296097100003
ACH-000911,-1.3129188235299998
ACH-000912,-1.26206441383
ACH-000913,-0.822613226335
ACH-000915,-1.14213629519
ACH-000916,-1.3025792268
ACH-000917,-1.05744284295
ACH-000921,-1.31027253478
ACH-000924,-1.3459295364200001
ACH-000926,-1.29955620489
ACH-000928,-1.1814209633700001
ACH-000929,-1.1238854789
ACH-000932,-1.15648519016
ACH-000935,-1.0706039511
ACH-000936,-1.05698826346
ACH-000937,-1.29501305153
ACH-000938,-0.9526060414859999
ACH-000939,-1.50049449752
ACH-000941,-1.4954146637999999
ACH-000943,-1.28661996039
ACH-000946,-1.4012565101700003
ACH-000947,-1.09913305939
ACH-000948,-1.41497408384
ACH-000950,-1.08685687785
ACH-000953,-1.13252014144
ACH-000957,-1.2930571260500001
ACH-000958,-1.4180444832899999
ACH-000960,-1.17156857154
ACH-000963,-1.3448706211700001
ACH-000968,-1.1718141377299998
ACH-000969,-1.2522828284
ACH-000973,-1.37521021632
ACH-000974,-1.3246491547900001
ACH-000975,-1.19556370003
ACH-000976,-1.27148834937
ACH-000978,-1.08537060656
ACH-000980,-1.1710507878899998
ACH-000984,-1.33378462684
ACH-000986,-1.1976796714700002
ACH-000988,-1.66334161838
ACH-000993,-1.6866813760100001
ACH-000994,-1.7568150782099998
ACH-000996,-1.23824977035
ACH-001001,-1.15842580923
ACH-001020,-1.5150451722799998
ACH-001028,-1.2053419401799998
ACH-001031,-1.1238636532
ACH-001038,-1.5928944774200002
ACH-001048,-1.3892657471599998
ACH-001050,-1.17297827175
ACH-001053,-1.08389531385
ACH-001054,-1.08694562389
ACH-001061,-1.10136476625
ACH-001067,-1.3419913975
ACH-001075,-1.23491458214
ACH-001096,-1.3500103919400002
ACH-001128,-1.20090853086
ACH-001134,-1.37156621345
ACH-001151,-1.3000541732200002
ACH-001163,-1.10440055943
ACH-001164,-1.7339051083900001
ACH-001173,-1.27160409865
ACH-001183,-1.31853112663
ACH-001184,-1.1762419063299998
ACH-001190,-1.33878404659
ACH-001192,-1.3094242444700002
ACH-001193,-1.43687390313
ACH-001196,-1.1478087131799999
ACH-001197,-1.27953400422
ACH-001205,-1.34045442832
ACH-001211,-1.09591810359
ACH-001212,-1.42530239273
ACH-001228,-1.57891684414
ACH-001232,-1.54336652441
ACH-001239,-1.05674204943
ACH-001274,-1.4057958909000001
ACH-001275,-1.3418482255500002
ACH-001277,-1.5834125731400002
ACH-001278,-1.34303955848
ACH-001280,-1.43326624332
ACH-001283,-1.30255005354
ACH-001289,-1.5734873454799998
ACH-001295,-1.11330989762
ACH-001300,-1.3996864807299998
ACH-001301,-1.12347627111
ACH-001302,-1.1892475358
ACH-001303,-1.33988993248
ACH-001306,-1.1569200608499999
ACH-001318,-1.4866814120700003
ACH-001322,-1.3323071956399999
ACH-001328,-1.37762034096
ACH-001332,-1.64216483346
ACH-001333,-1.4185358307700002
ACH-001336,-1.45040488491
ACH-001340,-1.2991795364399998
ACH-001346,-1.13533621015
ACH-001353,-1.26549044642
ACH-001354,-1.32490634126
ACH-001367,-1.05067291559
ACH-001368,-1.11902647181
ACH-001374,-1.53756614253
ACH-001375,-1.3331190295
ACH-001377,-1.40282948593
ACH-001380,-1.3677593369799999
ACH-001391,-1.44821408871
ACH-001407,-1.1363021173899999
ACH-001408,-1.1268343214799998
ACH-001413,-1.13171374355
ACH-001430,-1.2944411257100001
ACH-001431,-1.5540414617200002
ACH-001450,-1.3461294238600001
ACH-001496,-1.36559363101
ACH-001500,-1.26478617775
ACH-001521,-1.62170379132
ACH-001523,-1.07460000723
ACH-001532,-1.4172758658700002
ACH-001536,-1.3472729496899998
ACH-001550,-1.51655558611
ACH-001552,-1.48247659287
ACH-001554,-1.35961756734
ACH-001645,-1.06703366644
ACH-001654,-1.26855073093
ACH-001715,-0.819866916191
ACH-001735,-1.32650194518
ACH-001736,-0.9942097060349999
ACH-001737,-0.983966945202
ACH-001740,-1.31882358777
ACH-001745,-1.17629274614
ACH-001750,-1.3828340445200002
ACH-001765,-1.12663289551
ACH-001956,-1.4073645617500001
ACH-001957,-1.18280353785
