,FOLH1 (2346)
ACH-000517,-0.15762211151699998
ACH-000518,0.0220293732633
ACH-000520,0.140555989373
ACH-000521,-0.101790204677
ACH-000522,-0.21534203691999998
ACH-000524,-0.171192630191
ACH-000527,-0.12014322276799999
ACH-000528,-0.0676753852664
ACH-000537,-0.188293126724
ACH-000541,-0.302454085797
ACH-000542,-0.043921935088800004
ACH-000544,-0.322031295741
ACH-000545,-0.272278532102
ACH-000547,-0.40499270118299996
ACH-000548,-0.275840312717
ACH-000549,-0.127947999038
ACH-000550,-0.147532998108
ACH-000552,0.07769950303180001
ACH-000556,-0.0700046417059
ACH-000557,-0.12980618601399999
ACH-000570,-0.160793010294
ACH-000571,-0.16640056954600002
ACH-000573,-0.118660771432
ACH-000576,-0.0767460195477
ACH-000580,-0.179838149897
ACH-000584,-0.214030299898
ACH-000585,-0.358038727214
ACH-000588,-0.235199725447
ACH-000589,-0.113471880384
ACH-000591,-0.0782754104871
ACH-000593,-0.11084888069900001
ACH-000600,0.08433348628769999
ACH-000601,-0.156935259452
ACH-000604,-0.161892612482
ACH-000605,-0.028855863443900003
ACH-000606,-0.11240368799599999
ACH-000608,0.026537564289700003
ACH-000614,-0.351090710474
ACH-000616,-0.0950265344598
ACH-000618,-0.27810408407
ACH-000619,-0.230585096915
ACH-000620,-0.0658238757119
ACH-000621,-0.0826381448647
ACH-000622,-0.522939304343
ACH-000623,-0.192281729802
ACH-000624,-0.3186056854
ACH-000627,-0.26871540636700003
ACH-000630,-0.105099308367
ACH-000632,-0.339188309576
ACH-000633,-0.31573870176
ACH-000637,-0.00280700026461
ACH-000638,-0.35929638738700004
ACH-000646,0.154583461997
ACH-000647,-0.30645649626
ACH-000648,-0.130378070253
ACH-000649,-0.0165176844425
ACH-000651,0.103552743622
ACH-000652,-0.321532643864
ACH-000653,0.218073208268
ACH-000657,-0.185481448232
ACH-000658,-0.229669362909
ACH-000661,-0.5145755478499999
ACH-000662,-0.8105535617790001
ACH-000663,-0.07773756678089999
ACH-000665,-0.391793461936
ACH-000671,-0.26367212880199997
ACH-000673,-0.293787556277
ACH-000676,-0.035857992598300005
ACH-000677,-0.0855575152573
ACH-000681,-0.014498673937999999
ACH-000682,0.0573042749605
ACH-000683,-0.158927897721
ACH-000684,-0.389383441955
ACH-000688,-0.308641728912
ACH-000693,-0.232878060883
ACH-000694,-0.04763991382280001
ACH-000695,-0.005258752740600001
ACH-000696,-0.212100742193
ACH-000697,-0.315182385226
ACH-000699,-0.054557822684500004
ACH-000701,-0.19337380766399997
ACH-000706,-0.239191829065
ACH-000711,-0.13982995300599999
ACH-000713,-0.490704503613
ACH-000714,-0.07702383162410001
ACH-000718,-0.19517815065900002
ACH-000720,-0.19069744778900002
ACH-000721,-0.0188501228982
ACH-000724,-0.060610029041099994
ACH-000725,-0.259779541614
ACH-000732,-0.0331646096783
ACH-000734,-0.364600600937
ACH-000735,-0.251097671595
ACH-000736,-0.0410763786963
ACH-000738,-0.142261049221
ACH-000746,0.0351028632644
ACH-000747,-0.0832106796375
ACH-000748,-0.050739701362600004
ACH-000753,-0.171220100849
ACH-000756,-0.279435684979
ACH-000757,-0.197512413297
ACH-000758,-0.0431844821337
ACH-000760,-0.0484420659705
ACH-000763,-0.059260194578200004
ACH-000764,-0.033490084556400006
ACH-000765,-0.429511415609
ACH-000766,-0.0251128691815
ACH-000767,-0.051812493941599994
ACH-000768,-0.32384444771299997
ACH-000769,-0.314291977566
ACH-000770,0.00999934941613
ACH-000771,-0.193868604332
ACH-000773,-0.24398696439
ACH-000776,-0.258867096124
ACH-000777,-0.0492997117961
ACH-000778,0.173533413965
ACH-000781,-0.17490985027199998
ACH-000782,-0.160871889138
ACH-000783,-0.0598939889631
ACH-000784,-0.027470072694599997
ACH-000785,-0.01992240701
ACH-000787,-0.126435122695
ACH-000788,-0.14439953911800002
ACH-000791,0.0801231427571
ACH-000792,-0.162413928704
ACH-000794,-0.070267840974
ACH-000796,-0.0510205262308
ACH-000799,0.08440377062789998
ACH-000800,0.0575277561216
ACH-000802,-0.058591435145500005
ACH-000804,-0.252856854474
ACH-000805,-0.0138331336076
ACH-000809,-0.16129817213199998
ACH-000810,-0.34300878769599996
ACH-000811,-0.035062918241199996
ACH-000817,-0.047680581530300005
ACH-000819,-0.180528243261
ACH-000820,0.11047963621500001
ACH-000821,-0.0154354664427
ACH-000822,-0.275633532849
ACH-000823,-0.284004827956
ACH-000824,-0.224168795797
ACH-000827,-0.0898735530656
ACH-000829,-0.21248396093
ACH-000831,-0.249255713849
ACH-000832,-0.355540625594
ACH-000833,-0.132347429017
ACH-000834,-0.135479213446
ACH-000835,-0.14033959718699998
ACH-000836,-0.0323098098314
ACH-000837,-0.27949861893800004
ACH-000838,-0.217983379564
ACH-000839,-0.331078994926
ACH-000840,-0.32529046775
ACH-000841,0.00767999529214
ACH-000843,-0.0104872943515
ACH-000846,-0.215213485102
ACH-000847,-0.0140048998752
ACH-000848,-0.158575344954
ACH-000849,-0.213904920563
ACH-000851,-0.230741798039
ACH-000855,-0.013136303516
ACH-000856,-0.191038315066
ACH-000858,-0.0487128739338
ACH-000859,0.00724552570154
ACH-000861,-0.10310173019999999
ACH-000862,-0.137336632558
ACH-000865,-0.118124087314
ACH-000866,-0.11616103838099999
ACH-000867,-0.155849241885
ACH-000869,0.16689569545900002
ACH-000872,-0.360995861325
ACH-000873,-0.0200314942522
ACH-000876,-0.0698128308448
ACH-000878,-0.301861440845
ACH-000880,-0.0381910044665
ACH-000881,-0.197101173427
ACH-000882,-0.217874215744
ACH-000884,-0.147188828077
ACH-000885,-0.352338228425
ACH-000887,-0.12348822480699999
ACH-000888,-0.087534833806
ACH-000889,0.0189213627774
ACH-000890,-0.34999473252700003
ACH-000896,-0.301319972159
ACH-000898,-0.277554118074
ACH-000900,-0.26275376011999996
ACH-000901,-0.0682629283474
ACH-000905,-0.112972479646
ACH-000906,-0.123270336135
ACH-000907,-0.0741897745162
ACH-000910,-0.391114824132
ACH-000911,-0.043165368660300005
ACH-000912,-0.06236202634909999
ACH-000913,0.0586967413531
ACH-000915,-0.225607912458
ACH-000916,-0.370802843344
ACH-000917,-0.328408467733
ACH-000921,-0.128221902886
ACH-000924,-0.0992630763023
ACH-000926,-0.10488359277899999
ACH-000928,-0.0860588570828
ACH-000929,-0.181797895026
ACH-000932,-0.300066142777
ACH-000935,-0.10971657518
ACH-000936,-0.11059895289100001
ACH-000937,-0.131398108126
ACH-000938,-0.22847991126400002
ACH-000939,-0.12729033751399998
ACH-000941,-0.132983233065
ACH-000943,-0.26566844774
ACH-000946,-0.165548828372
ACH-000947,-0.185200272463
ACH-000948,-0.339695654265
ACH-000950,-0.0212144846641
ACH-000953,-0.099815375767
ACH-000957,-0.26104710143300003
ACH-000958,-0.09490244800460002
ACH-000960,-0.149810885493
ACH-000963,-0.225900071314
ACH-000968,-0.345406939467
ACH-000969,-0.312555993235
ACH-000973,-0.19161373847899998
ACH-000974,-0.048940481682699995
ACH-000975,-0.00497626963145
ACH-000976,-0.269360580259
ACH-000978,-0.240771549319
ACH-000980,-0.0842927613375
ACH-000984,-0.131864583054
ACH-000986,-0.10086387343
ACH-000988,-0.19543245149900002
ACH-000993,-0.0680503085369
ACH-000994,-0.0925083549278
ACH-000996,-0.08956980514110001
ACH-001001,-0.142960406807
ACH-001020,0.0628427424681
ACH-001028,0.020974532217000002
ACH-001031,-0.014423132816999999
ACH-001038,-0.196748093202
ACH-001048,-0.11352689414999999
ACH-001050,-0.226447014954
ACH-001053,-0.37622950883
ACH-001054,-0.183134362565
ACH-001061,-0.13636680205600002
ACH-001067,-0.108069428528
ACH-001075,-0.47846311011799997
ACH-001096,-0.17239565752799998
ACH-001128,0.0327348873069
ACH-001134,-0.0340856791309
ACH-001151,-0.168979690751
ACH-001163,-0.0163976218288
ACH-001164,-0.551182785856
ACH-001173,-0.27534064403700004
ACH-001183,-0.147879832645
ACH-001184,-0.0294483161435
ACH-001190,-0.312628456407
ACH-001192,-0.058680209500799996
ACH-001193,0.112271490119
ACH-001196,-0.11272218797
ACH-001197,-0.19266594600900003
ACH-001205,-0.210105939232
ACH-001211,-0.120494616498
ACH-001212,0.0612653962127
ACH-001228,-0.0622639505179
ACH-001232,-0.120860203145
ACH-001239,0.056695111154699995
ACH-001274,-0.19049288743599999
ACH-001275,0.07912200571339999
ACH-001277,0.028094260432099998
ACH-001278,-0.0761865297673
ACH-001280,-0.17532140834399998
ACH-001283,-0.0236107714108
ACH-001289,-0.318207170588
ACH-001295,-0.0407152979958
ACH-001300,-0.06347872718980001
ACH-001301,-0.152834710703
ACH-001302,0.150688750328
ACH-001303,0.248254930986
ACH-001306,-0.0723173119083
ACH-001318,0.0304100075496
ACH-001322,-0.412249285723
ACH-001328,0.0034546756360599997
ACH-001332,-0.245975302775
ACH-001333,-0.137077066112
ACH-001336,-0.188225874822
ACH-001340,-0.00793327761364
ACH-001346,-0.11309186300599999
ACH-001353,0.0226753581128
ACH-001354,0.207614961118
ACH-001367,-0.680665267931
ACH-001368,0.008995405096040002
ACH-001374,0.166414425091
ACH-001375,-0.06693209431630001
ACH-001377,-0.133465098831
ACH-001380,0.0433712110396
ACH-001391,-0.018602056491400003
ACH-001407,-0.249973358345
ACH-001408,-0.21344858360999996
ACH-001413,-0.200421353568
ACH-001430,-0.250147525907
ACH-001431,0.05014082243219999
ACH-001450,-0.10308716217
ACH-001496,-0.16618101533500002
ACH-001500,-0.0724797904615
ACH-001521,-0.0668483196072
ACH-001523,-0.119110333371
ACH-001532,-0.21836858879999999
ACH-001536,-0.361516659686
ACH-001550,0.010812595784
ACH-001552,-0.315269613412
ACH-001554,-0.250996583084
ACH-001645,-0.183684841745
ACH-001654,-0.274440236946
ACH-001715,-0.328785081474
ACH-001735,-0.05170589831399999
ACH-001736,-0.0841143596892
ACH-001737,-0.061779478917199995
ACH-001740,-0.046180731797900006
ACH-001745,-0.13985005963400002
ACH-001750,-0.119875118117
ACH-001765,-0.0873458078087
ACH-001956,-0.20978728195000002
ACH-001957,-0.431019927377
