,THOC6 (79228)
ACH-000817,-0.731236963156
ACH-000819,-0.804146821295
ACH-000820,-0.8844667069769999
ACH-000821,-0.62504780199
ACH-000822,-0.332610641148
ACH-000823,-0.423629532956
ACH-000824,-0.598887103649
ACH-000827,-0.475128861804
ACH-000829,-0.39873998921
ACH-000831,-0.640430713938
ACH-000832,-0.594928670063
ACH-000833,-0.503123296957
ACH-000834,-0.735416804625
ACH-000835,-0.45801905950099997
ACH-000836,-0.234561424463
ACH-000837,-0.49014307437700005
ACH-000838,-0.623773578034
ACH-000839,-0.650215045228
ACH-000840,-0.490748316916
ACH-000841,-0.654983325594
ACH-000843,-0.476251067961
ACH-000846,-0.26757283641699997
ACH-000847,-0.7861481376010001
ACH-000848,-0.611675298217
ACH-000849,-0.632708173695
ACH-000851,-0.550824421524
ACH-000855,-0.614584167267
ACH-000856,-0.6165101815999999
ACH-000858,-0.301592420858
ACH-000859,-0.680137274073
ACH-000861,-0.40376701679
ACH-000862,-0.354671564953
ACH-000865,-0.35876687444300004
ACH-000866,-0.762715667116
ACH-000867,-0.706442478114
ACH-000869,-0.5460708750159999
ACH-000872,-0.663585919078
ACH-000873,-0.638908604298
ACH-000876,-0.430758305074
ACH-000878,-0.5150913371970001
ACH-000880,-0.7993399609190001
ACH-000881,-0.300640747824
ACH-000882,-0.451743577341
ACH-000884,-0.668829742313
ACH-000885,-0.506193546549
ACH-000887,-0.312823897657
ACH-000888,-0.9477079862190001
ACH-000889,-0.548890430433
ACH-000890,-0.8180297931199999
ACH-000896,-0.458950220544
ACH-000898,-0.7118239927140001
ACH-000900,-0.945376832811
ACH-000901,-0.747741898494
ACH-000905,-0.574739247547
ACH-000906,-0.40418812675899995
ACH-000907,-1.04522863514
ACH-000910,-0.621345362431
ACH-000911,-0.601960377509
ACH-000912,-0.877113284069
ACH-000913,-0.294224245491
ACH-000915,-0.174060703124
ACH-000916,-0.396854187043
ACH-000917,-0.7077337518440001
ACH-000921,-0.59298653464
ACH-000924,-0.289003844518
ACH-000926,-0.6545597840590001
ACH-000928,-0.678113581355
ACH-000929,-0.647616550735
ACH-000932,-0.62573332111
ACH-000935,-0.412027993746
ACH-000936,-0.45486769210100003
ACH-000937,-0.8308823095379999
ACH-000938,-1.08256625911
ACH-000939,-0.48837192657399997
ACH-000941,-0.511048420659
ACH-000943,-0.484560135118
ACH-000946,-0.424726026141
ACH-000947,-0.443279454705
ACH-000948,-0.469353232612
ACH-000950,-0.642685307488
ACH-000953,-1.09816328695
ACH-000957,-0.458682610089
ACH-000958,-0.697642130994
ACH-000960,-0.47902394130599996
ACH-000963,-0.695589316674
ACH-000968,-0.292390243974
ACH-000969,-0.30562165951299997
ACH-000973,-0.338059625453
ACH-000974,-0.505586255844
ACH-000975,-0.53864759723
ACH-000976,-0.7001168039740001
ACH-000978,-0.510164984143
ACH-000980,-0.2714536084
ACH-000984,-0.4891546848800001
ACH-000986,-0.791091736189
ACH-000988,-0.512351378047
ACH-000993,-0.8406326257100001
ACH-000994,-0.445759731198
ACH-000996,-0.709638965819
ACH-001001,-0.6589043356750001
ACH-001020,-0.283536169198
ACH-001028,-0.449214297403
ACH-001031,-0.286182794879
ACH-001038,-0.573388174996
ACH-001048,-0.517729729621
ACH-001050,-0.348488596265
ACH-001053,-0.685563427501
ACH-001054,-0.6489399709839999
ACH-001061,-0.472604141285
ACH-001067,-0.408173806805
ACH-001075,-0.49376200607
ACH-001096,-0.6268628644659999
ACH-001128,-0.824443124129
ACH-001134,-0.605653678111
ACH-001151,-0.571024333361
ACH-001163,-0.50693349078
ACH-001164,-0.379450669838
ACH-001173,-0.519084214694
ACH-001183,-0.6183823298
ACH-001184,-0.78740598598
ACH-001190,-0.658099794274
ACH-001192,-0.769663143894
ACH-001193,-0.38195365551
ACH-001196,-0.427927376718
ACH-001197,-0.645798079778
ACH-001205,-0.37323979799199997
ACH-001211,-0.533088570437
ACH-001212,-0.580291707986
ACH-001228,-0.629293525656
ACH-001232,-0.59510478723
ACH-001239,-0.344946042174
ACH-001274,-0.701779276436
ACH-001275,-0.42110328576399997
ACH-001277,-0.551438261277
ACH-001278,-0.905809042396
ACH-001280,-0.734271925598
ACH-001283,-0.670843211694
ACH-001289,-0.513960301119
ACH-001295,-0.311460959051
ACH-001300,-0.405841963569
ACH-001301,-0.567433374006
ACH-001302,-0.751000088884
ACH-001303,-0.192912498356
ACH-001306,-0.617306241903
ACH-001318,-0.869567002777
ACH-001322,-0.505641618957
ACH-001328,-0.6810644524130001
ACH-001332,-0.29204691409600003
ACH-001333,-0.822624945848
ACH-001336,-0.7511960868590001
ACH-001340,-0.316296372932
ACH-001346,-0.480315019421
ACH-001353,-0.390426279956
ACH-001354,-0.596875339623
ACH-001367,-0.537144933753
ACH-001368,-0.5000631802300001
ACH-001374,-0.77038670661
ACH-001375,-0.718105803257
ACH-001377,-0.322934972463
ACH-001380,-0.30648888852
ACH-001391,-0.396200168213
ACH-001407,-0.326557398058
ACH-001408,-0.450861342391
ACH-001413,-0.735062556714
ACH-001430,-0.509333299234
ACH-001431,-0.414345294872
ACH-001450,-0.5109166423170001
ACH-001496,-1.1483881734999999
ACH-001500,-0.6825471959010001
ACH-001521,-0.562879670688
ACH-001523,-0.402322517804
ACH-001532,-0.438546856308
ACH-001536,-0.369780354656
ACH-001550,-0.359103724135
ACH-001552,-0.534329704403
ACH-001554,-0.608592009978
ACH-001645,-0.700912038899
ACH-001654,-0.615674066212
ACH-001715,-0.827345582184
ACH-001735,-0.45177403187799997
ACH-001736,-1.0414859833299999
ACH-001737,-0.104463274202
ACH-001740,-0.6284142472850001
ACH-001745,-0.7036965459360001
ACH-001750,-0.751912093686
ACH-001765,-0.966455002121
ACH-001956,-0.564791594083
ACH-001957,-0.625211168416
