,SLAIN2 (57606)
ACH-000542,-0.139848721862
ACH-000544,-0.235045159437
ACH-000545,-0.0481835413232
ACH-000547,-0.09832222925270001
ACH-000548,-0.101772826397
ACH-000549,-0.18534955775800002
ACH-000550,-0.282532992895
ACH-000552,-0.21142552584399998
ACH-000556,-0.324586785102
ACH-000557,-0.15971360976600002
ACH-000570,-0.0878626680472
ACH-000571,-0.22159141060899998
ACH-000573,-0.05584931795
ACH-000576,-0.18146435786499998
ACH-000580,-0.111756446259
ACH-000584,-0.119285605132
ACH-000585,-0.281102997162
ACH-000588,-0.0262281816425
ACH-000589,-0.0915236688328
ACH-000591,-0.120429465725
ACH-000593,-0.15107754791
ACH-000600,-0.196467798826
ACH-000601,-0.20384891526299997
ACH-000604,0.0403331722
ACH-000605,-0.0916466149639
ACH-000606,-0.20654625161600002
ACH-000608,-0.0987705370929
ACH-000614,-0.140527169499
ACH-000616,-0.188262296773
ACH-000618,-0.182732687537
ACH-000619,-0.191776855978
ACH-000620,-0.125781552958
ACH-000621,-0.212464799694
ACH-000622,-0.0203634341196
ACH-000623,-0.0265821701987
ACH-000624,-0.0906620444101
ACH-000627,-0.23393842921100003
ACH-000630,-0.106425746879
ACH-000632,-0.172500563269
ACH-000633,0.0259572985824
ACH-000637,-0.188600423924
ACH-000638,0.0102428936282
ACH-000646,0.0467895080217
ACH-000647,-0.220851604921
ACH-000648,-0.26601897819200004
ACH-000649,-0.024650531669099997
ACH-000651,-0.126945241645
ACH-000652,-0.027964515761199998
ACH-000653,-0.114984313949
ACH-000657,-0.186983804377
ACH-000658,-0.11787922638800001
ACH-000661,-0.179209286224
ACH-000662,-0.178605526934
ACH-000663,-0.042767185049999996
ACH-000665,-0.10293005099300001
ACH-000671,-0.18419687167399998
ACH-000673,-0.220322358563
ACH-000676,-0.225609663745
ACH-000677,-0.27904957352
ACH-000681,-0.0734191915279
ACH-000682,-0.182384049093
ACH-000683,-0.0331658361971
ACH-000684,-0.268111710277
ACH-000688,-0.461369489811
ACH-000693,-0.0687250345025
ACH-000694,-0.224732980083
ACH-000695,-0.209537281933
ACH-000696,-0.138042056349
ACH-000697,-0.142903667307
ACH-000699,-0.302117154282
ACH-000701,-0.135691082766
ACH-000706,-0.132553612736
ACH-000711,-0.116476876588
ACH-000713,-0.09108601544
ACH-000714,-0.0718421547437
ACH-000718,-0.10581116990299999
ACH-000720,-0.186168242226
ACH-000721,-0.156037630324
ACH-000724,-0.499714026812
ACH-000725,-0.367851235353
ACH-000732,0.127672608287
ACH-000734,-0.114307341467
ACH-000735,-0.229625045678
ACH-000736,-0.19021163609000002
ACH-000738,-0.239140308515
ACH-000746,-0.0456966721839
ACH-000747,-0.254020592708
ACH-000748,-0.0984723604242
ACH-000753,-0.135891727989
ACH-000756,-0.0617858935008
ACH-000757,-0.102983730898
ACH-000758,-0.0160627706826
ACH-000760,-0.086211969008
ACH-000763,-0.118743547214
ACH-000764,-0.26963038102
ACH-000765,-0.09428837993010002
ACH-000766,-0.170393895631
ACH-000767,-0.0774731972623
ACH-000768,0.044525578077800006
ACH-000769,-0.08594287155649999
ACH-000770,-0.10985155621300001
ACH-000771,-0.129604857609
ACH-000773,-0.271931405186
ACH-000776,0.00424987345104
ACH-000777,-0.163437882059
ACH-000778,0.04786813038930001
ACH-000781,-0.16359020365000002
ACH-000782,0.043351367997699994
ACH-000783,-0.0521934869097
ACH-000784,-0.164380358104
ACH-000785,-0.108623870121
ACH-000787,-0.24923810295600002
ACH-000788,-0.12744721454000002
ACH-000791,-0.042681235513199994
ACH-000792,-0.17385722254099997
ACH-000794,-0.308778370976
ACH-000796,-0.18944911084199997
ACH-000799,-0.19086320112100003
ACH-000800,-0.131121423551
ACH-000802,-0.297538198698
ACH-000804,-0.22506649015
ACH-000805,-0.605749705112
ACH-000809,-0.104446938711
ACH-000810,-0.17783984348
ACH-000811,-0.059879960294
ACH-000817,-0.0324790501346
ACH-000819,-0.0118608425079
ACH-000820,-0.038591306089
ACH-000821,0.056012843346499995
ACH-000822,-0.119738239407
ACH-000823,-0.0699476569865
ACH-000824,-0.198751946947
ACH-000827,-0.19198228235800002
ACH-000829,-0.136561889821
ACH-000831,-0.0352674912295
ACH-000832,-2.89212603214e-05
ACH-000833,-0.12849952342499998
ACH-000834,-0.123923463026
ACH-000835,-0.249965735488
ACH-000836,-0.253973681751
ACH-000837,-0.029465172082199998
ACH-000838,0.0100793557195
ACH-000839,0.00279174779201
ACH-000840,-0.0157964996451
ACH-000841,-0.141983257411
ACH-000843,-0.120736605217
ACH-000846,-0.0215339037427
ACH-000847,-0.209663090967
ACH-000848,-0.14285185439200002
ACH-000849,-0.176699417877
ACH-000851,-0.228069078385
ACH-000855,-0.0537804351701
ACH-000856,-0.0643076064713
ACH-000858,-0.16654038933
ACH-000859,-0.184508441054
ACH-000861,0.008279272776970001
ACH-000862,-0.191652017416
ACH-000865,-0.21559571050999998
ACH-000866,-0.056065190573500005
ACH-000867,-0.151445272307
ACH-000869,0.026151076106799998
ACH-000872,-0.136712627171
ACH-000873,-0.174097598428
ACH-000876,-0.0590172891905
ACH-000878,-0.12330888224000001
ACH-000880,-0.0448354694843
ACH-000881,-0.201971421589
ACH-000882,-0.165336286373
ACH-000884,-0.282209463061
ACH-000885,-0.191174102948
ACH-000887,-0.0861099467149
ACH-000888,-0.15210198532299998
ACH-000889,-0.0981428149422
ACH-000890,-0.110724372803
ACH-000896,-0.150849782436
ACH-000898,-0.268367095695
ACH-000900,-0.091156322522
ACH-000901,-0.14368906962
ACH-000905,-0.16564382229
ACH-000906,-0.215082807131
ACH-000907,0.0188732513068
ACH-000910,-0.21224577569800002
ACH-000911,-0.029660524383299997
ACH-000912,-0.08789314718039999
ACH-000913,-0.154642393319
ACH-000915,-0.0666650372078
ACH-000916,-0.474358883316
ACH-000917,-0.101081483947
ACH-000921,-0.163757571911
ACH-000924,-0.0566706495206
ACH-000926,-0.054649298602200004
ACH-000928,-0.388592669164
ACH-000929,-0.289934909257
ACH-000932,-0.170459245977
ACH-000935,-0.192456878258
ACH-000936,-0.244719748933
ACH-000937,-0.0634629562518
ACH-000938,0.0540485593878
ACH-000939,-0.101290835997
ACH-000941,-0.148845843975
ACH-000943,-0.133177924261
ACH-000946,-0.43765180306400003
ACH-000947,-0.136077411402
ACH-000948,-0.386063053605
ACH-000950,-0.067081241871
ACH-000953,-0.0776321632451
ACH-000957,-0.252127446347
ACH-000958,-0.113223613527
ACH-000960,-0.147900880177
ACH-000963,-0.221913495221
ACH-000968,-0.10362811242900001
ACH-000969,-0.131028801905
ACH-000973,-0.21520662956300002
ACH-000974,-0.233332956369
ACH-000975,-0.23373946581
ACH-000976,-0.19940828917800002
ACH-000978,-0.327272167663
ACH-000980,-0.21047074995099999
ACH-000984,-0.272786826432
ACH-000986,-0.20818069329799999
ACH-000988,-0.166241462605
ACH-000993,-0.101459035667
ACH-000994,-0.332824410972
ACH-000996,-0.252131173279
ACH-001001,-0.185750885688
ACH-001020,0.007339406556020001
ACH-001028,-0.113576641275
ACH-001031,-0.09454644208969999
ACH-001038,-0.18171701269499999
ACH-001048,-0.224164285134
ACH-001050,-0.188819804381
ACH-001053,-0.17439719787500002
ACH-001054,-0.103057268434
ACH-001061,-0.116262152821
ACH-001067,-0.265881376342
ACH-001075,-0.117431441099
ACH-001096,-0.312805598855
ACH-001128,-0.248225034571
ACH-001134,-0.44560110864600005
ACH-001151,-0.19690334572999998
ACH-001163,-0.13813848518
ACH-001164,-0.132488928138
ACH-001173,-0.230869394778
ACH-001183,-0.145918734675
ACH-001184,-0.12638267045999999
ACH-001190,-0.391911850744
ACH-001192,-0.0349523927257
ACH-001193,-0.273488125476
ACH-001196,0.110671424279
ACH-001197,-0.0593978560267
ACH-001205,-0.231263194749
ACH-001211,-0.285352259048
ACH-001212,0.0100330655894
ACH-001228,-0.0956233399113
ACH-001232,-0.19472408962999999
ACH-001239,-0.114402755626
ACH-001274,-0.168090382421
ACH-001275,-0.119993542724
ACH-001277,-0.182920352118
ACH-001278,-0.14407478506100002
ACH-001280,0.107703829134
ACH-001283,-0.0839927761438
ACH-001289,-0.332322642294
ACH-001295,-0.19432360033100002
ACH-001300,-0.132017064976
ACH-001301,-0.105547264235
ACH-001302,-0.285563899823
ACH-001303,-0.100161399605
ACH-001306,-0.176713933865
ACH-001318,-0.08870633896289999
ACH-001322,-0.45331043139
ACH-001328,-0.318405642389
ACH-001332,-0.236630250146
ACH-001333,-0.140210458519
ACH-001336,-0.100109731461
ACH-001340,-0.138109915811
ACH-001346,-0.151856073197
ACH-001353,-0.238222829593
ACH-001354,-0.169117398032
ACH-001367,-0.246114689611
ACH-001368,-0.120603816208
ACH-001374,0.011949851145600002
ACH-001375,-0.16004311684
ACH-001377,-0.116602675913
ACH-001380,-0.143117449492
ACH-001391,-0.20899323188900001
ACH-001407,-0.219420474511
ACH-001408,-0.151258469759
ACH-001413,-0.264001321391
ACH-001430,0.0871109442558
ACH-001431,-0.111762975062
ACH-001450,-0.0605605920402
ACH-001496,-0.19567112142
ACH-001500,-0.41621280983900005
ACH-001521,-0.243604879578
ACH-001523,-0.0345028565624
ACH-001532,-0.271807227734
ACH-001536,-0.26785342899500003
ACH-001550,-0.18395518146499998
ACH-001552,-0.162668981225
ACH-001554,-0.19728327959699998
ACH-001645,-0.138544005728
ACH-001654,-0.082626083598
ACH-001715,-0.19291957892
ACH-001735,-0.051661868683900006
ACH-001736,-0.18057322632300002
ACH-001737,0.0247313418027
ACH-001740,0.0367570898991
ACH-001745,-0.156012217684
ACH-001750,0.0167477192436
ACH-001765,-0.052286460410400006
ACH-001956,-0.109415180213
ACH-001957,-0.152574984399
