,SPCS3 (60559)
ACH-001523,-1.0115136554000002
ACH-001532,-0.8046294308230001
ACH-001536,-1.1351355068
ACH-001550,-0.8183797690510001
ACH-001552,-1.26612337908
ACH-001554,-0.9294570873119999
ACH-001645,-0.980669289365
ACH-001654,-0.969182721603
ACH-001715,-1.5640605095299998
ACH-001735,-0.930791594893
ACH-001736,-0.985260382113
ACH-001737,-0.9370009739090001
ACH-001740,-0.934513747056
ACH-001745,-0.9568731044600001
ACH-001750,-1.05831614859
ACH-001765,-1.34409446686
ACH-001956,-0.990254236511
ACH-001957,-1.3182563297299998
