,WRN (7486)
ACH-001368,-0.11253610470999999
ACH-001374,0.020975096087700002
ACH-001375,-0.257246947322
ACH-001377,-0.949576769023
ACH-001380,-0.128928234624
ACH-001391,-0.248172278666
ACH-001407,0.011507489592799998
ACH-001408,-0.35339917033600005
ACH-001413,-0.16813573022
ACH-001430,-0.194043320931
ACH-001431,0.00291263203273
ACH-001450,0.18296761187
ACH-001496,-0.14338142961
ACH-001500,0.195348766588
ACH-001521,-0.11355357753499999
ACH-001523,-0.120336532376
ACH-001532,-0.29170756305999995
ACH-001536,-0.18324470918400002
ACH-001550,-0.116691211239
ACH-001552,-0.045033987763700004
ACH-001554,-0.20854402160399999
ACH-001645,-0.057572404518800004
ACH-001654,-0.0966024758228
ACH-001715,-0.306703359634
ACH-001735,-0.09136773528410001
ACH-001736,-0.0692887790538
ACH-001737,0.444830910552
ACH-001740,-0.08991262287969999
ACH-001745,-0.447683995466
ACH-001750,-0.00934746194605
ACH-001765,-0.168424848858
ACH-001956,-0.408922383834
ACH-001957,-0.26354638068799996
