,HMGB1 (3146)
ACH-000947,-0.455732147411
ACH-000948,-0.600034134402
ACH-000950,-0.665538047606
ACH-000953,-0.61327578998
ACH-000957,-0.8226833483759999
ACH-000958,-0.501197238155
ACH-000960,-0.8010507922419999
ACH-000963,-0.7226277374860001
ACH-000968,-0.42861898559100003
ACH-000969,-0.828959694776
ACH-000973,-0.5719930916170001
ACH-000974,-0.43809839889700003
ACH-000975,-0.753382592434
ACH-000976,-0.677155447095
ACH-000978,-0.732307721678
ACH-000980,-0.599355414763
ACH-000984,-0.76159680037
ACH-000986,-0.266481775149
ACH-000988,-0.5405529176039999
ACH-000993,-0.280133691075
ACH-000994,-0.21160558458700002
ACH-000996,-1.0381089591600001
ACH-001001,-0.6436347900689999
ACH-001020,-0.35428974775300004
ACH-001028,-0.594586544617
ACH-001031,-0.570750623913
ACH-001038,-0.635150336772
ACH-001048,-0.640558332366
ACH-001050,-0.40707088389
ACH-001053,-0.530088117785
ACH-001054,-0.6619315608030001
ACH-001061,-0.594282821686
ACH-001067,-0.462154238127
ACH-001075,-0.334714423335
ACH-001096,-0.42283916801700006
ACH-001128,-0.0467099523362
ACH-001134,-0.525008965021
ACH-001151,-0.48988000952
ACH-001163,-0.519602054827
ACH-001164,-0.47646183190700003
ACH-001173,-0.556485538311
ACH-001183,-0.451967983922
ACH-001184,-0.34642411203
ACH-001190,-0.705927264247
ACH-001192,-0.553303208803
ACH-001193,-0.973260550693
ACH-001196,-0.8909937694750001
ACH-001197,-0.816391276745
ACH-001205,-0.41784056696500005
ACH-001211,-0.791105403912
ACH-001212,-0.736762329789
ACH-001228,-0.47665692335500004
ACH-001232,-0.707533956751
ACH-001239,-0.584463773742
ACH-001274,-0.344228841654
ACH-001275,-0.555441033407
ACH-001277,-0.9226935541210001
ACH-001278,-0.7702235587019999
ACH-001280,-1.06996599351
ACH-001283,-0.39647991278000005
ACH-001289,-0.368099413265
ACH-001295,-0.458855906804
ACH-001300,-0.41811834574600004
ACH-001301,-0.721366535907
ACH-001302,-0.6653064177920001
ACH-001303,-0.424977646551
ACH-001306,-0.636848944782
ACH-001318,-0.6710453009080001
ACH-001322,-0.467132430361
ACH-001328,-0.631520115108
ACH-001332,-0.697145055163
ACH-001333,-0.527029391715
ACH-001336,-0.8839312838660001
ACH-001340,-0.784234671702
ACH-001346,-0.56686368534
ACH-001353,-0.859185753262
ACH-001354,-0.400269419393
ACH-001367,-0.837127037153
ACH-001368,-0.674971861476
ACH-001374,-0.9901844459710001
ACH-001375,-0.969455222146
ACH-001377,-0.56972225746
ACH-001380,-0.7027771471259999
ACH-001391,-0.824957836435
ACH-001407,-0.671323348232
ACH-001408,-0.8018516254379999
ACH-001413,-0.6579415978850001
ACH-001430,-0.633037985493
ACH-001431,-0.56395909164
ACH-001450,-1.1123637159200002
ACH-001496,-0.464959176533
ACH-001500,-0.497781933394
ACH-001521,-0.9763635754760001
ACH-001523,-0.402312335648
ACH-001532,-0.618722019232
ACH-001536,-0.6967582654350001
ACH-001550,-0.263980815768
ACH-001552,-0.8022177736830001
ACH-001554,-0.644079204527
ACH-001645,-0.498639508925
ACH-001654,-0.687022682294
ACH-001715,-0.679269107314
ACH-001735,-0.540500588644
ACH-001736,-0.779685171017
ACH-001737,-1.0153803786799998
ACH-001740,-0.583437932952
ACH-001745,-0.619879057292
ACH-001750,-0.514320107699
ACH-001765,-0.605132305999
ACH-001956,-0.38817212021499997
ACH-001957,-0.677654801061
