,RD3L (647286)
ACH-000950,0.148898005774
ACH-000953,0.22571360061999998
ACH-000957,0.361277470018
ACH-000958,0.179604103175
ACH-000960,0.305837587654
ACH-000963,0.0814712386907
ACH-000968,0.249614598966
ACH-000969,0.265473836921
ACH-000973,0.249350234069
ACH-000974,0.248697204401
ACH-000975,0.233997620985
ACH-000976,0.178503294614
ACH-000978,0.0216903409423
ACH-000980,0.233951972324
ACH-000984,0.343192627155
ACH-000986,0.295842494716
ACH-000988,0.0791847615684
ACH-000993,0.137820325482
ACH-000994,0.298408186746
ACH-000996,0.33672108728
ACH-001001,0.14436559601500001
ACH-001020,0.303069010321
ACH-001028,0.317252552849
ACH-001031,0.10957235228800001
ACH-001038,0.213827608689
ACH-001048,0.243127528845
ACH-001050,0.230589995541
ACH-001053,0.349885357743
ACH-001054,0.431854540608
ACH-001061,0.363091536436
ACH-001067,0.344367633333
ACH-001075,0.38234946467799996
ACH-001096,0.17916015928399998
ACH-001128,0.201440688353
ACH-001134,0.192722152174
ACH-001151,0.284563221156
ACH-001163,0.302188433333
ACH-001164,0.478220374694
ACH-001173,0.28073201743299997
ACH-001183,0.19780597207400002
ACH-001184,0.140803230889
ACH-001190,0.362541467319
ACH-001192,0.30396783197
ACH-001193,0.324432105428
ACH-001196,0.406542948919
ACH-001197,0.230120793809
ACH-001205,0.264304055194
ACH-001211,0.169805915053
ACH-001212,0.368878288293
ACH-001228,0.375448451704
ACH-001232,0.202648443801
ACH-001239,0.205643017519
ACH-001274,0.391100005741
ACH-001275,0.307519262469
ACH-001277,0.314589442757
ACH-001278,0.158428992459
ACH-001280,0.104581005661
ACH-001283,0.279688984735
ACH-001289,0.28855534127
ACH-001295,0.270004662337
ACH-001300,0.20728744560600001
ACH-001301,0.239532677793
ACH-001302,0.35191626035499995
ACH-001303,0.229138410539
ACH-001306,0.301154250926
ACH-001318,0.288666008671
ACH-001322,0.07815354845639999
ACH-001328,0.308439381538
ACH-001332,0.282416021348
ACH-001333,0.169019139507
ACH-001336,0.165878212971
ACH-001340,0.26714093447799997
ACH-001346,0.340332940237
ACH-001353,0.263466884225
ACH-001354,-0.0315665922963
ACH-001367,0.338293488628
ACH-001368,0.235584124545
ACH-001374,0.521916559098
ACH-001375,0.331930643739
ACH-001377,0.133827853543
ACH-001380,0.22271395037900002
ACH-001391,0.354575495968
ACH-001407,0.40090181500699995
ACH-001408,0.273460276269
ACH-001413,0.298144250248
ACH-001430,0.38854957245399996
ACH-001431,0.28578656108100003
ACH-001450,0.23936017678399998
ACH-001496,0.19858965983399998
ACH-001500,0.28468448368
ACH-001521,0.34629390746600003
ACH-001523,0.164548716064
ACH-001532,0.22437714296999997
ACH-001536,0.283382455431
ACH-001550,0.18444908412799998
ACH-001552,0.304191802362
ACH-001554,0.182873186149
ACH-001645,0.22618167525600003
ACH-001654,0.256854699064
ACH-001715,0.31511512753000004
ACH-001735,0.239631728097
ACH-001736,0.183510962514
ACH-001737,0.2086712439
ACH-001740,0.20785525344900002
ACH-001745,0.234061916303
ACH-001750,0.115965245262
ACH-001765,0.13108803944
ACH-001956,0.230205902584
ACH-001957,0.24308420319899998
