,DAZAP2 (9802)
ACH-000293,-0.11859938965999998
ACH-000294,-0.0163488929253
ACH-000295,-0.242888566668
ACH-000296,-0.47859166263700004
ACH-000302,-0.246949781436
ACH-000304,-0.388190256241
ACH-000307,-0.26233510195500004
ACH-000308,-0.346421795981
ACH-000310,-0.400585588585
ACH-000311,-0.17054927516499999
ACH-000312,-0.327898671509
ACH-000315,-0.25883674892700004
ACH-000316,-0.254925641917
ACH-000317,-0.297060152548
ACH-000318,-0.376806893134
ACH-000319,-0.407146351119
ACH-000320,-0.206935494475
ACH-000322,-0.36583097359300004
ACH-000323,-0.268290426756
ACH-000324,-0.334558787525
ACH-000329,-0.18564727332199998
ACH-000330,-0.08721013436180002
ACH-000331,-0.291709894528
ACH-000332,-0.44408647906599996
ACH-000334,-0.23920185957899998
ACH-000335,-0.40134244046499995
ACH-000336,-0.309742136201
ACH-000337,-0.35804905795599995
ACH-000339,-0.275411745755
ACH-000341,-0.245846031252
ACH-000348,-0.253697886579
ACH-000350,-0.373663669622
ACH-000352,-0.29764611831300003
ACH-000356,-0.431085078392
ACH-000361,-0.498880129401
ACH-000362,-0.308482614444
ACH-000363,-0.20057855705699998
ACH-000364,-0.311971294437
ACH-000365,-0.382640806668
ACH-000366,-0.316475445377
ACH-000368,-0.235038008865
ACH-000374,-0.438973856463
ACH-000375,-0.343193310768
ACH-000376,-0.214250147308
ACH-000381,-0.196608920949
ACH-000383,-0.277479645809
ACH-000387,-0.48288197920599996
ACH-000389,-0.19870450926600003
ACH-000390,-0.143928440284
ACH-000393,-0.15906357774399998
ACH-000395,-0.23741288600299998
ACH-000397,-0.247432287168
ACH-000401,-0.126363869353
ACH-000402,0.0270587217701
ACH-000403,-0.321058293901
ACH-000404,-0.330908656425
ACH-000406,-0.278438761065
ACH-000407,-0.174277194195
ACH-000408,-0.10898749874500001
ACH-000410,-0.521739920303
ACH-000411,-0.11509120504300001
ACH-000414,-0.6344207132240001
ACH-000415,-0.160696365403
ACH-000416,-0.134898757677
ACH-000420,-0.400048302352
ACH-000421,-0.29660234787900003
ACH-000424,-0.263487743906
ACH-000425,-0.304106273184
ACH-000426,-0.441909753983
ACH-000427,-0.212727180094
ACH-000433,-0.08406622859349999
ACH-000436,-0.159268419327
ACH-000444,-0.141986391529
ACH-000445,-0.133306698066
ACH-000448,-0.320641677344
ACH-000450,-0.164366157555
ACH-000452,-0.275914752805
ACH-000454,-0.284431008935
ACH-000458,-0.215479287245
ACH-000459,0.119727617029
ACH-000460,-0.385559868196
ACH-000461,-0.46054948439300003
ACH-000463,-0.23130673470899998
ACH-000464,-0.293021684482
ACH-000466,-0.30651762987799996
ACH-000467,-0.256697652243
ACH-000468,-0.3267853555
ACH-000469,0.024431077049099997
ACH-000470,-0.308843183912
ACH-000471,-0.158341997947
ACH-000472,-0.43985159759
ACH-000473,-0.0846508064868
ACH-000475,-0.18215579085900002
ACH-000476,-0.39647866637699997
ACH-000477,-0.5978036767589999
ACH-000480,-0.259440490933
ACH-000481,-0.401967628315
ACH-000483,-0.268016396891
ACH-000484,-0.40715302079000004
ACH-000485,-0.261280094925
ACH-000486,-0.560444428413
ACH-000487,-0.37533687884499994
ACH-000488,-0.240816252929
ACH-000490,-0.19522102557799997
ACH-000491,-0.466741106574
ACH-000495,-0.162516294224
ACH-000496,-0.356782157785
ACH-000499,-0.12319987738
ACH-000500,-0.8899079543739999
ACH-000502,-0.336711058643
ACH-000503,-0.160390984471
ACH-000505,-0.17165781187800003
ACH-000507,-0.33717487622599995
ACH-000510,-0.24610928476900001
ACH-000511,-0.269578012117
ACH-000512,-0.404594996889
ACH-000516,-0.44257863616400006
ACH-000517,-0.41026374249700004
ACH-000518,-0.0803928175854
ACH-000520,-0.385250101011
ACH-000521,-0.248272443395
ACH-000522,-0.0953078171821
ACH-000524,-0.359145757509
ACH-000527,-0.377872648914
ACH-000528,-0.22384628777600002
ACH-000537,-0.22941908490200003
ACH-000541,-0.22809631141999998
ACH-000542,-0.36424971610699997
ACH-000544,-0.147309701155
ACH-000545,-0.36724333656499997
ACH-000547,-0.279142745924
ACH-000548,-0.272564633009
ACH-000549,-0.30680959046
ACH-000550,-0.286973548223
ACH-000552,-0.212758976234
ACH-000556,-0.274635146975
ACH-000557,-0.28965895920400003
ACH-000570,-0.158777263982
ACH-000571,-0.167293993812
ACH-000573,-0.244035894925
ACH-000576,-0.29877357782499997
ACH-000580,-0.474257052682
ACH-000584,-0.271292028322
ACH-000585,-0.195108500332
ACH-000588,-0.13078118927000001
ACH-000589,-0.28378505375
ACH-000591,-0.195601051367
ACH-000593,-0.27213078242100003
ACH-000600,-0.308763948827
ACH-000601,-0.236116959742
ACH-000604,-0.226775673275
ACH-000605,-0.315229190998
ACH-000606,-0.211982075099
ACH-000608,-0.324986986971
ACH-000614,-0.500880224977
ACH-000616,-0.34999734179499997
ACH-000618,-0.190617147071
ACH-000619,-0.15426541031899998
ACH-000620,-0.394469175751
ACH-000621,-0.34884704765
ACH-000622,-0.551684760155
ACH-000623,-0.296711306208
ACH-000624,-0.271659634481
ACH-000627,-0.225277455706
ACH-000630,-0.171686983467
ACH-000632,-0.21480970773400002
ACH-000633,-0.295546942926
ACH-000637,-0.208252890751
ACH-000638,-0.262481104816
ACH-000646,-0.357993203855
ACH-000647,-0.43351285077299995
ACH-000648,-0.138802204361
ACH-000649,-0.19366649518399998
ACH-000651,-0.506418806136
ACH-000652,-0.0772111322145
ACH-000653,-0.0468306874802
ACH-000657,-0.325648496751
ACH-000658,-0.33171178223299996
ACH-000661,-0.34137163438
ACH-000662,-0.102600593053
ACH-000663,-0.474297032776
ACH-000665,-0.40314654459399996
ACH-000671,-0.180309592309
ACH-000673,-0.18918170739300003
ACH-000676,-0.168007504097
ACH-000677,-0.361035070916
ACH-000681,-0.320155371672
ACH-000682,-0.323707933753
ACH-000683,-0.399124803243
ACH-000684,-0.23585729023600002
ACH-000688,-0.285704695164
ACH-000693,-0.202642690944
ACH-000694,-0.152666175919
ACH-000695,-0.249342292791
ACH-000696,-0.34322068748999995
ACH-000697,-0.412679933787
ACH-000699,-0.125576554202
ACH-000701,-0.421928105382
ACH-000706,-0.18092001821400003
ACH-000711,-0.411859109929
ACH-000713,-0.155492308958
ACH-000714,-0.34115960565
ACH-000718,-0.346407564427
ACH-000720,-0.30344093513500003
ACH-000721,-0.141551332911
ACH-000724,-0.713064543917
ACH-000725,-0.254609744308
ACH-000732,-0.137384153528
ACH-000734,-0.336359196071
ACH-000735,-0.27938016918
ACH-000736,-0.178543044723
ACH-000738,-0.23126329761
ACH-000746,-0.31462050235800004
ACH-000747,-0.347036334707
ACH-000748,-0.250366191835
ACH-000753,-0.317631082827
ACH-000756,-0.37135981204
ACH-000757,-0.459049068846
ACH-000758,-0.336864114425
ACH-000760,-0.113498582601
ACH-000763,-0.222019193376
ACH-000764,-0.260161862077
ACH-000765,-0.347192242955
ACH-000766,-0.36311612214500005
ACH-000767,-0.253922924983
ACH-000768,-0.360011816355
ACH-000769,-0.26235545810600003
ACH-000770,-0.357613980996
ACH-000771,-0.228608565075
ACH-000773,-0.183919969848
ACH-000776,-0.0696210560164
ACH-000777,-0.308894702613
ACH-000778,-0.07975840876069999
ACH-000781,-0.22585413527800002
ACH-000782,-0.186402656745
ACH-000783,-0.330654198057
ACH-000784,-0.34089323802599997
ACH-000785,-0.40762890340499996
ACH-000787,-0.305425667513
ACH-000788,-0.317115922635
ACH-000791,-0.376199032849
ACH-000792,-0.06957614593980001
ACH-000794,-0.186323409339
ACH-000796,-0.38910097076
ACH-000799,-0.280073512273
ACH-000800,-0.45367613380000005
ACH-000802,-0.12321789258400001
ACH-000804,-0.364685722398
ACH-000805,-0.279856133408
ACH-000809,-0.301055097567
ACH-000810,-0.210183652925
ACH-000811,-0.279517143557
ACH-000817,-0.254681513425
ACH-000819,-0.20692666805799997
ACH-000820,-0.037150468658300004
ACH-000821,-0.36138543985
ACH-000822,-0.32214017719099997
ACH-000823,-0.353893745848
ACH-000824,-0.30551347164799997
ACH-000827,-0.23987744027
ACH-000829,-0.342609373977
ACH-000831,-0.32250667415600004
ACH-000832,-0.388360011161
ACH-000833,-0.31288617265700003
ACH-000834,-0.24683700342099998
ACH-000835,-0.29942106144999997
ACH-000836,-0.220639746023
ACH-000837,-0.283687123472
ACH-000838,-0.22816208577599997
ACH-000839,-0.0770780527503
ACH-000840,0.12675303553700001
ACH-000841,-0.45055589179899996
ACH-000843,-0.162887427669
ACH-000846,-0.347177646848
ACH-000847,-0.475084667271
ACH-000848,-0.34549797948
ACH-000849,-0.437335505756
ACH-000851,-0.367939653499
ACH-000855,-0.047608252156100005
ACH-000856,-0.259236598024
ACH-000858,-0.130153366637
ACH-000859,-0.479418749661
ACH-000861,-0.273144681608
ACH-000862,-0.254741647169
ACH-000865,-0.258183921558
ACH-000866,-0.329211452957
ACH-000867,-0.338716212808
ACH-000869,-0.235976026843
ACH-000872,-0.102855129523
ACH-000873,-0.322297943616
ACH-000876,-0.262334599474
ACH-000878,-0.455864008572
ACH-000880,-0.255871039929
ACH-000881,-0.218384237654
ACH-000882,-0.19380548014
ACH-000884,-0.128415006717
ACH-000885,-0.28474207049
ACH-000887,-0.33454264665100003
ACH-000888,-0.316887261649
ACH-000889,-0.24588134764400002
ACH-000890,-0.21743926381200002
ACH-000896,-0.328765732946
ACH-000898,-0.10709401896500001
ACH-000900,-0.5180117558690001
ACH-000901,-0.30605379007100003
ACH-000905,-0.42351244641400004
ACH-000906,-0.34220163152099997
ACH-000907,-0.300410161192
ACH-000910,-0.21447644515500003
ACH-000911,-0.243418124484
ACH-000912,-0.164223661292
ACH-000913,-0.24379392669799999
ACH-000915,-0.43308736419
ACH-000916,-0.151334683056
ACH-000917,-0.23427997004700002
ACH-000921,-0.320994645647
ACH-000924,-0.312177575836
ACH-000926,-0.254563742825
ACH-000928,-0.470161551294
ACH-000929,-0.39257126478
ACH-000932,-0.175117884515
ACH-000935,-0.257608141852
ACH-000936,-0.142777008959
ACH-000937,-0.41737427374700004
ACH-000938,-0.232722472358
ACH-000939,-0.138303603605
ACH-000941,-0.388880199383
ACH-000943,-0.305933400048
ACH-000946,-0.304374147069
ACH-000947,-0.30746609586
ACH-000948,-0.37175728226300003
ACH-000950,-0.127307634638
ACH-000953,-0.312667721411
ACH-000957,-0.14293696804
ACH-000958,-0.27218507318199997
ACH-000960,-0.355998264399
ACH-000963,-0.7600007647689999
ACH-000968,-0.433461281334
ACH-000969,-0.284087525794
ACH-000973,-0.265821890441
ACH-000974,-0.454677361751
ACH-000975,-0.337748634291
ACH-000976,-0.354040586488
ACH-000978,-0.159671293502
ACH-000980,-0.322095797113
ACH-000984,-0.204073717199
ACH-000986,-0.285915910853
ACH-000988,-0.36037591921499995
ACH-000993,-0.35192644636500003
ACH-000994,-0.44244816669
ACH-000996,-0.11035421641200001
ACH-001001,-0.351107352447
ACH-001020,-0.46090242100100004
ACH-001028,-0.334592925911
ACH-001031,-0.317270581353
ACH-001038,-0.277869392391
ACH-001048,-0.31663709008200003
ACH-001050,-0.374875419625
ACH-001053,-0.148487209647
ACH-001054,-0.152751394574
ACH-001061,-0.181996692682
ACH-001067,-0.186383586815
ACH-001075,-0.252350977611
ACH-001096,-0.267525224732
ACH-001128,-0.162000128119
ACH-001134,-0.44417162506700003
ACH-001151,-0.26990134
ACH-001163,-0.270521932674
ACH-001164,-0.25380725310400004
ACH-001173,-0.235554528741
ACH-001183,-0.335412932936
ACH-001184,-0.137946866397
ACH-001190,-0.269555856378
ACH-001192,-0.333375505972
ACH-001193,-0.236956056239
ACH-001196,-0.18334331362300002
ACH-001197,-0.25010824338599996
ACH-001205,-0.278974852135
ACH-001211,-0.172629143081
ACH-001212,-0.0350516343528
ACH-001228,-0.233345425946
ACH-001232,-0.293331342014
ACH-001239,-0.361331694556
ACH-001274,-0.279998593455
ACH-001275,-0.327961893354
ACH-001277,-0.324344167713
ACH-001278,-0.26068472755100003
ACH-001280,-0.205528166498
ACH-001283,-0.557532283983
ACH-001289,-0.10547169957999998
ACH-001295,-0.267879416175
ACH-001300,-0.396488302046
ACH-001301,-0.23462914090300002
ACH-001302,-0.27611447221
ACH-001303,-0.338883408045
ACH-001306,-0.11840584448
ACH-001318,-0.38807971122199997
ACH-001322,-0.17540337055
ACH-001328,-0.251621010577
ACH-001332,-0.0256436463735
ACH-001333,0.0437256898289
ACH-001336,-0.291282714998
ACH-001340,-0.332953567728
ACH-001346,-0.159547649738
ACH-001353,-0.281888569041
ACH-001354,-0.33087056740299997
ACH-001367,-0.14507971026
ACH-001368,-0.238575928595
ACH-001374,-0.133991878581
ACH-001375,-0.153783749906
ACH-001377,-0.396494696902
ACH-001380,-0.23283394450199998
ACH-001391,-0.243133850962
ACH-001407,-0.414828605686
ACH-001408,-0.259726192047
ACH-001413,-0.243292212731
ACH-001430,-0.0652800776288
ACH-001431,-0.258623776428
ACH-001450,-0.087125945136
ACH-001496,-0.334031091552
ACH-001500,-0.107115976707
ACH-001521,-0.32306056152699997
ACH-001523,-0.338821762737
ACH-001532,-0.19113269494399998
ACH-001536,-0.0545802375601
ACH-001550,-0.264541584444
ACH-001552,-0.22551448880999997
ACH-001554,-0.270359409441
ACH-001645,-0.250744458263
ACH-001654,-0.23675786121
ACH-001715,-0.15496789614700002
ACH-001735,-0.247773103079
ACH-001736,-0.211188248229
ACH-001737,-0.266952658196
ACH-001740,-0.117096150449
ACH-001745,-0.345158775479
ACH-001750,-0.23340927237599998
ACH-001765,-0.253140525011
ACH-001956,-0.23757623300500003
ACH-001957,-0.339228875316
