,HIST1H3B (8358)
ACH-001654,-0.12377384635399999
ACH-001715,-0.377366859183
ACH-001735,-0.246706738017
ACH-001736,-0.40460106584
ACH-001737,-0.7792182845990001
ACH-001740,-0.01096672125
ACH-001745,-0.083397012849
ACH-001750,-0.0633092340646
ACH-001765,-0.05104274745159999
ACH-001956,-0.368863711519
ACH-001957,-0.278219420324
