,CDCA7L (55536)
ACH-000331,-0.18521285936700002
ACH-000332,-0.040658743117400004
ACH-000334,-0.0902992702241
ACH-000335,0.186522790153
ACH-000336,-0.140726282151
ACH-000337,-0.10590709369899999
ACH-000339,-0.09250286773769999
ACH-000341,-0.11833625449999999
ACH-000348,-0.146158235316
ACH-000350,0.0484000979123
ACH-000352,0.07398550894280001
ACH-000356,-0.11668983216199999
ACH-000361,-0.28477688567
ACH-000362,-0.0391480195934
ACH-000363,-0.051291827308800005
ACH-000364,-0.176543691706
ACH-000365,-0.108036946769
ACH-000366,-0.00801550338182
ACH-000368,-0.048512628441199995
ACH-000374,-0.040479285209
ACH-000375,-0.0176678814315
ACH-000376,-0.28123604936700003
ACH-000381,-0.140715725792
ACH-000383,-0.23943115605999998
ACH-000387,-0.09891936546810001
ACH-000389,-0.231685826564
ACH-000390,0.0599395710248
ACH-000393,-0.189062666001
ACH-000395,-0.0713345719756
ACH-000397,-0.145009440596
ACH-000401,0.154304860809
ACH-000402,-0.0708779958551
ACH-000403,-0.18244784947
ACH-000404,-0.253894544804
ACH-000406,-0.173237178548
ACH-000407,0.11698311400900001
ACH-000408,-0.244066275222
ACH-000410,-0.08086634571269999
ACH-000411,-0.155643884945
ACH-000414,-0.13041700014000002
ACH-000415,-0.176312022485
ACH-000416,-0.276635969221
ACH-000420,-0.09683607975960001
ACH-000421,-0.0862019910871
ACH-000424,-0.157932681941
ACH-000425,-0.10223866937899999
ACH-000426,-0.06102568025280001
ACH-000427,-0.11174288885500001
ACH-000433,0.0126515903831
ACH-000436,-0.34846403428000006
ACH-000444,-0.10967188565099999
ACH-000445,-0.0991533132905
ACH-000448,-0.106851810044
ACH-000450,-0.0957433853845
ACH-000452,-0.18927356098700002
ACH-000454,-0.309914300175
ACH-000458,0.08618687319690001
ACH-000459,0.0007938052204410002
ACH-000460,-0.169926096974
ACH-000461,-0.12482392802200001
ACH-000463,-0.22123392975900003
ACH-000464,-0.153048110967
ACH-000466,0.08113766778260001
ACH-000467,-0.10528666075
ACH-000468,-0.0329473483135
ACH-000469,-0.29949588563499996
ACH-000470,-0.17263958389400003
ACH-000471,-0.14611062396299998
ACH-000472,-0.0693646762215
ACH-000473,-0.0391079055449
ACH-000475,-0.19166375715599998
ACH-000476,-0.376329854507
ACH-000477,-0.116045652554
ACH-000480,-0.11376219897399999
ACH-000481,-0.155684639355
ACH-000483,0.0082492177818
ACH-000484,-0.0642909034965
ACH-000485,-0.223329628553
ACH-000486,-0.0139266152354
ACH-000487,-0.082284519985
ACH-000488,-0.00839626164303
ACH-000490,-0.176018660535
ACH-000491,-0.11643529395300001
ACH-000495,-0.0990481058264
ACH-000496,-0.0217474664862
ACH-000499,0.160492563497
ACH-000500,-0.518740391508
ACH-000502,-0.146342094386
ACH-000503,0.00323076758821
ACH-000505,-0.0807449531835
ACH-000507,-0.130351696638
ACH-000510,-0.0188397571825
ACH-000511,-0.11677828240700001
ACH-000512,-0.0108488158314
ACH-000516,0.018961123884599997
ACH-000517,-0.0672835747529
ACH-000518,-0.22265382298300002
ACH-000520,0.101639509014
ACH-000521,0.0633354184643
ACH-000522,-0.0880249534437
ACH-000524,-0.11057279816400001
ACH-000527,-0.146294002104
ACH-000528,-0.043029209544599996
ACH-000537,-0.0720252218752
ACH-000541,0.0529070213635
ACH-000542,-0.201216995432
ACH-000544,-0.26585977899999996
ACH-000545,-0.0639228166815
ACH-000547,0.0833841796347
ACH-000548,-0.138493329913
ACH-000549,-0.05409981555369999
ACH-000550,-0.170184757036
ACH-000552,-0.037487306826900005
ACH-000556,-0.14665487118599999
ACH-000557,0.000257867124803
ACH-000570,-0.13371646963300002
ACH-000571,-0.16254919924699998
ACH-000573,-0.127486638952
ACH-000576,0.0343237444703
ACH-000580,-0.133098629089
ACH-000584,-0.08982899489610001
ACH-000585,-0.170521402377
ACH-000588,-0.160450547527
ACH-000589,-0.0535940347138
ACH-000591,-0.155869253134
ACH-000593,-0.133317646879
ACH-000600,0.0755448920985
ACH-000601,-0.0122533912442
ACH-000604,0.031278243798700006
ACH-000605,0.0397104340713
ACH-000606,-0.0847489661793
ACH-000608,-0.0069894737873699994
ACH-000614,-0.028111421991499998
ACH-000616,-0.114344521779
ACH-000618,-0.13611980115
ACH-000619,-0.0999494890956
ACH-000620,-0.13371761750800001
ACH-000621,-0.254226794938
ACH-000622,-0.08134383821669999
ACH-000623,0.0833984815996
ACH-000624,-0.080510717186
ACH-000627,-0.0714578833155
ACH-000630,-0.012106091488700002
ACH-000632,-0.144822805199
ACH-000633,-0.0716750375907
ACH-000637,-0.0218034342045
ACH-000638,0.192099239795
ACH-000646,-0.0242413184781
ACH-000647,-0.0974019944246
ACH-000648,0.09776804333149999
ACH-000649,-0.11316485011499999
ACH-000651,-0.138545720215
ACH-000652,0.0930391243517
ACH-000653,-0.256061974461
ACH-000657,-0.0652681378606
ACH-000658,-0.0195837074428
ACH-000661,-0.0701064794532
ACH-000662,-0.284872295496
ACH-000663,-0.22357539100999999
ACH-000665,-0.122534138075
ACH-000671,0.108980884075
ACH-000673,-0.1630720464
ACH-000676,-0.08444364734760001
ACH-000677,0.0847986215983
ACH-000681,-0.11563652944599999
ACH-000682,-0.0446476068499
ACH-000683,-0.0992278638243
ACH-000684,-0.041758030131599996
ACH-000688,0.04780275354309999
ACH-000693,-0.110125720543
ACH-000694,-0.184844650087
ACH-000695,-0.384167811507
ACH-000696,-0.180945952132
ACH-000697,-0.257553020726
ACH-000699,0.0308867898386
ACH-000701,-0.11725881730900001
ACH-000706,-0.18283557527199998
ACH-000711,-0.157506509816
ACH-000713,-0.108054652552
ACH-000714,-0.0397452238003
ACH-000718,0.138467465471
ACH-000720,-0.145176047029
ACH-000721,0.0408248971074
ACH-000724,0.037264133196699994
ACH-000725,-0.040521847519199995
ACH-000732,0.00449703292795
ACH-000734,-0.0620483909473
ACH-000735,-0.0902683451774
ACH-000736,0.006875396916850001
ACH-000738,0.017083222732
ACH-000746,-0.124558783598
ACH-000747,-0.035864022921
ACH-000748,0.110060761997
ACH-000753,-0.00373639054
ACH-000756,0.117296811272
ACH-000757,-0.0331162560902
ACH-000758,0.048915877884900004
ACH-000760,-0.0711142230863
ACH-000763,-0.0608673336927
ACH-000764,-0.355683130321
ACH-000765,-0.09927591481730001
ACH-000766,-0.168290489863
ACH-000767,-0.0120790977143
ACH-000768,-0.0112140230193
ACH-000769,-0.150632209928
ACH-000770,-0.146396807096
ACH-000771,-0.00340575794244
ACH-000773,0.0601047752391
ACH-000776,-0.269081589681
ACH-000777,-0.225199830504
ACH-000778,-0.07836898804489999
ACH-000781,-0.188505539893
ACH-000782,0.140710832507
ACH-000783,-0.036546586915000005
ACH-000784,-0.155036943989
ACH-000785,-0.00433273157571
ACH-000787,-0.109740175021
ACH-000788,-0.09930793193939999
ACH-000791,-0.051382546067900006
ACH-000792,-0.0715100753213
ACH-000794,-0.10350425702400001
ACH-000796,-0.20197557900899998
ACH-000799,-0.197946327929
ACH-000800,-0.11980987806700001
ACH-000802,-0.135138026958
ACH-000804,0.118973391549
ACH-000805,-0.15451873445800002
ACH-000809,0.000538304330114
ACH-000810,-0.0350325273667
ACH-000811,-0.23896302787700002
ACH-000817,0.0322642549501
ACH-000819,-0.169399854851
ACH-000820,-0.127283036853
ACH-000821,-0.0043543075060000005
ACH-000822,-0.0572808783692
ACH-000823,-0.24608616491500002
ACH-000824,-0.06423636943080001
ACH-000827,-0.18367183335599999
ACH-000829,-0.08370109929019999
ACH-000831,-0.182096318748
ACH-000832,-0.0203966508611
ACH-000833,0.0438417569295
ACH-000834,-0.167726469094
ACH-000835,-0.111807315156
ACH-000836,-0.151867891073
ACH-000837,0.0116383250395
ACH-000838,0.06987154044860001
ACH-000839,0.0334401545596
ACH-000840,-0.390579134048
ACH-000841,-0.0819821808791
ACH-000843,-0.148877731733
ACH-000846,-0.052010540113699995
ACH-000847,-0.0214183198875
ACH-000848,-0.00923208412332
ACH-000849,-0.15275244324200002
ACH-000851,-0.104848303956
ACH-000855,-0.184792529938
ACH-000856,-0.09954044323820001
ACH-000858,-0.087538547828
ACH-000859,-0.06014642908480001
ACH-000861,0.10221172468699999
ACH-000862,-0.191306110812
ACH-000865,-0.0760061383191
ACH-000866,-0.280881469141
ACH-000867,-0.038118562703
ACH-000869,0.035412987012099995
ACH-000872,-0.0641193486216
ACH-000873,0.0876618060332
ACH-000876,-0.149398402066
ACH-000878,-0.24979007385899998
ACH-000880,-0.10000035653599999
ACH-000881,-0.156043591418
ACH-000882,0.0101745660719
ACH-000884,0.0034841414784299997
ACH-000885,0.08221027920589999
ACH-000887,-0.091611054616
ACH-000888,0.0103007407829
ACH-000889,-0.0762595364235
ACH-000890,-0.211046672687
ACH-000896,-0.308306524663
ACH-000898,-0.193757182736
ACH-000900,-0.496123202966
ACH-000901,-0.09838661393110001
ACH-000905,-0.0222098661081
ACH-000906,-0.21348450073
ACH-000907,-0.200271055493
ACH-000910,0.000518510344922
ACH-000911,-0.114258063388
ACH-000912,-0.0639496852066
ACH-000913,-0.157566205595
ACH-000915,-0.120250273457
ACH-000916,0.0896789699423
ACH-000917,0.0398292647112
ACH-000921,-0.136847510261
ACH-000924,-0.150802395616
ACH-000926,-0.05691206631469999
ACH-000928,0.0548208804285
ACH-000929,-0.363173094017
ACH-000932,-0.0742814374086
ACH-000935,0.0235516507454
ACH-000936,-0.12485459051100001
ACH-000937,-0.0240741886033
ACH-000938,0.11906576570499999
ACH-000939,0.18350910876200002
ACH-000941,-0.0600782679669
ACH-000943,-0.13989538279799998
ACH-000946,-0.06360497453359999
ACH-000947,-0.232437330474
ACH-000948,-0.166612514309
ACH-000950,-0.208451999928
ACH-000953,0.13210372066
ACH-000957,-0.179994011319
ACH-000958,-0.561555062321
ACH-000960,-0.05942103529230001
ACH-000963,0.103205384284
ACH-000968,-0.0301008259671
ACH-000969,-0.157269554348
ACH-000973,-0.164821238123
ACH-000974,-0.08417063388260002
ACH-000975,-0.071116399185
ACH-000976,0.0848946759585
ACH-000978,0.21482524018100002
ACH-000980,-0.0719387676167
ACH-000984,0.010730487779600001
ACH-000986,0.032162400589900005
ACH-000988,0.0771078045898
ACH-000993,-0.15938145595
ACH-000994,0.017436272895900003
ACH-000996,-0.0538627193729
ACH-001001,-0.16984148889800002
ACH-001020,0.0851224900192
ACH-001028,-0.19444303388099998
ACH-001031,-0.314787773557
ACH-001038,0.0463370614239
ACH-001048,-0.0961985174138
ACH-001050,-0.012433798047200002
ACH-001053,-0.10976610090500001
ACH-001054,-0.110366800497
ACH-001061,-0.154553062083
ACH-001067,-0.145320275138
ACH-001075,-0.230669350775
ACH-001096,0.030279784798
ACH-001128,-0.457839095869
ACH-001134,-0.07131335773780001
ACH-001151,-0.14975165797599999
ACH-001163,-0.0607259127275
ACH-001164,-0.527238662639
ACH-001173,-0.15087529999399998
ACH-001183,-0.0327425485753
ACH-001184,-0.18678389291499997
ACH-001190,-0.118519197721
ACH-001192,-0.131419331863
ACH-001193,-0.167564718679
ACH-001196,0.023992128543599996
ACH-001197,-0.116202216917
ACH-001205,-0.120153851677
ACH-001211,0.0408450175497
ACH-001212,-0.082738426936
ACH-001228,-0.0659837165634
ACH-001232,0.0602174457472
ACH-001239,-0.0927086815773
ACH-001274,0.0668380660606
ACH-001275,-0.210078463841
ACH-001277,-0.20439759934300003
ACH-001278,-0.222278248742
ACH-001280,-0.160556731154
ACH-001283,-0.135888920364
ACH-001289,0.08487310887
ACH-001295,-0.126392562841
ACH-001300,-0.172443674275
ACH-001301,-0.14360855595
ACH-001302,-0.247548151113
ACH-001303,-0.012320731626
ACH-001306,-0.213658484133
ACH-001318,-0.183512570181
ACH-001322,0.008185244504720001
ACH-001328,-0.0654399640129
ACH-001332,-0.15249111048
ACH-001333,-0.238618410064
ACH-001336,-0.138054010845
ACH-001340,-0.056173123601099995
ACH-001346,-0.055456361551099995
ACH-001353,-0.118750068981
ACH-001354,0.08584328058879999
ACH-001367,0.0575838601911
ACH-001368,-0.16027174453600002
ACH-001374,-0.298473787443
ACH-001375,-0.004092705808719999
ACH-001377,-0.056221903308
ACH-001380,-0.180079049685
ACH-001391,0.00103892800134
ACH-001407,-0.07461349998380001
ACH-001408,-0.08024557718639999
ACH-001413,-0.127328783789
ACH-001430,-0.24973507704
ACH-001431,-0.126606385212
ACH-001450,-0.0117758257681
ACH-001496,-0.146300616493
ACH-001500,-0.223975163008
ACH-001521,-0.18758048356100002
ACH-001523,-0.166395748837
ACH-001532,-0.269804391297
ACH-001536,-0.20496314712699998
ACH-001550,-0.0934520950418
ACH-001552,-0.0684850495737
ACH-001554,-0.046369181886400004
ACH-001645,-0.0645246557822
ACH-001654,-0.038701201351400004
ACH-001715,-0.0232748170462
ACH-001735,0.0888924258935
ACH-001736,0.100154632507
ACH-001737,0.0730440435161
ACH-001740,-0.09140776072170001
ACH-001745,0.102878720025
ACH-001750,-0.000430027184756
ACH-001765,-0.118618086442
ACH-001956,-0.272447576751
ACH-001957,-0.210116545459
