,VWA3A (146177)
ACH-000622,0.08808418728049999
ACH-000623,-0.08651673250769999
ACH-000624,0.0323766404514
ACH-000627,0.162803202926
ACH-000630,-0.23602899378699999
ACH-000632,-0.0935187336163
ACH-000633,-0.020165049845099998
ACH-000637,-0.0461881156211
ACH-000638,0.12111425348200001
ACH-000646,-0.0461583841799
ACH-000647,-0.0169568160001
ACH-000648,0.10192939273700001
ACH-000649,-0.18702802771899998
ACH-000651,-0.0434560552665
ACH-000652,-0.131985512116
ACH-000653,-0.0584933913897
ACH-000657,0.007840328385779999
ACH-000658,-0.114464167477
ACH-000661,-0.0456282541139
ACH-000662,0.109611724976
ACH-000663,-0.18405212458700002
ACH-000665,-0.00909823373715
ACH-000671,-0.138915734674
ACH-000673,-0.113071249347
ACH-000676,-0.09673607717970001
ACH-000677,-0.00994525185499
ACH-000681,-0.0801151267209
ACH-000682,-0.144422828009
ACH-000683,0.0254044290249
ACH-000684,-0.170644137191
ACH-000688,0.032877167368400004
ACH-000693,0.008569954173080001
ACH-000694,-0.05458541951780001
ACH-000695,0.173627036809
ACH-000696,-0.0418740881475
ACH-000697,0.0014269296382100002
ACH-000699,-0.152826849903
ACH-000701,-0.241331371024
ACH-000706,-0.139442806679
ACH-000711,-0.0749201053704
ACH-000713,-0.34653477734099997
ACH-000714,-0.226185760035
ACH-000718,-0.0377464626816
ACH-000720,0.102322305021
ACH-000721,-0.112749036619
ACH-000724,0.015974936173199998
ACH-000725,-0.221234929275
ACH-000732,-0.08313847046060001
ACH-000734,-0.032365935011200005
ACH-000735,-0.161804999581
ACH-000736,0.118471941285
ACH-000738,-0.12075083442399999
ACH-000746,-0.131371904945
ACH-000747,-0.225457016536
ACH-000748,-0.0979772020008
ACH-000753,-0.10231732246
ACH-000756,-0.105935474385
ACH-000757,0.0399729304583
ACH-000758,-0.072527451708
ACH-000760,-0.0846964804922
ACH-000763,-0.108134772136
ACH-000764,0.039337354166199996
ACH-000765,-0.10233248239800001
ACH-000766,-0.0935528822195
ACH-000767,0.00661341735231
ACH-000768,-0.0792150169207
ACH-000769,-0.0581102296467
ACH-000770,-0.0262791040813
ACH-000771,-0.200404579044
ACH-000773,0.281826744626
ACH-000776,-0.395526616206
ACH-000777,-0.18017665324299997
ACH-000778,0.044110807534800005
ACH-000781,-0.145116642559
ACH-000782,-0.0559884614915
ACH-000783,0.0458964627055
ACH-000784,-0.142455103157
ACH-000785,0.14505514637800002
ACH-000787,-0.0327226049621
ACH-000788,-0.09049672981969999
ACH-000791,-0.153710698798
ACH-000792,-0.04830425397390001
ACH-000794,0.0200088231829
ACH-000796,-0.0556266734423
ACH-000799,-0.09850362853450001
ACH-000800,-0.0861252462532
ACH-000802,-0.106387545315
ACH-000804,0.16952477413800002
ACH-000805,-0.16309830669000003
ACH-000809,-0.196379869521
ACH-000810,-0.19798149081
ACH-000811,-0.0480929490318
ACH-000817,-0.128879728419
ACH-000819,0.044632651797199996
ACH-000820,-0.294142777054
ACH-000821,-0.467179233161
ACH-000822,0.136805561637
ACH-000823,0.014629370666200002
ACH-000824,-0.105458923979
ACH-000827,-0.218167064582
ACH-000829,-0.00799427083443
ACH-000831,-0.26446372683499997
ACH-000832,-0.12803642267100002
ACH-000833,0.025270968285500003
ACH-000834,0.0591357978731
ACH-000835,-0.0164363734465
ACH-000836,-0.111382042781
ACH-000837,-0.27834591961399996
ACH-000838,-0.08563435400360002
ACH-000839,0.0614275271861
ACH-000840,-0.012585974683100002
ACH-000841,-0.205576015803
ACH-000843,-0.0889510488304
ACH-000846,-0.345989226466
ACH-000847,-0.0137270537937
ACH-000848,-0.122306426857
ACH-000849,-0.141779336249
ACH-000851,-0.023440072985299997
ACH-000855,0.137470929946
ACH-000856,0.00412108924672
ACH-000858,0.09937131852360001
ACH-000859,-0.0342656441137
ACH-000861,0.0334915691859
ACH-000862,-0.16430588983799999
ACH-000865,-0.053945959693800005
ACH-000866,0.0306937184609
ACH-000867,-0.0469517144935
ACH-000869,-0.18397619421300002
ACH-000872,-0.233569128338
ACH-000873,-0.034616479935
ACH-000876,-0.033980685327499996
ACH-000878,-0.0005999902505240001
ACH-000880,-0.030088034652499998
ACH-000881,-0.0142072930256
ACH-000882,-0.364186475689
ACH-000884,-0.0260117390221
ACH-000885,0.0177162342712
ACH-000887,-0.07698650912169999
ACH-000888,-0.15751265351399998
ACH-000889,-0.138837954445
ACH-000890,-0.004695261025310001
ACH-000896,-0.136541768659
ACH-000898,-0.028901009397400004
ACH-000900,-0.109508807759
ACH-000901,-0.263810472343
ACH-000905,-0.222472706359
ACH-000906,-0.0213524241877
ACH-000907,-0.11886080466499999
ACH-000910,-0.118950672467
ACH-000911,-0.16595019154
ACH-000912,-0.117559857057
ACH-000913,-0.0942124274302
ACH-000915,-0.015424836987100001
ACH-000916,-0.584588379842
ACH-000917,-0.184514066357
ACH-000921,-0.04292920969669999
ACH-000924,0.06479583901290001
ACH-000926,-0.14829186787100002
ACH-000928,-0.0881773890298
ACH-000929,-0.37250179206
ACH-000932,-0.161775089987
ACH-000935,0.0438119922944
ACH-000936,-0.257785088586
ACH-000937,-0.20771144352200002
ACH-000938,0.428789793996
ACH-000939,-0.173590274122
ACH-000941,-0.216546084206
ACH-000943,-0.103643724662
ACH-000946,-0.135698983057
ACH-000947,-0.0078705387285
ACH-000948,-0.108390887672
ACH-000950,-0.32417259454999997
ACH-000953,0.125696301101
ACH-000957,-0.13873096091499998
ACH-000958,-0.169120226549
ACH-000960,-0.0380625547762
ACH-000963,-0.258710839025
ACH-000968,-0.058636373391300005
ACH-000969,0.0902402074826
ACH-000973,-0.205556388418
ACH-000974,-0.132492650893
ACH-000975,-0.224292574835
ACH-000976,-0.195493091946
ACH-000978,-0.164132177484
ACH-000980,-0.123662325655
ACH-000984,0.0489870967022
ACH-000986,-0.0947003501142
ACH-000988,-0.0632579328415
ACH-000993,-0.0239429163868
ACH-000994,-0.260732827075
ACH-000996,-0.0602388197135
ACH-001001,-0.106027840417
ACH-001020,-0.11059754758899999
ACH-001028,-0.0663975930094
ACH-001031,0.0924398633282
ACH-001038,-0.07084480304
ACH-001048,-0.08912887302969999
ACH-001050,-0.10765616553
ACH-001053,-0.014772076931300001
ACH-001054,-0.12566662963199998
ACH-001061,-0.154621203136
ACH-001067,-0.127046209257
ACH-001075,-0.257145708351
ACH-001096,-0.0915371094152
ACH-001128,-0.0292716299462
ACH-001134,-0.056423346053499995
ACH-001151,-0.021095403528299996
ACH-001163,-0.128357076893
ACH-001164,-0.48725936635
ACH-001173,-0.17096933501400002
ACH-001183,-0.0370013819981
ACH-001184,-0.138561370701
ACH-001190,-0.194991983715
ACH-001192,-0.0194110120989
ACH-001193,-0.27302161196400004
ACH-001196,-0.13873451045
ACH-001197,-0.111842484653
ACH-001205,0.0395506898207
ACH-001211,-0.305879675847
ACH-001212,-0.163888187718
ACH-001228,-0.156754663834
ACH-001232,-0.0882807112026
ACH-001239,-0.07818338349510001
ACH-001274,0.154132841623
ACH-001275,-0.108847868558
ACH-001277,0.0171735203443
ACH-001278,-0.024812401796400003
ACH-001280,-0.159411892428
ACH-001283,0.031579491655299996
ACH-001289,-0.191564026912
ACH-001295,0.0118569164412
ACH-001300,-0.188334175245
ACH-001301,-0.195782888528
ACH-001302,-0.335273636848
ACH-001303,0.16537258935000002
ACH-001306,-0.129343498981
ACH-001318,-0.0784469968051
ACH-001322,-0.250467834578
ACH-001328,-0.0293942101718
ACH-001332,0.0385606591369
ACH-001333,-0.204557287731
ACH-001336,-0.252092112017
ACH-001340,-0.0438949327877
ACH-001346,0.029797590262599996
ACH-001353,-0.154583950469
ACH-001354,-0.285608440119
ACH-001367,-0.0410826475558
ACH-001368,-0.148593932171
ACH-001374,0.0775273804544
ACH-001375,-0.0334669296171
ACH-001377,-0.17018624318199999
ACH-001380,-0.0487694490291
ACH-001391,-0.24352753058899998
ACH-001407,-0.0949105685458
ACH-001408,-0.0791583925225
ACH-001413,0.07644733291660001
ACH-001430,0.0496914171101
ACH-001431,-0.148640443115
ACH-001450,-0.311537093057
ACH-001496,-0.144312347462
ACH-001500,-0.061266648500800006
ACH-001521,-0.0324446501746
ACH-001523,-0.10715248521199999
ACH-001532,0.0235183256476
ACH-001536,0.0674786303664
ACH-001550,-0.0862908546827
ACH-001552,-0.15112260857100002
ACH-001554,-0.106548735498
ACH-001645,0.0220987419449
ACH-001654,-0.13327864027
ACH-001715,-0.114817525334
ACH-001735,-0.193389926279
ACH-001736,-0.20756244299600002
ACH-001737,-0.233211326074
ACH-001740,-0.37836632296800005
ACH-001745,-0.19036418979000003
ACH-001750,-0.039877014767499996
ACH-001765,-0.232105252309
ACH-001956,-0.159712411105
ACH-001957,-0.08736259440829999
