,DTX2 (113878)
ACH-000651,-0.110103795745
ACH-000652,-0.465287838296
ACH-000653,-1.02571584804
ACH-000657,-0.42121299156400005
ACH-000658,-0.423206204639
ACH-000661,-0.12046854268
ACH-000662,-0.9436876927240001
ACH-000663,-0.575480182849
ACH-000665,-0.535144261939
ACH-000671,-0.178224867953
ACH-000673,-0.41738127438
ACH-000676,-0.402301587573
ACH-000677,-0.106581091896
ACH-000681,-0.50520851598
ACH-000682,-0.434812334389
ACH-000683,-0.339191989649
ACH-000684,-0.7673288789239999
ACH-000688,-0.475633186002
ACH-000693,-0.452859462122
ACH-000694,-0.36669111956
ACH-000695,-0.33977156073200004
ACH-000696,-0.481152752212
ACH-000697,0.0498682859799
ACH-000699,-0.311527064495
ACH-000701,-0.298463488503
ACH-000706,-0.26131107085
ACH-000711,-0.569839111666
ACH-000713,-0.5408699914790001
ACH-000714,-0.421075883769
ACH-000718,-0.44442749034400003
ACH-000720,-0.322376688013
ACH-000721,-0.41685413404700006
ACH-000724,-0.674553254536
ACH-000725,-0.159382987956
ACH-000732,-0.5714699595180001
ACH-000734,-0.328915873884
ACH-000735,-0.45092332220799997
ACH-000736,-0.192492796637
ACH-000738,-0.42669913123400005
ACH-000746,-0.543395465342
ACH-000747,-0.332278593037
ACH-000748,-0.38661174472300003
ACH-000753,-0.324446239909
ACH-000756,-0.34801982385499997
ACH-000757,-0.38599190934100003
ACH-000758,-0.282953430519
ACH-000760,0.0682580857934
ACH-000763,-0.380283515547
ACH-000764,-0.468375632621
ACH-000765,-0.198168002424
ACH-000766,-0.693108449241
ACH-000767,-0.182400372752
ACH-000768,-0.428759165848
ACH-000769,-0.430648753795
ACH-000770,-0.433184879928
ACH-000771,-0.37135791084499997
ACH-000773,-0.304769357194
ACH-000776,-0.350943535934
ACH-000777,-0.033340978940900004
ACH-000778,-0.47360036259800004
ACH-000781,-0.353795533374
ACH-000782,-0.18185145581099998
ACH-000783,-0.282067145905
ACH-000784,-0.336470478357
ACH-000785,-0.32707306317400003
ACH-000787,-0.16557584778599999
ACH-000788,-0.378510493036
ACH-000791,-0.438833348839
ACH-000792,-0.331972559921
ACH-000794,-0.500309494053
ACH-000796,-0.300852843049
ACH-000799,-0.609529174318
ACH-000800,-0.103232053015
ACH-000802,-0.457066391489
ACH-000804,-0.50364317664
ACH-000805,-0.517202800491
ACH-000809,-0.198501074884
ACH-000810,-0.365585481165
ACH-000811,-0.396337071837
ACH-000817,-0.19900529617899998
ACH-000819,-0.321601301898
ACH-000820,-0.07202789266460001
ACH-000821,0.045449052115400006
ACH-000822,-0.21390651054200002
ACH-000823,-0.444579653746
ACH-000824,-0.26171347603
ACH-000827,-0.44161327582500004
ACH-000829,-0.26448272513099996
ACH-000831,-0.39849589865400004
ACH-000832,-0.763029060231
ACH-000833,-0.316976508119
ACH-000834,-0.303079547605
ACH-000835,-0.58718482709
ACH-000836,-0.435715347739
ACH-000837,-0.5170448096729999
ACH-000838,-0.443570809434
ACH-000839,-0.456980585375
ACH-000840,0.039506343019199995
ACH-000841,-0.509424678469
ACH-000843,-0.08326802866510001
ACH-000846,-0.25725053989
ACH-000847,-0.189753103838
ACH-000848,-0.234670151221
ACH-000849,-0.477068125058
ACH-000851,-0.27559529076
ACH-000855,-0.49879450708899997
ACH-000856,-0.024304416079599996
ACH-000858,-0.20692334272399998
ACH-000859,-0.164626590731
ACH-000861,-0.536679272822
ACH-000862,-0.39342910776600004
ACH-000865,-0.259841157912
ACH-000866,-0.184725069466
ACH-000867,-0.505370782165
ACH-000869,-0.542278634562
ACH-000872,-0.18698580247000002
ACH-000873,-0.38273714366899997
ACH-000876,-0.442003883555
ACH-000878,-0.160893785423
ACH-000880,-0.41694264003
ACH-000881,-0.60027562477
ACH-000882,-0.299837813886
ACH-000884,-0.362566449025
ACH-000885,-0.26945848672899997
ACH-000887,-0.436301775778
ACH-000888,-0.44229864406900005
ACH-000889,-0.476063945183
ACH-000890,-0.551130840509
ACH-000896,-0.44611942664800003
ACH-000898,-0.647255501795
ACH-000900,-0.6431648850899999
ACH-000901,-0.478469767245
ACH-000905,-0.409738386583
ACH-000906,-0.355866176219
ACH-000907,-0.557469242174
ACH-000910,-0.250224468567
ACH-000911,-0.417347282662
ACH-000912,-0.387082728801
ACH-000913,-0.299101779533
ACH-000915,-0.0369211392703
ACH-000916,-0.468426757229
ACH-000917,-0.355231839104
ACH-000921,-0.418565825296
ACH-000924,-0.343493672548
ACH-000926,-0.44639305720399997
ACH-000928,-0.25263375599599996
ACH-000929,-0.9408926121950001
ACH-000932,-0.469528445568
ACH-000935,-0.34961514252
ACH-000936,-0.307335409472
ACH-000937,-0.199390970258
ACH-000938,-0.15070385598400002
ACH-000939,-0.263583231742
ACH-000941,-0.316838026263
ACH-000943,-0.245000069191
ACH-000946,-0.20379190095
ACH-000947,-0.42383060342699996
ACH-000948,-0.405810565836
ACH-000950,-0.316701799414
ACH-000953,-0.23513337570999998
ACH-000957,-0.17241079712299998
ACH-000958,-0.146231286953
ACH-000960,-0.312475080819
ACH-000963,-0.617982043468
ACH-000968,-0.39244155903000005
ACH-000969,-0.230015367137
ACH-000973,-0.143620970685
ACH-000974,-0.265825789578
ACH-000975,-0.212361093013
ACH-000976,-0.5031952261
ACH-000978,-0.183010879353
ACH-000980,-0.328754952591
ACH-000984,-0.33692141783
ACH-000986,-0.355367630474
ACH-000988,-0.24759700286999997
ACH-000993,-0.37602637885799994
ACH-000994,-0.349577791438
ACH-000996,-0.585004263346
ACH-001001,-0.537455138301
ACH-001020,-0.367384392722
ACH-001028,-0.334380556217
ACH-001031,-0.16170860282
ACH-001038,-0.543183443177
ACH-001048,-0.310537625656
ACH-001050,-0.353533695129
ACH-001053,-0.367271343438
ACH-001054,-0.5095153938270001
ACH-001061,-0.274488016
ACH-001067,-0.42748850821900003
ACH-001075,-0.450722548782
ACH-001096,-0.343307822039
ACH-001128,-0.206554105037
ACH-001134,-0.514182447607
ACH-001151,-0.34732764294600005
ACH-001163,-0.48779390489200003
ACH-001164,-0.406907980663
ACH-001173,-0.316138136801
ACH-001183,-0.573855802989
ACH-001184,-0.588493105291
ACH-001190,-0.322636016225
ACH-001192,-0.521103699872
ACH-001193,-0.161373307842
ACH-001196,-0.36996873190800006
ACH-001197,-0.76360973296
ACH-001205,-0.461816903025
ACH-001211,-0.37257934397500003
ACH-001212,-0.308851069522
ACH-001228,-0.624516963095
ACH-001232,-0.43680370164099996
ACH-001239,-0.22016068340599998
ACH-001274,-0.33821078685199996
ACH-001275,-0.27289624598
ACH-001277,-0.227159719276
ACH-001278,-0.173773235961
ACH-001280,-0.171734833652
ACH-001283,-0.37323099226499995
ACH-001289,-0.347229549317
ACH-001295,-0.40443171561999997
ACH-001300,-0.527813790464
ACH-001301,-0.400432078777
ACH-001302,-0.248156844366
ACH-001303,-0.298731996626
ACH-001306,-0.330277362553
ACH-001318,-0.29294573902
ACH-001322,-0.37446206013899996
ACH-001328,-0.377132687901
ACH-001332,-0.713841951695
ACH-001333,-0.09118008893860001
ACH-001336,-0.12914782672
ACH-001340,-0.37915469027800003
ACH-001346,-0.44310186623400005
ACH-001353,-0.7968680640019999
ACH-001354,-0.388376533103
ACH-001367,-0.327403769058
ACH-001368,-0.333004646338
ACH-001374,-0.6020269212089999
ACH-001375,-0.339634235267
ACH-001377,-0.284246207111
ACH-001380,-0.41540481527199996
ACH-001391,-0.392118762883
ACH-001407,-0.5095747717920001
ACH-001408,-0.234617629797
ACH-001413,-0.49859870675499995
ACH-001430,-0.054603310795800004
ACH-001431,-0.38961825623
ACH-001450,-0.0721118700907
ACH-001496,-0.22620404744699998
ACH-001500,-0.22222904934300003
ACH-001521,-0.170327908639
ACH-001523,-0.37974726921499996
ACH-001532,-0.593073810163
ACH-001536,-0.684691987007
ACH-001550,-0.25765300841899996
ACH-001552,-0.373712179621
ACH-001554,-0.439093635784
ACH-001645,-0.38667784371799996
ACH-001654,-0.370770319387
ACH-001715,-0.732242461409
ACH-001735,-0.13678272024
ACH-001736,-0.493954066219
ACH-001737,-0.0116571748524
ACH-001740,-0.363760133465
ACH-001745,-0.333257843917
ACH-001750,-0.488883520255
ACH-001765,-0.381900202394
ACH-001956,-0.506052778665
ACH-001957,-0.6185669311559999
