,TCERG1L (256536)
ACH-000738,-0.0484145509479
ACH-000746,-0.21841357745
ACH-000747,0.0218391531202
ACH-000748,-0.298643785044
ACH-000753,-0.013231384642299998
ACH-000756,0.115772365648
ACH-000757,0.0271356207191
ACH-000758,0.0561407572606
ACH-000760,-0.21530370143599997
ACH-000763,0.118940120308
ACH-000764,-0.014708300767
ACH-000765,-0.23824184437100002
ACH-000766,-0.0012038576949600002
ACH-000767,-0.245224005288
ACH-000768,0.009122466442610002
ACH-000769,0.0799483178923
ACH-000770,-0.07380338923989999
ACH-000771,-0.059877711919300004
ACH-000773,0.0609315762911
ACH-000776,0.07544783086
ACH-000777,-0.0865751154925
ACH-000778,-0.06895623295719999
ACH-000781,-0.0520256552891
ACH-000782,-0.206483124064
ACH-000783,-0.133275214605
ACH-000784,0.039556159589900004
ACH-000785,0.03916083466669999
ACH-000787,-0.148638238695
ACH-000788,-0.16990210840300002
ACH-000791,0.031133674696
ACH-000792,-0.31893150244
ACH-000794,0.0057051012661899995
ACH-000796,-0.0768141576541
ACH-000799,-0.114261208158
ACH-000800,0.23195019672699999
ACH-000802,-0.100035403166
ACH-000804,-0.361304373054
ACH-000805,-0.20903941603
ACH-000809,-0.141446803792
ACH-000810,-0.248826032547
ACH-000811,-0.12897203889699999
ACH-000817,-0.013684787493200002
ACH-000819,-0.0774598475725
ACH-000820,0.017951165233400002
ACH-000821,-0.0689768261708
ACH-000822,-0.12056026536499999
ACH-000823,-0.152040839042
ACH-000824,-0.17906301944800002
ACH-000827,-0.171097516987
ACH-000829,0.171352505659
ACH-000831,-0.197000875858
ACH-000832,-0.15105886587
ACH-000833,-0.04434653369
ACH-000834,-0.232955185521
ACH-000835,0.048904449040099995
ACH-000836,-0.316272481402
ACH-000837,-0.0221625872798
ACH-000838,-0.209807136441
ACH-000839,-0.317489939141
ACH-000840,0.306361547573
ACH-000841,-0.0826635460585
ACH-000843,-0.182729420005
ACH-000846,-0.18436207668
ACH-000847,-0.09350322676589999
ACH-000848,0.120330646883
ACH-000849,-0.09502598614600001
ACH-000851,0.104289629719
ACH-000855,0.0522662098115
ACH-000856,0.134517490535
ACH-000858,-0.07029073868789999
ACH-000859,0.171393648693
ACH-000861,0.0366481350156
ACH-000862,-0.219570898205
ACH-000865,-0.0627590849284
ACH-000866,-0.117213180262
ACH-000867,-0.169156652716
ACH-000869,-0.188677674843
ACH-000872,-0.193245134762
ACH-000873,-0.166680448739
ACH-000876,-0.430376590165
ACH-000878,-0.229485771624
ACH-000880,0.170102088549
ACH-000881,-0.330772910392
ACH-000882,-0.0276823205901
ACH-000884,-0.147397371963
ACH-000885,-0.009169190534799998
ACH-000887,0.0449243564851
ACH-000888,-0.124324175476
ACH-000889,-0.21233196933600001
ACH-000890,-0.00278060953681
ACH-000896,-0.09120052123160001
ACH-000898,0.040990429567
ACH-000900,-0.109505197625
ACH-000901,-0.0621452886089
ACH-000905,0.00451447033123
ACH-000906,-0.0659295278928
ACH-000907,-0.31563031660999996
ACH-000910,-0.188854651076
ACH-000911,-0.210238594943
ACH-000912,-0.06929613861100001
ACH-000913,-0.0718516366022
ACH-000915,0.0128291065808
ACH-000916,-0.23007654376699999
ACH-000917,0.000215873470801
ACH-000921,0.019134922925799998
ACH-000924,-0.20947007353100003
ACH-000926,-0.00669776482348
ACH-000928,-0.104228390578
ACH-000929,-0.327177010892
ACH-000932,-0.00844905871462
ACH-000935,0.114616487501
ACH-000936,-0.256162364428
ACH-000937,-0.204234018629
ACH-000938,-0.0340246740859
ACH-000939,-0.250250830248
ACH-000941,-0.00865096524505
ACH-000943,-0.0586393052367
ACH-000946,-0.130138160838
ACH-000947,-0.201047846642
ACH-000948,-0.027266607810299996
ACH-000950,0.139958514135
ACH-000953,-0.184653496791
ACH-000957,-0.241955495676
ACH-000958,-0.223438389704
ACH-000960,-0.243187372333
ACH-000963,0.158274926298
ACH-000968,-0.133101159853
ACH-000969,-0.170554201746
ACH-000973,-0.222072180586
ACH-000974,-0.0884565787638
ACH-000975,-0.0711813330165
ACH-000976,-0.23020358746300001
ACH-000978,0.0950113544024
ACH-000980,-0.00472697076221
ACH-000984,-0.26487215847600004
ACH-000986,-0.0800711119865
ACH-000988,-0.248331821114
ACH-000993,0.08031016894719999
ACH-000994,-0.38386530643100003
ACH-000996,-0.343247828802
ACH-001001,-0.0424815369876
ACH-001020,-0.0051187529221400005
ACH-001028,-0.044491587766000006
ACH-001031,0.021790833980299996
ACH-001038,0.0495291388892
ACH-001048,-0.0488320652991
ACH-001050,-0.175457610394
ACH-001053,-0.18014947454
ACH-001054,-0.0325034831694
ACH-001061,-0.0783580347596
ACH-001067,-0.163190551323
ACH-001075,0.0640487600395
ACH-001096,-0.113851596354
ACH-001128,-0.509011137828
ACH-001134,-0.12644467762800002
ACH-001151,-0.0510254953159
ACH-001163,-0.124855903117
ACH-001164,-0.22427059784000003
ACH-001173,-0.128725255512
ACH-001183,0.037709054847199996
ACH-001184,-0.060386579276199996
ACH-001190,-0.0744237247468
ACH-001192,-0.08403072692369999
ACH-001193,-0.36971239111599996
ACH-001196,-0.17680796171799998
ACH-001197,-0.100948497336
ACH-001205,-0.5035890714
ACH-001211,-0.112371398448
ACH-001212,-0.30483666052499997
ACH-001228,-0.17303022416900002
ACH-001232,0.0175560301495
ACH-001239,-0.142031148954
ACH-001274,-0.304280848913
ACH-001275,-0.0904282349821
ACH-001277,-0.647804954453
ACH-001278,-0.0192642846433
ACH-001280,-0.0311505158292
ACH-001283,-0.20105282327
ACH-001289,-0.022510259384900002
ACH-001295,-0.132473628871
ACH-001300,-0.165575607198
ACH-001301,0.0282012201922
ACH-001302,-0.517791750885
ACH-001303,-0.289552118291
ACH-001306,0.038840639139300005
ACH-001318,0.08617587248320001
ACH-001322,-0.23686913280000002
ACH-001328,-0.040780861998900006
ACH-001332,-0.309429997502
ACH-001333,0.039383727900800004
ACH-001336,-0.0766119310755
ACH-001340,-0.180029744723
ACH-001346,-0.143847671047
ACH-001353,-0.0189607390401
ACH-001354,-0.1210776812
ACH-001367,-0.19162244823199998
ACH-001368,-0.140967576064
ACH-001374,0.586597149849
ACH-001375,-0.22503070190699997
ACH-001377,-0.179669355243
ACH-001380,-0.11542729040100001
ACH-001391,0.11374548993599999
ACH-001407,-0.132972881055
ACH-001408,-0.221166210553
ACH-001413,-0.155037266723
ACH-001430,-0.342495751491
ACH-001431,-0.304275901377
ACH-001450,-0.30045697900699997
ACH-001496,-0.300065585303
ACH-001500,-0.051959721402599995
ACH-001521,0.150706877484
ACH-001523,-0.0898614225777
ACH-001532,-0.240460674082
ACH-001536,-0.19194025831099998
ACH-001550,0.0617035364246
ACH-001552,-0.0547809577501
ACH-001554,-0.113296519498
ACH-001645,-0.11273531406199999
ACH-001654,-0.109977849038
ACH-001715,-0.510466228685
ACH-001735,0.09717460009680001
ACH-001736,-0.0815086602888
ACH-001737,-0.160201371171
ACH-001740,-0.182438379437
ACH-001745,-0.0944213777891
ACH-001750,-0.171799159564
ACH-001765,0.048177168434199995
ACH-001956,-0.0363141189018
ACH-001957,-0.110743872068
