,MVD (4597)
ACH-000832,-0.948656979593
ACH-000833,-1.10342365908
ACH-000834,-0.426518641673
ACH-000835,-1.03258142603
ACH-000836,-1.16666533306
ACH-000837,-1.10209790795
ACH-000838,-1.71792698536
ACH-000839,-0.5393482958079999
ACH-000840,-0.9763899960060001
ACH-000841,-1.11003408834
ACH-000843,-1.30558737752
ACH-000846,-1.09821973816
ACH-000847,-1.1215924238700001
ACH-000848,-0.846084179335
ACH-000849,-1.10337911075
ACH-000851,-1.03496635986
ACH-000855,-1.3765465149899998
ACH-000856,-0.9495521526590001
ACH-000858,-0.259163051999
ACH-000859,-0.96141031145
ACH-000861,-0.7098527454829999
ACH-000862,-0.470119414503
ACH-000865,-0.703786596981
ACH-000866,-1.12448405548
ACH-000867,-0.903852987236
ACH-000869,-0.8694334501109999
ACH-000872,-1.07835013968
ACH-000873,-0.996342697237
ACH-000876,-0.9199988614669999
ACH-000878,-1.0206111384
ACH-000880,-0.9347208328309999
ACH-000881,-1.2778944888600001
ACH-000882,-0.932095398198
ACH-000884,-1.14414217749
ACH-000885,-0.81787477992
ACH-000887,-1.00806549868
ACH-000888,-1.11358896697
ACH-000889,-1.09475542832
ACH-000890,-1.22619428584
ACH-000896,-1.23393408845
ACH-000898,-0.675361988356
ACH-000900,-0.8562882803190001
ACH-000901,-0.980629634985
ACH-000905,-1.24245340646
ACH-000906,-0.991644728784
ACH-000907,-0.656055116072
ACH-000910,-1.41193951334
ACH-000911,-0.828706033468
ACH-000912,-1.0509917470299999
ACH-000913,-1.2787052497700002
ACH-000915,-1.3664189336399999
ACH-000916,-0.737829817308
ACH-000917,-1.02985494135
ACH-000921,-0.887987408391
ACH-000924,-0.9275399830329999
ACH-000926,-1.2808804678799999
ACH-000928,-1.05125664376
ACH-000929,-0.657168075486
ACH-000932,-0.9077300316050001
ACH-000935,-0.9694375370460001
ACH-000936,-0.937086881037
ACH-000937,-1.01071673872
ACH-000938,-1.2366252466299998
ACH-000939,-1.13475341449
ACH-000941,-1.16537791152
ACH-000943,-1.04969740733
ACH-000946,-1.03892561446
ACH-000947,-1.1004145914899999
ACH-000948,-1.05366764684
ACH-000950,-1.25608825519
ACH-000953,-1.2699297217899999
ACH-000957,-1.04187673831
ACH-000958,-0.82343608727
ACH-000960,-1.02887908163
ACH-000963,-0.6712446893359999
ACH-000968,-1.37872690978
ACH-000969,-0.455053956931
ACH-000973,-1.0474875254
ACH-000974,-0.9221476215700001
ACH-000975,-1.0178270123200002
ACH-000976,-1.3448602771899998
ACH-000978,-1.10018487416
ACH-000980,-0.933353134301
ACH-000984,-0.8453819254800001
ACH-000986,-1.01771735409
ACH-000988,-1.16373025088
ACH-000993,-1.00419440233
ACH-000994,-0.888575159062
ACH-000996,-0.487224554059
ACH-001001,-0.801850810136
ACH-001020,-1.4455205962
ACH-001028,-1.02769847427
ACH-001031,-0.9843964728010001
ACH-001038,-0.9878868212019999
ACH-001048,-1.1551334230299999
ACH-001050,-1.21697666763
ACH-001053,-0.800046868272
ACH-001054,-1.36233436567
ACH-001061,-1.01537435835
ACH-001067,-0.755947472147
ACH-001075,-0.999297758857
ACH-001096,-1.03085095195
ACH-001128,-0.9469043682230001
ACH-001134,-0.666029830026
ACH-001151,-1.29919847846
ACH-001163,-1.05020690717
ACH-001164,-1.1824160908299999
ACH-001173,-0.958351080713
ACH-001183,-0.179666182948
ACH-001184,-1.06210911034
ACH-001190,-1.3267519063600002
ACH-001192,-1.148400272
ACH-001193,-1.03718527267
ACH-001196,-1.4334166886500002
ACH-001197,-0.74249676686
ACH-001205,-1.16595999239
ACH-001211,-0.9057059349809999
ACH-001212,-0.42541101141300003
ACH-001228,-0.672126744965
ACH-001232,-0.651903259657
ACH-001239,-1.12913560891
ACH-001274,-1.08928329768
ACH-001275,-0.983451223177
ACH-001277,-0.62260158128
ACH-001278,-0.9940095800200001
ACH-001280,-1.0485458677
ACH-001283,-1.1905309579799999
ACH-001289,-1.0589930677200001
ACH-001295,-1.02828946145
ACH-001300,-1.1545618071200001
ACH-001301,-0.610001389783
ACH-001302,-1.24054673843
ACH-001303,-0.632009544899
ACH-001306,-1.13678074925
ACH-001318,-0.867804730643
ACH-001322,-0.889915060962
ACH-001328,-1.10801556893
ACH-001332,-1.16331420354
ACH-001333,-0.655216885969
ACH-001336,-0.46521313875200004
ACH-001340,-1.25563180359
ACH-001346,-0.8728102782960001
ACH-001353,-1.14978650391
ACH-001354,-1.4861187535
ACH-001367,-1.15823128676
ACH-001368,-0.876264768476
ACH-001374,-0.8450918583529999
ACH-001375,-1.21371207462
ACH-001377,-0.652596487468
ACH-001380,-0.924241691295
ACH-001391,-1.24717370927
ACH-001407,-1.08994436193
ACH-001408,-1.4196069021700002
ACH-001413,-0.6699489955919999
ACH-001430,-1.34313090066
ACH-001431,-1.06963571515
ACH-001450,-0.727264070558
ACH-001496,-1.1193074198000001
ACH-001500,-0.993119181598
ACH-001521,-0.338582258908
ACH-001523,-0.815537845907
ACH-001532,-0.874325009759
ACH-001536,-0.931589494785
ACH-001550,-0.677567770651
ACH-001552,-0.784198672201
ACH-001554,-1.1314286584
ACH-001645,-0.668314899805
ACH-001654,-0.942491842368
ACH-001715,-0.45548606800700003
ACH-001735,-1.14090934737
ACH-001736,-1.05969745628
ACH-001737,-0.8579316835330001
ACH-001740,-1.3614314559399998
ACH-001745,-1.04075162177
ACH-001750,-0.891854604591
ACH-001765,-1.12644784229
ACH-001956,-0.9048732751999999
ACH-001957,-0.747041797449
