,SPATA31A6 (389730)
ACH-000941,-0.8069326381309999
ACH-000943,-0.746482816922
ACH-000946,-0.7368219472030001
ACH-000947,-0.7293288689390001
ACH-000948,-0.760011082416
ACH-000950,-0.750218868087
ACH-000953,-0.877842900083
ACH-000957,-0.5705418314280001
ACH-000958,-0.367254239946
ACH-000960,-0.8650163430490001
ACH-000963,-0.648951044615
ACH-000968,-0.848382010873
ACH-000969,-0.9018616704029999
ACH-000973,-0.574732615779
ACH-000974,-0.7621633054800001
ACH-000975,-0.833217856371
ACH-000976,-0.6218545961399999
ACH-000978,-0.5340685486819999
ACH-000980,-0.651868150294
ACH-000984,-0.6621252571490001
ACH-000986,-0.627525522796
ACH-000988,-0.802346112754
ACH-000993,-0.5123816258
ACH-000994,-0.86439520455
ACH-000996,-0.611223061627
ACH-001001,-0.627595783224
ACH-001020,-0.45479118827
ACH-001028,-0.947714347485
ACH-001031,-0.737576063361
ACH-001038,-0.990840344523
ACH-001048,-0.754122730146
ACH-001050,-0.621478749305
ACH-001053,-0.817697494283
ACH-001054,-0.7189280157919999
ACH-001061,-0.713533704253
ACH-001067,-0.7824370829080001
ACH-001075,-0.697005542896
ACH-001096,-0.73153065176
ACH-001128,-0.67142373932
ACH-001134,-0.7458440038099999
ACH-001151,-1.0904877457
ACH-001163,-0.7170700732299999
ACH-001164,-0.637203523809
ACH-001173,-0.6169195398489999
ACH-001183,-0.71987609333
ACH-001184,-0.708154441374
ACH-001190,-0.793043686981
ACH-001192,-0.8012326832269999
ACH-001193,-0.741669359097
ACH-001196,-0.42128775211999997
ACH-001197,-0.8473868989300001
ACH-001205,-0.8455617019689999
ACH-001211,-0.866961113989
ACH-001212,-0.0647574073383
ACH-001228,-0.652994902847
ACH-001232,-0.6558845422999999
ACH-001239,-0.8891114897589999
ACH-001274,-1.06172191491
ACH-001275,-0.794025475866
ACH-001277,-0.892511916897
ACH-001278,-0.953829028955
ACH-001280,-0.429107837119
ACH-001283,-0.849730803513
ACH-001289,-0.614504950619
ACH-001295,-0.7079531339949999
ACH-001300,-0.547645539625
ACH-001301,-0.687354983917
ACH-001302,-0.662026397487
ACH-001303,-1.19270074317
ACH-001306,-0.357012800015
ACH-001318,-0.873684192687
ACH-001322,-0.9294683771969999
ACH-001328,-0.612726124619
ACH-001332,-0.35664564007
ACH-001333,-0.604767423699
ACH-001336,-0.6985804784440001
ACH-001340,-0.6104450640219999
ACH-001346,-0.802437563877
ACH-001353,-0.843940123783
ACH-001354,-0.30002270961599997
ACH-001367,-0.5046438544290001
ACH-001368,-0.7545839646879999
ACH-001374,-0.41028511641500004
ACH-001375,-0.7143428596529999
ACH-001377,-0.818090631798
ACH-001380,-0.9369976925329999
ACH-001391,-0.8738518208730001
ACH-001407,-0.814351855891
ACH-001408,-0.919721553046
ACH-001413,-0.581165232734
ACH-001430,-0.572767405346
ACH-001431,-0.708538241786
ACH-001450,-1.07070736717
ACH-001496,-0.6670707960360001
ACH-001500,-0.8384197277069999
ACH-001521,-0.7374436743389999
ACH-001523,-0.727609589391
ACH-001532,-0.714200819869
ACH-001536,-0.550774055623
ACH-001550,-1.24452915829
ACH-001552,-0.689182735807
ACH-001554,-0.693736899719
ACH-001645,-0.94034250153
ACH-001654,-0.742494045239
ACH-001715,-0.785785328697
ACH-001735,-0.8111620130830001
ACH-001736,-0.708340849253
ACH-001737,-1.10519268052
ACH-001740,-0.46281432863399996
ACH-001745,-0.988525272248
ACH-001750,-0.598015007816
ACH-001765,-0.7574300080390001
ACH-001956,-0.827942355159
ACH-001957,-0.5715599242480001
